"year","variable_id","value","unit","contract_status","contract_role","interface_lane","source_variable_id","source_stage","source_file","first_observed_year","last_observed_year","first_fully_supported_year","support_status","baseline_window_eligible","warmup_observation","active_by_default","explicit_future_authorization_required","selection_group","joint_use_authorized","permitted_use","prohibited_use"
1990,"DELTA_G_TOT",-239694.002078898,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1991,"DELTA_G_TOT",-383701.6580901,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1992,"DELTA_G_TOT",-447632.009905402,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1993,"DELTA_G_TOT",-433182.528637201,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1994,"DELTA_G_TOT",-391384.528158598,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1995,"DELTA_G_TOT",-266542.953301299,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1996,"DELTA_G_TOT",-262023.5482435,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1997,"DELTA_G_TOT",-210626.119008202,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1998,"DELTA_G_TOT",-128944.098616898,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1999,"DELTA_G_TOT",-120503.690464001,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2000,"DELTA_G_TOT",-36252.5254782997,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2001,"DELTA_G_TOT",-109669.521521501,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2002,"DELTA_G_TOT",-335420.223664198,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2003,"DELTA_G_TOT",-375232.117708202,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2004,"DELTA_G_TOT",-392023.188359797,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2005,"DELTA_G_TOT",-279334.254222002,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2006,"DELTA_G_TOT",-160328.314137399,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2007,"DELTA_G_TOT",-93124.4145791009,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2008,"DELTA_G_TOT",-155101.675205,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2009,"DELTA_G_TOT",-516317.841901999,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2010,"DELTA_G_TOT",-560134.099674203,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2011,"DELTA_G_TOT",-496499.28734,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2012,"DELTA_G_TOT",-417258.431581497,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2013,"DELTA_G_TOT",-431659.899797201,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2014,"DELTA_G_TOT",-276698.720731501,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2015,"DELTA_G_TOT",-351445.836193997,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2016,"DELTA_G_TOT",-400324.494259402,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2017,"DELTA_G_TOT",-265248.218778599,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2018,"DELTA_G_TOT",-200764.603555899,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2019,"DELTA_G_TOT",-243875.705308702,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2020,"DELTA_G_TOT",-421150.9896193,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2021,"DELTA_G_TOT",-498440.1731392,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2022,"DELTA_G_TOT",-425231.0538675,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2023,"DELTA_G_TOT",-283745.1362436,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
2024,"DELTA_G_TOT",-202222.534412298,"millions_2017_dollars","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","no","yes","not_applicable","not_applicable","secondary_growth","not_baseline_stock; not_growth_substitute; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1902,"DLOG_G_TOT",0.805028370326129,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1903,"DLOG_G_TOT",0.47981491380019,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1904,"DLOG_G_TOT",0.29420086141492,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1905,"DLOG_G_TOT",0.231708414725741,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1906,"DLOG_G_TOT",0.216007643559525,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1907,"DLOG_G_TOT",0.193500289630492,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1908,"DLOG_G_TOT",0.124262340756086,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1909,"DLOG_G_TOT",0.126516875553289,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1910,"DLOG_G_TOT",0.13157746077226,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
1911,"DLOG_G_TOT",0.103966681072176,"log_difference","CONDITIONAL_SECONDARY","productive_capital_growth_candidate","conditional_secondary","G_TOT_GPIM_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"partial_vintage_warmup","no","yes","no","yes","gross_total_capital_growth_representation","no","secondary_growth","not_baseline_stock; not_valid_for_warmup_baseline_estimation; not_q_input_without_future_authorization; not_distribution_interaction_without_future_authorization"
