year,y_t,K_ME_repaired,K_NRC_repaired,K_cap_repaired,k_ME,k_NRC,k_Kcap,g_K_ME,g_K_NRC,g_Kcap,ME_share,NRC_share,omega_NFC,omega_CORP,Q_omega,Q_MEshare,Q_q_if_retained,q_proxy_if_retained,ME_share_repaired,ME_NRC_ratio_repaired,log_ME_NRC_ratio_repaired,omega_NFC_centered,k_Kcap_centered,k_NRC_centered,tau_centered,inter_kKcap_omega,inter_kNRC_omega,inter_tau_omega,inter_kKcap_omega_orth,inter_kNRC_omega_orth,inter_tau_omega_orth
1978,14.926955159197709,23431.0195134197,1648725.60388402,1672156.62339744,10.061816043718624,14.315513186169705,14.329624742520387,0.1652344329746391,0.0231584593423832,0.0250160584187479,0.0140124550449187,0.9859875449550812,0.636152526475711,0.62883238917044,1.9483009854835511,0.0029414798070815,0.0003415604155425,0.0018332717676205,0.014012455044918716,0.014211594372175444,-4.253697142451081,0.013954851135876245,0.265496343559084,0.3483044628831671,0.39696767396559896,0.0037049619514864735,0.004860536929495929,0.0055396247959449895,0.005456093990867685,0.004168950604621342,0.013728870610513741
1979,14.95301498016827,27536.0870977566,1700765.07250964,1728301.1596074,10.223252681496747,14.346588750440352,14.362649495340971,0.1614366377781237,0.0310755642706475,0.0330247528205838,0.0159324588453159,0.984067541154684,0.649784944902043,0.64207996266832,1.9693097654266012,0.0034042376713494,0.0004021037625212,0.0019200038003971,0.015932458845315908,0.01619041191687015,-4.123336068943606,0.02758726956220825,0.29852109637966784,0.3793800271538146,0.5273287474730743,0.008235381955831846,0.010466059075610169,0.014547560304441345,0.00443084071067729,0.006425854203282216,0.014929413041084274
1980,14.959763930665492,32101.5735935217,1766751.3831868,1798852.95678032,10.376660329521624,14.38465304145179,14.402659773505556,0.1534076480248778,0.0380642910114374,0.0400102781645852,0.0178455795803225,0.9821544204196776,0.654602937898175,0.647330415459289,1.995307841819292,0.0040416997815963,0.0004789236486521,0.0019131207350066,0.017845579580322523,0.018169830740767886,-4.007992711930164,0.03240526255834031,0.3385313745442531,0.41744431816525207,0.6426721044865156,0.010970198076342363,0.013527392733632342,0.020825958284806653,0.004941898674258498,0.007993214283489133,0.01808582451897244
1981,15.00453864422257,36806.6119196561,1854835.49715912,1891642.10907878,10.513432779747776,14.433306569314546,14.45295585059458,0.1367724502261502,0.048653527862756,0.0502960770890226,0.019457492378186,0.980542507621814,0.637119794842787,0.630741087162103,2.0282318016465197,0.0049392624278665,0.0005751461166206,0.0016119127978635,0.019457492378186066,0.01984359905556551,-3.9198737895667697,0.014922119502952302,0.3888274516332775,0.4660978460280081,0.7307910268499103,0.005802129699300173,0.006955167758498599,0.010904951034339586,0.006047911587961718,0.004700722953607442,0.017978403928317222
1982,14.99535315651947,41556.1247232935,1948144.07454188,1989700.19926518,10.634800195516496,14.482387720686798,14.503494531715688,0.1213674157687201,0.0490811513722526,0.0505386811211092,0.0208856212300932,0.9791143787699068,0.637923812080797,0.631693306878897,2.0604309957940257,0.0059226184305841,0.0006566100635069,0.0014281288519071,0.02088562123009326,0.021331135241147766,-3.8475875251703027,0.015726136740962238,0.43936613275438496,0.5151789974002607,0.8030772912463773,0.006909531883043225,0.00810177535918833,0.012629303295702086,0.006381389200609966,0.005108115588061097,0.01669075042798496
1983,15.043751006545548,47881.8652781795,2019096.88720916,2066978.75248734,10.776492116268551,14.518160883864828,14.541598559214526,0.1416919207520575,0.03577316317803,0.0381040274988375,0.0231651463376485,0.9768348536623516,0.62949324210345,0.622788790924917,2.084738462271716,0.0067184447162659,0.0007110275245518,0.0022795251075553,0.02316514633764857,0.02371449611036886,-3.741668767596276,0.007295566763615313,0.47747016025322253,0.5509521605782908,0.9089960488204039,0.003483415431761488,0.0040195082710570255,0.006631641362031781,0.005853500911558333,0.0024662132728403784,0.01634962590947868
1984,15.139178967818273,56173.2395453587,2113756.62054726,2169929.86009262,10.936195757806052,14.563977311323557,14.590205402456297,0.159703641537499,0.0458164274587282,0.0486068432417692,0.025887122242265,0.9741128777577348,0.623632973944295,0.616513134467756,2.1153361416123917,0.0078444293529726,0.0008218280441205,0.0027219759046164,0.02588712224226504,0.02657507444296743,-3.6277815535175058,0.0014352986044602334,0.5260770034949935,0.596768588037019,1.0228832628991742,0.0007550775889549855,0.0008565411215952374,0.0014681429197649148,0.004936633102084761,6.427813204569856e-05,0.014383035494844612
1985,15.186087037842112,65332.4312957268,2239945.22297547,2305277.6542712,11.087243842751173,14.62196196950341,14.650711684542946,0.1510480849451205,0.0579846581798531,0.0605062820866511,0.0283403741734447,0.9716596258265552,0.628950706261489,0.621155236627583,2.153069854252402,0.0094107628737747,0.0009865246860383,0.0024532519311797,0.02834037417344478,0.02916697722140782,-3.534718126752238,0.006753030921654246,0.5865832855816429,0.6547532462168721,1.115946689664442,0.003961215065658378,0.004421568917756033,0.007536022502221672,0.005538234344480466,0.0017972452092571197,0.014229805482868578
1986,15.219449091139962,76191.5671644996,2351717.03754924,2427908.60471374,11.241006068418129,14.670656273598729,14.702540788242883,0.1537622256669539,0.0486943040953189,0.0518291036999372,0.0313815631348622,0.9686184368651376,0.640257827171573,0.636681996119363,2.185667805629377,0.0108796190657052,0.0011136745347814,0.0030411889614174,0.031381563134862275,0.032398271538611634,-3.4296502051806006,0.018060151831738258,0.6384123892815801,0.7034475503121911,1.2210146112360794,0.011529824681688125,0.012704369564302508,0.022051709267694456,0.008274374521496314,0.007039826889541423,0.019859079143933273
1987,15.27126941267326,87845.1277724374,2443743.93134778,2531589.05912022,11.383330631319554,14.709041819376782,14.744357750148644,0.1423245629014271,0.0383855457780537,0.0418169619057611,0.0346996000223533,0.9653003999776466,0.637971431188591,0.638188297394282,2.2124414427980765,0.012191900695859,0.0012408478177293,0.003318036887491,0.03469960002235335,0.03594694462278984,-3.325711188057229,0.015773755848756288,0.6802293511873412,0.7418330960902448,1.324953628359451,0.010729771706787019,0.011701494138254484,0.020899495044665754,0.007971188858102437,0.006098713435976367,0.01991969615532984
1988,15.329588889373827,100887.895856578,2526521.39253224,2627409.28838882,11.521765237367497,14.742353970938192,14.781508857212948,0.1384346060479409,0.0333121515614109,0.0371511070643038,0.0383982413027262,0.9616017586972738,0.635130978444682,0.637163221944563,2.236142787742131,0.0134810292513779,0.0013641165613797,0.0036986412803728,0.03839824130272621,0.039931542299533725,-3.2205887335706995,0.012933303104847305,0.717380458251645,0.775145247651654,1.4300760828459804,0.009278098908062781,0.01002518843816077,0.01849560744243979,0.0072727047253675035,0.004663953832611031,0.019650478191294354
1989,15.34938707330338,115231.759096556,2619446.28330012,2734678.04239667,11.654700675851409,14.778473511149496,14.821524269320903,0.1329354384839138,0.0361195402113025,0.040015412107957,0.0421372305295458,0.957862769470454,0.640624353315478,0.638324748874071,2.261557815587125,0.0150175507013273,0.0015121192164534,0.0037389892268196,0.04213723052954589,0.04399088457404089,-3.1237728352980882,0.018426677975643235,0.7573958703596002,0.8112647878629584,1.5268919811185917,0.013956289803198385,0.014948914998929258,0.02813554683966422,0.009466875466959233,0.007967757222278722,0.02528007822953913
1990,15.367127813794673,127481.09303771,2704860.68356503,2832341.77660274,11.75572334268427,14.810560965633249,14.856614410342692,0.1010226668328613,0.0320874544837508,0.0350901410217865,0.045009078385525,0.954990921614475,0.644643570706082,0.644565927434182,2.284037414486956,0.0164961520628766,0.0016433208757014,0.0028718478559791,0.04500907838552505,0.04713037304002246,-3.0548376229489773,0.022445895366247304,0.7924860113813885,0.843352242346711,1.5958271934677026,0.017788058090681316,0.018929796188604315,0.03581977020718815,0.011427828909890385,0.01069852321513394,0.02939568838545819
1991,15.363631208762351,137394.113137656,2753783.20782487,2891177.32096253,11.83060881314842,14.828486236154394,14.877174354628616,0.0748854704641512,0.0179252705211467,0.0205599442859245,0.0475218562837629,0.9524781437162372,0.640968458828616,0.640791606148147,2.2972912503849523,0.0174215362068438,0.001702365907618,0.0025127778982379,0.04752185628376297,0.04989285748683879,-2.9978774230059724,0.01877078348878125,0.8130459556673131,0.861277512867856,1.6527873934107076,0.015261509600260374,0.016166853717798534,0.03102411431469951,0.010128424762917615,0.008536751135013775,0.027199239089697822
1992,15.401483099438837,147066.112672643,2788118.80481481,2935184.91748745,11.898637510727823,14.84087766287244,14.892281013514316,0.0680286975794022,0.0123914267180467,0.0151066588857009,0.050104547688441,0.949895452311559,0.648208483525974,0.646778708116392,2.30697414224897,0.0181394326793379,0.0017403255861822,0.002582691404678,0.05010454768844106,0.0527474340113033,-2.9422401521446178,0.026010808186139323,0.8281526145530123,0.8736689395859027,1.7084246642720622,0.021540918805988175,0.02272483520575666,0.04443750624285008,0.01347961750505794,0.013363469589402384,0.036416342681086865
1993,15.434494957341329,159942.2813269,2800857.97467146,2960800.25599836,11.982568287426147,14.84543634773408,14.900970146516643,0.0839307766983239,0.0045586848616387,0.0086891330023259,0.054019949843921,0.945980050156079,0.64244868931149,0.64195609798046,2.312606511975563,0.0185747977582242,0.0017627669353014,0.0039154021554799,0.05401994984392105,0.0571047453220691,-2.862868060307932,0.020251013971655296,0.83684174755534,0.8782276244475415,1.7877967561087478,0.016946893921807624,0.017784999892980803,0.03620469708643827,0.01102495664819238,0.009635646623442524,0.0342878906027798
1994,15.4970635294479,174967.748114796,2817361.69047931,2992329.43859411,12.072356939434089,14.851311434242804,14.91156271849722,0.0897886520079396,0.0058750865087251,0.0105925719805757,0.0584720872836119,0.941527912716388,0.628488369808008,0.629206773734972,2.319411695960921,0.019147007965333,0.0018042411144662,0.0044521374396908,0.05847208728361191,0.0621034028772604,-2.778954494808718,0.006290694468173319,0.8474343195359175,0.8841027109562667,1.8717103216079618,0.005330950386044817,0.005561620033109622,0.011774357766162109,0.004690439437148834,0.00040920771732621576,0.021474267694723787
1995,15.541735988469298,191341.685282094,2825323.5986288,3016665.2839109,12.161816036981046,14.854133464189722,14.919662568635816,0.0894590975469586,0.0028220299469179,0.0080998501385973,0.0634282120401614,0.9365717879598384,0.624660582765844,0.623099115110705,2.3245023575702177,0.0196206231096212,0.0018403027605242,0.0049561247565495,0.06342821204016144,0.06772381237142425,-2.692317427208675,0.0024629074260092976,0.8555341696745131,0.8869247409031846,1.9583473892080048,0.002107101459696057,0.002184413530681826,0.004823228327586315,0.002866992166949467,-0.002160152143615816,0.019756644220906613
1996,15.594546593173687,211064.203997868,2844468.43554664,3055532.63954451,12.259917650523194,14.860886766449868,14.932464485487024,0.0981016135421484,0.0067533022601455,0.0128019168512079,0.069076075727776,0.930923924272224,0.620922242011602,0.619197078532264,2.332499210411013,0.0204326258061802,0.0019037506575617,0.0056478636876146,0.06907607572777609,0.07420163337383157,-2.600969115926673,-0.0012754333282327668,0.868336086525721,0.8936780431633302,2.049695700490007,-0.001107504784862116,-0.0011398267609603525,-0.002614250209140362,0.0009751413339439687,-0.004741252734611076,0.017257858823875198
1997,15.659685674839094,232691.736319023,2872045.20037757,3104736.93669659,12.357469836494031,14.870534947319433,14.948439547279596,0.0975521859708372,0.0096481808695649,0.0159750617925702,0.0749473276040592,0.9250526723959408,0.621030977666497,0.617632293335957,2.3424184815955296,0.0215361203843197,0.0019939756289674,0.0058712518762831,0.07494732760405927,0.08101952444496084,-2.513065110825401,-0.0011666976733377687,0.884311148318293,0.9033262240328952,2.137599705591279,-0.001031723759249603,-0.001053908603844171,-0.0024939326030408446,0.0008623127611671422,-0.004789821904978587,0.019332601376980646
1998,15.7127780319731,264786.828347032,2885849.30282105,3150636.13116808,12.486680359915947,14.875329800327895,14.96311493681595,0.129210523421916,0.0047948530084624,0.0146753895363556,0.0840423385384283,0.9159576614615716,0.634609294105485,0.629740616676098,2.351532353106929,0.0226360016116181,0.0020801385373179,0.009095010934369,0.08404233853842832,0.09175351883003412,-2.388649440411947,0.012411618765650223,0.8989865378546469,0.9081210770413577,2.262015376004733,0.01115787818330366,0.011271252601289007,0.02807527248900969,0.0076856070956939065,0.0044999137253056,0.04457258019616803
1999,15.761938144554264,301994.973893727,2891478.59679933,3193473.57069305,12.618165653482512,14.877278554443151,14.97661977598055,0.1314852935665644,0.001948754115256,0.0135048391646002,0.0945662981729913,0.9054337018270086,0.640439844250045,0.635000562731071,2.3601026495561843,0.0237709798765964,0.0022029651971868,0.010523959634563,0.09456629817299135,0.10444309504072238,-2.2591129009606394,0.018242168910210244,0.9124913770192471,0.9100698311566138,2.3915519154560405,0.016645821828695444,0.016601647580045467,0.04362709399928594,0.010803095540101924,0.008528155312677909,0.06044307978912308
2000,15.808877329356,338558.724528945,2891295.71299011,3229854.43751906,12.732452840863669,14.87721530320785,14.987947628399771,0.114287187381155,-6.325123530181997e-05,0.0113278524192228,0.1048216664491548,0.8951783335508452,0.652779358011841,0.644917063345876,2.3673574575952387,0.0248422129461323,0.002322179058793,0.0102553682761634,0.10482166644915485,0.11709584841420996,-2.1447624623441834,0.030581682672006227,0.9238192294384682,0.910006579921312,2.5059023540724965,0.028251946520984547,0.027829532456591234,0.07663471059927848,0.017550949195078346,0.017048232619404816,0.08909639448711328
2001,15.784614077841557,372993.948860049,2883113.04727889,3256106.99613893,12.82931747559905,14.874381187533672,14.99604286678668,0.0968646347353825,-0.0028341156741777,0.0080952383869075,0.1145521167769799,0.8854478832230201,0.654881386402621,0.647118229424371,2.372641862112397,0.0256907693241511,0.0024051987097341,0.009730450327825,0.11455211677697992,0.1293719471777509,-2.0450637119346227,0.032683711062786225,0.9319144678253775,0.9071724642471342,2.6056011044820573,0.030458423201634825,0.0296497627055691,0.08516071364376822,0.018873197955168536,0.018439560146129286,0.09990081531718963
2002,15.794839456450736,409467.392991224,2849787.01082123,3259254.40381246,12.922612552709854,14.862754816406998,14.997009016697683,0.0932950771108043,-0.0116263711266739,0.0009661499110027,0.1256322281906736,0.8743677718093265,0.638661211919941,0.630740139778425,2.3732745757055875,0.0258014438415804,0.0024145997834523,0.0110801114136936,0.1256322281906736,0.14368350737665367,-1.9401422636971435,0.01646353658010624,0.9328806177363802,0.8955460931204602,2.7105225527195365,0.015358514174975003,0.014743855863259927,0.044624787197901035,0.010013813895915318,0.0072272944966092715,0.07497224835540958
2003,15.8173317161896,445104.974804426,2809387.679785,3254492.65458942,13.006065431765627,14.848477110014809,14.99554695499078,0.0834528790557751,-0.0142777063921908,-0.0014620617069045,0.1367663172251279,0.8632336827748721,0.626869045229268,0.619295933302171,2.3723408136039543,0.0256177617715897,0.0023983999768461,0.0111340890344542,0.1367663172251279,0.15843487106004875,-1.8424116782491784,0.004671369889433286,0.9314185560294774,0.8812683867282711,2.8082531381675016,0.004351000597095531,0.004116730606271894,0.013118389151542198,0.0035630788191214086,-0.0006477421998155458,0.056130382703874666
2004,15.865619190636767,485720.334466074,2766564.61863558,3252284.95310165,13.09338829376604,14.83311689858794,14.99486836976608,0.0873228620004109,-0.0153602114268664,-0.0006785852246977,0.1493474100425456,0.8506525899574543,0.613230053731544,0.609224012386193,2.371915429532041,0.0255249541694844,0.0023908445485369,0.0125810928174177,0.14934741004254562,0.17556804247197472,-1.7397286048219012,-0.008967621608290677,0.9307399708047761,0.8659081753014028,2.9109362115947786,-0.008346523873888744,-0.007765136863628412,-0.026104174471453138,-0.003873307788754353,-0.009359730343902035,0.031086581589191458
2005,15.90192014135584,529321.460252433,2722455.77059854,3251777.23085097,13.179351201615956,14.8170448877798,14.994712245105108,0.0859629078499164,-0.0160720108081413,-0.0001561246609735,0.1627791274354646,0.8372208725645353,0.597479837743853,0.593551234778269,2.371819689197804,0.0255016373557242,0.0023888803296861,0.013431717392919,0.16277912743546466,0.19442793744122427,-1.637693686163843,-0.024717837595981673,0.9305838461438043,0.8498361644932633,3.0129711302528372,-0.023002020378426552,-0.021006112297136448,-0.07447413107897098,-0.012459040526853331,-0.018959250022409155,-0.0016417042689056
2006,15.939830336479258,575596.173307346,2680815.74349007,3256411.91679742,13.263161605792822,14.801631688071549,14.99613650817576,0.0838104041768659,-0.0154131997082522,0.0014242630706533,0.1767577898662855,0.8232422101337143,0.587831471357126,0.583017283165839,2.3726706576661623,0.0257334776556037,0.0024080106287443,0.0139786624308209,0.17675778986628557,0.2147093378965297,-1.5384700822787238,-0.03436620398270873,0.9320081092144559,0.834422964785011,3.1121947341379563,-0.03202958079480267,-0.028675949815658273,-0.10695431906729698,-0.01778230569562637,-0.02433454596903769,-0.022727360386985432
2007,15.951272530529952,625964.001447545,2644826.50597155,3270790.50741909,13.347048142753872,14.788116027917743,15.00054225904583,0.0838865369610495,-0.0135156601538017,0.0044057508700685,0.1913800348960529,0.8086199651039471,0.593479839175833,0.596912305967198,2.3752604966825475,0.0265122284420985,0.0024695971329113,0.0146222450297673,0.19138003489605293,0.23667488208932763,-1.4410678851638727,-0.028717836164001698,0.9364138600845262,0.8209073046312056,3.209596931252807,-0.026891779815607832,-0.023574681480231195,-0.09217267882420074,-0.014861201476569398,-0.02031813694690162,-0.007044844904943656
2008,15.940605324952056,658925.671586823,2604374.55447373,3263300.22606055,13.398366017422076,14.772703110090438,14.99824958055542,0.0513178746682054,-0.015412917827307,-0.0022926784904093,0.2019200275612631,0.798079972438737,0.595584591788177,0.609256031850876,2.373899838220777,0.0260734555525985,0.00243607302625,0.0105399926652101,0.20192002756126312,0.25300726059350287,-1.3743370926683613,-0.0266130835516577,0.9341211815941168,0.8054943868039004,3.2763277237483184,-0.024859845053137448,-0.021436689416403486,-0.08719318345472649,-0.013619141375548994,-0.018465425208679755,0.00035265518535348983
2009,15.86713090438878,666648.851177828,2552282.89864901,3218931.74982684,13.41001872626578,14.75249877100559,14.98456010776566,0.0116527088437017,-0.0202043390848487,-0.0136894727897587,0.2071025119478505,0.7928974880521495,0.593114751011546,0.589391374581907,2.365746599157493,0.0233092768295913,0.0022917860834554,0.0051824843865873,0.2071025119478505,0.2611970841988961,-1.3424800447398102,-0.02908292432828874,0.9204317088043563,0.7852900477190516,3.3081847716768698,-0.026768845736514592,-0.022838531033571433,-0.09621168737867557,-0.014450823783142159,-0.0190934850616785,-0.0038925931718007123
2010,15.90968441913657,689993.061694591,2484287.00180357,3174280.06349816,13.4444368210078,14.725496255539824,14.970591412942763,0.0344180947420209,-0.0270025154657638,-0.013968694822898,0.2173699383457034,0.7826300616542966,0.57177005128177,0.57068891168038,2.357461560205654,0.0204163250431362,0.0022193935406347,0.0102674263978529,0.21736993834570348,0.27774289411556,-1.2810594345320254,-0.05042762405806467,0.90646301398146,0.758287532253286,3.3696053818846545,-0.04571077609159728,-0.038238638604386296,-0.16992119342171078,-0.025040661925394714,-0.029498821332326945,-0.058500394868039846
2011,15.9364770070632,718626.260344467,2412483.46630862,3131109.72665309,13.485096696751803,14.696167258828217,14.956898044936596,0.040659875744005,-0.0293289967116088,-0.0136933680061659,0.2295116821449188,0.7704883178550811,0.57077261993538,0.571490813431576,2.3496321024785485,0.0174397984838908,0.0020787978924927,0.0121417437992153,0.22951168214491885,0.2978782115526987,-1.2110705620764122,-0.051425055404454745,0.8927696459752923,0.728958535541679,3.4395942543402676,-0.045910728507694856,-0.03748673307778103,-0.17688132509829246,-0.02473055830223013,-0.028191711654174154,-0.05945417679978075
2012,15.972909172353836,755414.939595801,2343441.33710294,3098856.27669874,13.53502246613112,14.667131063858744,14.946543658378754,0.0499257693793158,-0.029036194969473,-0.010354386557843,0.2437721766175474,0.7562278233824524,0.568162965987683,0.564929408063707,2.343722102135105,0.0150633458074215,0.0019530775837093,0.0142604944726286,0.24377217661754746,0.32235282686003847,-1.1321085977276224,-0.05403470935215171,0.882415259417451,0.6999223405722059,3.5185562186890573,-0.04768105207052552,-0.037820100241896894,-0.19012416261606915,-0.025400325108064538,-0.027619347639333686,-0.06533476278216978
2013,15.996503105826108,799942.390327641,2271590.35432922,3071532.74465686,13.59229499196662,14.63599074077514,14.93768726033244,0.0572725258354989,-0.0311403230836031,-0.0088563980463156,0.2604375264171267,0.7395624735828733,0.567108862532718,0.566433797144341,2.3386902247531425,0.0129044023786798,0.0018267809683224,0.0166653497995792,0.26043752641712675,0.35215081310901974,-1.0436957488085197,-0.05508881280711675,0.8735588613711371,0.6687820174886028,3.6069690676081603,-0.04812332059007263,-0.03684240737019552,-0.19870364376652638,-0.025355125487279827,-0.026053243554377888,-0.06705928491242458
2014,16.02988577423654,853220.031142216,2203723.40136602,3056943.43250824,13.656772742966906,14.605658942906585,14.932926096451926,0.064477751000286,-0.0303317978685573,-0.0047611638805129,0.2791088713218828,0.7208911286781172,0.568582031539934,0.562206465288649,2.335990126520533,0.0116644166347724,0.0017474345068006,0.018671344904756,0.27910887132188283,0.38717201560474024,-0.9488861999396765,-0.05361564379990069,0.8687976974906224,0.6384502196200472,3.7017786164770037,-0.04658114788283109,-0.03423091955911682,-0.19847324372712022,-0.02433681680817238,-0.023417352804836672,-0.06152902982351177
2015,16.061920247922544,915574.04812885,2139727.79197646,3055301.84010531,13.72730652254444,14.576189178896426,14.932388947705702,0.0705337795775342,-0.0294697640101571,-0.0005371487462237,0.2996672983698698,0.7003327016301303,0.575109869197914,0.567217985504381,2.3356847133951657,0.0115144936544819,0.0017374052172947,0.0205584270479869,0.2996672983698698,0.42789276821194955,-0.8488826563519859,-0.04708780614192076,0.8682605487443986,0.6089804556098883,3.801782160064694,-0.040884484399953985,-0.028675553637977004,-0.1790175813469391,-0.021150301364994257,-0.01895697112384165,-0.040067016799955446
2016,16.068306277745762,980790.733059923,2079217.07166972,3060007.80472964,13.796114395771085,14.547501972967188,14.933928024490552,0.0688078732266426,-0.0286872059292377,0.0015390767848515,0.3205190299005062,0.6794809700994937,0.582943530383766,0.57183540015035,2.336569851643587,0.0119757046365822,0.0017690462150973,0.0208517315306364,0.32051902990050624,0.4717115622142794,-0.751387577196105,-0.039254144956068715,0.8697996255292484,0.5802932496806505,3.899277239220575,-0.034143240583259404,-0.022778915339992434,-0.15306279397226388,-0.017441388566790245,-0.01445091863739819,-0.013144385869619912
2017,16.094975324178556,1043317.3379843,2018394.35548266,3061711.69346696,13.857915942725242,14.517812879774484,14.934484694485583,0.0618015469541592,-0.0296890931927027,0.0005566699950296,0.3407627635908752,0.6592372364091248,0.586156566953376,0.577766513666986,2.3368943588157483,0.0121541279633638,0.0017806537483848,0.020243733690369,0.34076276359087526,0.5169046054604185,-0.6598969370492441,-0.03604110838645869,0.8703562955242798,0.550604156487946,3.9907678793674357,-0.03136860558182724,-0.019844384082016723,-0.14383169768547963,-0.015909802451062216,-0.01188125554378466,4.391459980387924e-05
2018,16.131633302053437,1110613.93400177,1959312.86591069,3069926.79991246,13.920423514083865,14.488104391122656,14.937164275602392,0.0625075713586209,-0.0297084886518295,0.0026795811168085,0.3617721223950485,0.6382278776049515,0.584943959084541,0.574809036253505,2.33846501288405,0.0130672294299934,0.0018348984749152,0.0210093588041732,0.3617721223950485,0.5668384836974752,-0.5676808770387918,-0.03725371625529372,0.8730358766410884,0.5208956678361183,4.082983939377888,-0.03252383082907872,-0.019405299408178478,-0.15210632515250522,-0.0166224367969448,-0.010835384298320337,-0.0012840155971809986
2019,16.157940015754328,1182885.74528324,1904540.46266283,3087426.20794607,13.983467557808789,14.459751310494392,14.942848359372372,0.0630440437249255,-0.0283530806282641,0.0056840837699798,0.3831300460684248,0.6168699539315752,0.587441985101222,0.576378084153845,2.3417898833482305,0.0151235724793303,0.0019543174303117,0.0213579236733763,0.3831300460684248,0.6210872220742374,-0.47628375268560447,-0.03475569023861269,0.8787199604110683,0.49254258720785415,4.174381063731076,-0.030540518750533097,-0.01711865759032106,-0.14508349518896782,-0.01565378068584604,-0.008771983129419264,0.01003705310659711
2020,16.116045350528143,1228455.53103888,1847641.86471586,3076097.39575474,14.021268272517666,14.42942071625344,14.939172272225631,0.0378007147088776,-0.0303305942409526,-0.00367608714674,0.3993552131132931,0.6006447868867069,0.60484793205077,0.592623908718225,2.3396303954173443,0.0137151530414482,0.0018758038416149,0.0162251670448682,0.3993552131132931,0.664877514684264,-0.4081524437357734,-0.01734974328906469,0.8750438732643282,0.4622119929669015,4.242512372680906,-0.015181786567804952,-0.008019259423102715,-0.07360650056669446,-0.006967546289227104,-0.003145452844146004,0.07523747975420972
2021,16.2083992277063,1270750.39487779,1785817.0255864,3056567.42046419,14.055118146052983,14.395386585890565,14.932803086268883,0.0338498735353187,-0.0340341303628743,-0.0063691859567462,0.4157442712926665,0.5842557287073336,0.579714486970795,0.570493812651767,2.3357780064625597,0.0111715854263336,0.0017724627355269,0.0163890581793734,0.4157442712926665,0.7115792808955441,-0.34026843983758004,-0.04248318836903975,0.8686746873075801,0.4281778626040271,4.3103963765791,-0.03690407037230463,-0.018190360792459705,-0.1831193812114363,-0.01894778327723844,-0.007409530469417988,-0.011709210830143313
2022,16.244800193580545,1294124.11123958,1725613.90183897,3019738.01307856,14.073344662302665,14.361093430259547,14.92068063495176,0.0182265162496797,-0.0342931556310173,-0.0121224513171256,0.4285550950561607,0.5714449049438393,0.56475673366441,0.555000855599031,2.328750445816423,0.0061317457372144,0.0015737871756139,0.0128108237634942,0.42855509505616074,0.7499499800392455,-0.28774876795688265,-0.057440941675424684,0.8565522359904563,0.3938847069730098,4.362916048459797,-0.0492011670294824,-0.0226251084800784,-0.25061000627435354,-0.025370541538912404,-0.008167856773309444,-0.063943847752128
2023,16.26222439279725,1329725.51119848,1667595.76170726,2997321.27290574,14.100483096340591,14.326893483433174,14.913229538720234,0.0271384340379263,-0.0341999468263729,-0.0074510962315255,0.4436379654121573,0.5563620345878427,0.565941031361275,0.555665323570836,2.324542389046488,0.0029385404834404,0.001478332494947,0.0150828703559965,0.4436379654121573,0.7973907956189134,-0.22641038709258257,-0.05625664397855967,0.8491011397589308,0.35968476014663686,4.4242544293240975,-0.04776758052120741,-0.02023465749608298,-0.24889370630105145,-0.02432481673100552,-0.005645245695453056,-0.05748664305725171
2024,16.28903686325013,1380855.9516735,1610204.81282781,2991060.76450131,14.13821411969073,14.291871941806294,14.911138653186836,0.0377310233501386,-0.0350215416268806,-0.0020908855333985,0.4616609492063347,0.5383390507936653,0.56912875490843,0.55676416577035,2.3233590711312577,0.0020109442794937,0.0014467959395175,0.0180229837941774,0.4616609492063347,0.8575654107308672,-0.15365782211556422,-0.053068920431404765,0.8470102542255322,0.3246632185197562,4.497006994301116,-0.04494991978607869,-0.017229526510628722,-0.23865130636003662,-0.022716136931444347,-0.0029382882604447047,-0.04337257001224293
