spec,basis,window,det_tag,p,r,m,T_window,T_eff_common,logLik,k_total,k_longrun,k_rank,k_other,xi_val,IC_xi_eta
Q2,ortho,full,SR_none__LR_none,5,1,5,99,92,880.5553421600259,109,9,9,100,1.25,-1155.1910149954806
Q2,ortho,full,SR_none__LR_none,5,2,5,99,92,888.88909144539,116,16,16,100,1.6666666666666665,-951.7981361498221
Q2,ortho,full,SR_none__LR_none,5,3,5,99,92,895.6680557494919,121,21,21,100,2.5,-565.9314071186939
Q2,ortho,full,SR_none__LR_none,5,4,5,99,92,898.6650574558919,124,24,24,100,5,572.0870994619136
Q2,ortho,full,SR_none__LR_none,6,0,5,99,92,889.6214508008383,125,0,0,125,1,-1214.0193294705464
Q2,ortho,full,SR_none__LR_none,6,1,5,99,92,906.8052436185484,134,9,9,125,1.25,-1066.3849248797428
Q2,ortho,full,SR_none__LR_none,6,2,5,99,92,919.5953477833104,141,16,16,125,1.6666666666666665,-824.8027914486196
Q2,ortho,full,SR_none__LR_none,6,3,5,99,92,926.8118179163084,146,21,21,125,2.5,-345.6071453867619
Q2,ortho,full,SR_none__LR_none,6,4,5,99,92,929.3950748109168,149,24,24,125,5,1075.8506368829937
Q2,ortho,full,SR_none__LR_none,7,0,5,99,92,901.8441994930658,150,0,0,150,1,-1125.4201124287756
Q2,ortho,full,SR_none__LR_none,7,1,5,99,92,936.833404550918,159,9,9,150,1.25,-985.1353537116995
Q2,ortho,full,SR_none__LR_none,7,2,5,99,92,953.269819165738,166,16,16,150,1.6666666666666665,-703.7438768364311
Q2,ortho,full,SR_none__LR_none,7,3,5,99,92,958.9043804980269,171,21,21,150,2.5,-127.18048448463378
Q2,ortho,full,SR_none__LR_none,7,4,5,99,92,961.1426886585338,174,24,24,150,5,1577.5789813188896
Q2,ortho,post_fordism,SR_const__LR_none,1,0,5,50,43,502.811500615677,5,0,0,5,1,-986.8170006528862
Q2,ortho,post_fordism,SR_const__LR_none,1,1,5,50,43,520.6837225128187,14,9,9,5,1.25,-984.0091432613106
Q2,ortho,post_fordism,SR_const__LR_none,1,2,5,50,43,529.6636228368343,21,16,16,5,1.6666666666666665,-967.8047095251252
Q2,ortho,post_fordism,SR_const__LR_none,1,3,5,50,43,537.7492634684588,26,21,21,5,2.5,-949.4983230611833
Q2,ortho,post_fordism,SR_const__LR_none,1,4,5,50,43,543.357350142486,29,24,24,5,5,-902.4158946159874
Q2,ortho,post_fordism,SR_const__LR_none,2,0,5,50,43,512.6478701575488,30,0,0,30,1,-912.4597368442908
Q2,ortho,post_fordism,SR_const__LR_none,2,1,5,50,43,528.629113389899,39,9,9,30,1.25,-882.3624214000473
Q2,ortho,post_fordism,SR_const__LR_none,2,2,5,50,43,539.3981813650275,46,16,16,30,1.6666666666666665,-830.55715509428
Q2,ortho,post_fordism,SR_const__LR_none,2,3,5,50,43,547.0371500792393,51,21,21,30,2.5,-732.9990890518966
Q2,ortho,post_fordism,SR_const__LR_none,2,4,5,50,43,550.9793924674526,54,24,24,30,5,-447.5099648042253
Q2,ortho,post_fordism,SR_const__LR_none,3,0,5,50,43,518.7323406092332,55,0,0,55,1,-830.5986748553205
Q2,ortho,post_fordism,SR_const__LR_none,3,1,5,50,43,551.9022934281858,64,9,9,55,1.25,-811.3712778611971
Q2,ortho,post_fordism,SR_const__LR_none,3,2,5,50,43,564.480427788096,71,16,16,55,1.6666666666666665,-724.0049764531851
Q2,ortho,post_fordism,SR_const__LR_none,3,3,5,50,43,574.7158437817252,76,21,21,55,2.5,-553.2814692260207
Q2,ortho,post_fordism,SR_const__LR_none,3,4,5,50,43,578.7146888344859,79,24,24,55,5,-32.83054307659654
Q2,ortho,post_fordism,SR_const__LR_none,4,0,5,50,43,543.8486949171171,80,0,0,80,1,-786.8013805787491
Q2,ortho,post_fordism,SR_const__LR_none,4,1,5,50,43,574.4332891844789,89,9,9,80,1.25,-738.8957657583595
Q2,ortho,post_fordism,SR_const__LR_none,4,2,5,50,43,586.8388818938663,96,16,16,80,1.6666666666666665,-612.005213177494
Q2,ortho,post_fordism,SR_const__LR_none,4,3,5,50,43,597.5179772617879,101,21,21,80,2.5,-363.8107289552985
Q2,ortho,post_fordism,SR_const__LR_none,4,4,5,50,43,602.041153536219,104,24,24,80,5,390.66654198163246
Q2,ortho,post_fordism,SR_const__LR_none,5,0,5,50,43,572.8074986849898,105,0,0,105,1,-750.6889852221556
Q2,ortho,post_fordism,SR_const__LR_none,5,1,5,50,43,622.0898220655574,114,9,9,105,1.25,-716.6713279050928
Q2,ortho,post_fordism,SR_const__LR_none,5,2,5,50,43,654.6605086679155,121,16,16,105,1.6666666666666665,-590.9317952383606
Q2,ortho,post_fordism,SR_const__LR_none,5,3,5,50,43,663.9214112073935,126,21,21,105,2.5,-261.5425896156621
Q2,ortho,post_fordism,SR_const__LR_none,5,4,5,50,43,667.4610260106382,129,24,24,105,5,729.9768114944893
Q2,ortho,post_fordism,SR_const__LR_none,6,0,5,50,43,670.1246884229136,130,0,0,130,1,-851.2933618056641
Q2,ortho,post_fordism,SR_const__LR_none,6,1,5,50,43,735.3763955502611,139,9,9,130,1.25,-825.7069712590763
Q2,ortho,post_fordism,SR_const__LR_none,6,2,5,50,43,768.9599346107562,146,16,16,130,1.6666666666666665,-662.8139756368104
Q2,ortho,post_fordism,SR_const__LR_none,6,3,5,50,43,784.2307472469817,151,21,21,130,2.5,-267.0862544639908
Q2,ortho,post_fordism,SR_const__LR_none,6,4,5,50,43,790.2938101949852,154,24,24,130,5,954.4612575874905
Q2,ortho,post_fordism,SR_const__LR_none,7,0,5,50,43,819.7307491861841,155,0,0,155,1,-1056.475480439866
Q2,ortho,post_fordism,SR_const__LR_none,7,2,5,50,43,2274.5375955646396,171,16,16,155,1.6666666666666665,-3517.252626057345
Q2,ortho,post_fordism,SR_const__LR_none,7,3,5,50,43,3151.888965983587,176,21,21,155,2.5,-4767.3276847063535
Q2,ortho,post_fordism,SR_none__LR_const,1,0,5,50,43,494.9603772620917,0,0,0,0,1,-989.9207545241834
Q2,ortho,post_fordism,SR_none__LR_const,1,1,5,50,43,513.2521228878167,10,9,9,1,1.25,-987.9519445897743
Q2,ortho,post_fordism,SR_none__LR_const,1,2,5,50,43,528.1032564767547,18,16,16,2,1.6666666666666665,-983.4899773834339
Q2,ortho,post_fordism,SR_none__LR_const,1,3,5,50,43,536.600873836783,24,21,21,3,2.5,-966.0075443762994
Q2,ortho,post_fordism,SR_none__LR_const,1,4,5,50,43,542.440481617268,28,24,24,4,5,-919.3881581440193
Q2,ortho,post_fordism,SR_none__LR_const,2,0,5,50,43,507.13073657155894,25,0,0,25,1,-920.2314702507788
Q2,ortho,post_fordism,SR_none__LR_const,2,1,5,50,43,523.4495261186084,35,9,9,26,1.25,-890.809247435934
Q2,ortho,post_fordism,SR_none__LR_const,2,2,5,50,43,534.6731193541178,43,16,16,27,1.6666666666666665,-839.9130316509284
Q2,ortho,post_fordism,SR_none__LR_const,2,3,5,50,43,545.1627108905654,49,21,21,28,2.5,-748.0562112530167
Q2,ortho,post_fordism,SR_none__LR_const,2,4,5,50,43,549.4627498356851,53,24,24,29,5,-463.2826801191583
Q2,ortho,post_fordism,SR_none__LR_const,3,0,5,50,43,511.44978680397054,50,0,0,50,1,-834.839567823263
Q2,ortho,post_fordism,SR_none__LR_const,3,1,5,50,43,549.2812036241527,60,9,9,51,1.25,-824.9350988315987
Q2,ortho,post_fordism,SR_none__LR_const,3,2,5,50,43,561.8869156514354,68,16,16,52,1.6666666666666665,-737.6239527583318
Q2,ortho,post_fordism,SR_none__LR_const,3,3,5,50,43,573.1878168455157,74,21,21,53,2.5,-569.0314159320696
Q2,ortho,post_fordism,SR_none__LR_const,3,4,5,50,43,577.212139501359,78,24,24,54,5,-48.6314449888107
Q2,ortho,post_fordism,SR_none__LR_const,4,0,5,50,43,536.3644694373547,75,0,0,75,1,-790.6389301976923
Q2,ortho,post_fordism,SR_none__LR_const,4,1,5,50,43,567.9337630232699,85,9,9,76,1.25,-744.7027140144093
Q2,ortho,post_fordism,SR_none__LR_const,4,2,5,50,43,580.756027833915,93,16,16,77,1.6666666666666665,-618.6455056360593
Q2,ortho,post_fordism,SR_none__LR_const,4,3,5,50,43,591.6641542291002,99,21,21,78,2.5,-370.9090834683909
Q2,ortho,post_fordism,SR_none__LR_const,4,4,5,50,43,598.0163794959489,103,24,24,79,5,379.91008948370495
Q2,ortho,post_fordism,SR_none__LR_const,5,0,5,50,43,558.8686136134573,100,0,0,100,1,-741.6172156575585
Q2,ortho,post_fordism,SR_none__LR_const,5,1,5,50,43,608.3914906083261,110,9,9,101,1.25,-708.0806655690978
Q2,ortho,post_fordism,SR_none__LR_const,5,2,5,50,43,641.0648634539557,118,16,16,102,1.6666666666666665,-582.5465053889089
Q2,ortho,post_fordism,SR_none__LR_const,5,3,5,50,43,657.3768315523486,124,21,21,103,2.5,-267.25943088404006
Q2,ortho,post_fordism,SR_none__LR_const,5,4,5,50,43,664.9455816328802,128,24,24,104,5,716.2016996715374
Q2,ortho,post_fordism,SR_none__LR_const,6,0,5,50,43,621.302395277128,125,0,0,125,1,-772.4547760925607
Q2,ortho,post_fordism,SR_none__LR_const,6,1,5,50,43,711.5674168740956,135,9,9,126,1.25,-796.895014485213
Q2,ortho,post_fordism,SR_none__LR_const,6,2,5,50,43,756.1166053068946,143,16,16,127,1.6666666666666665,-655.9333176075548
Q2,ortho,post_fordism,SR_none__LR_const,6,3,5,50,43,773.0649064944027,149,21,21,128,2.5,-263.5605735373008
Q2,ortho,post_fordism,SR_none__LR_const,6,4,5,50,43,786.4125653123435,153,24,24,129,5,943.4177467743061
Q2,ortho,post_fordism,SR_none__LR_const,7,0,5,50,43,725.5868947188869,150,0,0,150,1,-886.9937720837395
Q2,ortho,post_fordism,SR_none__LR_const,7,2,5,50,43,2235.374604864499,168,16,16,152,1.6666666666666665,-3457.732645235532
Q2,ortho,post_fordism,SR_none__LR_const,7,3,5,50,43,2935.4783421639268,174,21,21,153,2.5,-4353.312437645502
Q2,ortho,post_fordism,SR_none__LR_none,1,0,5,50,43,494.9603772620917,0,0,0,0,1,-989.9207545241834
Q2,ortho,post_fordism,SR_none__LR_none,1,1,5,50,43,510.65701151330256,9,9,9,0,1.25,-987.463221985363
Q2,ortho,post_fordism,SR_none__LR_none,1,2,5,50,43,520.9770381388308,16,16,16,0,1.6666666666666665,-981.7748744265647
Q2,ortho,post_fordism,SR_none__LR_none,1,3,5,50,43,527.5755416454527,21,21,21,0,2.5,-976.1658808613407
Q2,ortho,post_fordism,SR_none__LR_none,1,4,5,50,43,529.6642541342753,24,24,24,0,5,-969.0597054919051
Q2,ortho,post_fordism,SR_none__LR_none,2,0,5,50,43,507.13073657155894,25,0,0,25,1,-920.2314702507788
Q2,ortho,post_fordism,SR_none__LR_none,2,1,5,50,43,521.4995636968611,34,9,9,25,1.25,-891.6108227370562
Q2,ortho,post_fordism,SR_none__LR_none,2,2,5,50,43,532.2866128073927,41,16,16,25,1.6666666666666665,-847.6773522764565
Q2,ortho,post_fordism,SR_none__LR_none,2,3,5,50,43,536.7439386285939,46,21,21,25,2.5,-759.4276675967753
Q2,ortho,post_fordism,SR_none__LR_none,2,4,5,50,43,540.7106967448157,49,24,24,25,5,-521.0025762512905
Q2,ortho,post_fordism,SR_none__LR_none,3,0,5,50,43,511.44978680397054,50,0,0,50,1,-834.839567823263
Q2,ortho,post_fordism,SR_none__LR_none,3,1,5,50,43,537.2325626948525,59,9,9,50,1.25,-805.5393171176154
Q2,ortho,post_fordism,SR_none__LR_none,3,2,5,50,43,549.2863971408266,66,16,16,50,1.6666666666666665,-724.9602494560927
Q2,ortho,post_fordism,SR_none__LR_none,3,3,5,50,43,553.717056267655,71,21,21,50,2.5,-558.2988956440499
Q2,ortho,post_fordism,SR_none__LR_none,3,4,5,50,43,557.2123262200295,74,24,24,50,5,-83.85582074002286
Q2,ortho,post_fordism,SR_none__LR_none,4,0,5,50,43,536.3644694373547,75,0,0,75,1,-790.6389301976923
Q2,ortho,post_fordism,SR_none__LR_none,4,1,5,50,43,552.104548520865,84,9,9,75,1.25,-717.7457851542165
Q2,ortho,post_fordism,SR_none__LR_none,4,2,5,50,43,563.8038513158664,91,16,16,75,1.6666666666666665,-597.2784863189405
Q2,ortho,post_fordism,SR_none__LR_none,4,3,5,50,43,571.60924478504,96,21,21,75,2.5,-359.00826544797224
Q2,ortho,post_fordism,SR_none__LR_none,4,4,5,50,43,577.1408456352895,99,24,24,75,5,346.43715489115243
Q2,ortho,post_fordism,SR_none__LR_none,5,0,5,50,43,558.8686136134573,100,0,0,100,1,-741.6172156575585
Q2,ortho,post_fordism,SR_none__LR_none,5,1,5,50,43,606.4689846701326,109,9,9,100,1.25,-708.9371538373279
Q2,ortho,post_fordism,SR_none__LR_none,5,2,5,50,43,622.8003941747282,116,16,16,100,1.6666666666666665,-558.5549005494324
Q2,ortho,post_fordism,SR_none__LR_none,5,3,5,50,43,633.8314953115383,121,21,21,100,2.5,-248.37775927012126
Q2,ortho,post_fordism,SR_none__LR_none,5,4,5,50,43,638.6139871811097,124,24,24,100,5,693.6408862612072
Q2,ortho,post_fordism,SR_none__LR_none,6,0,5,50,43,621.302395277128,125,0,0,125,1,-772.4547760925607
Q2,ortho,post_fordism,SR_none__LR_none,6,1,5,50,43,681.363430057476,134,9,9,125,1.25,-741.1885409965907
Q2,ortho,post_fordism,SR_none__LR_none,6,2,5,50,43,720.3311279787924,141,16,16,125,1.6666666666666665,-596.8996966703291
Q2,ortho,post_fordism,SR_none__LR_none,6,3,5,50,43,736.0266114847127,146,21,21,125,2.5,-217.69298438562237
Q2,ortho,post_fordism,SR_none__LR_none,6,4,5,50,43,741.3268088224714,149,24,24,125,5,958.3652574401792
Q2,ortho,post_fordism,SR_none__LR_none,7,0,5,50,43,725.5868947188869,150,0,0,150,1,-886.9937720837395
Q2,ortho,post_fordism,SR_none__LR_none,7,1,5,50,43,1382.114034104182,159,9,9,150,1.25,-2025.152245474579
Q2,ortho,post_fordism,SR_none__LR_none,7,3,5,50,43,2881.380998385594,171,21,21,150,2.5,-4273.326750956538
Q2,ortho,post_fordism,SR_none__LR_none,7,4,5,50,43,2966.347163810994,174,24,24,150,5,-3021.5254380751708
Q2,raw,fordism,SR_const__LR_none,1,0,5,49,42,460.8225191336568,5,0,0,5,1,-902.9566901758967
Q2,raw,fordism,SR_const__LR_none,1,1,5,49,42,483.0180844802462,14,9,9,5,1.25,-909.036707281671
Q2,raw,fordism,SR_const__LR_none,1,2,5,49,42,502.332078861926,21,16,16,5,1.6666666666666665,-913.71419701229
Q2,raw,fordism,SR_const__LR_none,1,3,5,49,42,509.80025375684534,26,21,21,5,2.5,-894.3885753011979
Q2,raw,fordism,SR_const__LR_none,1,4,5,49,42,512.6201076272774,29,24,24,5,5,-842.0944039586698
Q2,raw,fordism,SR_const__LR_none,2,0,5,49,42,477.6268033808443,30,0,0,30,1,-843.1235182131876
Q2,raw,fordism,SR_const__LR_none,2,1,5,49,42,495.68730812607464,39,9,9,30,1.25,-817.5729790019726
Q2,raw,fordism,SR_const__LR_none,2,2,5,49,42,509.0695546624362,46,16,16,30,1.6666666666666665,-771.45291451817
Q2,raw,fordism,SR_const__LR_none,2,3,5,49,42,519.5920008297446,51,21,21,30,2.5,-680.3677183042859
Q2,raw,fordism,SR_const__LR_none,2,4,5,49,42,521.6406484634155,54,24,24,30,5,-392.92678334552477
Q2,raw,fordism,SR_const__LR_none,3,0,5,49,42,485.70317271171893,55,0,0,55,1,-765.8345164178526
Q2,raw,fordism,SR_const__LR_none,3,1,5,49,42,521.4749592574991,64,9,9,55,1.25,-752.3461056934664
Q2,raw,fordism,SR_const__LR_none,3,2,5,49,42,544.6774455240951,71,16,16,55,1.6666666666666665,-686.9324621463476
Q2,raw,fordism,SR_const__LR_none,3,3,5,49,42,555.573232632411,76,21,21,55,2.5,-518.7258307669081
Q2,raw,fordism,SR_const__LR_none,3,4,5,49,42,559.4595721768154,79,24,24,55,5,-1.3559284869036219
Q2,raw,fordism,SR_const__LR_none,4,0,5,49,42,521.146479650905,80,0,0,80,1,-743.2793898391405
Q2,raw,fordism,SR_const__LR_none,4,1,5,49,42,551.0558100777029,89,9,9,80,1.25,-694.7056317625186
Q2,raw,fordism,SR_const__LR_none,4,2,5,49,42,570.5397683426619,96,16,16,80,1.6666666666666665,-582.9208736883409
Q2,raw,fordism,SR_const__LR_none,4,3,5,49,42,584.2305708247954,101,21,21,80,2.5,-342.43615600896646
Q2,raw,fordism,SR_const__LR_none,4,4,5,49,42,589.4576777902276,104,24,24,80,5,405.85656257169285
Q2,raw,fordism,SR_const__LR_none,5,0,5,49,42,556.6993680780264,105,0,0,105,1,-720.943426236299
Q2,raw,fordism,SR_const__LR_none,5,1,5,49,42,616.7188168347442,114,9,9,105,1.25,-709.229469705246
Q2,raw,fordism,SR_const__LR_none,5,2,5,49,42,643.7801973127481,121,16,16,105,1.6666666666666665,-573.6654975333729
Q2,raw,fordism,SR_const__LR_none,5,3,5,49,42,656.3358287354704,126,21,21,105,2.5,-253.04232068760575
Q2,raw,fordism,SR_const__LR_none,5,4,5,49,42,660.4006382122001,129,24,24,105,5,731.1793440131689
Q2,raw,fordism,SR_const__LR_none,6,0,5,49,42,625.7319527719767,130,0,0,130,1,-765.5668551671155
Q2,raw,fordism,SR_const__LR_none,6,1,5,49,42,679.4049371220436,139,9,9,130,1.25,-717.7995347084895
Q2,raw,fordism,SR_const__LR_none,6,2,5,49,42,717.8817622458838,146,16,16,130,1.6666666666666665,-566.1323933045039
Q2,raw,fordism,SR_const__LR_none,6,3,5,49,42,737.0855977980274,151,21,21,130,2.5,-180.93750767000938
Q2,raw,fordism,SR_const__LR_none,6,4,5,49,42,741.2101009470701,154,24,24,130,5,1036.76912082885
Q2,raw,fordism,SR_const__LR_none,7,0,5,49,42,714.758560294973,155,0,0,155,1,-850.1783297560239
Q2,raw,fordism,SR_none__LR_const,1,0,5,49,42,456.8746240936857,0,0,0,0,1,-913.7492481873714
Q2,raw,fordism,SR_none__LR_const,1,1,5,49,42,479.6586988978873,10,9,9,1,1.25,-921.0062842083701
Q2,raw,fordism,SR_none__LR_const,1,2,5,49,42,498.98207071729064,18,16,16,2,1.6666666666666665,-925.7025288144362
Q2,raw,fordism,SR_none__LR_const,1,3,5,49,42,507.830848717227,24,21,21,3,2.5,-909.138113313378
Q2,raw,fordism,SR_none__LR_const,1,4,5,49,42,510.6562253554009,28,24,24,4,5,-856.8549875063336
Q2,raw,fordism,SR_none__LR_const,2,0,5,49,42,474.2499960284113,25,0,0,25,1,-855.0582515997385
Q2,raw,fordism,SR_none__LR_const,2,1,5,49,42,492.4453077343889,35,9,9,26,1.25,-829.777326310018
Q2,raw,fordism,SR_none__LR_const,2,2,5,49,42,506.6823616694966,43,16,16,27,1.6666666666666665,-785.3668766237076
Q2,raw,fordism,SR_none__LR_const,2,3,5,49,42,517.6318596869961,49,21,21,28,2.5,-695.1357841102057
Q2,raw,fordism,SR_none__LR_const,2,4,5,49,42,519.8391100325227,53,24,24,29,5,-408.0120545751562
Q2,raw,fordism,SR_none__LR_const,3,0,5,49,42,479.6707223371813,50,0,0,50,1,-772.4579637601942
Q2,raw,fordism,SR_none__LR_const,3,1,5,49,42,518.5603094591473,60,9,9,51,1.25,-765.2051541881797
Q2,raw,fordism,SR_none__LR_const,3,2,5,49,42,541.9529027700349,68,16,16,52,1.6666666666666665,-700.1717247296441
Q2,raw,fordism,SR_none__LR_const,3,3,5,49,42,553.0614391946258,74,21,21,53,2.5,-532.3905919827546
Q2,raw,fordism,SR_none__LR_const,3,4,5,49,42,557.1730572110728,78,24,24,54,5,-15.471246646835198
Q2,raw,fordism,SR_none__LR_const,4,0,5,49,42,516.1336130524642,75,0,0,75,1,-751.9420047336757
Q2,raw,fordism,SR_none__LR_const,4,1,5,49,42,546.2352874516113,85,9,9,76,1.25,-703.7529346017523
Q2,raw,fordism,SR_none__LR_const,4,2,5,49,42,566.2352198518408,93,16,16,77,1.6666666666666665,-593.0001247981156
Q2,raw,fordism,SR_none__LR_const,4,3,5,49,42,580.5322393662818,99,21,21,78,2.5,-353.7278411833561
Q2,raw,fordism,SR_none__LR_const,4,4,5,49,42,587.2873400799286,103,24,24,79,5,391.508889900874
Q2,raw,fordism,SR_none__LR_const,5,0,5,49,42,544.5545516636362,100,0,0,100,1,-715.3421414989355
Q2,raw,fordism,SR_none__LR_const,5,1,5,49,42,604.6688296490104,110,9,9,101,1.25,-703.8178434251952
Q2,raw,fordism,SR_none__LR_const,5,2,5,49,42,634.5364425794776,118,16,16,102,1.6666666666666665,-573.8663361582487
Q2,raw,fordism,SR_none__LR_const,5,3,5,49,42,647.898183495964,124,21,21,103,2.5,-254.85537830000976
Q2,raw,fordism,SR_none__LR_const,5,4,5,49,42,656.6996565979134,128,24,24,104,5,719.8929591503256
Q2,raw,fordism,SR_none__LR_const,6,0,5,49,42,606.3966245714369,125,0,0,125,1,-745.5845468574527
Q2,raw,fordism,SR_none__LR_const,6,1,5,49,42,663.4684851687541,135,9,9,126,1.25,-704.6149788933274
Q2,raw,fordism,SR_none__LR_const,6,2,5,49,42,704.49943868263,143,16,16,127,1.6666666666666665,-558.056094269413
Q2,raw,fordism,SR_none__LR_const,6,3,5,49,42,725.9002149306057,149,21,21,128,2.5,-177.25509002658282
Q2,raw,fordism,SR_none__LR_const,6,4,5,49,42,737.8120450108836,153,24,24,129,5,1024.8768846098064
Q2,raw,fordism,SR_none__LR_const,7,0,5,49,42,676.9137115443798,150,0,0,150,1,-793.1769803462544
Q2,raw,fordism,SR_none__LR_const,7,3,5,49,42,3126.441105088618,174,21,21,153,2.5,-4744.732519199897
Q2,raw,fordism,SR_none__LR_none,1,0,5,49,42,456.8746240936857,0,0,0,0,1,-913.7492481873714
Q2,raw,fordism,SR_none__LR_none,1,1,5,49,42,479.1098324211078,9,9,9,0,1.25,-924.5806382776652
Q2,raw,fordism,SR_none__LR_none,1,2,5,49,42,487.9591996111243,16,16,16,0,1.6666666666666665,-916.1156853297147
Q2,raw,fordism,SR_none__LR_none,1,3,5,49,42,493.4317127319755,21,21,21,0,2.5,-908.3723634800002
Q2,raw,fordism,SR_none__LR_none,1,4,5,49,42,495.4448889626315,24,24,24,0,5,-901.1857070864622
Q2,raw,fordism,SR_none__LR_none,2,0,5,49,42,474.2499960284113,25,0,0,25,1,-855.0582515997385
Q2,raw,fordism,SR_none__LR_none,2,1,5,49,42,492.3453927299941,34,9,9,25,1.25,-834.2495833240827
Q2,raw,fordism,SR_none__LR_none,2,2,5,49,42,504.37347837769926,41,16,16,25,1.6666666666666665,-793.2080087677243
Q2,raw,fordism,SR_none__LR_none,2,3,5,49,42,508.2745296258621,46,21,21,25,2.5,-704.453646125063
Q2,raw,fordism,SR_none__LR_none,2,4,5,49,42,510.39888773267785,49,24,24,25,5,-463.8850023411338
Q2,raw,fordism,SR_none__LR_none,3,0,5,49,42,479.6707223371813,50,0,0,50,1,-772.4579637601942
Q2,raw,fordism,SR_none__LR_none,3,1,5,49,42,503.9586064999424,59,9,9,50,1.25,-740.673835292624
Q2,raw,fordism,SR_none__LR_none,3,2,5,49,42,525.6418098137686,66,16,16,50,1.6666666666666665,-680.0084375447227
Q2,raw,fordism,SR_none__LR_none,3,3,5,49,42,535.228173541453,71,21,21,50,2.5,-524.7565828135341
Q2,raw,fordism,SR_none__LR_none,3,4,5,49,42,537.7764492198119,74,24,24,50,5,-51.431423029980806
Q2,raw,fordism,SR_none__LR_none,4,0,5,49,42,516.1336130524642,75,0,0,75,1,-751.9420047336757
Q2,raw,fordism,SR_none__LR_none,4,1,5,49,42,539.0644194208422,84,9,9,75,1.25,-694.0832855630683
Q2,raw,fordism,SR_none__LR_none,4,2,5,49,42,554.0713636878269,91,16,16,75,1.6666666666666665,-581.1313111976988
Q2,raw,fordism,SR_none__LR_none,4,3,5,49,42,561.8785541805084,96,21,21,75,2.5,-344.4529929489346
Q2,raw,fordism,SR_none__LR_none,4,4,5,49,42,564.4418647950871,99,24,24,75,5,362.4464481048899
Q2,raw,fordism,SR_none__LR_none,5,0,5,49,42,544.5545516636362,100,0,0,100,1,-715.3421414989355
Q2,raw,fordism,SR_none__LR_none,5,1,5,49,42,587.2456538562318,109,9,9,100,1.25,-673.6435788624922
Q2,raw,fordism,SR_none__LR_none,5,2,5,49,42,602.2270309592612,116,16,16,100,1.6666666666666665,-521.7064116454272
Q2,raw,fordism,SR_none__LR_none,5,3,5,49,42,612.9640905548168,121,21,21,100,2.5,-213.0197145548408
Q2,raw,fordism,SR_none__LR_none,5,4,5,49,42,617.4933786243206,124,24,24,100,5,723.5521227318438
Q2,raw,fordism,SR_none__LR_none,6,0,5,49,42,606.3966245714369,125,0,0,125,1,-745.5845468574527
Q2,raw,fordism,SR_none__LR_none,6,1,5,49,42,653.0787969881634,134,9,9,125,1.25,-688.5076895550002
Q2,raw,fordism,SR_none__LR_none,6,2,5,49,42,674.9896143160921,141,16,16,125,1.6666666666666665,-511.4953442639487
Q2,raw,fordism,SR_none__LR_none,6,3,5,49,42,688.2825278978635,146,21,21,125,2.5,-130.0522380982236
Q2,raw,fordism,SR_none__LR_none,6,4,5,49,42,692.4144504024201,149,24,24,125,5,1040.918681461066
Q2,raw,fordism,SR_none__LR_none,7,0,5,49,42,676.9137115443798,150,0,0,150,1,-793.1769803462544
Q2,raw,fordism,SR_none__LR_none,7,1,5,49,42,1323.5266534915486,159,9,9,150,1.25,-1912.6012269904154
Q2,raw,full,SR_const__LR_none,1,0,5,99,92,821.2451503822946,5,0,0,5,1,-1619.881357879344
Q2,raw,full,SR_const__LR_none,1,1,5,99,92,842.1893113113972,14,9,9,5,1.25,-1615.4213468227965
Q2,raw,full,SR_const__LR_none,1,2,5,99,92,858.3333657690755,21,16,16,5,1.6666666666666665,-1606.6365428299578
Q2,raw,full,SR_const__LR_none,1,3,5,99,92,866.5335091647567,26,21,21,5,2.5,-1581.5871009983705
Q2,raw,full,SR_const__LR_none,1,4,5,99,92,869.2349108632769,29,24,24,5,5,-1516.902181451151
Q2,raw,full,SR_const__LR_none,2,0,5,99,92,831.3673234382918,30,0,0,30,1,-1527.0809895651123
Q2,raw,full,SR_const__LR_none,2,1,5,99,92,849.3589448189919,39,9,9,30,1.25,-1488.4547208052034
Q2,raw,full,SR_const__LR_none,2,2,5,99,92,862.8149255475054,46,16,16,30,1.6666666666666665,-1427.191805009774
Q2,raw,full,SR_const__LR_none,2,3,5,99,92,871.6937756928584,51,21,21,30,2.5,-1309.295847989009
Q2,raw,full,SR_const__LR_none,2,4,5,99,92,873.3075844232093,54,24,24,30,5,-959.8239564398855
Q2,raw,full,SR_const__LR_none,3,0,5,99,92,842.4099955660663,55,0,0,55,1,-1436.1216193944354
Q2,raw,full,SR_const__LR_none,3,1,5,99,92,864.3516928168837,64,9,9,55,1.25,-1377.1343237682045
Q2,raw,full,SR_const__LR_none,3,2,5,99,92,876.6241830160665,71,16,16,55,1.6666666666666665,-1266.402462569853
Q2,raw,full,SR_const__LR_none,3,3,5,99,92,882.9289457697121,76,21,21,55,2.5,-1049.1544020771512
Q2,raw,full,SR_const__LR_none,3,4,5,99,92,885.8091394116562,79,24,24,55,5,-419.6034942856495
Q2,raw,full,SR_const__LR_none,4,0,5,99,92,852.9922908206506,80,0,0,80,1,-1344.241495477378
Q2,raw,full,SR_const__LR_none,4,1,5,99,92,879.3422965975917,89,9,9,80,1.25,-1265.8096382968379
Q2,raw,full,SR_const__LR_none,4,2,5,99,92,890.7058712922212,96,16,16,80,1.6666666666666665,-1106.1579817451193
Q2,raw,full,SR_const__LR_none,4,3,5,99,92,894.5046549024843,101,21,21,80,2.5,-789.6940342771306
