"year","CORP_COMPENSATION_SHARE_GVA","CORP_COMPENSATION_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_GVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","DELTA_G_TOT","DLOG_G_TOT","DLOG_N_TOT","G_TOT_GPIM_2017","GROWTH_ARITH_G_TOT","GROWTH_ARITH_N_TOT","I_TOT_REAL_2017","L1_DLOG_G_TOT","L1_DLOG_N_TOT","L1_LOG_G_TOT","L1_LOG_N_TOT","LOG_G_TOT_GPIM_2017","LOG_I_TOT_REAL_2017","LOG_N_TOT_GPIM_2017","N_TOT_GPIM_2017","NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_NVA","NFC_NET_OPERATING_SURPLUS_SHARE_GVA","NFC_NET_OPERATING_SURPLUS_SHARE_NVA","y_real_nfc_gva_baseline","Y_REAL_NFC_GVA_BASELINE","y_real_nfc_gva_proxy_business_output","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","y_real_nfc_gva_proxy_gdp_implicit","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","y_real_nfc_gva_proxy_gdpbyind_va_finance_insurance","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING","y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","y_real_nfc_gva_proxy_nonfarm_business_output_bls","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS"
2006,0.583017283165839,0.677456033729604,0.196064023386301,0.227823015673053,-160328.314137399,-0.00625269677725981,-0.0100764169351741,25561385.7534797,-0.00623318934795438,-0.0100258199341479,1353575.12093851,-0.0108013167550673,-0.0155590632922618,17.0628460984886,16.6596966202734,17.0565934017113,14.1182598877439,16.6496202033382,17015243.9529679,0.587831471357126,0.683686296478441,0.184835532555958,0.214975765790582,15.9398303364793,8367204,15.9107752716908,8127592.17068491,15.9380061886191,8351954.8952671,16.0242144547271,9103909.13687814,15.8648927686121,7763103.66177251,15.9098472064312,8120052.73383292,15.9097372753513,8119160.13673039
2007,0.596912305967198,0.698148185659016,0.175599304229724,0.205380814611157,-93124.4145791009,-0.00364982018346183,-0.00617727642955757,25468261.3389006,-0.00364316768571218,-0.00615823628310217,1415761.19204913,-0.00625269677725981,-0.0100764169351741,17.0565934017113,16.6496202033382,17.0529435815279,14.16317788933,16.6434429269086,16910460.0602909,0.593479839175833,0.693558511004891,0.175238209670256,0.204788678144225,15.95127253053,8463493,15.92088366401,8210165.70066551,15.9443006110816,8404691.42665231,16.0334398738102,9188285.11742736,15.9099911085658,8121221.31083334,15.9226601256008,8224763.70724631,15.9226787912092,8224917.22889784
2008,0.609256031850876,0.721000308375001,0.151287714020887,0.179035549522646,-155101.675205,-0.00610861824844022,-0.0090830452421109,25313159.6636956,-0.00608999857277635,-0.00904191899804936,1372420.1762314,-0.00364982018346183,-0.00617727642955757,17.0529435815279,16.6434429269086,17.0468349632794,14.1320862912803,16.6343598816665,16757557.050206,0.595584591788177,0.701768770402349,0.166115493490934,0.195731500141583,15.9406053249521,8373691,15.9157805523931,8168375.03062032,15.9348583101865,8325705.29353618,16.070266185356,9532963.43034072,15.9232908273496,8229952.71628649,15.9181712570994,8187926.56490938,15.9175186287619,8182584.63534437
2009,0.589391374581907,0.703035913574027,0.165114027961184,0.196950780920271,-516317.841901999,-0.020608106148817,-0.0284876102813705,24796841.8217936,-0.0203972103349274,-0.0280856641833073,1070047.47876566,-0.00610861824844022,-0.0090830452421109,17.0468349632794,16.6343598816665,17.0262268571306,13.8832135781318,16.6058722713851,16286909.9303613,0.593114751011546,0.707306220721321,0.157302215298735,0.187587368589782,15.8671309043888,7780498,15.8561575938264,7695586.90903695,15.8691516469836,7796236.27986811,16.123998728474,10059205.350118,15.830248471306,7498761.79821656,15.8550236340891,7686865.36919925,15.8549881170453,7686592.35931381
2010,0.57068891168038,0.674787885295419,0.191887038375174,0.226889021655467,-560134.099674203,-0.0228479672341813,-0.0283496958771359,24236707.7221194,-0.0225889290136096,-0.0279516139532001,1067780.07980769,-0.020608106148817,-0.0284876102813705,17.0262268571306,16.6058722713851,17.0033788898964,13.8810923595152,16.577522575508,15831664.5114973,0.57177005128177,0.675990132542249,0.186475582494761,0.22046564601266,15.9096844191366,8118731,15.8979465605008,8023991.58986486,15.911086357053,8130120.93895037,16.1042347890528,9862347.57541718,15.8885708586098,7949112.60676535,15.8984919555465,8028369.0287326,15.8982717112092,8026601.0206206
2011,0.571490813431576,0.675205559727653,0.191560988349331,0.226325675444787,-496499.28734,-0.02069816289114,-0.0231605989106782,23740208.4347794,-0.0204854261986613,-0.0228944509149543,1138231.35194297,-0.0228479672341813,-0.0283496958771359,17.0033788898964,16.577522575508,16.9826807270053,13.9449861699686,16.5543619765973,15469207.2454368,0.57077261993538,0.67401273198101,0.188489116980242,0.222582619150379,15.9364770070632,8339193,15.9257048527044,8249844.03022079,15.9407001904768,8374485.4122714,16.1328048005469,10148178.6149526,15.9046402297256,8077881.69548714,15.9295687938112,8281782.6063456,15.9293381415459,8279872.61470743
2012,0.564929408063707,0.665983334543396,0.202323655323952,0.238515079417602,-417258.431581497,-0.0177323145645367,-0.0165715770810166,23322950.0031979,-0.0175760222463007,-0.0164350238389105,1236947.70379725,-0.02069816289114,-0.0231605989106782,16.9826807270053,16.5543619765973,16.9649484124408,14.0281573738417,16.5377903995163,15214970.455589,0.568162965987683,0.670192968841803,0.193900364741761,0.228720752469119,15.9729091723538,8648610,15.9648697226148,8579358.67884202,15.9793082402799,8704130.49310511,16.1529260346647,10354440.6571943,15.9309908778787,8293568.37563141,15.9688358225653,8613452.83860417,15.9686799404713,8612110.26018444
2013,0.566433797144341,0.668818304642122,0.198357904527479,0.23421165560258,-431659.899797201,-0.0186813610953926,-0.0177597451673108,22891290.1034007,-0.0185079460247531,-0.0176029703585863,1207938.12819373,-0.0177323145645367,-0.0165715770810166,16.9649484124408,16.5377903995163,16.9462670513454,14.0044254377825,16.520030654349,14947141.7816525,0.567108862532718,0.669069293653454,0.194173440140807,0.22908385854008,15.9965031058261,8855091,15.987666376681,8777185.68033629,15.9995614046598,8882213.96840806,16.1396578934981,10217963.8756039,15.9756646077329,8672473.54810793,15.9923908802027,8818751.63693126,15.9926030615627,8820623.01017526
2014,0.562206465288649,0.662764623509276,0.205151399809207,0.241845476087049,-276698.720731501,-0.0121611590350703,-0.00910998002959928,22614591.3826692,-0.0120875109913702,-0.00906860988391014,1297798.58914309,-0.0186813610953926,-0.0177597451673108,16.9462670513454,16.520030654349,16.9341058923103,14.0761799940543,16.5109206743194,14811591.9839552,0.568582031539934,0.671143385554831,0.193345141989125,0.228220917962736,16.0298857742365,9155687,16.0234206859281,9096685.60514328,16.0325661417321,9180260.52415968,16.1294571017412,10114262.371882,16.0156086525438,9025898.8477618,16.0267957017284,9127438.93007765,16.0270062568744,9129360.9616542
2015,0.567217985504381,0.668349341944749,0.201878752437911,0.237872449027734,-351445.836193997,-0.015662689116386,-0.0125960613445173,22263145.5464752,-0.0155406670961709,-0.0125170630010221,1264091.46320772,-0.0121611590350703,-0.00910998002959928,16.9341058923103,16.5109206743194,16.9184432031939,14.0498642112038,16.4983246129749,14626194.3539466,0.575109869197914,0.678757041627619,0.188563844494829,0.222547106391588,16.0619202479225,9453733,16.0599399522715,9435030.33816586,16.0643450455416,9476684.20403633,16.1358983991275,10179621.6168484,16.0340729779307,9194104.10041174,16.0615846680083,9450561.0493416,16.0610123027852,9445153.42457405
2016,0.57183540015035,0.674772159673055,0.195897114892164,0.231160783775805,-400324.494259402,-0.0181451199285476,-0.0182887177268434,21862821.0522158,-0.0179814884389858,-0.0181224940108414,1179855.11282214,-0.015662689116386,-0.0125960613445173,16.9184432031939,16.4983246129749,16.9002980832654,13.9809022031591,16.480035895248,14361131.2343658,0.582943530383766,0.689204553360564,0.178870577717234,0.211475743703331,16.0683062777458,9514298,16.0666638898573,9498684.65729001,16.0682471659486,9513735.6093688,16.0948705711966,9770425.46518921,16.0574043997774,9411137.62687289,16.0663556527847,9495757.26172696,16.0658994191286,9491425.9657904
2017,0.577766513666986,0.682567844480596,0.189231581943756,0.223556384698076,-265248.218778599,-0.0122065857471654,-0.01429692294586,21597572.8334372,-0.0121323875882759,-0.0141952072604121,1188774,-0.0181451199285476,-0.0182887177268434,16.9002980832654,16.480035895248,16.8880914975182,13.9884330819124,16.4657389723022,14157272,0.586156566953376,0.6932430456609,0.174849400534148,0.20679309555175,16.0949753241786,9771449,16.0949753241786,9771449,16.0949753241786,9771449,16.0949753241786,9771449,16.0949753241786,9771449,16.0949753241786,9771449,16.0949753241786,9771449
2018,0.574809036253505,0.677876079299523,0.19276820311098,0.227332810545544,-200764.603555899,-0.00933917678619167,-0.0108106473011276,21396808.2298813,-0.00929570211913243,-0.0107524222592742,1221537.25776901,-0.0122065857471654,-0.01429692294586,16.8880914975182,16.4657389723022,16.878752320732,14.0156206708677,16.4549283250011,14005047.0334166,0.584943959084541,0.690643317800138,0.177517488240249,0.209594893906876,16.1316333020534,10136297,16.1307964521612,10127817.9892719,16.1286665188189,10106269.3687617,16.0836687227429,9661589.36064823,16.1295076111148,10114773.249841,16.1301731620296,10121507.3871369,16.1301377422512,10121148.8919371
2019,0.576378084153845,0.680816226842485,0.189674468131343,0.224042966364884,-243875.705308702,-0.0114632132428731,-0.01430106106125,21152932.5245726,-0.0113977609505385,-0.0141992866259578,1166406.42412687,-0.00933917678619167,-0.0108106473011276,16.878752320732,16.4549283250011,16.8672891074891,13.9694381478747,16.4406272639398,13806185.3563791,0.587441985101222,0.694491783136635,0.172397630625422,0.203813722781407,16.1579400157543,10406488,16.1609429082768,10437784.5315427,16.1560205148484,10386531.8958636,16.1136805201677,9955946.01570855,16.175471979043,10590542.8728328,16.1600293473461,10428253.3337196,16.1600346973934,10428309.1255181
2020,0.592623908718225,0.707800381827205,0.196830585777362,0.235084615586663,-421150.9896193,-0.0201106868299306,-0.0258000001400553,20731781.5349533,-0.0199098157728279,-0.0254700240218145,1009463.44913627,-0.0114632132428731,-0.01430106106125,16.8672891074891,16.4406272639398,16.8471784206592,13.8249295091813,16.4148272637998,13454541.4837025,0.60484793205077,0.724024852725833,0.18217349982312,0.218068268718017,16.1160453505281,9979518,16.1289959199072,10109598.9332406,16.1143841684489,9962953.96528654,16.0674109049359,9505782.96889855,16.1591573396638,10419163.7803559,16.1272876965281,10092344.2216369,16.127732695026,10096836.2990652
2021,0.570493812651767,0.671023081522653,0.224337795549324,0.263869362880179,-498440.1731392,-0.0243360565028929,-0.0288383527167859,20233341.3618141,-0.0240423222817991,-0.0284264960088814,974740.538419145,-0.0201106868299306,-0.0258000001400553,16.8471784206592,16.4148272637998,16.8228423641563,13.7899266001234,16.385988911083,13072076.0139147,0.579714486970795,0.682319272087017,0.2117122034762,0.249183554688528,16.2083992277063,10945065,16.2188217872877,11059737.1426386,16.2094595902059,10956676.8918011,16.1803024843305,10641824.3040742,16.2570311952125,11490500.3473974,16.2199788484095,11072541.340695,16.2202334341279,11075360.6104446
2022,0.555000855599031,0.652416826598795,0.218679299685341,0.257062765407034,-425231.0538675,-0.0212403408469797,-0.0246018809031767,19808110.3079466,-0.0210163534664635,-0.0243017211673762,995397.322573427,-0.0243360565028929,-0.0288383527167859,16.8228423641563,16.385988911083,16.8016020233093,13.8108972556033,16.3613870301798,12754402.0675458,0.56475673366441,0.664051990819018,0.203541754118947,0.239328367384811,16.2448001935805,11350816,16.2490871051765,11399580.3943768,16.2484403458354,11392209.9929675,16.228624926166,11168690.4514682,16.2572057626137,11492506.3892712,16.2526177379873,11439899.2606206,16.2527733413903,11441679.4863763
2023,0.555665323570836,0.655084246714296,0.218489627387646,0.257581509769841,-283745.1362436,-0.0144282837610419,-0.0163171232194124,19524365.171703,-0.0143246948766116,-0.0161847200885615,1063877.78003454,-0.0212403408469797,-0.0246018809031767,16.8016020233093,16.3613870301798,16.7871737395483,13.8774310738973,16.3450699069604,12547975.6401856,0.565941031361275,0.667464452695247,0.203181745234305,0.239630252739014,16.2622243927973,11550328,16.2683541826698,11621346.5255452,16.2641263542062,11572317.1827764,16.221342073467,11087645.9996869,16.2601307522011,11526171.0611979,16.27006765541,11641276.4558419,16.2700722455304,11641329.8908249
2024,0.55676416577035,0.656800526869239,0.217183883171584,0.256206303610138,-202222.534412298,-0.0104114563975912,-0.0144691676827122,19322142.6372907,-0.0103574447944347,-0.0143649923248126,1059177.7122413,-0.0144282837610419,-0.0163171232194124,16.7871737395483,16.3450699069604,16.7767622831507,13.8730034218752,16.3306007392777,12367724.0664224,0.56912875490843,0.672064561293459,0.199186595746558,0.235212596326268,16.2890368632501,11864210,16.2962200189117,11949739.2845548,16.2868946449042,11838821.4752687,16.1987113034254,10839542.0137089,16.3146464733781,12171971.802123,16.2970393691123,11959534.3180683,16.2970467880012,11959623.0448535
2025,0.553057731097018,0.653234005539838,0.214587526191531,0.253456124724869,,,,,,,,,,,,,,,,0.566460048121974,0.670141530940562,0.194402199202411,0.229984423126808,16.3193686559048,12229586,16.3215685438516,12256519.3331317,,,16.190720005227,10753265.1921897,16.3735558543254,12910556.3232848,16.322493457032,12267860.7935335,16.3225485435113,12268536.6054072
