"year","variable_id","value"
"1929","I_real_ME_guardian","2.70170047838587"
"1929","I_real_NRC_guardian",
"1929","K_current_capacity_refrozen",
"1929","K_current_ME_refrozen",
"1929","K_current_NRC_refrozen",
"1929","K_real_capacity_refrozen",
"1929","K_real_ME_refrozen",
"1929","K_real_NRC_refrozen",
"1929","NFC_CFC","5016"
"1929","NFC_COMP","32147"
"1929","NFC_COMPENSATION_SHARE_GVA","0.632503689129365"
"1929","NFC_COMPENSATION_SHARE_NVA","0.701761662555393"
"1929","NFC_DIVIDENDS_NET","5077"
"1929","NFC_GVA","50825"
"1929","NFC_NET_INT","1358"
"1929","NFC_NOS","10709"
"1929","NFC_NVA","45809"
"1929","NFC_PAT","9314"
"1929","NFC_PBT","10679"
"1929","NFC_RETAINED","3741"
"1929","NFC_TAX","1149"
"1929","NFC_TRANSFERS_NET","310"
"1929","NFC_UNDISTRIBUTED","2815"
"1929","P_Y_NFC_GVA_IMPLICIT_SOURCE","13.3919866778387"
"1929","pKN_capacity",
"1929","pKN_ME",
"1929","pKN_NRC",
"1929","Y_REAL_NFC_GVA_BASELINE","379518"
"1929","Y_NFC_real","379518"
"1929","NFC_GVA_nominal","50825"
"1929","NFC_NVA_nominal","45809"
"1929","NFC_GOS","17529"
"1929","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","1149"
"1929","NFC_NET_INTEREST","1358"
"1929","NFC_CURRENT_TRANSFERS_NET","310"
"1929","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","3741"
"1929","Y_CORP_GVA_raw_nominal","54806"
"1929","Y_CORP_NVA_raw_nominal","49578"
"1929","CORP_GVA_nominal_raw","54806"
"1929","CORP_NVA_nominal_raw","49578"
"1929","CORP_GOS_raw","19199"
"1929","CORP_NOS_raw","12337"
"1929","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","1365"
"1929","CORP_NET_INTEREST","1381"
"1929","CORP_CURRENT_TRANSFERS_NET","355"
"1929","CORP_PROFITS_BEFORE_TAX","9027"
"1929","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","1365"
"1929","CORP_PROFITS_AFTER_TAX","7878"
"1929","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","3663"
"1929","omega_NFC_GVA","0.632503689129365"
"1929","omega_NFC_NVA","0.701761662555393"
"1929","omega_CORP_raw_GVA","0.624785607415246"
"1929","omega_CORP_raw_NVA","0.690669248456977"
"1929","NFC_GOS_share_GVA","0.344889326119036"
"1929","NFC_NOS_share_GVA","0.210703393999016"
"1929","NFC_NOS_share_NVA","0.233775022375516"
"1929","CORP_GOS_raw_share_GVA","0.350308360398496"
"1929","CORP_NOS_raw_share_GVA","0.225103090902456"
"1929","CORP_NOS_raw_share_NVA","0.248840211384082"
"1929","CORP_PBT_share_GVA","0.164708243622961"
"1929","CORP_profit_share_GVA","0.143743385760683"
"1929","ln_Y_NFC","12.8466573055231"
"1929","ln_K_ME",
"1929","ln_K_NRC",
"1929","ln_K_capacity",
"1929","c_ME_NRC",
"1929","ME_share_capacity",
"1929","NRC_share_capacity",
"1929","d_ln_Y_NFC",
"1929","d_ln_K_ME",
"1929","d_ln_K_NRC",
"1929","d_ln_K_capacity",
"1929","d_c_ME_NRC",
"1929","omega_NFC","0.632503689129365"
"1929","d_omega_NFC",
"1929","omega_c_NFC",
"1929","d_omega_c_NFC",
"1929","omega_c_CORP_raw",
"1929","s_ME_lag",
"1929","s_NRC_lag",
"1929","growth_contribution_ME",
"1929","growth_contribution_NRC",
"1929","growth_contribution_capacity_sum",
"1929","growth_weight_guard_status","MISSING_INPUT"
"1929","w_growth_ME_capacity",
"1929","w_growth_NRC_capacity",
"1930","CORP_CFC","5080"
"1930","CORP_COMP","30808"
"1930","CORP_COMPENSATION_SHARE_GVA","0.639461995101499"
"1930","CORP_COMPENSATION_SHARE_NVA","0.714835955264745"
"1930","CORP_DIVIDENDS_NET","5331"
"1930","CORP_GVA","48178"
"1930","CORP_NET_INT","1538"
"1930","CORP_NOS","9253"
"1930","CORP_NVA","43098"
"1930","CORP_PAT","2931"
"1930","CORP_PBT","3671"
"1930","CORP_TAX","842"
"1930","CORP_TRANSFERS_NET","354"
"1930","CORP_UNDISTRIBUTED","1188"
"1930","I_current_ME","137"
"1930","I_current_NRC",
"1930","I_real_ME_guardian","2.93863029946153"
"1930","I_real_NRC_guardian",
"1930","K_current_capacity_refrozen",
"1930","K_current_ME_refrozen",
"1930","K_current_NRC_refrozen",
"1930","K_real_capacity_refrozen",
"1930","K_real_ME_refrozen",
"1930","K_real_NRC_refrozen",
"1930","NFC_CFC","4872"
"1930","NFC_COMP","28791"
"1930","NFC_COMPENSATION_SHARE_GVA","0.636138668552111"
"1930","NFC_COMPENSATION_SHARE_NVA","0.712877906256964"
"1930","NFC_DIVIDENDS_NET","4957"
"1930","NFC_GVA","45259"
"1930","NFC_NET_INT","1606"
"1930","NFC_NOS","8605"
"1930","NFC_NVA","40387"
"1930","NFC_PAT","3580"
"1930","NFC_PBT","4422"
"1930","NFC_RETAINED","-1751"
"1930","NFC_TAX","740"
"1930","NFC_TRANSFERS_NET","306"
"1930","NFC_UNDISTRIBUTED","996"
"1930","P_Y_NFC_GVA_IMPLICIT_SOURCE","12.8112297467136"
"1930","pKN_capacity",
"1930","pKN_ME",
"1930","pKN_NRC",
"1930","Y_REAL_NFC_GVA_BASELINE","353276"
"1930","Y_NFC_real","353276"
"1930","NFC_GVA_nominal","45259"
"1930","NFC_NVA_nominal","40387"
"1930","NFC_GOS","15728"
"1930","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","740"
"1930","NFC_NET_INTEREST","1606"
"1930","NFC_CURRENT_TRANSFERS_NET","306"
"1930","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","-1751"
"1930","Y_CORP_GVA_raw_nominal","48178"
"1930","Y_CORP_NVA_raw_nominal","43098"
"1930","CORP_GVA_nominal_raw","48178"
"1930","CORP_NVA_nominal_raw","43098"
"1930","CORP_GOS_raw","16528"
"1930","CORP_NOS_raw","9253"
"1930","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","842"
"1930","CORP_NET_INTEREST","1538"
"1930","CORP_CURRENT_TRANSFERS_NET","354"
"1930","CORP_PROFITS_BEFORE_TAX","3671"
"1930","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","842"
"1930","CORP_PROFITS_AFTER_TAX","2931"
"1930","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","1188"
"1930","omega_NFC_GVA","0.636138668552111"
"1930","omega_NFC_NVA","0.712877906256964"
"1930","omega_CORP_raw_GVA","0.639461995101499"
"1930","omega_CORP_raw_NVA","0.714835955264745"
"1930","NFC_GOS_share_GVA","0.347510992288827"
"1930","NFC_NOS_share_GVA","0.190127930356393"
"1930","NFC_NOS_share_NVA","0.213063609577339"
"1930","CORP_GOS_raw_share_GVA","0.343061148241936"
"1930","CORP_NOS_raw_share_GVA","0.192058615965794"
"1930","CORP_NOS_raw_share_NVA","0.214696737667641"
"1930","CORP_PBT_share_GVA","0.0761966042592054"
"1930","CORP_profit_share_GVA","0.0608368965087799"
"1930","ln_Y_NFC","12.7750049001029"
"1930","ln_K_ME",
"1930","ln_K_NRC",
"1930","ln_K_capacity",
"1930","c_ME_NRC",
"1930","ME_share_capacity",
"1930","NRC_share_capacity",
"1930","d_ln_Y_NFC","-0.0716524054201084"
"1930","d_ln_K_ME",
"1930","d_ln_K_NRC",
"1930","d_ln_K_capacity",
"1930","d_c_ME_NRC",
"1930","omega_NFC","0.636138668552111"
"1930","d_omega_NFC","0.00363497942274571"
"1930","omega_c_NFC",
"1930","d_omega_c_NFC",
"1930","omega_c_CORP_raw",
"1930","s_ME_lag",
"1930","s_NRC_lag",
"1930","growth_contribution_ME",
"1930","growth_contribution_NRC",
"1930","growth_contribution_capacity_sum",
"1930","growth_weight_guard_status","MISSING_INPUT"
"1930","w_growth_ME_capacity",
"1930","w_growth_NRC_capacity",
"1931","CORP_CFC","4752"
"1931","CORP_COMP","25369"
"1931","CORP_COMPENSATION_SHARE_GVA","0.670321830576547"
"1931","CORP_COMPENSATION_SHARE_NVA","0.766574001329546"
"1931","CORP_DIVIDENDS_NET","4070"
"1931","CORP_GVA","37846"
"1931","CORP_NET_INT","1522"
"1931","CORP_NOS","4883"
"1931","CORP_NVA","33094"
"1931","CORP_PAT","-467"
"1931","CORP_PBT","-17"
"1931","CORP_TAX","498"
"1931","CORP_TRANSFERS_NET","406"
"1931","CORP_UNDISTRIBUTED","-1613"
"1931","I_current_ME","113"
"1931","I_current_NRC","92"
"1931","I_real_ME_guardian","2.90666810118085"
"1931","I_real_NRC_guardian","78075.2476109589"
"1931","K_current_capacity_refrozen","690.901602187521"
"1931","K_current_ME_refrozen","598.901602187521"
"1931","K_current_NRC_refrozen","92"
"1931","K_real_capacity_refrozen","78090.6529931078"
"1931","K_real_ME_refrozen","15.40538214889"
"1931","K_real_NRC_refrozen","78075.2476109589"
"1931","NFC_CFC","4560"
"1931","NFC_COMP","23522"
"1931","NFC_COMPENSATION_SHARE_GVA","0.663881911320595"
"1931","NFC_COMPENSATION_SHARE_NVA","0.761944867351236"
"1931","NFC_DIVIDENDS_NET","3757"
"1931","NFC_GVA","35431"
"1931","NFC_NET_INT","1778"
"1931","NFC_NOS","4553"
"1931","NFC_NVA","30871"
"1931","NFC_PAT","68"
"1931","NFC_PBT","566"
"1931","NFC_RETAINED","-4002"
"1931","NFC_TAX","450"
"1931","NFC_TRANSFERS_NET","337"
"1931","NFC_UNDISTRIBUTED","-1769"
"1931","P_Y_NFC_GVA_IMPLICIT_SOURCE","11.0935078353711"
"1931","pKN_capacity","0.884743020715296"
"1931","pKN_ME","3887.61276026296"
"1931","pKN_NRC","0.117835040957445"
"1931","Y_REAL_NFC_GVA_BASELINE","319385"
"1931","Y_NFC_real","319385"
"1931","NFC_GVA_nominal","35431"
"1931","NFC_NVA_nominal","30871"
"1931","NFC_GOS","11459"
"1931","NFC_TAX_PROD_IMPORTS_NET_SUBSIDIES","450"
"1931","NFC_NET_INTEREST","1778"
"1931","NFC_CURRENT_TRANSFERS_NET","337"
"1931","NFC_RETAINED_EARNINGS_OR_NET_SAVING_IF_AVAILABLE","-4002"
"1931","Y_CORP_GVA_raw_nominal","37846"
"1931","Y_CORP_NVA_raw_nominal","33094"
"1931","CORP_GVA_nominal_raw","37846"
"1931","CORP_NVA_nominal_raw","33094"
"1931","CORP_GOS_raw","11979"
"1931","CORP_NOS_raw","4883"
"1931","CORP_TAX_PROD_IMPORTS_NET_SUBSIDIES","498"
"1931","CORP_NET_INTEREST","1522"
"1931","CORP_CURRENT_TRANSFERS_NET","406"
"1931","CORP_PROFITS_BEFORE_TAX","-17"
"1931","CORP_TAXES_ON_CORPORATE_INCOME_OR_PROFITS","498"
"1931","CORP_PROFITS_AFTER_TAX","-467"
"1931","CORP_UNDISTRIBUTED_PROFITS_OR_RETAINED_EARNINGS","-1613"
"1931","omega_NFC_GVA","0.663881911320595"
"1931","omega_NFC_NVA","0.761944867351236"
"1931","omega_CORP_raw_GVA","0.670321830576547"
"1931","omega_CORP_raw_NVA","0.766574001329546"
"1931","NFC_GOS_share_GVA","0.323417346391578"
"1931","NFC_NOS_share_GVA","0.128503288081059"
"1931","NFC_NOS_share_NVA","0.14748469437336"
"1931","CORP_GOS_raw_share_GVA","0.316519579347884"
"1931","CORP_NOS_raw_share_GVA","0.129022882206838"
"1931","CORP_NOS_raw_share_NVA","0.147549404725932"
"1931","CORP_PBT_share_GVA","-0.000449188817840723"
"1931","CORP_profit_share_GVA","-0.012339481054801"
"1931","ln_Y_NFC","12.6741525506045"
"1931","ln_K_ME","2.73471693854978"
"1931","ln_K_NRC","11.2654283535963"
"1931","ln_K_capacity","11.2656256486797"
"1931","c_ME_NRC","-8.53071141504648"
"1931","ME_share_capacity","0.000197275622093334"
"1931","NRC_share_capacity","0.999802724377907"
"1931","d_ln_Y_NFC","-0.100852349498425"
"1931","d_ln_K_ME",
"1931","d_ln_K_NRC",
