"window_id","window_start","window_end","spec_id","is_orthogonalized","estimator","coefficient_name","regressor","coefficient_value","std_error","t_stat","p_value","intercept","r_squared","max_vif","condition_number","eg_adf_stat","eg_p_value","eg_classification"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_inter","inter_tau_omega",-3.61843,0.91423,-3.95788,0.00059,15.16931,,15.42479,8.86479,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_scale","k_NRC_centered",0.23784,0.06385,3.72477,0.00105,14.86173,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_comp","tau_centered",0.31207,0.02965,10.52657,0,14.86173,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",-5.16053,1.42395,-3.62408,0.00135,14.86173,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_inter","inter_tau_omega_orth",-1.02937,0.41353,-2.48921,0.02013,14.86173,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_scale","k_NRC_centered",0.0884,0.08072,1.0951,0.28434,15.07566,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_comp","tau_centered",0.42775,0.04763,8.98022,0,15.07566,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",-10.00498,2.08438,-4.79998,7e-05,15.07566,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_inter","inter_tau_omega_orth",-1.88101,0.53691,-3.50342,0.00183,15.07566,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_scale","k_NRC_centered",-0.154,0.14173,-1.08658,0.28801,15.31058,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_comp","tau_centered",0.5405,0.07872,6.86646,0,15.31058,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",-14.45123,3.60709,-4.00634,0.00052,15.31058,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"golden_age_1945_1973",1945,1973,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_inter","inter_tau_omega_orth",-3.61843,0.91423,-3.95788,0.00059,15.31058,,39.83748,13.72814,-2.27785,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_scale","k_Kcap_centered",0.86104,0.0662,13.00695,0,14.44781,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",4.72692,3.52687,1.34026,0.1888,14.44781,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_inter","inter_kKcap_omega",5.04806,3.63539,1.38859,0.17373,14.44781,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_scale","k_Kcap_centered",0.79451,0.0839,9.46976,0,14.34721,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",10.34636,4.96326,2.08459,0.04447,14.34721,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_inter","inter_kKcap_omega",10.82756,4.79135,2.25982,0.03016,14.34721,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_scale","k_Kcap_centered",0.74142,0.06997,10.59551,0,14.51554,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",5.04938,3.18537,1.58518,0.12192,14.51554,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_inter","inter_kKcap_omega",9.05818,6.04945,1.49736,0.14327,14.51554,,3.05673,3.18913,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_scale","k_Kcap_centered",0.90742,0.05563,16.31146,0,14.3995,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",6.67379,4.71169,1.41643,0.16549,14.3995,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_inter","inter_kKcap_omega_orth",5.04951,3.63757,1.38816,0.17386,14.3995,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_scale","k_Kcap_centered",0.89304,0.06392,13.97098,0,14.24668,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",14.50904,6.60799,2.19568,0.03483,14.24668,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_inter","inter_kKcap_omega_orth",10.80241,4.79169,2.2544,0.03053,14.24668,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_scale","k_Kcap_centered",0.82461,0.0542,15.21371,0,14.42888,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",8.53937,4.75403,1.79624,0.08109,14.42888,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_inter","inter_kKcap_omega_orth",9.05818,6.04945,1.49736,0.14327,14.42888,,5.35864,4.58776,-1.60128,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_scale","k_NRC_centered",0.86289,0.06758,12.76866,0,14.36718,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",4.38449,3.32337,1.31929,0.19564,14.36718,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_inter","inter_kNRC_omega",5.2006,3.71129,1.40129,0.16993,14.36718,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_scale","k_NRC_centered",0.79735,0.08525,9.3527,0,14.27162,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",9.57611,4.66624,2.05221,0.04769,14.27162,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_inter","inter_kNRC_omega",10.84067,4.86661,2.22756,0.03244,14.27162,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_scale","k_NRC_centered",0.74109,0.07056,10.50354,0,14.4481,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",4.28124,2.97551,1.43882,0.15908,14.4481,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_inter","inter_kNRC_omega",9.00172,6.12603,1.46942,0.15065,14.4481,,2.63327,2.91437,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_scale","k_NRC_centered",0.92253,0.05711,16.15459,0,14.33407,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",5.52675,3.96922,1.3924,0.17258,14.33407,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_inter","inter_kNRC_omega_orth",5.20128,3.7124,1.40105,0.17,14.33407,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_scale","k_NRC_centered",0.92095,0.06397,14.39543,0,14.20477,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",11.95319,5.57859,2.14269,0.03917,14.20477,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_inter","inter_kNRC_omega_orth",10.82532,4.86654,2.22444,0.03266,14.20477,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_scale","k_NRC_centered",0.8443,0.0595,14.18931,0,14.3908,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",6.25712,3.63776,1.72005,0.09426,14.3908,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_inter","inter_kNRC_omega_orth",9.00172,6.12603,1.46942,0.15065,14.3908,,3.8106,3.80126,-1.56305,0.1,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_scale","k_NRC_centered",0.39801,0.03941,10.09845,0,14.72012,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_comp","tau_centered",0.23102,0.01839,12.56267,0,14.72012,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",-2.95266,1.30577,-2.26124,0.03026,14.72012,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_inter","inter_tau_omega",-1.00112,0.42805,-2.3388,0.02536,14.72012,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_scale","k_NRC_centered",0.38747,0.04519,8.57391,0,14.69002,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_comp","tau_centered",0.21766,0.02342,9.29219,0,14.69002,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",-2.41391,1.67758,-1.43893,0.15931,14.69002,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"IM_OLS","beta_inter","inter_tau_omega",-0.45447,0.52264,-0.86957,0.39063,14.69002,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_scale","k_NRC_centered",0.40589,0.03562,11.39358,0,14.64401,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_comp","tau_centered",0.1951,0.02192,8.90014,0,14.64401,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",-0.45395,1.92189,-0.2362,0.8147,14.64401,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_raw",FALSE,"DOLS","beta_inter","inter_tau_omega",0.39855,0.77102,0.51691,0.60856,14.64401,,13.7825,8.09642,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_scale","k_NRC_centered",0.29722,0.06791,4.37651,0.00011,14.75923,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_comp","tau_centered",0.26518,0.02944,9.00622,0,14.75923,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",-3.6236,1.57357,-2.30279,0.02754,14.75923,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"FM_OLS","beta_inter","inter_tau_omega_orth",-1.00129,0.42816,-2.33859,0.02537,14.75923,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_scale","k_NRC_centered",0.34166,0.0828,4.12624,0.00023,14.70688,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_comp","tau_centered",0.23311,0.03748,6.21885,0,14.70688,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",-2.71044,2.00087,-1.35463,0.18447,14.70688,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"IM_OLS","beta_inter","inter_tau_omega_orth",-0.45278,0.52115,-0.86881,0.39104,14.70688,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_scale","k_NRC_centered",0.446,0.09824,4.53987,7e-05,14.62845,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_comp","tau_centered",0.18151,0.04457,4.07249,0.00026,14.62845,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",-0.18714,2.3779,-0.0787,0.93773,14.62845,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"war_adaptation_1940_1978",1940,1978,"SPEC_B_NRC_orth",TRUE,"DOLS","beta_inter","inter_tau_omega_orth",0.39855,0.77102,0.51691,0.60856,14.62845,,35.7894,14.49926,-4.31951,0.0599,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_scale","k_Kcap_centered",0.80624,0.05897,13.67224,0,14.40296,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",3.89632,3.24094,1.20222,0.23868,14.40296,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"FM_OLS","beta_inter","inter_kKcap_omega",3.80575,3.24643,1.17229,0.25031,14.40296,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_scale","k_Kcap_centered",0.8161,0.06705,12.17075,0,14.39102,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",0.55059,3.88715,0.14164,0.88831,14.39102,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"IM_OLS","beta_inter","inter_kKcap_omega",2.46738,3.67721,0.67099,0.50736,14.39102,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_scale","k_Kcap_centered",0.71647,0.05198,13.78302,0,14.49201,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",2.92488,2.57896,1.13413,0.26572,14.49201,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_raw",FALSE,"DOLS","beta_inter","inter_kKcap_omega",6.76846,4.70341,1.43905,0.16049,14.49201,,3.6172,3.52027,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_scale","k_Kcap_centered",0.84119,0.05075,16.57363,0,14.36655,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",5.36289,4.33342,1.23756,0.22548,14.36655,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"FM_OLS","beta_inter","inter_kKcap_omega_orth",3.80589,3.24658,1.17228,0.25031,14.36655,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_scale","k_Kcap_centered",0.84178,0.05663,14.86393,0,14.36413,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",1.78184,5.1019,0.34925,0.72934,14.36413,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"IM_OLS","beta_inter","inter_kKcap_omega_orth",2.64106,3.66282,0.72105,0.47646,14.36413,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_scale","k_Kcap_centered",0.77863,0.0409,19.03588,0,14.42726,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",5.53267,3.90601,1.41645,0.16694,14.42726,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_Kcap_orth",TRUE,"DOLS","beta_inter","inter_kKcap_omega_orth",6.76846,4.70341,1.43905,0.16049,14.42726,,6.36655,5.05094,-1.7981,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_scale","k_NRC_centered",0.80706,0.05957,13.54733,0,14.3262,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",3.62254,3.01868,1.20004,0.23952,14.3262,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"FM_OLS","beta_inter","inter_kNRC_omega",3.89776,3.28293,1.18728,0.24443,14.3262,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_scale","k_NRC_centered",0.81892,0.06761,12.11177,0,14.31399,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_dist","omega_NFC_centered",0.37441,3.63442,0.10302,0.91863,14.31399,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"IM_OLS","beta_inter","inter_kNRC_omega",2.36824,3.73291,0.63442,0.53061,14.31399,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_scale","k_NRC_centered",0.71655,0.05219,13.72955,0,14.42467,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_dist","omega_NFC_centered",2.33049,2.36209,0.98662,0.33172,14.42467,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_raw",FALSE,"DOLS","beta_inter","inter_kNRC_omega",6.74312,4.73861,1.42302,0.16505,14.42467,,3.0981,3.21224,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_scale","k_NRC_centered",0.85175,0.05185,16.42598,0,14.30139,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_dist","omega_NFC_centered",4.47807,3.6174,1.23793,0.22534,14.30139,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"FM_OLS","beta_inter","inter_kNRC_omega_orth",3.89774,3.28291,1.18728,0.24443,14.30139,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_scale","k_NRC_centered",0.84857,0.05759,14.73568,0,14.29681,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_dist","omega_NFC_centered",1.06466,4.30487,0.24732,0.80635,14.29681,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"IM_OLS","beta_inter","inter_kNRC_omega_orth",2.4943,3.72154,0.67023,0.50784,14.29681,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_scale","k_NRC_centered",0.79386,0.04513,17.58986,0,14.38175,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_dist","omega_NFC_centered",3.81061,2.96848,1.28369,0.20908,14.38175,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_A_NRC_orth",TRUE,"DOLS","beta_inter","inter_kNRC_omega_orth",6.74312,4.73861,1.42302,0.16505,14.38175,,4.59807,4.20053,-1.78292,0.1,"EG_PASS_WEAK"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_scale","k_NRC_centered",0.28214,0.03815,7.39474,0,14.88003,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_comp","tau_centered",0.31144,0.02111,14.75357,0,14.88003,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
"post_war_fordist_1940_1973",1940,1973,"SPEC_B_NRC_raw",FALSE,"FM_OLS","beta_dist","omega_NFC_centered",-6.29809,1.30151,-4.83905,4e-05,14.88003,,19.44309,10.50957,-4.56806,0.04317,"EG_PASS_STRONG"
