"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"T11500","W330RD","5","Taxes on production and imports less subsidies plus business current transfer payments (net)","2018","Chained Dollar IPDs","Level","0","0.096","T11500"
"T11500","W330RD","5","Taxes on production and imports less subsidies plus business current transfer payments (net)","2019","Chained Dollar IPDs","Level","0","0.098","T11500"
"T11500","W330RD","5","Taxes on production and imports less subsidies plus business current transfer payments (net)","2020","Chained Dollar IPDs","Level","0","0.060","T11500"
"T11500","W330RD","5","Taxes on production and imports less subsidies plus business current transfer payments (net)","2021","Chained Dollar IPDs","Level","0","0.075","T11500"
"T11500","W330RD","5","Taxes on production and imports less subsidies plus business current transfer payments (net)","2022","Chained Dollar IPDs","Level","0","0.108","T11500"
"T11500","W330RD","5","Taxes on production and imports less subsidies plus business current transfer payments (net)","2023","Chained Dollar IPDs","Level","0","0.105","T11500"
"T11500","W330RD","5","Taxes on production and imports less subsidies plus business current transfer payments (net)","2024","Chained Dollar IPDs","Level","0","0.108","T11500"
"T11500","W330RD","5","Taxes on production and imports less subsidies plus business current transfer payments (net)","2025","Chained Dollar IPDs","Level","0","0.116","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1929","Chained Dollar IPDs","Level","0","0.004","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1930","Chained Dollar IPDs","Level","0","0.005","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1931","Chained Dollar IPDs","Level","0","0.006","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1932","Chained Dollar IPDs","Level","0","0.007","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1933","Chained Dollar IPDs","Level","0","0.007","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1934","Chained Dollar IPDs","Level","0","0.006","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1935","Chained Dollar IPDs","Level","0","0.005","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1936","Chained Dollar IPDs","Level","0","0.004","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1937","Chained Dollar IPDs","Level","0","0.004","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1938","Chained Dollar IPDs","Level","0","0.004","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1939","Chained Dollar IPDs","Level","0","0.004","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1940","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1941","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1942","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1943","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1944","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1945","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1946","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1947","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1948","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1949","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1950","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1951","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1952","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1953","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1954","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1955","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1956","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1957","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1958","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1959","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1960","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1961","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1962","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1963","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1964","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1965","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1966","Chained Dollar IPDs","Level","0","0.004","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1967","Chained Dollar IPDs","Level","0","0.004","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1968","Chained Dollar IPDs","Level","0","0.005","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1969","Chained Dollar IPDs","Level","0","0.006","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1970","Chained Dollar IPDs","Level","0","0.008","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1971","Chained Dollar IPDs","Level","0","0.009","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1972","Chained Dollar IPDs","Level","0","0.008","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1973","Chained Dollar IPDs","Level","0","0.009","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1974","Chained Dollar IPDs","Level","0","0.012","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1975","Chained Dollar IPDs","Level","0","0.013","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1976","Chained Dollar IPDs","Level","0","0.011","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1977","Chained Dollar IPDs","Level","0","0.012","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1978","Chained Dollar IPDs","Level","0","0.012","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1979","Chained Dollar IPDs","Level","0","0.014","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1980","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1981","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1982","Chained Dollar IPDs","Level","0","0.026","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1983","Chained Dollar IPDs","Level","0","0.024","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1984","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1985","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1986","Chained Dollar IPDs","Level","0","0.026","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1987","Chained Dollar IPDs","Level","0","0.027","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1988","Chained Dollar IPDs","Level","0","0.030","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1989","Chained Dollar IPDs","Level","0","0.034","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1990","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1991","Chained Dollar IPDs","Level","0","0.033","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1992","Chained Dollar IPDs","Level","0","0.027","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1993","Chained Dollar IPDs","Level","0","0.023","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1994","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1995","Chained Dollar IPDs","Level","0","0.023","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1996","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1997","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1998","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","1999","Chained Dollar IPDs","Level","0","0.023","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2000","Chained Dollar IPDs","Level","0","0.027","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2001","Chained Dollar IPDs","Level","0","0.031","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2002","Chained Dollar IPDs","Level","0","0.028","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2003","Chained Dollar IPDs","Level","0","0.024","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2004","Chained Dollar IPDs","Level","0","0.021","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2005","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2006","Chained Dollar IPDs","Level","0","0.022","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2007","Chained Dollar IPDs","Level","0","0.031","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2008","Chained Dollar IPDs","Level","0","0.039","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2009","Chained Dollar IPDs","Level","0","0.039","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2010","Chained Dollar IPDs","Level","0","0.037","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2011","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2012","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2013","Chained Dollar IPDs","Level","0","0.034","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2014","Chained Dollar IPDs","Level","0","0.034","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2015","Chained Dollar IPDs","Level","0","0.034","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2016","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2017","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2018","Chained Dollar IPDs","Level","0","0.035","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2019","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2020","Chained Dollar IPDs","Level","0","0.033","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2021","Chained Dollar IPDs","Level","0","0.030","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2022","Chained Dollar IPDs","Level","0","0.027","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2023","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2024","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A471RD","6","Net interest and miscellaneous payments","2025","Chained Dollar IPDs","Level","0","0.016","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1929","Chained Dollar IPDs","Level","0","0.024","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1930","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1931","Chained Dollar IPDs","Level","0","0.008","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1932","Chained Dollar IPDs","Level","0","-0.003","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1933","Chained Dollar IPDs","Level","0","-0.004","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1934","Chained Dollar IPDs","Level","0","0.006","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1935","Chained Dollar IPDs","Level","0","0.010","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1936","Chained Dollar IPDs","Level","0","0.014","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1937","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1938","Chained Dollar IPDs","Level","0","0.010","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1939","Chained Dollar IPDs","Level","0","0.013","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1940","Chained Dollar IPDs","Level","0","0.018","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1941","Chained Dollar IPDs","Level","0","0.025","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1942","Chained Dollar IPDs","Level","0","0.030","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1943","Chained Dollar IPDs","Level","0","0.032","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1944","Chained Dollar IPDs","Level","0","0.031","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1945","Chained Dollar IPDs","Level","0","0.027","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1946","Chained Dollar IPDs","Level","0","0.024","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1947","Chained Dollar IPDs","Level","0","0.030","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1948","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1949","Chained Dollar IPDs","Level","0","0.033","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1950","Chained Dollar IPDs","Level","0","0.037","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1951","Chained Dollar IPDs","Level","0","0.040","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1952","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1953","Chained Dollar IPDs","Level","0","0.034","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1954","Chained Dollar IPDs","Level","0","0.033","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1955","Chained Dollar IPDs","Level","0","0.039","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1956","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1957","Chained Dollar IPDs","Level","0","0.035","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1958","Chained Dollar IPDs","Level","0","0.032","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1959","Chained Dollar IPDs","Level","0","0.037","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1960","Chained Dollar IPDs","Level","0","0.034","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1961","Chained Dollar IPDs","Level","0","0.034","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1962","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1963","Chained Dollar IPDs","Level","0","0.038","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1964","Chained Dollar IPDs","Level","0","0.040","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1965","Chained Dollar IPDs","Level","0","0.043","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1966","Chained Dollar IPDs","Level","0","0.043","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1967","Chained Dollar IPDs","Level","0","0.040","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1968","Chained Dollar IPDs","Level","0","0.040","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1969","Chained Dollar IPDs","Level","0","0.036","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1970","Chained Dollar IPDs","Level","0","0.030","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1971","Chained Dollar IPDs","Level","0","0.034","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1972","Chained Dollar IPDs","Level","0","0.037","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1973","Chained Dollar IPDs","Level","0","0.038","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1974","Chained Dollar IPDs","Level","0","0.035","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1975","Chained Dollar IPDs","Level","0","0.042","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1976","Chained Dollar IPDs","Level","0","0.050","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1977","Chained Dollar IPDs","Level","0","0.054","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1978","Chained Dollar IPDs","Level","0","0.058","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1979","Chained Dollar IPDs","Level","0","0.056","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1980","Chained Dollar IPDs","Level","0","0.050","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1981","Chained Dollar IPDs","Level","0","0.058","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1982","Chained Dollar IPDs","Level","0","0.053","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1983","Chained Dollar IPDs","Level","0","0.062","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1984","Chained Dollar IPDs","Level","0","0.072","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1985","Chained Dollar IPDs","Level","0","0.069","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1986","Chained Dollar IPDs","Level","0","0.057","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1987","Chained Dollar IPDs","Level","0","0.060","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1988","Chained Dollar IPDs","Level","0","0.065","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1989","Chained Dollar IPDs","Level","0","0.059","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1990","Chained Dollar IPDs","Level","0","0.056","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1991","Chained Dollar IPDs","Level","0","0.057","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1992","Chained Dollar IPDs","Level","0","0.059","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1993","Chained Dollar IPDs","Level","0","0.068","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1994","Chained Dollar IPDs","Level","0","0.081","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1995","Chained Dollar IPDs","Level","0","0.086","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1996","Chained Dollar IPDs","Level","0","0.092","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1997","Chained Dollar IPDs","Level","0","0.094","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1998","Chained Dollar IPDs","Level","0","0.084","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","1999","Chained Dollar IPDs","Level","0","0.079","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2000","Chained Dollar IPDs","Level","0","0.066","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2001","Chained Dollar IPDs","Level","0","0.054","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2002","Chained Dollar IPDs","Level","0","0.066","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2003","Chained Dollar IPDs","Level","0","0.080","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2004","Chained Dollar IPDs","Level","0","0.098","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2005","Chained Dollar IPDs","Level","0","0.112","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2006","Chained Dollar IPDs","Level","0","0.125","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2007","Chained Dollar IPDs","Level","0","0.112","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2008","Chained Dollar IPDs","Level","0","0.101","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2009","Chained Dollar IPDs","Level","0","0.093","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2010","Chained Dollar IPDs","Level","0","0.121","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2011","Chained Dollar IPDs","Level","0","0.127","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2012","Chained Dollar IPDs","Level","0","0.137","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2013","Chained Dollar IPDs","Level","0","0.141","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2014","Chained Dollar IPDs","Level","0","0.144","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2015","Chained Dollar IPDs","Level","0","0.139","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2016","Chained Dollar IPDs","Level","0","0.132","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2017","Chained Dollar IPDs","Level","0","0.129","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2018","Chained Dollar IPDs","Level","0","0.136","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2019","Chained Dollar IPDs","Level","0","0.134","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2020","Chained Dollar IPDs","Level","0","0.150","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2021","Chained Dollar IPDs","Level","0","0.192","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2022","Chained Dollar IPDs","Level","0","0.203","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2023","Chained Dollar IPDs","Level","0","0.222","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2024","Chained Dollar IPDs","Level","0","0.223","T11500"
"T11500","A463RD","7","Corporate profits with IVA and CCAdj (unit profits from current production)","2025","Chained Dollar IPDs","Level","0","0.224","T11500"
"T11500","A465RD","8","Taxes on corporate income","1929","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A465RD","8","Taxes on corporate income","1930","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A465RD","8","Taxes on corporate income","1931","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A465RD","8","Taxes on corporate income","1932","Chained Dollar IPDs","Level","0","0.001","T11500"
"T11500","A465RD","8","Taxes on corporate income","1933","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A465RD","8","Taxes on corporate income","1934","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A465RD","8","Taxes on corporate income","1935","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A465RD","8","Taxes on corporate income","1936","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A465RD","8","Taxes on corporate income","1937","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A465RD","8","Taxes on corporate income","1938","Chained Dollar IPDs","Level","0","0.002","T11500"
"T11500","A465RD","8","Taxes on corporate income","1939","Chained Dollar IPDs","Level","0","0.003","T11500"
"T11500","A465RD","8","Taxes on corporate income","1940","Chained Dollar IPDs","Level","0","0.006","T11500"
"T11500","A465RD","8","Taxes on corporate income","1941","Chained Dollar IPDs","Level","0","0.013","T11500"
"T11500","A465RD","8","Taxes on corporate income","1942","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A465RD","8","Taxes on corporate income","1943","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A465RD","8","Taxes on corporate income","1944","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A465RD","8","Taxes on corporate income","1945","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1946","Chained Dollar IPDs","Level","0","0.013","T11500"
"T11500","A465RD","8","Taxes on corporate income","1947","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1948","Chained Dollar IPDs","Level","0","0.015","T11500"
"T11500","A465RD","8","Taxes on corporate income","1949","Chained Dollar IPDs","Level","0","0.012","T11500"
"T11500","A465RD","8","Taxes on corporate income","1950","Chained Dollar IPDs","Level","0","0.020","T11500"
"T11500","A465RD","8","Taxes on corporate income","1951","Chained Dollar IPDs","Level","0","0.024","T11500"
"T11500","A465RD","8","Taxes on corporate income","1952","Chained Dollar IPDs","Level","0","0.019","T11500"
"T11500","A465RD","8","Taxes on corporate income","1953","Chained Dollar IPDs","Level","0","0.018","T11500"
"T11500","A465RD","8","Taxes on corporate income","1954","Chained Dollar IPDs","Level","0","0.016","T11500"
"T11500","A465RD","8","Taxes on corporate income","1955","Chained Dollar IPDs","Level","0","0.018","T11500"
"T11500","A465RD","8","Taxes on corporate income","1956","Chained Dollar IPDs","Level","0","0.017","T11500"
"T11500","A465RD","8","Taxes on corporate income","1957","Chained Dollar IPDs","Level","0","0.016","T11500"
"T11500","A465RD","8","Taxes on corporate income","1958","Chained Dollar IPDs","Level","0","0.014","T11500"
