"TableName","SeriesCode","LineNumber","LineDescription","TimePeriod","METRIC_NAME","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"T11400","A457RC","19","Net value added","1991","Current Dollars","Level","6","2,807,681","T11400"
"T11400","A457RC","19","Net value added","1992","Current Dollars","Level","6","2,940,245","T11400"
"T11400","A457RC","19","Net value added","1993","Current Dollars","Level","6","3,079,092","T11400"
"T11400","A457RC","19","Net value added","1994","Current Dollars","Level","6","3,334,231","T11400"
"T11400","A457RC","19","Net value added","1995","Current Dollars","Level","6","3,520,650","T11400"
"T11400","A457RC","19","Net value added","1996","Current Dollars","Level","6","3,742,192","T11400"
"T11400","A457RC","19","Net value added","1997","Current Dollars","Level","6","4,014,741","T11400"
"T11400","A457RC","19","Net value added","1998","Current Dollars","Level","6","4,241,080","T11400"
"T11400","A457RC","19","Net value added","1999","Current Dollars","Level","6","4,489,208","T11400"
"T11400","A457RC","19","Net value added","2000","Current Dollars","Level","6","4,773,335","T11400"
"T11400","A457RC","19","Net value added","2001","Current Dollars","Level","6","4,688,697","T11400"
"T11400","A457RC","19","Net value added","2002","Current Dollars","Level","6","4,738,528","T11400"
"T11400","A457RC","19","Net value added","2003","Current Dollars","Level","6","4,915,552","T11400"
"T11400","A457RC","19","Net value added","2004","Current Dollars","Level","6","5,281,688","T11400"
"T11400","A457RC","19","Net value added","2005","Current Dollars","Level","6","5,661,919","T11400"
"T11400","A457RC","19","Net value added","2006","Current Dollars","Level","6","6,037,127","T11400"
"T11400","A457RC","19","Net value added","2007","Current Dollars","Level","6","6,210,148","T11400"
"T11400","A457RC","19","Net value added","2008","Current Dollars","Level","6","6,218,953","T11400"
"T11400","A457RC","19","Net value added","2009","Current Dollars","Level","6","5,789,409","T11400"
"T11400","A457RC","19","Net value added","2010","Current Dollars","Level","6","6,163,695","T11400"
"T11400","A457RC","19","Net value added","2011","Current Dollars","Level","6","6,487,600","T11400"
"T11400","A457RC","19","Net value added","2012","Current Dollars","Level","6","6,876,136","T11400"
"T11400","A457RC","19","Net value added","2013","Current Dollars","Level","6","7,134,968","T11400"
"T11400","A457RC","19","Net value added","2014","Current Dollars","Level","6","7,499,019","T11400"
"T11400","A457RC","19","Net value added","2015","Current Dollars","Level","6","7,814,067","T11400"
"T11400","A457RC","19","Net value added","2016","Current Dollars","Level","6","7,905,370","T11400"
"T11400","A457RC","19","Net value added","2017","Current Dollars","Level","6","8,262,036","T11400"
"T11400","A457RC","19","Net value added","2018","Current Dollars","Level","6","8,755,657","T11400"
"T11400","A457RC","19","Net value added","2019","Current Dollars","Level","6","9,135,116","T11400"
"T11400","A457RC","19","Net value added","2020","Current Dollars","Level","6","8,770,547","T11400"
"T11400","A457RC","19","Net value added","2021","Current Dollars","Level","6","10,257,270","T11400"
"T11400","A457RC","19","Net value added","2022","Current Dollars","Level","6","11,434,942","T11400"
"T11400","A457RC","19","Net value added","2023","Current Dollars","Level","6","12,009,068","T11400"
"T11400","A457RC","19","Net value added","2024","Current Dollars","Level","6","12,574,841","T11400"
"T11400","A457RC","19","Net value added","2025","Current Dollars","Level","6","13,188,141","T11400"
"T11400","A460RC","20","Compensation of employees","1929","Current Dollars","Level","6","32,147","T11400"
"T11400","A460RC","20","Compensation of employees","1930","Current Dollars","Level","6","28,791","T11400"
"T11400","A460RC","20","Compensation of employees","1931","Current Dollars","Level","6","23,522","T11400"
"T11400","A460RC","20","Compensation of employees","1932","Current Dollars","Level","6","17,432","T11400"
"T11400","A460RC","20","Compensation of employees","1933","Current Dollars","Level","6","16,597","T11400"
"T11400","A460RC","20","Compensation of employees","1934","Current Dollars","Level","6","19,585","T11400"
"T11400","A460RC","20","Compensation of employees","1935","Current Dollars","Level","6","21,537","T11400"
"T11400","A460RC","20","Compensation of employees","1936","Current Dollars","Level","6","24,641","T11400"
"T11400","A460RC","20","Compensation of employees","1937","Current Dollars","Level","6","28,781","T11400"
"T11400","A460RC","20","Compensation of employees","1938","Current Dollars","Level","6","25,513","T11400"
"T11400","A460RC","20","Compensation of employees","1939","Current Dollars","Level","6","28,023","T11400"
"T11400","A460RC","20","Compensation of employees","1940","Current Dollars","Level","6","31,010","T11400"
"T11400","A460RC","20","Compensation of employees","1941","Current Dollars","Level","6","39,642","T11400"
"T11400","A460RC","20","Compensation of employees","1942","Current Dollars","Level","6","50,790","T11400"
"T11400","A460RC","20","Compensation of employees","1943","Current Dollars","Level","6","61,991","T11400"
"T11400","A460RC","20","Compensation of employees","1944","Current Dollars","Level","6","64,833","T11400"
"T11400","A460RC","20","Compensation of employees","1945","Current Dollars","Level","6","61,658","T11400"
"T11400","A460RC","20","Compensation of employees","1946","Current Dollars","Level","6","66,853","T11400"
"T11400","A460RC","20","Compensation of employees","1947","Current Dollars","Level","6","78,763","T11400"
"T11400","A460RC","20","Compensation of employees","1948","Current Dollars","Level","6","87,467","T11400"
"T11400","A460RC","20","Compensation of employees","1949","Current Dollars","Level","6","84,902","T11400"
"T11400","A460RC","20","Compensation of employees","1950","Current Dollars","Level","6","94,387","T11400"
"T11400","A460RC","20","Compensation of employees","1951","Current Dollars","Level","6","109,808","T11400"
"T11400","A460RC","20","Compensation of employees","1952","Current Dollars","Level","6","117,770","T11400"
"T11400","A460RC","20","Compensation of employees","1953","Current Dollars","Level","6","128,198","T11400"
"T11400","A460RC","20","Compensation of employees","1954","Current Dollars","Level","6","125,945","T11400"
"T11400","A460RC","20","Compensation of employees","1955","Current Dollars","Level","6","137,886","T11400"
"T11400","A460RC","20","Compensation of employees","1956","Current Dollars","Level","6","150,770","T11400"
"T11400","A460RC","20","Compensation of employees","1957","Current Dollars","Level","6","158,411","T11400"
"T11400","A460RC","20","Compensation of employees","1958","Current Dollars","Level","6","155,209","T11400"
"T11400","A460RC","20","Compensation of employees","1959","Current Dollars","Level","6","170,794","T11400"
"T11400","A460RC","20","Compensation of employees","1960","Current Dollars","Level","6","180,409","T11400"
"T11400","A460RC","20","Compensation of employees","1961","Current Dollars","Level","6","184,516","T11400"
"T11400","A460RC","20","Compensation of employees","1962","Current Dollars","Level","6","199,256","T11400"
"T11400","A460RC","20","Compensation of employees","1963","Current Dollars","Level","6","210,106","T11400"
"T11400","A460RC","20","Compensation of employees","1964","Current Dollars","Level","6","225,657","T11400"
"T11400","A460RC","20","Compensation of employees","1965","Current Dollars","Level","6","245,400","T11400"
"T11400","A460RC","20","Compensation of employees","1966","Current Dollars","Level","6","272,851","T11400"
"T11400","A460RC","20","Compensation of employees","1967","Current Dollars","Level","6","291,064","T11400"
"T11400","A460RC","20","Compensation of employees","1968","Current Dollars","Level","6","320,869","T11400"
"T11400","A460RC","20","Compensation of employees","1969","Current Dollars","Level","6","356,064","T11400"
"T11400","A460RC","20","Compensation of employees","1970","Current Dollars","Level","6","374,485","T11400"
"T11400","A460RC","20","Compensation of employees","1971","Current Dollars","Level","6","396,190","T11400"
"T11400","A460RC","20","Compensation of employees","1972","Current Dollars","Level","6","439,924","T11400"
"T11400","A460RC","20","Compensation of employees","1973","Current Dollars","Level","6","495,100","T11400"
"T11400","A460RC","20","Compensation of employees","1974","Current Dollars","Level","6","542,933","T11400"
"T11400","A460RC","20","Compensation of employees","1975","Current Dollars","Level","6","569,021","T11400"
"T11400","A460RC","20","Compensation of employees","1976","Current Dollars","Level","6","640,004","T11400"
"T11400","A460RC","20","Compensation of employees","1977","Current Dollars","Level","6","723,326","T11400"
"T11400","A460RC","20","Compensation of employees","1978","Current Dollars","Level","6","829,499","T11400"
"T11400","A460RC","20","Compensation of employees","1979","Current Dollars","Level","6","942,400","T11400"
"T11400","A460RC","20","Compensation of employees","1980","Current Dollars","Level","6","1,030,690","T11400"
"T11400","A460RC","20","Compensation of employees","1981","Current Dollars","Level","6","1,139,850","T11400"
"T11400","A460RC","20","Compensation of employees","1982","Current Dollars","Level","6","1,183,260","T11400"
"T11400","A460RC","20","Compensation of employees","1983","Current Dollars","Level","6","1,250,110","T11400"
"T11400","A460RC","20","Compensation of employees","1984","Current Dollars","Level","6","1,388,207","T11400"
"T11400","A460RC","20","Compensation of employees","1985","Current Dollars","Level","6","1,490,088","T11400"
"T11400","A460RC","20","Compensation of employees","1986","Current Dollars","Level","6","1,578,176","T11400"
"T11400","A460RC","20","Compensation of employees","1987","Current Dollars","Level","6","1,685,458","T11400"
"T11400","A460RC","20","Compensation of employees","1988","Current Dollars","Level","6","1,825,308","T11400"
"T11400","A460RC","20","Compensation of employees","1989","Current Dollars","Level","6","1,934,822","T11400"
"T11400","A460RC","20","Compensation of employees","1990","Current Dollars","Level","6","2,037,523","T11400"
"T11400","A460RC","20","Compensation of employees","1991","Current Dollars","Level","6","2,071,121","T11400"
"T11400","A460RC","20","Compensation of employees","1992","Current Dollars","Level","6","2,188,674","T11400"
"T11400","A460RC","20","Compensation of employees","1993","Current Dollars","Level","6","2,271,015","T11400"
"T11400","A460RC","20","Compensation of employees","1994","Current Dollars","Level","6","2,398,673","T11400"
"T11400","A460RC","20","Compensation of employees","1995","Current Dollars","Level","6","2,524,557","T11400"
"T11400","A460RC","20","Compensation of employees","1996","Current Dollars","Level","6","2,667,703","T11400"
"T11400","A460RC","20","Compensation of employees","1997","Current Dollars","Level","6","2,862,551","T11400"
"T11400","A460RC","20","Compensation of employees","1998","Current Dollars","Level","6","3,093,832","T11400"
"T11400","A460RC","20","Compensation of employees","1999","Current Dollars","Level","6","3,309,975","T11400"
"T11400","A460RC","20","Compensation of employees","2000","Current Dollars","Level","6","3,597,328","T11400"
"T11400","A460RC","20","Compensation of employees","2001","Current Dollars","Level","6","3,582,304","T11400"
"T11400","A460RC","20","Compensation of employees","2002","Current Dollars","Level","6","3,540,451","T11400"
"T11400","A460RC","20","Compensation of employees","2003","Current Dollars","Level","6","3,594,306","T11400"
"T11400","A460RC","20","Compensation of employees","2004","Current Dollars","Level","6","3,761,333","T11400"
"T11400","A460RC","20","Compensation of employees","2005","Current Dollars","Level","6","3,928,746","T11400"
"T11400","A460RC","20","Compensation of employees","2006","Current Dollars","Level","6","4,127,501","T11400"
"T11400","A460RC","20","Compensation of employees","2007","Current Dollars","Level","6","4,307,101","T11400"
"T11400","A460RC","20","Compensation of employees","2008","Current Dollars","Level","6","4,364,267","T11400"
"T11400","A460RC","20","Compensation of employees","2009","Current Dollars","Level","6","4,094,885","T11400"
"T11400","A460RC","20","Compensation of employees","2010","Current Dollars","Level","6","4,166,597","T11400"
"T11400","A460RC","20","Compensation of employees","2011","Current Dollars","Level","6","4,372,725","T11400"
"T11400","A460RC","20","Compensation of employees","2012","Current Dollars","Level","6","4,608,338","T11400"
"T11400","A460RC","20","Compensation of employees","2013","Current Dollars","Level","6","4,773,788","T11400"
"T11400","A460RC","20","Compensation of employees","2014","Current Dollars","Level","6","5,032,917","T11400"
"T11400","A460RC","20","Compensation of employees","2015","Current Dollars","Level","6","5,303,853","T11400"
"T11400","A460RC","20","Compensation of employees","2016","Current Dollars","Level","6","5,448,417","T11400"
"T11400","A460RC","20","Compensation of employees","2017","Current Dollars","Level","6","5,727,599","T11400"
"T11400","A460RC","20","Compensation of employees","2018","Current Dollars","Level","6","6,047,036","T11400"
"T11400","A460RC","20","Compensation of employees","2019","Current Dollars","Level","6","6,344,263","T11400"
"T11400","A460RC","20","Compensation of employees","2020","Current Dollars","Level","6","6,350,094","T11400"
"T11400","A460RC","20","Compensation of employees","2021","Current Dollars","Level","6","6,998,733","T11400"
"T11400","A460RC","20","Compensation of employees","2022","Current Dollars","Level","6","7,593,396","T11400"
"T11400","A460RC","20","Compensation of employees","2023","Current Dollars","Level","6","8,015,626","T11400"
"T11400","A460RC","20","Compensation of employees","2024","Current Dollars","Level","6","8,451,105","T11400"
"T11400","A460RC","20","Compensation of employees","2025","Current Dollars","Level","6","8,837,921","T11400"
"T11400","B461RC","21","Wages and salaries","1929","Current Dollars","Level","6","31,763","T11400"
"T11400","B461RC","21","Wages and salaries","1930","Current Dollars","Level","6","28,419","T11400"
"T11400","B461RC","21","Wages and salaries","1931","Current Dollars","Level","6","23,183","T11400"
"T11400","B461RC","21","Wages and salaries","1932","Current Dollars","Level","6","17,139","T11400"
"T11400","B461RC","21","Wages and salaries","1933","Current Dollars","Level","6","16,324","T11400"
"T11400","B461RC","21","Wages and salaries","1934","Current Dollars","Level","6","19,277","T11400"
"T11400","B461RC","21","Wages and salaries","1935","Current Dollars","Level","6","21,207","T11400"
"T11400","B461RC","21","Wages and salaries","1936","Current Dollars","Level","6","24,059","T11400"
"T11400","B461RC","21","Wages and salaries","1937","Current Dollars","Level","6","27,562","T11400"
"T11400","B461RC","21","Wages and salaries","1938","Current Dollars","Level","6","24,183","T11400"
"T11400","B461RC","21","Wages and salaries","1939","Current Dollars","Level","6","26,588","T11400"
"T11400","B461RC","21","Wages and salaries","1940","Current Dollars","Level","6","29,469","T11400"
"T11400","B461RC","21","Wages and salaries","1941","Current Dollars","Level","6","37,755","T11400"
"T11400","B461RC","21","Wages and salaries","1942","Current Dollars","Level","6","48,561","T11400"
"T11400","B461RC","21","Wages and salaries","1943","Current Dollars","Level","6","59,278","T11400"
"T11400","B461RC","21","Wages and salaries","1944","Current Dollars","Level","6","61,781","T11400"
"T11400","B461RC","21","Wages and salaries","1945","Current Dollars","Level","6","58,611","T11400"
"T11400","B461RC","21","Wages and salaries","1946","Current Dollars","Level","6","63,608","T11400"
"T11400","B461RC","21","Wages and salaries","1947","Current Dollars","Level","6","74,759","T11400"
"T11400","B461RC","21","Wages and salaries","1948","Current Dollars","Level","6","83,441","T11400"
"T11400","B461RC","21","Wages and salaries","1949","Current Dollars","Level","6","80,689","T11400"
"T11400","B461RC","21","Wages and salaries","1950","Current Dollars","Level","6","88,948","T11400"
"T11400","B461RC","21","Wages and salaries","1951","Current Dollars","Level","6","103,053","T11400"
"T11400","B461RC","21","Wages and salaries","1952","Current Dollars","Level","6","110,547","T11400"
"T11400","B461RC","21","Wages and salaries","1953","Current Dollars","Level","6","120,353","T11400"
"T11400","B461RC","21","Wages and salaries","1954","Current Dollars","Level","6","117,730","T11400"
"T11400","B461RC","21","Wages and salaries","1955","Current Dollars","Level","6","128,511","T11400"
"T11400","B461RC","21","Wages and salaries","1956","Current Dollars","Level","6","140,085","T11400"
"T11400","B461RC","21","Wages and salaries","1957","Current Dollars","Level","6","146,487","T11400"
"T11400","B461RC","21","Wages and salaries","1958","Current Dollars","Level","6","143,301","T11400"
"T11400","B461RC","21","Wages and salaries","1959","Current Dollars","Level","6","156,935","T11400"
"T11400","B461RC","21","Wages and salaries","1960","Current Dollars","Level","6","165,053","T11400"
"T11400","B461RC","21","Wages and salaries","1961","Current Dollars","Level","6","168,575","T11400"
"T11400","B461RC","21","Wages and salaries","1962","Current Dollars","Level","6","181,160","T11400"
"T11400","B461RC","21","Wages and salaries","1963","Current Dollars","Level","6","190,566","T11400"
"T11400","B461RC","21","Wages and salaries","1964","Current Dollars","Level","6","204,546","T11400"
"T11400","B461RC","21","Wages and salaries","1965","Current Dollars","Level","6","222,158","T11400"
"T11400","B461RC","21","Wages and salaries","1966","Current Dollars","Level","6","245,240","T11400"
"T11400","B461RC","21","Wages and salaries","1967","Current Dollars","Level","6","261,618","T11400"
"T11400","B461RC","21","Wages and salaries","1968","Current Dollars","Level","6","288,123","T11400"
"T11400","B461RC","21","Wages and salaries","1969","Current Dollars","Level","6","318,844","T11400"
"T11400","B461RC","21","Wages and salaries","1970","Current Dollars","Level","6","334,938","T11400"
"T11400","B461RC","21","Wages and salaries","1971","Current Dollars","Level","6","353,485","T11400"
"T11400","B461RC","21","Wages and salaries","1972","Current Dollars","Level","6","389,878","T11400"
"T11400","B461RC","21","Wages and salaries","1973","Current Dollars","Level","6","437,318","T11400"
"T11400","B461RC","21","Wages and salaries","1974","Current Dollars","Level","6","478,533","T11400"
"T11400","B461RC","21","Wages and salaries","1975","Current Dollars","Level","6","495,060","T11400"
"T11400","B461RC","21","Wages and salaries","1976","Current Dollars","Level","6","554,586","T11400"
"T11400","B461RC","21","Wages and salaries","1977","Current Dollars","Level","6","621,569","T11400"
"T11400","B461RC","21","Wages and salaries","1978","Current Dollars","Level","6","708,962","T11400"
"T11400","B461RC","21","Wages and salaries","1979","Current Dollars","Level","6","802,507","T11400"
"T11400","B461RC","21","Wages and salaries","1980","Current Dollars","Level","6","874,674","T11400"
"T11400","B461RC","21","Wages and salaries","1981","Current Dollars","Level","6","964,258","T11400"
"T11400","B461RC","21","Wages and salaries","1982","Current Dollars","Level","6","994,953","T11400"
"T11400","B461RC","21","Wages and salaries","1983","Current Dollars","Level","6","1,044,744","T11400"
"T11400","B461RC","21","Wages and salaries","1984","Current Dollars","Level","6","1,160,091","T11400"
"T11400","B461RC","21","Wages and salaries","1985","Current Dollars","Level","6","1,243,009","T11400"
"T11400","B461RC","21","Wages and salaries","1986","Current Dollars","Level","6","1,307,314","T11400"
"T11400","B461RC","21","Wages and salaries","1987","Current Dollars","Level","6","1,397,010","T11400"
"T11400","B461RC","21","Wages and salaries","1988","Current Dollars","Level","6","1,514,866","T11400"
"T11400","B461RC","21","Wages and salaries","1989","Current Dollars","Level","6","1,600,102","T11400"
"T11400","B461RC","21","Wages and salaries","1990","Current Dollars","Level","6","1,682,877","T11400"
"T11400","B461RC","21","Wages and salaries","1991","Current Dollars","Level","6","1,701,726","T11400"
"T11400","B461RC","21","Wages and salaries","1992","Current Dollars","Level","6","1,783,873","T11400"
"T11400","B461RC","21","Wages and salaries","1993","Current Dollars","Level","6","1,845,450","T11400"
"T11400","B461RC","21","Wages and salaries","1994","Current Dollars","Level","6","1,952,818","T11400"
"T11400","B461RC","21","Wages and salaries","1995","Current Dollars","Level","6","2,076,881","T11400"
"T11400","B461RC","21","Wages and salaries","1996","Current Dollars","Level","6","2,206,889","T11400"
"T11400","B461RC","21","Wages and salaries","1997","Current Dollars","Level","6","2,384,239","T11400"
"T11400","B461RC","21","Wages and salaries","1998","Current Dollars","Level","6","2,582,623","T11400"
"T11400","B461RC","21","Wages and salaries","1999","Current Dollars","Level","6","2,771,099","T11400"
"T11400","B461RC","21","Wages and salaries","2000","Current Dollars","Level","6","3,008,384","T11400"
"T11400","B461RC","21","Wages and salaries","2001","Current Dollars","Level","6","2,991,458","T11400"
"T11400","B461RC","21","Wages and salaries","2002","Current Dollars","Level","6","2,937,442","T11400"
"T11400","B461RC","21","Wages and salaries","2003","Current Dollars","Level","6","2,960,800","T11400"
"T11400","B461RC","21","Wages and salaries","2004","Current Dollars","Level","6","3,098,330","T11400"
"T11400","B461RC","21","Wages and salaries","2005","Current Dollars","Level","6","3,236,296","T11400"
"T11400","B461RC","21","Wages and salaries","2006","Current Dollars","Level","6","3,418,905","T11400"
"T11400","B461RC","21","Wages and salaries","2007","Current Dollars","Level","6","3,573,381","T11400"
"T11400","B461RC","21","Wages and salaries","2008","Current Dollars","Level","6","3,624,655","T11400"
"T11400","B461RC","21","Wages and salaries","2009","Current Dollars","Level","6","3,382,810","T11400"
"T11400","B461RC","21","Wages and salaries","2010","Current Dollars","Level","6","3,452,256","T11400"
"T11400","B461RC","21","Wages and salaries","2011","Current Dollars","Level","6","3,630,646","T11400"
"T11400","B461RC","21","Wages and salaries","2012","Current Dollars","Level","6","3,839,249","T11400"
"T11400","B461RC","21","Wages and salaries","2013","Current Dollars","Level","6","3,971,081","T11400"
"T11400","B461RC","21","Wages and salaries","2014","Current Dollars","Level","6","4,202,500","T11400"
"T11400","B461RC","21","Wages and salaries","2015","Current Dollars","Level","6","4,439,667","T11400"
"T11400","B461RC","21","Wages and salaries","2016","Current Dollars","Level","6","4,574,390","T11400"
"T11400","B461RC","21","Wages and salaries","2017","Current Dollars","Level","6","4,804,918","T11400"
"T11400","B461RC","21","Wages and salaries","2018","Current Dollars","Level","6","5,068,451","T11400"
"T11400","B461RC","21","Wages and salaries","2019","Current Dollars","Level","6","5,323,469","T11400"
"T11400","B461RC","21","Wages and salaries","2020","Current Dollars","Level","6","5,351,749","T11400"
"T11400","B461RC","21","Wages and salaries","2021","Current Dollars","Level","6","5,919,114","T11400"
"T11400","B461RC","21","Wages and salaries","2022","Current Dollars","Level","6","6,451,907","T11400"
"T11400","B461RC","21","Wages and salaries","2023","Current Dollars","Level","6","6,796,351","T11400"
"T11400","B461RC","21","Wages and salaries","2024","Current Dollars","Level","6","7,152,832","T11400"
"T11400","B461RC","21","Wages and salaries","2025","Current Dollars","Level","6","7,471,878","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1929","Current Dollars","Level","6","384","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1930","Current Dollars","Level","6","372","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1931","Current Dollars","Level","6","339","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1932","Current Dollars","Level","6","293","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1933","Current Dollars","Level","6","273","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1934","Current Dollars","Level","6","308","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1935","Current Dollars","Level","6","330","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1936","Current Dollars","Level","6","582","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1937","Current Dollars","Level","6","1,219","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1938","Current Dollars","Level","6","1,330","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1939","Current Dollars","Level","6","1,435","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1940","Current Dollars","Level","6","1,541","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1941","Current Dollars","Level","6","1,887","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1942","Current Dollars","Level","6","2,229","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1943","Current Dollars","Level","6","2,713","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1944","Current Dollars","Level","6","3,052","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1945","Current Dollars","Level","6","3,047","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1946","Current Dollars","Level","6","3,245","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1947","Current Dollars","Level","6","4,004","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1948","Current Dollars","Level","6","4,026","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1949","Current Dollars","Level","6","4,213","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1950","Current Dollars","Level","6","5,439","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1951","Current Dollars","Level","6","6,755","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1952","Current Dollars","Level","6","7,223","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1953","Current Dollars","Level","6","7,845","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1954","Current Dollars","Level","6","8,215","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1955","Current Dollars","Level","6","9,375","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1956","Current Dollars","Level","6","10,685","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1957","Current Dollars","Level","6","11,924","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1958","Current Dollars","Level","6","11,908","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1959","Current Dollars","Level","6","13,859","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1960","Current Dollars","Level","6","15,356","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1961","Current Dollars","Level","6","15,941","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1962","Current Dollars","Level","6","18,096","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1963","Current Dollars","Level","6","19,540","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1964","Current Dollars","Level","6","21,111","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1965","Current Dollars","Level","6","23,242","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1966","Current Dollars","Level","6","27,611","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1967","Current Dollars","Level","6","29,446","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1968","Current Dollars","Level","6","32,746","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1969","Current Dollars","Level","6","37,220","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1970","Current Dollars","Level","6","39,547","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1971","Current Dollars","Level","6","42,705","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1972","Current Dollars","Level","6","50,046","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1973","Current Dollars","Level","6","57,782","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1974","Current Dollars","Level","6","64,400","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1975","Current Dollars","Level","6","73,961","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1976","Current Dollars","Level","6","85,418","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1977","Current Dollars","Level","6","101,757","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1978","Current Dollars","Level","6","120,537","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1979","Current Dollars","Level","6","139,893","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1980","Current Dollars","Level","6","156,016","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1981","Current Dollars","Level","6","175,592","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1982","Current Dollars","Level","6","188,307","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1983","Current Dollars","Level","6","205,366","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1984","Current Dollars","Level","6","228,116","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1985","Current Dollars","Level","6","247,079","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1986","Current Dollars","Level","6","270,862","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1987","Current Dollars","Level","6","288,448","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1988","Current Dollars","Level","6","310,442","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1989","Current Dollars","Level","6","334,720","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1990","Current Dollars","Level","6","354,646","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1991","Current Dollars","Level","6","369,395","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1992","Current Dollars","Level","6","404,801","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1993","Current Dollars","Level","6","425,565","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1994","Current Dollars","Level","6","445,855","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1995","Current Dollars","Level","6","447,676","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1996","Current Dollars","Level","6","460,814","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1997","Current Dollars","Level","6","478,312","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1998","Current Dollars","Level","6","511,209","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","1999","Current Dollars","Level","6","538,876","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","2000","Current Dollars","Level","6","588,944","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","2001","Current Dollars","Level","6","590,846","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","2002","Current Dollars","Level","6","603,009","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","2003","Current Dollars","Level","6","633,506","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","2004","Current Dollars","Level","6","663,003","T11400"
"T11400","B462RC","22","Supplements to wages and salaries","2005","Current Dollars","Level","6","692,450","T11400"
