"year","date","K_ME","K_NRC","K_cap","k_ME","k_NRC","k_Kcap","g_K_ME","g_K_NRC","g_Kcap","ME_NRC_gap","ME_share","NRC_share","omega_NFC","omega_CORP","pi_res_NFC","pi_res_CORP","e_NFC","e_CORP","ln_e_NFC","ln_e_CORP","IPP_stock","IPP_growth","IPP_share_total_fixed_assets","IPP_share_capital_plus_IPP","IPP_to_Kcap","GOV_TRANS_stock","GOV_TRANS_growth","GOV_TRANS_to_Kcap","GOV_TRANS_to_NRC","GOV_TRANS_to_ME","y_t","Delta_ME_NRC_gap","Delta_ME_share","Delta_NRC_share","q_omega_h1_Kcap","q_omega_h3_Kcap","q_omega_h5_Kcap","q_e_h1_Kcap","q_e_h3_Kcap","q_e_h5_Kcap","q_omega_h1_Kcap__full_long_sample","q_omega_h1_Kcap__pre_1974_full","q_omega_h1_Kcap__post_1973_full","q_omega_h1_Kcap__fordist_core","q_omega_h1_Kcap__bridge_1940_1978","q_omega_h1_Kcap__pre_1974_alt_1940_1973","q_omega_h1_Kcap__pre_1974_alt_1947_1973","g_ME_minus_NRC","q_omega_h1_ME","q_omega_h1_NRC","q_omega_h1_ME_minus_NRC","q_omega_h1_ME_share","q_omega_h1_NRC_share","q_omega_h1_ME_NRC_gap"
1989,"1989-12-31",1719980,2419713,4139693,14.3578232208151,14.6991594960586,15.2361321884625,0.0501048805170079,0.0529030227718277,0.0517394859840419,-0.341336275243544,0.415484916393559,0.584515083606441,0.640624353315478,0.638324748874071,0.359375646684522,0.361675251125929,0.560977185498201,0.5666007024855,-0.578075041847528,-0.568100451760333,449105,0.0836469060031195,0.0978698347868364,0.0978698561148257,0.108487513446045,936221,0.0473209714513523,0.226157108751784,0.386914067908054,0.544320864196095,15.7066279824321,-0.00279814225482,-0.000679709292724984,0.000679709292724984,2.36346404957988,2.4623138810316,2.4985070843319,2.15690131641231,2.24815203449632,2.29216739743864,2.36346404957988,,0.895238479093681,,,,,-0.0027981422548198,2.69438382027183,2.2030013239488,0.491382496323025,0.10687891991769,-0.10687891991769,0.491382496323028
1990,"1990-12-31",1814497,2541596,4356093,14.4113188522859,14.7483027881244,15.2870861126693,0.0534956314708115,0.0491432920658337,0.0509539242068051,-0.336983935838566,0.416542300634996,0.583457699365004,0.644643570706082,0.644565927434182,0.355356429293918,0.355434072565818,0.551244820303869,0.551431680512017,-0.595576248539387,-0.595237327360241,487059,0.0811285522322809,0.100566511113731,0.100566531878413,0.111810973732654,992403,0.0582777150688223,0.227819516249997,0.39046449553745,0.546930085858505,15.715341400141,0.00435233940497798,0.00105738424143698,-0.00105738424143698,2.39610637432375,2.4948178438422,2.5309436931013,2.18548530540394,2.2770755859881,2.32125948336471,2.39610637432375,,0.927880803837552,,,,,0.0043523394049778,2.72865442458802,2.23448371364827,0.494170710939748,0.107556306013567,-0.107556306013567,0.494170710939751
1991,"1991-12-31",1862434,2577364,4439798,14.4373947923664,14.7622777291747,15.306119437878,0.0260759400804957,0.0139749410502361,0.0190333252086177,-0.324882936808306,0.419486201849724,0.580513798150276,0.640968458828616,0.640791606148147,0.359031541171384,0.359208393851853,0.560139171009323,0.560569755292341,-0.579570006469332,-0.578801592309153,525147,0.0752929577570747,0.105770981505532,0.105770960201976,0.118281732637386,1021027,0.0284349876894243,0.229971498703319,0.396151649514776,0.548221843029068,15.7041645210061,0.01210099903026,0.00294390121472804,-0.00294390121472798,2.40837608504865,2.50700170278917,2.54311979910259,2.19597732733835,2.2877767583719,2.33197920247075,2.40837608504865,,0.940150514562445,,,,,0.0121009990302596,2.74546411171103,2.2434925695473,0.501971542163726,0.109454073004435,-0.109454073004435,0.501971542163729
1992,"1992-12-31",1916486,2662469,4578955,14.466003858793,14.7947644457395,15.3369813641177,0.0286090664266609,0.032486716564879,0.0308619262397354,-0.328760586946524,0.41854222196986,0.58145777803014,0.648208483525974,0.646778708116392,0.351791516474026,0.353221291883608,0.542713533399675,0.546123871195902,-0.611173661058281,-0.604909458646246,560211,0.0646352750786292,0.109008154241369,0.109008154241369,0.122344727126604,1047212,0.0253224111820334,0.228701090095884,0.393323640575721,0.546422984566545,15.7256081441129,-0.003877650138218,-0.000943979879863999,0.000943979879863943,2.42815760634701,2.52681749117845,2.5628673506685,2.21326430111802,2.30498085413355,2.34935019487867,2.42815760634701,,0.959932035860811,,,,,-0.0038776501382181,2.76380162092705,2.26431553019629,0.499486090730756,0.108849011675673,-0.108849011675673,0.499486090730759
1993,"1993-12-31",1995155,2797217,4792372,14.5062322995236,14.8441355522995,15.3825360451467,0.0402284407306261,0.0493711065599118,0.0455546810290262,-0.33790325277581,0.416318891772175,0.583681108227825,0.64244868931149,0.64195609798046,0.35755131068851,0.35804390201954,0.556544540656931,0.557738921938612,-0.586008074349964,-0.583864307922128,594465,0.0593483429176622,0.110355091428404,0.110355111914469,0.124044001592531,1081732,0.0324320656032278,0.225719539301206,0.386717226443283,0.542179429668372,15.7480278928576,-0.00914266582928602,-0.002223330197685,0.00222333019768506,2.45768653705435,2.5561823500584,2.59210959143835,2.23798744302218,2.33009814917662,2.37476563521194,2.45768653705435,,0.989460966568145,,,,,-0.0091426658292857,2.78987803748766,2.29631830030949,0.49355973717817,0.107407830179855,-0.107407830179855,0.493559737178172
1994,"1994-12-31",2107074,2942602,5049676,14.5608108131948,14.8948047819168,15.4348346407775,0.0545785136711032,0.0506692296173323,0.0522985956307398,-0.333993968722039,0.417269147565111,0.582730852434889,0.628488369808008,0.629206773734972,0.371511630191992,0.370793226265028,0.591119339734928,0.589302661292088,-0.525737353475355,-0.528815371125917,638916,0.0721111489422253,0.11231531458048,0.11231531458048,0.126526137518526,1154738,0.0653100181346407,0.228675661567198,0.392420721524691,0.54802916271569,15.8035691054744,0.003909284053771,0.000950255792936006,-0.000950255792936061,2.49128570127015,2.58985611933189,2.62575739448956,2.26709394090449,2.3590261976801,2.40375599410064,2.49128570127015,,1.02306013078395,,,,,0.0039092840537709,2.82494193206023,2.32887068046557,0.496071251594661,0.108018320768537,-0.108018320768537,0.496071251594664
1995,"1995-12-31",2249632,3093312,5342944,14.6262772052484,14.9447529195188,15.4912873698818,0.0654663920536258,0.0499481376019766,0.0564527291043397,-0.31847571427039,0.421047272814388,0.578952727185612,0.624660582765844,0.623099115110705,0.375339417234156,0.376900884889295,0.600869380251664,0.604881110804228,-0.509377705419755,-0.502723351329517,690604,0.0777935866665338,0.114460678857614,0.114460678857614,0.129255331891931,1241162,0.0721745591751954,0.232299271712374,0.401240482692984,0.551717792065547,15.84007313593,0.015518254451649,0.00377812524927695,-0.00377812524927701,2.52676558495615,2.62596978714215,2.66194085670304,2.30046424085889,2.39083500375506,2.43538940962412,2.52676558495615,,1.05854001446995,,,,,0.0155182544516492,2.86608679807923,2.36026250404198,0.505824294037244,0.110392828547386,-0.110392828547386,0.505824294037247
1996,"1996-12-31",2369178,3240350,5609528,14.678053617507,14.9911919066256,15.5399771384869,0.0517764122585742,0.0464389871068551,0.0486897686051186,-0.313138289118671,0.422348903508459,0.577651096491541,0.620922242011602,0.619197078532264,0.379077757988398,0.380802921467736,0.610507616477546,0.614994699862579,-0.493464509706503,-0.486141629322383,744687,0.0753974188662703,0.117195751166745,0.117195751166745,0.132753950064961,1312031,0.0555282807014716,0.233893297261374,0.404904099865755,0.553791652632263,15.8830931020371,0.00533742515171903,0.00130163069407102,-0.00130163069407097,2.55718016418775,2.65673519065942,2.69295404421626,2.32972043194524,2.41921356370809,2.46315607419258,2.55718016418775,,1.08895459370155,,,,,0.0053374251517191,2.89842948193419,2.38927110879121,0.509158373142986,0.11120590593529,-0.11120590593529,0.509158373142989
1997,"1997-12-31",2478091,3435265,5913356,14.7229990636608,15.0496046276789,15.5927240793157,0.0449454461538359,0.0584127210532976,0.0527469408287651,-0.326605564018132,0.419066770206292,0.580933229793708,0.621030977666497,0.617632293335957,0.378969022333503,0.382367706664043,0.610225634407911,0.619086324969826,-0.493926497736151,-0.479510557265232,816119,0.0915961817945341,0.121275285219129,0.121275285219129,0.138012830615982,1391593,0.0588728158103731,0.235330495914672,0.4050904369823,0.561558473841356,15.9363080065556,-0.013467274899461,-0.00328213330216698,0.00328213330216698,2.5899319129464,2.68968569812932,2.72633999220337,2.36192284106709,2.45090561957594,2.49376780783084,2.5899319129464,,1.1217063424602,,,,,-0.0134672748994617,2.92633710912824,2.42554086650962,0.500796242618625,0.109167956366727,-0.109167956366727,0.500796242618629
1998,"1998-12-31",2583706,3621199,6204905,14.7647353603217,15.1023157444318,15.64085066627,0.0417362966609538,0.0527111167529117,0.0481265869542735,-0.33758038411009,0.416397350160881,0.583602649839119,0.634609294105485,0.629740616676098,0.365390705894515,0.370259383323902,0.575772698711501,0.58795537959455,-0.552042316461857,-0.531104219006207,886940,0.0832171586138912,0.125064775104363,0.125064775104363,0.142941753338689,1449724,0.0409240593851088,0.233641610951336,0.400343643086171,0.561102540304508,15.9812048544023,-0.010974820091958,-0.00266942004541104,0.00266942004541104,2.61982001429437,2.71963028195377,2.75653991507587,2.39129091812315,2.48012812538379,2.52234794042235,2.61982001429437,,1.15159444380817,,,,,-0.0109748200919579,2.95225664224778,2.45827610288057,0.493980539367203,0.107510163826123,-0.107510163826123,0.493980539367206
1999,"1999-12-31",2722352,3798097,6520449,14.8170067705118,15.150010709786,15.6904537965624,0.0522714101900377,0.0476949653541681,0.0496031302924642,-0.333003939274221,0.417509898474783,0.582490101525217,0.640439844250045,0.635000562731071,0.359560155749955,0.364999437268929,0.561426898994705,0.574801754031689,-0.577273702068418,-0.55373007323062,984814,0.104675454574995,0.131216454373418,0.131216454373418,0.15103469101591,1546342,0.0645189482549444,0.237152686877852,0.407135994683653,0.568016920662721,16.0255411287395,0.004576444835869,0.00111254831390201,-0.00111254831390206,2.65129862179469,2.75065807357816,2.78758861220458,2.41985104631618,2.50983223161347,2.55199567851708,2.65129862179469,,1.18307305130849,,,,,0.00457644483586959,2.98542856497037,2.48854377117637,0.496884793794007,0.108216197326267,-0.108216197326267,0.49688479379401
2000,"2000-12-31",2890959,4060960,6951919,14.877098838954,15.2169299568292,15.7545282945361,0.0600920684421737,0.0669192470432325,0.0640744979737047,-0.33983111787528,0.41585050113501,0.58414949886499,0.652779358011841,0.644917063345876,0.347220641988159,0.355082936654124,0.531911185190786,0.550586977512936,-0.631278748707484,-0.596770338000959,1085157,0.0970271651136088,0.135018880000637,0.135018880000637,0.15609459776502,1665389,0.0741665880359879,0.239558170916548,0.410097366140026,0.576068010649753,16.0673059386651,-0.00682717860105897,-0.00165939733977299,0.00165939733977305,2.69233448329737,2.79115486742884,2.82784870735144,2.4558241930182,2.54715402977823,2.58991243200041,2.69233448329737,,1.22410891281117,,,,,-0.0068271786010588,3.02391391992414,2.53140152333006,0.492512396594077,0.107153453152434,-0.107153453152434,0.49251239659408
2001,"2001-12-31",2964679,4338524,7303203,14.902279321484,15.2830447560662,15.8038235770118,0.0251804825300006,0.066114799236999,0.049295282475633,-0.380765434582278,0.405942296825105,0.594057703174895,0.654881386402621,0.647118229424371,0.345118613597379,0.352881770575629,0.526994079787757,0.545312671672882,-0.640565964303197,-0.606395939335741,1130541,0.040971602231533,0.134049701526427,0.134049717420875,0.154800708675358,1741591,0.0447403334849739,0.238469477022616,0.401424770267492,0.58744673538012,16.0376316019048,-0.040934316706998,-0.00990820430990497,0.00990820430990502,2.72451342614483,2.82283248419317,2.85909976436715,2.48204490514413,2.57458045895358,2.61840356759157,2.72451342614483,,1.25628785565863,,,,,-0.0409343167069984,3.0403512191445,2.57455989953107,0.46579131961343,0.100685581903964,-0.100685581903964,0.465791319613433
2002,"2002-12-31",2970921,4561254,7532175,14.9043825637176,15.333108143685,15.83469440269,0.00210324223364822,0.0500633876187671,0.0308708256782531,-0.428725579967397,0.394430692329905,0.605569307670095,0.638661211919941,0.630740139778425,0.361338788080059,0.369259860221575,0.565775377204769,0.585438973887557,-0.569558139610996,-0.535393330432856,1164513,0.0296066946527844,0.133903044469343,0.133903044469343,0.154605143932529,1827495,0.0481471133970146,0.242625138157305,0.400656266895025,0.615127430180742,16.0355464048586,-0.047960145385119,-0.0115116044952,0.0115116044951999,2.7447301552644,2.84287897541863,2.87888018949132,2.49831364751473,2.59125412287854,2.63573031550584,2.7447301552644,,1.27650458477819,,,,,-0.0479601453851189,3.04172859333442,2.60734548022286,0.434383113111552,0.0931468463924285,-0.0931468463924285,0.434383113111555
2003,"2003-12-31",2977439,4756388,7733827,14.906574093016,15.3749991146259,15.8611143821379,0.00219152929840227,0.0418909709408872,0.0264199794478674,-0.468425021609882,0.384989087550058,0.615010912449942,0.626869045229268,0.619295933302171,0.373130954770732,0.380704066697829,0.595229510230904,0.614736907229251,-0.518808216331258,-0.486560895828371,1225681,0.0511936340291967,0.136802266374448,0.136802266374448,0.158483115797651,1882379,0.0295902257377438,0.243395540138149,0.395758083655076,0.632214127644597,16.0497276519162,-0.039699441642485,-0.00944160477984701,0.00944160477984701,2.76160357135747,2.86001957078039,2.89590190111445,2.51326142135259,2.60556213260382,2.65032407934091,2.76160357135747,,1.29337800087127,,,,,-0.0396994416424849,3.04312823809209,2.63409961849247,0.409028619599617,0.0871168596412623,-0.0871168596412623,0.40902861959962
2004,"2004-12-31",3126266,5299036,8425302,14.9553498791137,15.4830354751865,15.9467498792576,0.0487757860976838,0.108036360560602,0.0856354971197071,-0.5276855960728,0.371056847576502,0.628943152423498,0.613230053731544,0.609224012386193,0.386769946268456,0.390775987613807,0.630709378829261,0.641432346179571,-0.46091009491531,-0.444051562405995,1278650,0.0423082259586227,0.131765903211393,0.131765903211393,0.151763105939704,2176016,0.144959279510154,0.258271572935902,0.410643747277807,0.696043139003527,16.0906089231415,-0.059260574462918,-0.013932239973556,0.013932239973556,2.81528581367463,2.9148380393704,2.95094207612255,2.56423419636153,2.65374634283573,2.69796031555188,2.81528581367463,,1.34706024318843,,,,,-0.0592605744629182,3.07370426855345,2.70182426868714,0.37187999986631,0.0783831696711342,-0.0783831696711342,0.371879999866313
2005,"2005-12-31",3259440,5948668,9208108,14.9970659594461,15.598677886914,16.0355949582464,0.0417160803323711,0.115642411727475,0.0888450789888466,-0.601611927467903,0.353974996818022,0.646025003181978,0.597479837743853,0.593551234778269,0.402520162256147,0.406448765221731,0.673696645189075,0.684774525612043,-0.394975350708676,-0.378665654595301,1365208,0.065501964123218,0.129118244456138,0.129118244456138,0.148261510399313,2431593,0.111050916217492,0.264070860159329,0.408762600299765,0.746015573227303,16.1293075769715,-0.0739263313951031,-0.01708185075848,0.01708185075848,2.86976828623675,2.97047757544417,3.00756164219243,2.62026962094262,2.70680800800631,2.74861301903597,2.86976828623675,,1.40154271575055,,,,,-0.0739263313951039,3.09928582273714,2.77273967104443,0.326546151692714,0.0679080654126773,-0.0679080654126773,0.326546151692718
2006,"2006-12-31",3482650,6506255,9988905,15.0633040562139,15.688274579837,16.1169855350076,0.0662380967678278,0.0895966929229921,0.0813905767611196,-0.624970523623068,0.348651829204502,0.651348170795498,0.587831471357126,0.583017283165839,0.412168528642874,0.416982716834161,0.701167849505064,0.715215018275111,-0.355007977663551,-0.335172056636491,1449998,0.0602553791406812,0.126760232165619,0.126760232165619,0.145160855969698,2782275,0.134722340238987,0.27853653628701,0.427630795288534,0.798895955665944,16.1645678913918,-0.023358596155165,-0.00532316761352003,0.00532316761352003,2.91839751483386,3.02033144527833,3.05853039972144,2.67510217945659,2.75834548526246,2.79732373266398,2.91839751483386,,1.45017194434766,,,,,-0.0233585961551643,3.13886175004645,2.82627188859444,0.312589861452003,0.064727580090668,-0.064727580090668,0.312589861452006
2007,"2007-12-31",3636580,6891511,10528091,15.1065542375098,15.7458009222846,16.1695575761269,0.0432501812958979,0.0575263424475949,0.0525720411193475,-0.639246684774765,0.345416847175808,0.654583152824192,0.593479839175833,0.596912305967198,0.406520160824167,0.403087694032802,0.684977203924403,0.675287961067688,-0.378369720216146,-0.392616070092182,1552431,0.0682599122721808,0.128506957605554,0.12850694696802,0.147456077269849,3121039,0.114897020841122,0.296448710407233,0.452881668475897,0.858234660037728,16.1708623138543,-0.0142761611516969,-0.00323498202869399,0.00323498202869399,2.94930101511729,3.05184910877222,3.0907472995611,2.71196400447234,2.79349118931139,2.83061843442974,2.94930101511729,,1.48107544463109,,,,,-0.014276161151697,3.16428556775408,2.86008768311721,0.304197884636869,0.062825955844927,-0.062825955844927,0.304197884636872
2008,"2008-12-31",3821881,7436844,11258725,15.1562532677665,15.8219571232654,16.2366539415825,0.0496990302567131,0.0761562009808028,0.0670963654555514,-0.665703855498855,0.339459485865407,0.660540514134593,0.595584591788177,0.609256031850876,0.404415408211823,0.390743968149124,0.679022617085527,0.641346080665089,-0.387100842573877,-0.444186060325209,1631698,0.0497991010052576,0.126582192066156,0.126582192066156,0.144927422954198,3321905,0.0623724543461694,0.295051615524848,0.446682087186446,0.869180646911822,16.1614200129592,-0.02645717072409,-0.00595736131040103,0.00595736131040103,2.98912135529714,3.09163258242352,3.13125861222087,2.75792348527557,2.83956048644175,2.87471122145327,2.98912135529714,,1.52089578481094,,,,,-0.0264571707240897,3.19378094023803,2.90528485302754,0.288496087210489,0.0592903820125179,-0.0592903820125178,0.288496087210492
2009,"2009-12-31",3762060,7091488,10853548,15.1404772376792,15.7744057495487,16.2000025891047,-0.0157760300872507,-0.0475513737166633,-0.0366513524777687,-0.633928511869442,0.34662029411949,0.65337970588051,0.593114751011546,0.589391374581907,0.406885248988454,0.410608625418093,0.686014381356253,0.696665480911329,-0.376856687399824,-0.361449924733994,1669582,0.0229521052987174,0.133319864921948,0.133319864921948,0.153828222807878,3361690,0.0119054101638536,0.309731895966185,0.47404578559535,0.893576923281394,16.0957133497563,0.031775343629413,0.00716080825408305,-0.00716080825408305,2.96729237449318,3.06992403641276,3.10935865361826,2.73303638799639,2.81433009036917,2.85001133481763,2.96729237449318,,1.49906680400698,,,,,0.0317753436294126,3.18438497979847,2.87696398752353,0.307420992274942,0.0635552490733993,-0.0635552490733993,0.307420992274945
2010,"2010-12-31",3840715,7327927,11168642,15.1611691051479,15.8072032234961,16.2286205880054,0.0206918674686474,0.0327974739474008,0.0286179989007209,-0.646034118348195,0.34388379536205,0.65611620463795,0.57177005128177,0.57068891168038,0.42822994871823,0.42931108831962,0.748954842524967,0.752268143874608,-0.289076587636303,-0.284662444288465,1740922,0.0418415622470523,0.134855212770935,0.134855212770935,0.155875888939765,3493481,0.0384548366082953,0.312793712968864,0.476735234944344,0.909591313075821,16.1376480598257,-0.012105606478753,-0.00273649875744003,0.00273649875743998,2.98426613178563,3.08692483703631,3.12634338154057,2.75266874680793,2.83388585843243,2.86961396977515,2.98426613178563,,1.51604056129943,,,,,-0.0121056064787534,3.1966576316201,2.89641665311765,0.300240978502452,0.0619321912942369,-0.0619321912942369,0.300240978502455
2011,"2011-12-31",4019623,7718116,11737739,15.206698675103,15.8590808507672,16.2783197643787,0.0455295699550593,0.0518776272711303,0.0496991763732737,-0.652382175664266,0.342452920447456,0.657547079552544,0.57077261993538,0.571490813431576,0.42922738006462,0.428509186568424,0.75201116008896,0.749809404626116,-0.285004114598587,-0.28793623191274,1831473,0.05070570316893,0.134972696643895,0.134972686696914,0.156032861183913,3734604,0.0667431285436848,0.318170645982161,0.483875080395267,0.929093101517232,16.1672618932495,-0.00634805731607102,-0.00143087491459398,0.00143087491459404,3.01268263240924,3.11608946334171,3.15558419715859,2.78989118562219,2.86890707621772,2.90440475394419,3.01268263240924,,1.54445706192304,,,,,-0.006348057316071,3.22269007616814,2.92607872672284,0.296611349445302,0.0611140598709417,-0.0611140598709417,0.296611349445306
2012,"2012-12-31",4196080,7951375,12147455,15.2496613140935,15.8888554276502,16.3126302407894,0.0429626389905522,0.0297745768829767,0.0343104764107132,-0.639194113556691,0.345428733837664,0.654571266162336,0.568162965987683,0.564929408063707,0.431837034012317,0.435070591936293,0.760058398494208,0.770132667420334,-0.274360008529854,-0.261192483624464,1907267,0.0405507661920801,0.135702933149443,0.135702933149443,0.157009595837153,3902446,0.043961747160477,0.321256263143185,0.49078882583201,0.930021829898381,16.2058699430526,0.0131880621075751,0.00297581339020797,-0.00297581339020803,3.03226611292141,3.13593987435587,3.17565391718896,2.81569304679102,2.89391918917602,2.92877191845577,3.03226611292141,,1.56404054243521,,,,,0.0131880621075755,3.24721197418412,2.94307323997781,0.304138734206314,0.0628125726761095,-0.0628125726761095,0.304138734206317
2013,"2013-12-31",4317771,8269678,12587449,15.2782498548386,15.9281061303289,16.3482107643622,0.0285885407450905,0.0392507026787161,0.0355805235728255,-0.649856275490317,0.343021926047128,0.656978073952872,0.567108862532718,0.566433797144341,0.432891137467282,0.433566202855659,0.763329875562132,0.765431379697805,-0.270065000943489,-0.26731570905485,2013748,0.054326335031206,0.137916637930438,0.137916637930438,0.159980628322705,4004879,0.0259098318012967,0.318164466843123,0.484284756915565,0.927533905804639,16.2261231074324,-0.010662161933626,-0.00240680779053598,0.00240680779053604,3.05248164872594,3.15622914177278,3.19628638663661,2.84273632255536,2.92073533317681,2.9545753510764,3.05248164872594,,1.58425607823974,,,,,-0.0106621619336256,3.26345492428711,2.96537403562885,0.298080888658264,0.0614451136232763,-0.0614451136232763,0.298080888658267
2014,"2014-12-31",4493495,8712544,13206039,15.3181413533616,15.9802743842534,16.3961847829354,0.0398914985229784,0.0521682539244583,0.0479740185731643,-0.662133030891797,0.340260618645757,0.659739381354243,0.568582031539934,0.562206465288649,0.431417968460066,0.437793534711351,0.758761171702216,0.778705976791956,-0.276068212891827,-0.250121741082619,2116254,0.0496498822626634,0.138116020762429,0.138116011748372,0.160248958828609,4048074,0.01072784462127,0.306532034321571,0.464625946221907,0.900874263796889,16.2591278445048,-0.01227675540148,-0.00276130740137098,0.00276130740137104,3.0796881398301,3.18351107779173,3.22383238927614,2.87935632418303,2.95712201808182,2.9901756100591,3.0796881398301,,1.61146256934389,,,,,-0.0122767554014799,3.2860777466392,2.99495911477226,0.291118631866939,0.0598791517237816,-0.0598791517237816,0.291118631866941
2015,"2015-12-31",4612033,8789078,13401111,15.3441793155927,15.9890203722372,16.410848171932,0.0260379622310936,0.0087459879838061,0.0146633889966381,-0.644841056644509,0.344153033282091,0.655846966717909,0.575109869197914,0.567217985504381,0.424890130802086,0.432782014495619,0.738798190673837,0.762990641262514,-0.302730479666769,-0.270509513483895,2184293,0.0316446617942265,0.140149912058744,0.140149912058744,0.162993426440539,4073987,0.00638091438192667,0.304003675516157,0.463528370097523,0.883338649138027,16.2909067483142,0.017291974247288,0.003892414636334,-0.00389241463633405,3.08802547933506,3.19183916843956,3.2321799531915,2.89048233439925,2.96827669977236,3.00127026874683,3.08802547933506,,1.61979990884886,,,,,0.0172919742472875,3.30088246410172,2.99993192638792,0.300950537713797,0.0620923087453042,-0.0620923087453041,0.3009505377138
2016,"2016-12-31",4730437,8976852,13707289,15.3695281452069,16.0101598220261,16.4334382931089,0.0253488296141882,0.0211394497889366,0.0225901211768367,-0.640631676819257,0.345103761947384,0.654896238052616,0.582943530383766,0.57183540015035,0.417056469616234,0.42816459984965,0.715432023650172,0.748754973436542,-0.33486868987954,-0.289343487255284,2324950,0.0624063270382305,0.145017174457042,0.145017174457042,0.169614137412584,4213927,0.0337728651911817,0.307422350254671,0.469421463114241,0.890811356329236,16.2948088687213,0.00420937982525194,0.000950728665292999,-0.000950728665292999,3.10101728097024,3.20472156729013,3.24505513108157,2.9071718750518,2.98530128705651,3.01831658802856,3.10101728097024,,1.63279171048404,,,,,0.0042093798252516,3.31546082618545,3.01208943259095,0.303371393594502,0.0626390821836435,-0.0626390821836435,0.303371393594505
2017,"2017-12-31",4917309,9239963,14157272,15.4082719876166,16.0390484392808,16.4657389723022,0.0387438424097404,0.0288886172547294,0.0323006791933302,-0.630776451664246,0.347334500601528,0.652665499398472,0.586156566953376,0.577766513666986,0.413843433046624,0.422233486333014,0.706028826389557,0.730802973770787,-0.348099211742331,-0.313611385287349,2496496,0.0711896152823712,0.149905775077448,0.149905775077448,0.17634018757286,4405285,0.0444099644770919,0.311167645857196,0.476764355008781,0.895873128981726,16.3215370269512,0.00985522515501103,0.00223073865414397,-0.00223073865414403,3.11984675293299,3.2233120663383,3.26354344073652,2.93028081533236,3.00912832866239,3.04245410817752,3.11984675293299,,1.65162118244679,,,,,0.009855225155011,3.33804629846042,3.02892986512133,0.309116433339091,0.0639394768500537,-0.0639394768500538,0.309116433339094
2018,"2018-12-31",5162629,9597048,14759677,15.4569565038327,16.0769661091502,16.5074094934283,0.0486845162160989,0.037917669869401,0.0416705211261323,-0.620009605317549,0.34977926684981,0.65022073315019,0.584943959084541,0.574809036253505,0.415056040915459,0.425190963746495,0.709565479682939,0.739708210778675,-0.343102496742056,-0.301499480303004,2661389,0.0639600182418629,0.152768426870754,0.152768435639932,0.180314853773562,4624515,0.0485665441001313,0.313320880937977,0.481868487059771,0.895767447166938,16.3552282215916,0.010766846346697,0.00244476624828199,-0.00244476624828194,3.14427220253944,3.24753944575793,3.28754483466714,2.95970140445808,3.03913470199371,3.0731431976045,3.14427220253944,,1.67604663205324,,,,,0.0107668463466979,3.36658304734943,3.05115555631885,0.315427491030586,0.0653724926411502,-0.0653724926411502,0.315427491030589
2019,"2019-12-31",5313987,10075037,15389024,15.4858529589308,16.1255713382469,16.5491650860003,0.0288964550981223,0.0486052290966086,0.041755592571981,-0.639718379316035,0.345310202908255,0.654689797091745,0.587441985101222,0.576378084153845,0.412558014898778,0.423621915846155,0.70229575917644,0.734972282070815,-0.35340065431405,-0.307922491948674,2825994,0.0600119941618651,0.155146382789541,0.155146374272043,0.18363698698501,4760410,0.0289622983869329,0.309338006100972,0.472495535252129,0.895826429383437,16.3825822176211,-0.019708773998486,-0.004469063941555,0.004469063941555,3.16869688417242,3.27195316208235,3.31174417106881,2.98932973153086,3.06879545772173,3.10344594675886,3.16869688417242,,1.70047131368622,,,,,-0.0197087739984863,3.38348585419804,3.07958689145883,0.303898962739209,0.0627583406857751,-0.062758340685775,0.303898962739212
2020,"2020-12-31",5393831,10073811,15467642,15.5007664510823,16.1254496439444,16.554260786885,0.0149134921515248,-0.000121694302475106,0.00509570088468081,-0.624683192862035,0.348717083056357,0.651282916943643,0.60484793205077,0.592623908718225,0.39515206794923,0.407376091281775,0.653308124257688,0.687410827151543,-0.425706401489982,-0.374823163815348,3104397,0.093959332509236,0.167154344226824,0.167154344226824,0.20070266689648,4931866,0.0353836164399759,0.31885053972674,0.489573012636429,0.91435308225267,16.3409458712216,0.015035186454,0.00340688014810203,-0.00340688014810198,3.1716903128156,3.27494016429227,3.31471659114131,2.99290842065221,3.07239283581478,3.10708643805262,3.1716903128156,,1.7034647423294,,,,,0.0150351864539999,3.39224666563232,3.07951540311621,0.312731262516114,0.0647596851229781,-0.064759685122978,0.312731262516117
2021,"2021-12-31",5821864,11439291,17261155,15.5771310433446,16.2525645664709,16.6639691591095,0.0763645922623049,0.127114922526509,0.109708372224535,-0.675433523126239,0.337281253774733,0.662718746225267,0.579714486970795,0.570493812651767,0.420285513029205,0.429506187348233,0.724987079804302,0.752867389309278,-0.321601445245841,-0.283866176506433,3337568,0.0724229044235774,0.162027916100814,0.162027908234894,0.193357165265013,5540500,0.116367333966515,0.320980838188406,0.484339457751359,0.951671148621816,16.4360212929786,-0.0507503302642041,-0.011435829281624,0.011435829281624,3.23804719488427,3.33993264283367,3.37936409199544,3.06458179152558,3.14791495887997,3.18358894309948,3.23804719488427,,1.76982162439806,,,,,-0.0507503302642041,3.43843563134408,3.15640060113916,0.282035030204916,0.0578427474307021,-0.0578427474307021,0.282035030204919
