"sample_name","spec_id","interaction_label","n_lead","n_lag","n_rows","fit_failures","pct_fit_failures","mean_omega_range","min_omega_range","median_corr","max_abs_corr","median_max_vif","p95_max_vif","max_max_vif","median_cond_num","p95_cond_num","max_cond_num","near_singularity_share","high_vif_share","moderate_vif_share","high_cond_share"
"Fordist core","S1","omega_t k_t",3,0,1,0,0,0.0539397814979831,0.0539397814979831,0.747744738377052,0.747744738377052,2.26820217727083,2.26820217727083,2.26820217727083,762.196228844265,762.196228844265,762.196228844265,0,0,0,1
"Fordist core","S1","omega_t k_t",3,1,1,0,0,0.044201682832525,0.044201682832525,0.817417384253376,0.817417384253376,3.013602013954,3.013602013954,3.013602013954,803.536505779344,803.536505779344,803.536505779344,0,0,0,1
"Fordist core","S1","omega_t k_t",3,2,1,0,0,0.044201682832525,0.044201682832525,0.834414975834822,0.834414975834822,3.29216320716821,3.29216320716821,3.29216320716821,861.657015466078,861.657015466078,861.657015466078,0,0,0,1
"Fordist core","S1","omega_t k_t",3,3,1,0,0,0.044201682832525,0.044201682832525,0.814801246521056,0.814801246521056,2.97531445269377,2.97531445269377,2.97531445269377,899.952228619029,899.952228619029,899.952228619029,0,0,0,1
"Fordist core","S1","omega_t k_t",3,4,1,0,0,0.044201682832525,0.044201682832525,0.789332898509195,0.789332898509195,2.65284657168118,2.65284657168118,2.65284657168118,939.786363170826,939.786363170826,939.786363170826,0,0,0,1
"Fordist core","S1","omega_t k_t",4,0,1,0,0,0.0539397814979831,0.0539397814979831,0.708617833410329,0.708617833410329,2.00859370318974,2.00859370318974,2.00859370318974,816.100418627009,816.100418627009,816.100418627009,0,0,0,1
"Fordist core","S1","omega_t k_t",4,1,1,0,0,0.035008432464231,0.035008432464231,0.793555923318515,0.793555923318515,2.70073921736378,2.70073921736378,2.70073921736378,834.381674226543,834.381674226543,834.381674226543,0,0,0,1
"Fordist core","S1","omega_t k_t",4,2,1,0,0,0.034596595651003,0.034596595651003,0.811960247445919,0.811960247445919,2.93495646424759,2.93495646424759,2.93495646424759,879.692149980118,879.692149980118,879.692149980118,0,0,0,1
"Fordist core","S1","omega_t k_t",4,3,1,0,0,0.034596595651003,0.034596595651003,0.785705060733112,0.785705060733112,2.61323433434703,2.61323433434703,2.61323433434703,924.835924804076,924.835924804076,924.835924804076,0,0,0,1
"Fordist core","S1","omega_t k_t",4,4,1,0,0,0.034596595651003,0.034596595651003,0.751264315709735,0.751264315709735,2.29567395334174,2.29567395334174,2.29567395334174,975.917199686251,975.917199686251,975.917199686251,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",0,0,1,0,0,0.0539397814979831,0.0539397814979831,0.0711452966585238,0.0711452966585238,1.0050874039111,1.0050874039111,1.0050874039111,579.893874772222,579.893874772222,579.893874772222,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",0,1,1,0,0,0.044201682832525,0.044201682832525,0.270861041409107,0.270861041409107,1.07917438848356,1.07917438848356,1.07917438848356,628.650150656416,628.650150656416,628.650150656416,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",0,2,1,0,0,0.044201682832525,0.044201682832525,0.373255307502929,0.373255307502929,1.16187136638713,1.16187136638713,1.16187136638713,682.04200346661,682.04200346661,682.04200346661,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",0,3,1,0,0,0.044201682832525,0.044201682832525,0.355053889772716,0.355053889772716,1.1442475862869,1.1442475862869,1.1442475862869,706.420345135065,706.420345135065,706.420345135065,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",0,4,1,0,0,0.044201682832525,0.044201682832525,0.324184156039545,0.324184156039545,1.11743750468465,1.11743750468465,1.11743750468465,729.638052102073,729.638052102073,729.638052102073,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",1,0,1,0,0,0.0539397814979831,0.0539397814979831,0.0147411855475681,0.0147411855475681,1.00021734978201,1.00021734978201,1.00021734978201,597.915903139813,597.915903139813,597.915903139813,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",1,1,1,0,0,0.044201682832525,0.044201682832525,0.2154044635979,0.2154044635979,1.04865670964416,1.04865670964416,1.04865670964416,641.47110827332,641.47110827332,641.47110827332,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",1,2,1,0,0,0.044201682832525,0.044201682832525,0.321719826060459,0.321719826060459,1.11545350527531,1.11545350527531,1.11545350527531,692.925264361976,692.925264361976,692.925264361976,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",1,3,1,0,0,0.044201682832525,0.044201682832525,0.301772182998803,0.301772182998803,1.10019043798651,1.10019043798651,1.10019043798651,719.506273749183,719.506273749183,719.506273749183,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",1,4,1,0,0,0.044201682832525,0.044201682832525,0.268063599663424,0.268063599663424,1.07742145135192,1.07742145135192,1.07742145135192,745.617997402298,745.617997402298,745.617997402298,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",2,0,1,0,0,0.0539397814979831,0.0539397814979831,-0.0350360096919842,0.0350360096919842,1.00122903063725,1.00122903063725,1.00122903063725,619.34822464815,619.34822464815,619.34822464815,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",2,1,1,0,0,0.044201682832525,0.044201682832525,0.165449657708961,0.165449657708961,1.02814399129313,1.02814399129313,1.02814399129313,658.739821807112,658.739821807112,658.739821807112,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",2,2,1,0,0,0.044201682832525,0.044201682832525,0.274935123104828,0.274935123104828,1.08177028209301,1.08177028209301,1.08177028209301,709.030415194919,709.030415194919,709.030415194919,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",2,3,1,0,0,0.044201682832525,0.044201682832525,0.253502364325656,0.253502364325656,1.06867686062995,1.06867686062995,1.06867686062995,738.261132808566,738.261132808566,738.261132808566,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",2,4,1,0,0,0.044201682832525,0.044201682832525,0.217292051160111,0.217292051160111,1.04955564676289,1.04955564676289,1.04955564676289,767.776398083392,767.776398083392,767.776398083392,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",3,0,1,0,0,0.0539397814979831,0.0539397814979831,-0.0903851668131194,0.0903851668131194,1.00823676848187,1.00823676848187,1.00823676848187,645.015047769008,645.015047769008,645.015047769008,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",3,1,1,0,0,0.044201682832525,0.044201682832525,0.108568202144783,0.108568202144783,1.01192764633456,1.01192764633456,1.01192764633456,679.608659063989,679.608659063989,679.608659063989,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",3,2,1,0,0,0.044201682832525,0.044201682832525,0.22087279905655,0.22087279905655,1.05128680978047,1.05128680978047,1.05128680978047,728.428482177645,728.428482177645,728.428482177645,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",3,3,1,0,0,0.044201682832525,0.044201682832525,0.197511505847476,0.197511505847476,1.04059441535536,1.04059441535536,1.04059441535536,760.911267485986,760.911267485986,760.911267485986,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",3,4,1,0,0,0.044201682832525,0.044201682832525,0.158184122086257,0.158184122086257,1.02566439656693,1.02566439656693,1.02566439656693,794.714421990728,794.714421990728,794.714421990728,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",4,0,1,0,0,0.0539397814979831,0.0539397814979831,-0.251080544975096,0.251080544975096,1.06728306113065,1.06728306113065,1.06728306113065,691.415548209839,691.415548209839,691.415548209839,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",4,1,1,0,0,0.035008432464231,0.035008432464231,-0.0618864436039945,0.0618864436039945,1.0038446566752,1.0038446566752,1.0038446566752,706.761884811386,706.761884811386,706.761884811386,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",4,2,1,0,0,0.034596595651003,0.034596595651003,0.0574196022680856,0.0574196022680856,1.00330791696233,1.00330791696233,1.00330791696233,744.826680445761,744.826680445761,744.826680445761,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",4,3,1,0,0,0.034596595651003,0.034596595651003,0.0244531590672633,0.0244531590672633,1.00059831475486,1.00059831475486,1.00059831475486,783.148683658358,783.148683658358,783.148683658358,0,0,0,1
"Fordist core","S2","(omega_t-omega_bar)k_t",4,4,1,0,0,0.034596595651003,0.034596595651003,-0.0287804888630981,0.0287804888630981,1.00082900321627,1.00082900321627,1.00082900321627,826.526233426184,826.526233426184,826.526233426184,0,0,0,1
"Fordist core","S3","omega_t k_t",0,0,1,0,0,0.0539397814979831,0.0539397814979831,0.825282141173346,0.825282141173346,3.13568693591488,3.13568693591488,3.13568693591488,115.384678453821,115.384678453821,115.384678453821,0,0,0,1
"Fordist core","S3","omega_t k_t",0,1,1,0,0,0.044201682832525,0.044201682832525,0.874825206327763,0.874825206327763,4.26110594161935,4.26110594161935,4.26110594161935,127.57321450206,127.57321450206,127.57321450206,0,0,0,1
"Fordist core","S3","omega_t k_t",0,2,1,0,0,0.044201682832525,0.044201682832525,0.887525245608996,0.887525245608996,4.71033914491057,4.71033914491057,4.71033914491057,128.277046232932,128.277046232932,128.277046232932,0,0,0,1
"Fordist core","S3","omega_t k_t",0,3,1,0,0,0.044201682832525,0.044201682832525,0.876016594179973,0.876016594179973,4.29931991250236,4.29931991250236,4.29931991250236,126.983103765934,126.983103765934,126.983103765934,0,0,0,1
"Fordist core","S3","omega_t k_t",0,4,1,0,0,0.044201682832525,0.044201682832525,0.861314986643383,0.861314986643383,3.87391951189462,3.87391951189462,3.87391951189462,126.244488220301,126.244488220301,126.244488220301,0,0,0,1
"Fordist core","S3","omega_t k_t",1,0,1,0,0,0.0539397814979831,0.0539397814979831,0.803335986374047,0.803335986374047,2.81967109594058,2.81967109594058,2.81967109594058,114.968278425824,114.968278425824,114.968278425824,0,0,0,1
"Fordist core","S3","omega_t k_t",1,1,1,0,0,0.044201682832525,0.044201682832525,0.858698762940836,0.858698762940836,3.80754483593584,3.80754483593584,3.80754483593584,128.141828173342,128.141828173342,128.141828173342,0,0,0,1
"Fordist core","S3","omega_t k_t",1,2,1,0,0,0.044201682832525,0.044201682832525,0.872605412533305,0.872605412533305,4.1918211914884,4.1918211914884,4.1918211914884,129.178616284087,129.178616284087,129.178616284087,0,0,0,1
"Fordist core","S3","omega_t k_t",1,3,1,0,0,0.044201682832525,0.044201682832525,0.858892832179183,0.858892832179183,3.81238341905336,3.81238341905336,3.81238341905336,127.678868462372,127.678868462372,127.678868462372,0,0,0,1
"Fordist core","S3","omega_t k_t",1,4,1,0,0,0.044201682832525,0.044201682832525,0.841304624021606,0.841304624021606,3.42223700945137,3.42223700945137,3.42223700945137,126.717490824077,126.717490824077,126.717490824077,0,0,0,1
"Fordist core","S3","omega_t k_t",2,0,1,0,0,0.0539397814979831,0.0539397814979831,0.778193920091238,0.778193920091238,2.5354055263795,2.5354055263795,2.5354055263795,113.826861736608,113.826861736608,113.826861736608,0,0,0,1
"Fordist core","S3","omega_t k_t",2,1,1,0,0,0.044201682832525,0.044201682832525,0.840095017508776,0.840095017508776,3.39858201202802,3.39858201202802,3.39858201202802,127.656288667099,127.656288667099,127.656288667099,0,0,0,1
"Fordist core","S3","omega_t k_t",2,2,1,0,0,0.044201682832525,0.044201682832525,0.85545250902242,0.85545250902242,3.72854680659639,3.72854680659639,3.72854680659639,128.959459855379,128.959459855379,128.959459855379,0,0,0,1
"Fordist core","S3","omega_t k_t",2,3,1,0,0,0.044201682832525,0.044201682832525,0.839181042681014,0.839181042681014,3.38094632584798,3.38094632584798,3.38094632584798,127.262727301227,127.262727301227,127.262727301227,0,0,0,1
"Fordist core","S3","omega_t k_t",2,4,1,0,0,0.044201682832525,0.044201682832525,0.818191538557617,0.818191538557617,3.02514555834541,3.02514555834541,3.02514555834541,126.077619407293,126.077619407293,126.077619407293,0,0,0,1
"Fordist core","S3","omega_t k_t",3,0,1,0,0,0.0539397814979831,0.0539397814979831,0.747744738377052,0.747744738377052,2.26820217727083,2.26820217727083,2.26820217727083,112.636233965968,112.636233965968,112.636233965968,0,0,0,1
"Fordist core","S3","omega_t k_t",3,1,1,0,0,0.044201682832525,0.044201682832525,0.817417384253376,0.817417384253376,3.013602013954,3.013602013954,3.013602013954,127.177031627432,127.177031627432,127.177031627432,0,0,0,1
"Fordist core","S3","omega_t k_t",3,2,1,0,0,0.044201682832525,0.044201682832525,0.834414975834822,0.834414975834822,3.29216320716821,3.29216320716821,3.29216320716821,128.790891483202,128.790891483202,128.790891483202,0,0,0,1
"Fordist core","S3","omega_t k_t",3,3,1,0,0,0.044201682832525,0.044201682832525,0.814801246521056,0.814801246521056,2.97531445269377,2.97531445269377,2.97531445269377,126.883594805563,126.883594805563,126.883594805563,0,0,0,1
"Fordist core","S3","omega_t k_t",3,4,1,0,0,0.044201682832525,0.044201682832525,0.789332898509195,0.789332898509195,2.65284657168118,2.65284657168118,2.65284657168118,125.458009112343,125.458009112343,125.458009112343,0,0,0,1
"Fordist core","S3","omega_t k_t",4,0,1,0,0,0.0539397814979831,0.0539397814979831,0.708617833410329,0.708617833410329,2.00859370318974,2.00859370318974,2.00859370318974,118.66591132324,118.66591132324,118.66591132324,0,0,0,1
"Fordist core","S3","omega_t k_t",4,1,1,0,0,0.035008432464231,0.035008432464231,0.793555923318515,0.793555923318515,2.70073921736378,2.70073921736378,2.70073921736378,139.385989538417,139.385989538417,139.385989538417,0,0,0,1
"Fordist core","S3","omega_t k_t",4,2,1,0,0,0.034596595651003,0.034596595651003,0.811960247445919,0.811960247445919,2.93495646424759,2.93495646424759,2.93495646424759,143.299775906852,143.299775906852,143.299775906852,0,0,0,1
"Fordist core","S3","omega_t k_t",4,3,1,0,0,0.034596595651003,0.034596595651003,0.785705060733112,0.785705060733112,2.61323433434703,2.61323433434703,2.61323433434703,140.883518813583,140.883518813583,140.883518813583,0,0,0,1
"Fordist core","S3","omega_t k_t",4,4,1,0,0,0.034596595651003,0.034596595651003,0.751264315709735,0.751264315709735,2.29567395334174,2.29567395334174,2.29567395334174,139.017394248188,139.017394248188,139.017394248188,0,0,0,1
"Fordist core","S4","(omega_t-omega_bar)k_t",0,0,1,0,0,0.0539397814979831,0.0539397814979831,0.0711452966585238,0.0711452966585238,1.0050874039111,1.0050874039111,1.0050874039111,82.3711611383414,82.3711611383414,82.3711611383414,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",0,1,1,0,0,0.044201682832525,0.044201682832525,0.270861041409107,0.270861041409107,1.07917438848356,1.07917438848356,1.07917438848356,91.156754142303,91.156754142303,91.156754142303,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",0,2,1,0,0,0.044201682832525,0.044201682832525,0.373255307502929,0.373255307502929,1.16187136638713,1.16187136638713,1.16187136638713,91.6958457804433,91.6958457804433,91.6958457804433,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",0,3,1,0,0,0.044201682832525,0.044201682832525,0.355053889772716,0.355053889772716,1.1442475862869,1.1442475862869,1.1442475862869,90.7497953797966,90.7497953797966,90.7497953797966,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",0,4,1,0,0,0.044201682832525,0.044201682832525,0.324184156039545,0.324184156039545,1.11743750468465,1.11743750468465,1.11743750468465,90.1941102160835,90.1941102160835,90.1941102160835,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",1,0,1,0,0,0.0539397814979831,0.0539397814979831,0.0147411855475681,0.0147411855475681,1.00021734978201,1.00021734978201,1.00021734978201,82.1066814599075,82.1066814599075,82.1066814599075,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",1,1,1,0,0,0.044201682832525,0.044201682832525,0.2154044635979,0.2154044635979,1.04865670964416,1.04865670964416,1.04865670964416,91.6044511817854,91.6044511817854,91.6044511817854,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",1,2,1,0,0,0.044201682832525,0.044201682832525,0.321719826060459,0.321719826060459,1.11545350527531,1.11545350527531,1.11545350527531,92.3851667660248,92.3851667660248,92.3851667660248,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",1,3,1,0,0,0.044201682832525,0.044201682832525,0.301772182998803,0.301772182998803,1.10019043798651,1.10019043798651,1.10019043798651,91.2920979158728,91.2920979158728,91.2920979158728,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",1,4,1,0,0,0.044201682832525,0.044201682832525,0.268063599663424,0.268063599663424,1.07742145135192,1.07742145135192,1.07742145135192,90.5772432517921,90.5772432517921,90.5772432517921,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",2,0,1,0,0,0.0539397814979831,0.0539397814979831,-0.0350360096919842,0.0350360096919842,1.00122903063725,1.00122903063725,1.00122903063725,81.3183804855741,81.3183804855741,81.3183804855741,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",2,1,1,0,0,0.044201682832525,0.044201682832525,0.165449657708961,0.165449657708961,1.02814399129313,1.02814399129313,1.02814399129313,91.2924874537797,91.2924874537797,91.2924874537797,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",2,2,1,0,0,0.044201682832525,0.044201682832525,0.274935123104828,0.274935123104828,1.08177028209301,1.08177028209301,1.08177028209301,92.2670745148064,92.2670745148064,92.2670745148064,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",2,3,1,0,0,0.044201682832525,0.044201682832525,0.253502364325656,0.253502364325656,1.06867686062995,1.06867686062995,1.06867686062995,91.033249884859,91.033249884859,91.033249884859,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",2,4,1,0,0,0.044201682832525,0.044201682832525,0.217292051160111,0.217292051160111,1.04955564676289,1.04955564676289,1.04955564676289,90.1584714327497,90.1584714327497,90.1584714327497,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",3,0,1,0,0,0.0539397814979831,0.0539397814979831,-0.0903851668131194,0.0903851668131194,1.00823676848187,1.00823676848187,1.00823676848187,80.4954124963237,80.4954124963237,80.4954124963237,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",3,1,1,0,0,0.044201682832525,0.044201682832525,0.108568202144783,0.108568202144783,1.01192764633456,1.01192764633456,1.01192764633456,90.9863987808182,90.9863987808182,90.9863987808182,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",3,2,1,0,0,0.044201682832525,0.044201682832525,0.22087279905655,0.22087279905655,1.05128680978047,1.05128680978047,1.05128680978047,92.1870819753223,92.1870819753223,92.1870819753223,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",3,3,1,0,0,0.044201682832525,0.044201682832525,0.197511505847476,0.197511505847476,1.04059441535536,1.04059441535536,1.04059441535536,90.8027693792212,90.8027693792212,90.8027693792212,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",3,4,1,0,0,0.044201682832525,0.044201682832525,0.158184122086257,0.158184122086257,1.02566439656693,1.02566439656693,1.02566439656693,89.7560440318525,89.7560440318525,89.7560440318525,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",4,0,1,0,0,0.0539397814979831,0.0539397814979831,-0.251080544975096,0.251080544975096,1.06728306113065,1.06728306113065,1.06728306113065,84.880416722686,84.880416722686,84.880416722686,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",4,1,1,0,0,0.035008432464231,0.035008432464231,-0.0618864436039945,0.0618864436039945,1.0038446566752,1.0038446566752,1.0038446566752,99.8189837970212,99.8189837970212,99.8189837970212,0,0,0,0
"Fordist core","S4","(omega_t-omega_bar)k_t",4,2,1,0,0,0.034596595651003,0.034596595651003,0.0574196022680856,0.0574196022680856,1.00330791696233,1.00330791696233,1.00330791696233,102.679826937211,102.679826937211,102.679826937211,0,0,0,1
"Fordist core","S4","(omega_t-omega_bar)k_t",4,3,1,0,0,0.034596595651003,0.034596595651003,0.0244531590672633,0.0244531590672633,1.00059831475486,1.00059831475486,1.00059831475486,100.93085910314,100.93085910314,100.93085910314,0,0,0,1
"Fordist core","S4","(omega_t-omega_bar)k_t",4,4,1,0,0,0.034596595651003,0.034596595651003,-0.0287804888630981,0.0287804888630981,1.00082900321627,1.00082900321627,1.00082900321627,99.5679793398983,99.5679793398983,99.5679793398983,0,0,0,0
"Full sample","S1","omega_t k_t",0,0,1,0,0,0.112977413530489,0.112977413530489,0.794100170985163,0.794100170985163,2.70705653898544,2.70705653898544,2.70705653898544,309.497075236677,309.497075236677,309.497075236677,0,0,0,1
"Full sample","S1","omega_t k_t",0,1,1,0,0,0.112977413530489,0.112977413530489,0.786213214553645,0.786213214553645,2.6187005826903,2.6187005826903,2.6187005826903,314.825251788585,314.825251788585,314.825251788585,0,0,0,1
"Full sample","S1","omega_t k_t",0,2,1,0,0,0.112977413530489,0.112977413530489,0.783510402009954,0.783510402009954,2.58992578476939,2.58992578476939,2.58992578476939,317.045365229095,317.045365229095,317.045365229095,0,0,0,1
"Full sample","S1","omega_t k_t",0,3,1,0,0,0.0997612035553209,0.0997612035553209,0.785162198123359,0.785162198123359,2.60742375559493,2.60742375559493,2.60742375559493,318.204830598167,318.204830598167,318.204830598167,0,0,0,1
"Full sample","S1","omega_t k_t",0,4,1,0,0,0.098658336147341,0.098658336147341,0.783363982419147,0.783363982419147,2.58838780708419,2.58838780708419,2.58838780708419,320.555616116296,320.555616116296,320.555616116296,0,0,0,1
"Full sample","S1","omega_t k_t",1,0,1,0,0,0.112977413530489,0.112977413530489,0.801276979700087,0.801276979700087,2.79364567120097,2.79364567120097,2.79364567120097,307.808342367565,307.808342367565,307.808342367565,0,0,0,1
"Full sample","S1","omega_t k_t",1,1,1,0,0,0.112977413530489,0.112977413530489,0.793651400227465,0.793651400227465,2.70184501356278,2.70184501356278,2.70184501356278,313.104504070557,313.104504070557,313.104504070557,0,0,0,1
"Full sample","S1","omega_t k_t",1,2,1,0,0,0.112977413530489,0.112977413530489,0.791173358266761,0.791173358266761,2.67347713815849,2.67347713815849,2.67347713815849,315.34320355544,315.34320355544,315.34320355544,0,0,0,1
"Full sample","S1","omega_t k_t",1,3,1,0,0,0.0997612035553209,0.0997612035553209,0.793052495468531,0.793052495468531,2.69492573386479,2.69492573386479,2.69492573386479,316.54423240485,316.54423240485,316.54423240485,0,0,0,1
"Full sample","S1","omega_t k_t",1,4,1,0,0,0.098658336147341,0.098658336147341,0.791498722142543,0.791498722142543,2.67716276638102,2.67716276638102,2.67716276638102,318.933979978512,318.933979978512,318.933979978512,0,0,0,1
"Full sample","S1","omega_t k_t",2,0,1,0,0,0.112977413530489,0.112977413530489,0.810301787758012,0.810301787758012,2.91196252552921,2.91196252552921,2.91196252552921,306.044669422041,306.044669422041,306.044669422041,0,0,0,1
"Full sample","S1","omega_t k_t",2,1,1,0,0,0.112977413530489,0.112977413530489,0.803005072395043,0.803005072395043,2.81545122339321,2.81545122339321,2.81545122339321,311.304722363515,311.304722363515,311.304722363515,0,0,0,1
"Full sample","S1","omega_t k_t",2,2,1,0,0,0.112977413530489,0.112977413530489,0.800792060644387,0.800792060644387,2.78759572391899,2.78759572391899,2.78759572391899,313.556465999317,313.556465999317,313.556465999317,0,0,0,1
"Full sample","S1","omega_t k_t",2,3,1,0,0,0.0997612035553209,0.0997612035553209,0.802929182925648,0.802929182925648,2.81448549210893,2.81448549210893,2.81448549210893,314.795429263775,314.795429263775,314.795429263775,0,0,0,1
"Full sample","S1","omega_t k_t",2,4,1,0,0,0.098658336147341,0.098658336147341,0.801660638073922,0.801660638073922,2.79845351913074,2.79845351913074,2.79845351913074,317.221935043687,317.221935043687,317.221935043687,0,0,0,1
"Full sample","S1","omega_t k_t",3,0,1,0,0,0.110625284662181,0.110625284662181,0.820420244002173,0.820420244002173,3.05894005558858,3.05894005558858,3.05894005558858,304.252026451104,304.252026451104,304.252026451104,0,0,0,1
"Full sample","S1","omega_t k_t",3,1,1,0,0,0.110625284662181,0.110625284662181,0.813493939345197,0.813493939345197,2.95658890201856,2.95658890201856,2.95658890201856,309.47443402387,309.47443402387,309.47443402387,0,0,0,1
"Full sample","S1","omega_t k_t",3,2,1,0,0,0.110625284662181,0.110625284662181,0.811571865646798,0.811571865646798,2.92953495627762,2.92953495627762,2.92953495627762,311.738410145227,311.738410145227,311.738410145227,0,0,0,1
"Full sample","S1","omega_t k_t",3,3,1,0,0,0.097409074687013,0.097409074687013,0.813987741004686,0.813987741004686,2.96363070194126,2.96363070194126,2.96363070194126,313.017104632366,313.017104632366,313.017104632366,0,0,0,1
"Full sample","S1","omega_t k_t",3,4,1,0,0,0.0963062072790331,0.0963062072790331,0.813031163885552,0.813031163885552,2.95002370838128,2.95002370838128,2.95002370838128,315.483717136817,315.483717136817,315.483717136817,0,0,0,1
"Full sample","S1","omega_t k_t",4,0,1,0,0,0.110625284662181,0.110625284662181,0.824995997389071,0.824995997389071,3.13105071350852,3.13105071350852,3.13105071350852,302.857881823209,302.857881823209,302.857881823209,0,0,0,1
"Full sample","S1","omega_t k_t",4,1,1,0,0,0.110625284662181,0.110625284662181,0.818243291826347,0.818243291826347,3.02592080577175,3.02592080577175,3.02592080577175,308.062520842802,308.062520842802,308.062520842802,0,0,0,1
"Full sample","S1","omega_t k_t",4,2,1,0,0,0.110625284662181,0.110625284662181,0.816503160631524,0.816503160631524,3.00009670500861,3.00009670500861,3.00009670500861,310.376007468064,310.376007468064,310.376007468064,0,0,0,1
"Full sample","S1","omega_t k_t",4,3,1,0,0,0.097409074687013,0.097409074687013,0.819123226684308,0.819123226684308,3.03917059788593,3.03917059788593,3.03917059788593,311.734793152251,311.734793152251,311.734793152251,0,0,0,1
"Full sample","S1","omega_t k_t",4,4,1,0,0,0.0963062072790331,0.0963062072790331,0.818371554776128,0.818371554776128,3.02784406919986,3.02784406919986,3.02784406919986,314.278516824219,314.278516824219,314.278516824219,0,0,0,1
"Full sample","S2","(omega_t-omega_bar)k_t",0,0,1,0,0,0.112977413530489,0.112977413530489,-0.486905002183443,0.486905002183443,1.31074737544991,1.31074737544991,1.31074737544991,263.551202616707,263.551202616707,263.551202616707,0,0,0,1
"Full sample","S2","(omega_t-omega_bar)k_t",0,1,1,0,0,0.112977413530489,0.112977413530489,-0.487177220691517,0.487177220691517,1.31120309979658,1.31120309979658,1.31120309979658,268.098092617263,268.098092617263,268.098092617263,0,0,0,1
"Full sample","S2","(omega_t-omega_bar)k_t",0,2,1,0,0,0.112977413530489,0.112977413530489,-0.472404558076122,0.472404558076122,1.28727641374144,1.28727641374144,1.28727641374144,270.022211554548,270.022211554548,270.022211554548,0,0,0,1
"Full sample","S2","(omega_t-omega_bar)k_t",0,3,1,0,0,0.0997612035553209,0.0997612035553209,-0.450479295518351,0.450479295518351,1.25459746565486,1.25459746565486,1.25459746565486,271.056074884416,271.056074884416,271.056074884416,0,0,0,1
"Full sample","S2","(omega_t-omega_bar)k_t",0,4,1,0,0,0.098658336147341,0.098658336147341,-0.432775370364653,0.432775370364653,1.23045805162959,1.23045805162959,1.23045805162959,273.091924395969,273.091924395969,273.091924395969,0,0,0,1
"Full sample","S2","(omega_t-omega_bar)k_t",1,0,1,0,0,0.112977413530489,0.112977413530489,-0.472469202371491,0.472469202371491,1.28737763733876,1.28737763733876,1.28737763733876,262.03517508415,262.03517508415,262.03517508415,0,0,0,1
"Full sample","S2","(omega_t-omega_bar)k_t",1,1,1,0,0,0.112977413530489,0.112977413530489,-0.472628013981336,0.472628013981336,1.28762643974647,1.28762643974647,1.28762643974647,266.552751901001,266.552751901001,266.552751901001,0,0,0,1
