"run_id","det_tag","cell_id","p","q_tag","eig_id","Re","Im","Mod"
1,"SR_none__LR_both","p02_sym_none_both",2,"sym",4,0.354117463845776,-0.383279134834068,0.521825711708149
1,"SR_none__LR_both","p02_sym_none_both",2,"sym",5,-0.266355074939755,0.241687696138614,0.359663687923806
1,"SR_none__LR_both","p02_sym_none_both",2,"sym",6,-0.266355074939755,-0.241687696138614,0.359663687923806
1,"SR_none__LR_both","p02_Y_only_none_both",2,"Y_only",1,1,0,1
1,"SR_none__LR_both","p02_Y_only_none_both",2,"Y_only",2,0.967287311247404,0,0.967287311247404
1,"SR_none__LR_both","p02_Y_only_none_both",2,"Y_only",3,-0.0163074131882426,0.404352966646311,0.404681669167958
1,"SR_none__LR_both","p02_Y_only_none_both",2,"Y_only",4,-0.0163074131882426,-0.404352966646311,0.404681669167958
1,"SR_none__LR_both","p02_Y_only_none_both",2,"Y_only",5,0,0,0
1,"SR_none__LR_both","p02_Y_only_none_both",2,"Y_only",6,0,0,0
1,"SR_none__LR_both","p02_K_only_none_both",2,"K_only",1,0.999999999999999,0,0.999999999999999
1,"SR_none__LR_both","p02_K_only_none_both",2,"K_only",2,0.966158945311059,0,0.966158945311059
1,"SR_none__LR_both","p02_K_only_none_both",2,"K_only",3,0.46204979710275,0,0.46204979710275
1,"SR_none__LR_both","p02_K_only_none_both",2,"K_only",4,-0.241225634817246,0,0.241225634817246
1,"SR_none__LR_both","p02_K_only_none_both",2,"K_only",5,0,0,0
1,"SR_none__LR_both","p02_K_only_none_both",2,"K_only",6,0,0,0
1,"SR_none__LR_both","p02_Y_short_none_both",2,"Y_short",1,0.999999999999999,0,0.999999999999999
1,"SR_none__LR_both","p02_Y_short_none_both",2,"Y_short",2,0.966082890420988,0,0.966082890420988
1,"SR_none__LR_both","p02_Y_short_none_both",2,"Y_short",3,0.389605915848524,0,0.389605915848524
1,"SR_none__LR_both","p02_Y_short_none_both",2,"Y_short",4,-0.343329562867938,0,0.343329562867938
1,"SR_none__LR_both","p02_Y_short_none_both",2,"Y_short",5,0.126041513631816,0,0.126041513631816
1,"SR_none__LR_both","p02_Y_short_none_both",2,"Y_short",6,0,0,0
1,"SR_none__LR_both","p02_K_short_none_both",2,"K_short",1,0.999999999999999,0,0.999999999999999
1,"SR_none__LR_both","p02_K_short_none_both",2,"K_short",2,0.966800418677235,0,0.966800418677235
1,"SR_none__LR_both","p02_K_short_none_both",2,"K_short",3,0.229381708794156,0.434591532347934,0.491412014828548
1,"SR_none__LR_both","p02_K_short_none_both",2,"K_short",4,0.229381708794156,-0.434591532347934,0.491412014828548
1,"SR_none__LR_both","p02_K_short_none_both",2,"K_short",5,-0.195017231565716,0,0.195017231565716
1,"SR_none__LR_both","p02_K_short_none_both",2,"K_short",6,0,0,0
1,"SR_none__LR_both","p03_sym_none_both",3,"sym",1,1.00000000000001,0,1.00000000000001
1,"SR_none__LR_both","p03_sym_none_both",3,"sym",2,0.996504190965947,0,0.996504190965947
1,"SR_none__LR_both","p03_sym_none_both",3,"sym",3,0.626508343691431,0,0.626508343691431
1,"SR_none__LR_both","p03_sym_none_both",3,"sym",4,0.205575757792029,0.538533533173356,0.576437124536532
1,"SR_none__LR_both","p03_sym_none_both",3,"sym",5,0.205575757792029,-0.538533533173356,0.576437124536532
1,"SR_none__LR_both","p03_sym_none_both",3,"sym",6,-0.275115757142742,0.391896941350866,0.478823446030359
1,"SR_none__LR_both","p03_sym_none_both",3,"sym",7,-0.275115757142742,-0.391896941350866,0.478823446030359
1,"SR_none__LR_both","p03_sym_none_both",3,"sym",8,-0.279732098809455,0,0.279732098809455
1,"SR_none__LR_both","p03_Y_only_none_both",3,"Y_only",1,1,0,1
1,"SR_none__LR_both","p03_Y_only_none_both",3,"Y_only",2,0.99472855851529,0,0.99472855851529
1,"SR_none__LR_both","p03_Y_only_none_both",3,"Y_only",3,0.201558817831282,0.578407040043791,0.612519927037287
1,"SR_none__LR_both","p03_Y_only_none_both",3,"Y_only",4,0.201558817831282,-0.578407040043791,0.612519927037287
1,"SR_none__LR_both","p03_Y_only_none_both",3,"Y_only",5,-0.396149412068089,0,0.396149412068089
1,"SR_none__LR_both","p03_Y_only_none_both",3,"Y_only",6,0,0,0
1,"SR_none__LR_both","p03_Y_only_none_both",3,"Y_only",7,0,0,0
1,"SR_none__LR_both","p03_Y_only_none_both",3,"Y_only",8,0,0,0
1,"SR_none__LR_both","p03_K_only_none_both",3,"K_only",1,1.00000000000001,0,1.00000000000001
1,"SR_none__LR_both","p03_K_only_none_both",3,"K_only",2,0.995928393966676,0,0.995928393966676
1,"SR_none__LR_both","p03_K_only_none_both",3,"K_only",3,0.349093134860838,0,0.349093134860838
1,"SR_none__LR_both","p03_K_only_none_both",3,"K_only",4,-0.307659551921164,0,0.307659551921164
1,"SR_none__LR_both","p03_K_only_none_both",3,"K_only",5,0.202777174536263,0,0.202777174536263
1,"SR_none__LR_both","p03_K_only_none_both",3,"K_only",6,0,0,0
1,"SR_none__LR_both","p03_K_only_none_both",3,"K_only",7,0,0,0
1,"SR_none__LR_both","p03_K_only_none_both",3,"K_only",8,0,0,0
1,"SR_none__LR_both","p03_Y_short_none_both",3,"Y_short",1,0.999999999999999,0,0.999999999999999
1,"SR_none__LR_both","p03_Y_short_none_both",3,"Y_short",2,0.996457474421621,0,0.996457474421621
1,"SR_none__LR_both","p03_Y_short_none_both",3,"Y_short",3,0.451682377603038,0,0.451682377603038
1,"SR_none__LR_both","p03_Y_short_none_both",3,"Y_short",4,-0.330927316969046,0,0.330927316969046
1,"SR_none__LR_both","p03_Y_short_none_both",3,"Y_short",5,0.0424413263019211,0.145861791687236,0.151910922755662
1,"SR_none__LR_both","p03_Y_short_none_both",3,"Y_short",6,0.0424413263019211,-0.145861791687236,0.151910922755662
1,"SR_none__LR_both","p03_Y_short_none_both",3,"Y_short",7,0,0,0
1,"SR_none__LR_both","p03_Y_short_none_both",3,"Y_short",8,0,0,0
1,"SR_none__LR_both","p03_K_short_none_both",3,"K_short",1,0.999999999999999,0,0.999999999999999
1,"SR_none__LR_both","p03_K_short_none_both",3,"K_short",2,0.995285379377362,0,0.995285379377362
1,"SR_none__LR_both","p03_K_short_none_both",3,"K_short",3,0.190471537674763,0.578068114173065,0.608639590634549
1,"SR_none__LR_both","p03_K_short_none_both",3,"K_short",4,0.190471537674763,-0.578068114173065,0.608639590634549
1,"SR_none__LR_both","p03_K_short_none_both",3,"K_short",5,-0.369211309016829,0,0.369211309016829
1,"SR_none__LR_both","p03_K_short_none_both",3,"K_short",6,0.332728783918236,0,0.332728783918236
1,"SR_none__LR_both","p03_K_short_none_both",3,"K_short",7,0,0,0
1,"SR_none__LR_both","p03_K_short_none_both",3,"K_short",8,0,0,0
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",1,1.01826010198255,0,1.01826010198255
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",2,1.00000000000001,0,1.00000000000001
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",3,0.692459879143632,0,0.692459879143632
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",4,0.384616913742006,0.510254669358867,0.638975741275796
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",5,0.384616913742006,-0.510254669358867,0.638975741275796
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",6,0.0541294954264619,0.593024524200265,0.59548978881092
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",7,0.0541294954264619,-0.593024524200265,0.59548978881092
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",8,-0.452365293262367,0.376858740040088,0.588775737011088
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",9,-0.452365293262367,-0.376858740040088,0.588775737011088
1,"SR_none__LR_both","p04_sym_none_both",4,"sym",10,-0.438070185258421,0,0.438070185258421
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",1,1.01619628099857,0,1.01619628099857
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",2,1,0,1
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",3,0.339314804076487,0.606501212133221,0.694966370829936
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",4,0.339314804076487,-0.606501212133221,0.694966370829936
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",5,-0.364552638360826,0.324887625143822,0.488314033289472
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",6,-0.364552638360826,-0.324887625143822,0.488314033289472
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",7,0,0,0
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",8,0,0,0
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",9,0,0,0
1,"SR_none__LR_both","p04_Y_only_none_both",4,"Y_only",10,0,0,0
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",1,1.01504398017497,0,1.01504398017497
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",2,1.00000000000001,0,1.00000000000001
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",3,0.459988874450239,0.29511364318965,0.546517910973342
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",4,0.459988874450239,-0.29511364318965,0.546517910973342
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",5,-0.295284942595477,0.311767239413794,0.429408906399613
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",6,-0.295284942595477,-0.311767239413794,0.429408906399613
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",7,0,0,0
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",8,0,0,0
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",9,0,0,0
1,"SR_none__LR_both","p04_K_only_none_both",4,"K_only",10,0,0,0
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",1,1.01696834270818,0,1.01696834270818
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",2,1.00000000000001,0,1.00000000000001
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",3,0.47886650530555,0.277230851032265,0.553326372647847
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",4,0.47886650530555,-0.277230851032265,0.553326372647847
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",5,-0.206432444899314,0.368752074554561,0.422601995730499
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",6,-0.206432444899314,-0.368752074554561,0.422601995730499
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",7,-0.282388756854686,0,0.282388756854686
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",8,0,0,0
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",9,0,0,0
1,"SR_none__LR_both","p04_Y_short_none_both",4,"Y_short",10,0,0,0
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",1,1.01558443789509,0,1.01558443789509
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",2,0.999999999999999,0,0.999999999999999
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",3,0.320315169120013,0.620646057773994,0.698429192258444
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",4,0.320315169120013,-0.620646057773994,0.698429192258444
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",5,-0.376539828574816,0.345626717517913,0.511116493928105
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",6,-0.376539828574816,-0.345626717517913,0.511116493928105
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",7,0.457766316237728,0,0.457766316237728
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",8,0,0,0
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",9,0,0,0
1,"SR_none__LR_both","p04_K_short_none_both",4,"K_short",10,0,0,0
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",1,1.01571849257545,0,1.01571849257545
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",2,1.00000000000001,0,1.00000000000001
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",3,0.440533147820556,0.574438137484202,0.723912030653592
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",4,0.440533147820556,-0.574438137484202,0.723912030653592
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",5,-0.0898395048338542,0.70271047656653,0.708430060418918
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",6,-0.0898395048338542,-0.70271047656653,0.708430060418918
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",7,-0.669230994814542,0,0.669230994814542
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",8,0.646173944130436,0,0.646173944130436
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",9,-0.50608709072287,0.379265059533548,0.632428753915667
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",10,-0.50608709072287,-0.379265059533548,0.632428753915667
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",11,0.304898150962597,0,0.304898150962597
1,"SR_none__LR_both","p05_sym_none_both",5,"sym",12,0.25522779363069,0,0.25522779363069
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",1,1.01576452036161,0,1.01576452036161
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",2,1,0,1
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",3,0.406075092620338,0.588748163881771,0.715207229634022
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",4,0.406075092620338,-0.588748163881771,0.715207229634022
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",5,-0.497823620345065,0,0.497823620345065
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",6,-0.187399394880203,0.45158866208068,0.488928269709663
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",7,-0.187399394880203,-0.45158866208068,0.488928269709663
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",8,0,0,0
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",9,0,0,0
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",10,0,0,0
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",11,0,0,0
1,"SR_none__LR_both","p05_Y_only_none_both",5,"Y_only",12,0,0,0
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",1,1.013296413476,0,1.013296413476
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",2,1.00000000000001,0,1.00000000000001
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",3,0.647972078559959,0,0.647972078559959
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",4,-0.49306602791772,0.405706173458714,0.638522988677048
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",5,-0.49306602791772,-0.405706173458714,0.638522988677048
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",6,0.332322653654908,0.531361783558626,0.626724573603783
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",7,0.332322653654908,-0.531361783558626,0.626724573603783
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",8,0,0,0
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",9,0,0,0
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",10,0,0,0
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",11,0,0,0
1,"SR_none__LR_both","p05_K_only_none_both",5,"K_only",12,0,0,0
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",1,1.0151934552758,0,1.0151934552758
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",2,1,0,1
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",3,0.710741977206093,0,0.710741977206093
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",4,0.351074857330119,0.55321826314426,0.655212944107268
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",5,0.351074857330119,-0.55321826314426,0.655212944107268
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",6,-0.466134582657354,0.421578932659276,0.628498405416657
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",7,-0.466134582657354,-0.421578932659276,0.628498405416657
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",8,-0.2062041397671,0,0.2062041397671
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",9,0,0,0
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",10,0,0,0
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",11,0,0,0
1,"SR_none__LR_both","p05_Y_short_none_both",5,"Y_short",12,0,0,0
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",1,1.0157167263,0,1.0157167263
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",2,1,0,1
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",3,0.354091310064997,0.525647691335104,0.633787149814092
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",4,0.354091310064997,-0.525647691335104,0.633787149814092
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",5,-0.268011467129555,0.11926733848174,0.293351060235777
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",6,-0.268011467129555,-0.11926733848174,0.293351060235777
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",7,0.0833830366448633,0.233577095870403,0.248014093380538
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",8,0.0833830366448633,-0.233577095870403,0.248014093380538
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",9,0,0,0
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",10,0,0,0
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",11,0,0,0
1,"SR_none__LR_both","p05_K_short_none_both",5,"K_short",12,0,0,0
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",1,0.999999999999988,0,0.999999999999988
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",2,0.985984212534691,0,0.985984212534691
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",3,0.847385335241622,0.271050527265933,0.889679883280327
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",4,0.847385335241622,-0.271050527265933,0.889679883280327
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",5,-0.82072234863881,0,0.82072234863881
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",6,0.413968335327866,0.700433571993786,0.813619672469944
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",7,0.413968335327866,-0.700433571993786,0.813619672469944
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",8,-0.357326643810656,0.714832295082506,0.7991667788828
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",9,-0.357326643810656,-0.714832295082506,0.7991667788828
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",10,0.25696218173819,0.654584418786958,0.703214280402716
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",11,0.25696218173819,-0.654584418786958,0.703214280402716
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",12,-0.343159882576292,0.503966540218811,0.60970564920287
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",13,-0.343159882576292,-0.503966540218811,0.60970564920287
1,"SR_none__LR_both","p06_sym_none_both",6,"sym",14,-0.600988183941675,0,0.600988183941675
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",1,0.999999999999959,0,0.999999999999959
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",2,0.995741145239057,0,0.995741145239057
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",3,0.123847985549705,0.681564090991001,0.692725005794587
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",4,0.123847985549705,-0.681564090991001,0.692725005794587
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",5,-0.541932019086379,0.297468576824893,0.61820536030454
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",6,-0.541932019086379,-0.297468576824893,0.61820536030454
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",7,0.46960202745374,0.254963286390699,0.534352263582563
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",8,0.46960202745374,-0.254963286390699,0.534352263582563
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",9,0,0,0
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",10,0,0,0
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",11,0,0,0
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",12,0,0,0
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",13,0,0,0
1,"SR_none__LR_both","p06_Y_only_none_both",6,"Y_only",14,0,0,0
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",1,1,0,1
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",2,0.922695411920911,0.0225506207502295,0.922970938695321
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",3,0.922695411920911,-0.0225506207502295,0.922970938695321
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",4,0.446882318627291,0.710195995487308,0.839096036641761
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",5,0.446882318627291,-0.710195995487308,0.839096036641761
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",6,-0.419049012274946,0.627714126461698,0.754736443567011
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",7,-0.419049012274946,-0.627714126461698,0.754736443567011
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",8,-0.693272965710084,0,0.693272965710084
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",9,0,0,0
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",10,0,0,0
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",11,0,0,0
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",12,0,0,0
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",13,0,0,0
1,"SR_none__LR_both","p06_K_only_none_both",6,"K_only",14,0,0,0
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",1,0.999999999999995,0,0.999999999999995
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",2,0.976814581138719,0,0.976814581138719
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",3,-0.475310588092406,0.65183685835796,0.8067288547379
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",4,-0.475310588092406,-0.65183685835796,0.8067288547379
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",5,0.379055312125247,0.711462461156717,0.806140039500298
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",6,0.379055312125247,-0.711462461156717,0.806140039500298
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",7,-0.753836085849366,0,0.753836085849366
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",8,0.626632914731454,0.150002396565461,0.644336502768716
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",9,0.626632914731454,-0.150002396565461,0.644336502768716
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",10,0,0,0
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",11,0,0,0
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",12,0,0,0
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",13,0,0,0
1,"SR_none__LR_both","p06_Y_short_none_both",6,"Y_short",14,0,0,0
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",1,0.999999999999998,0,0.999999999999998
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",2,0.993695538642615,0,0.993695538642615
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",3,0.68516332577079,0.349420480103547,0.769118622123456
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",4,0.68516332577079,-0.349420480103547,0.769118622123456
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",5,0.179808503056161,0.737267948844947,0.758877543590093
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",6,0.179808503056161,-0.737267948844947,0.758877543590093
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",7,-0.429733216183366,0.330122563368613,0.541896248313608
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",8,-0.429733216183366,-0.330122563368613,0.541896248313608
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",9,-0.361594632152523,0,0.361594632152523
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",10,0,0,0
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",11,0,0,0
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",12,0,0,0
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",13,0,0,0
1,"SR_none__LR_both","p06_K_short_none_both",6,"K_short",14,0,0,0
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",1,1.00000000000002,0,1.00000000000002
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",2,0.983508518389967,0,0.983508518389967
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",3,0.931753360939762,0.255844675623708,0.966240562006969
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",4,0.931753360939762,-0.255844675623708,0.966240562006969
1,"SR_none__LR_both","p07_sym_none_both",7,"sym",5,0.514160847114185,0.712934124296954,0.878997407443413
