"event_id","event_onset_year","position","variable_id","year","display_value","annual_change","change_unit"
"volcker_event_profile_1978_1983",1979,"post_onset","CORP_COMPENSATION_SHARE_GVA",1982,63.1693306878897,0.0952219716794045,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","CORP_COMPENSATION_SHARE_GVA",1983,62.2788790924917,-0.890451595398001,"percentage points"
"volcker_event_profile_1978_1983",1979,"pre_event","CORP_COMPENSATION_SHARE_NVA",1978,70.9111952895687,0.247140193846196,"percentage points"
"volcker_event_profile_1978_1983",1979,"event_onset","CORP_COMPENSATION_SHARE_NVA",1979,72.7327167283489,1.8215214387802,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","CORP_COMPENSATION_SHARE_NVA",1980,73.9453919464159,1.21267521806699,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","CORP_COMPENSATION_SHARE_NVA",1981,72.2121579647981,-1.7332339816178,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","CORP_COMPENSATION_SHARE_NVA",1982,73.0287020093984,0.816544044600309,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","CORP_COMPENSATION_SHARE_NVA",1983,71.7160912509316,-1.3126107584668,"percentage points"
"volcker_event_profile_1978_1983",1979,"pre_event","NFC_COMPENSATION_SHARE_GVA",1978,63.6152526475711,0.574868335547696,"percentage points"
"volcker_event_profile_1978_1983",1979,"event_onset","NFC_COMPENSATION_SHARE_GVA",1979,64.9784944902043,1.3632418426332,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","NFC_COMPENSATION_SHARE_GVA",1980,65.4602937898175,0.481799299613206,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","NFC_COMPENSATION_SHARE_GVA",1981,63.7119794842787,-1.7483143055388,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","NFC_COMPENSATION_SHARE_GVA",1982,63.7923812080797,0.0804017238009935,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","NFC_COMPENSATION_SHARE_GVA",1983,62.949324210345,-0.843056997734692,"percentage points"
"volcker_event_profile_1978_1983",1979,"pre_event","NFC_COMPENSATION_SHARE_NVA",1978,71.8940975698119,0.619287032988902,"percentage points"
"volcker_event_profile_1978_1983",1979,"event_onset","NFC_COMPENSATION_SHARE_NVA",1979,73.7470282858668,1.8529307160549,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","NFC_COMPENSATION_SHARE_NVA",1980,74.9229282958739,1.1759000100071,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","NFC_COMPENSATION_SHARE_NVA",1981,73.0681039472866,-1.8548243485873,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","NFC_COMPENSATION_SHARE_NVA",1982,73.9084348908575,0.840330943570899,"percentage points"
"volcker_event_profile_1978_1983",1979,"post_onset","NFC_COMPENSATION_SHARE_NVA",1983,72.6266395473609,-1.28179534349659,"percentage points"
"gfc_event_profile_2007_2010",2008,"pre_event","Y_REAL_NFC_GVA_BASELINE",2007,8463493,1.15079063448196,"percent"
"gfc_event_profile_2007_2010",2008,"event_onset","Y_REAL_NFC_GVA_BASELINE",2008,8373691,-1.06105127043882,"percent"
"gfc_event_profile_2007_2010",2008,"post_onset","Y_REAL_NFC_GVA_BASELINE",2009,7780498,-7.08400871252594,"percent"
"gfc_event_profile_2007_2010",2008,"post_onset","Y_REAL_NFC_GVA_BASELINE",2010,8118731,4.34718960148823,"percent"
"gfc_event_profile_2007_2010",2008,"pre_event","G_TOT_GPIM_2017",2007,25468261.3389006,-0.364316768571216,"percent"
"gfc_event_profile_2007_2010",2008,"event_onset","G_TOT_GPIM_2017",2008,25313159.6636956,-0.608999857277637,"percent"
"gfc_event_profile_2007_2010",2008,"post_onset","G_TOT_GPIM_2017",2009,24796841.8217936,-2.03972103349274,"percent"
"gfc_event_profile_2007_2010",2008,"post_onset","G_TOT_GPIM_2017",2010,24236707.7221194,-2.25889290136096,"percent"
"gfc_event_profile_2007_2010",2008,"pre_event","KAPPA_ME_NRC",2007,0.528432989643399,0.0170150613698679,"ratio points"
"gfc_event_profile_2007_2010",2008,"event_onset","KAPPA_ME_NRC",2008,0.539691338855596,0.0112583492121965,"ratio points"
"gfc_event_profile_2007_2010",2008,"post_onset","KAPPA_ME_NRC",2009,0.543667142019443,0.00397580316384705,"ratio points"
"gfc_event_profile_2007_2010",2008,"post_onset","KAPPA_ME_NRC",2010,0.555166583605172,0.0114994415857294,"ratio points"
"gfc_event_profile_2007_2010",2008,"pre_event","CORP_COMPENSATION_SHARE_GVA",2007,59.6912305967198,1.3895022801359,"percentage points"
"gfc_event_profile_2007_2010",2008,"event_onset","CORP_COMPENSATION_SHARE_GVA",2008,60.9256031850876,1.23437258836779,"percentage points"
"gfc_event_profile_2007_2010",2008,"post_onset","CORP_COMPENSATION_SHARE_GVA",2009,58.9391374581907,-1.98646572689689,"percentage points"
"gfc_event_profile_2007_2010",2008,"post_onset","CORP_COMPENSATION_SHARE_GVA",2010,57.068891168038,-1.8702462901527,"percentage points"
"gfc_event_profile_2007_2010",2008,"pre_event","CORP_COMPENSATION_SHARE_NVA",2007,69.8148185659016,2.06921519294121,"percentage points"
"gfc_event_profile_2007_2010",2008,"event_onset","CORP_COMPENSATION_SHARE_NVA",2008,72.1000308375001,2.28521227159849,"percentage points"
"gfc_event_profile_2007_2010",2008,"post_onset","CORP_COMPENSATION_SHARE_NVA",2009,70.3035913574027,-1.7964394800974,"percentage points"
"gfc_event_profile_2007_2010",2008,"post_onset","CORP_COMPENSATION_SHARE_NVA",2010,67.4787885295419,-2.8248028278608,"percentage points"
"gfc_event_profile_2007_2010",2008,"pre_event","NFC_COMPENSATION_SHARE_GVA",2007,59.3479839175833,0.564836781870703,"percentage points"
"gfc_event_profile_2007_2010",2008,"event_onset","NFC_COMPENSATION_SHARE_GVA",2008,59.5584591788177,0.2104752612344,"percentage points"
"gfc_event_profile_2007_2010",2008,"post_onset","NFC_COMPENSATION_SHARE_GVA",2009,59.3114751011546,-0.246984077663104,"percentage points"
"gfc_event_profile_2007_2010",2008,"post_onset","NFC_COMPENSATION_SHARE_GVA",2010,57.177005128177,-2.13446997297759,"percentage points"
"gfc_event_profile_2007_2010",2008,"pre_event","NFC_COMPENSATION_SHARE_NVA",2007,69.3558511004891,0.987221452644993,"percentage points"
"gfc_event_profile_2007_2010",2008,"event_onset","NFC_COMPENSATION_SHARE_NVA",2008,70.1768770402349,0.821025939745801,"percentage points"
"gfc_event_profile_2007_2010",2008,"post_onset","NFC_COMPENSATION_SHARE_NVA",2009,70.7306220721321,0.553745031897201,"percentage points"
"gfc_event_profile_2007_2010",2008,"post_onset","NFC_COMPENSATION_SHARE_NVA",2010,67.5990132542249,-3.13160881790719,"percentage points"
"covid_event_profile_2019_2022",2020,"pre_event","Y_REAL_NFC_GVA_BASELINE",2019,10406488,2.66557895846975,"percent"
"covid_event_profile_2019_2022",2020,"event_onset","Y_REAL_NFC_GVA_BASELINE",2020,9979518,-4.10292117763457,"percent"
"covid_event_profile_2019_2022",2020,"post_onset","Y_REAL_NFC_GVA_BASELINE",2021,10945065,9.67528692267503,"percent"
"covid_event_profile_2019_2022",2020,"post_onset","Y_REAL_NFC_GVA_BASELINE",2022,11350816,3.70715934533052,"percent"
"covid_event_profile_2019_2022",2020,"pre_event","G_TOT_GPIM_2017",2019,21152932.5245726,-1.13977609505385,"percent"
"covid_event_profile_2019_2022",2020,"event_onset","G_TOT_GPIM_2017",2020,20731781.5349533,-1.99098157728279,"percent"
"covid_event_profile_2019_2022",2020,"post_onset","G_TOT_GPIM_2017",2021,20233341.3618141,-2.40423222817991,"percent"
"covid_event_profile_2019_2022",2020,"post_onset","G_TOT_GPIM_2017",2022,19808110.3079466,-2.10163534664635,"percent"
"covid_event_profile_2019_2022",2020,"pre_event","KAPPA_ME_NRC",2019,0.714823937898673,0.0175644759432667,"ratio points"
"covid_event_profile_2019_2022",2020,"event_onset","KAPPA_ME_NRC",2020,0.724648127340749,0.00982418944207564,"ratio points"
"covid_event_profile_2019_2022",2020,"post_onset","KAPPA_ME_NRC",2021,0.738642685945801,0.0139945586050525,"ratio points"
"covid_event_profile_2019_2022",2020,"post_onset","KAPPA_ME_NRC",2022,0.749644389605692,0.0110017036598909,"ratio points"
"covid_event_profile_2019_2022",2020,"pre_event","CORP_COMPENSATION_SHARE_GVA",2019,57.6378084153845,0.156904790033996,"percentage points"
"covid_event_profile_2019_2022",2020,"event_onset","CORP_COMPENSATION_SHARE_GVA",2020,59.2623908718225,1.62458245643801,"percentage points"
"covid_event_profile_2019_2022",2020,"post_onset","CORP_COMPENSATION_SHARE_GVA",2021,57.0493812651767,-2.2130096066458,"percentage points"
"covid_event_profile_2019_2022",2020,"post_onset","CORP_COMPENSATION_SHARE_GVA",2022,55.5000855599031,-1.5492957052736,"percentage points"
"covid_event_profile_2019_2022",2020,"pre_event","CORP_COMPENSATION_SHARE_NVA",2019,68.0816226842485,0.294014754296201,"percentage points"
"covid_event_profile_2019_2022",2020,"event_onset","CORP_COMPENSATION_SHARE_NVA",2020,70.7800381827205,2.698415498472,"percentage points"
"covid_event_profile_2019_2022",2020,"post_onset","CORP_COMPENSATION_SHARE_NVA",2021,67.1023081522653,-3.6777300304552,"percentage points"
"covid_event_profile_2019_2022",2020,"post_onset","CORP_COMPENSATION_SHARE_NVA",2022,65.2416826598795,-1.8606254923858,"percentage points"
"covid_event_profile_2019_2022",2020,"pre_event","NFC_COMPENSATION_SHARE_GVA",2019,58.7441985101222,0.249802601668103,"percentage points"
"covid_event_profile_2019_2022",2020,"event_onset","NFC_COMPENSATION_SHARE_GVA",2020,60.484793205077,1.7405946949548,"percentage points"
"covid_event_profile_2019_2022",2020,"post_onset","NFC_COMPENSATION_SHARE_GVA",2021,57.9714486970795,-2.51334450799751,"percentage points"
"covid_event_profile_2019_2022",2020,"post_onset","NFC_COMPENSATION_SHARE_GVA",2022,56.475673366441,-1.49577533063849,"percentage points"
"covid_event_profile_2019_2022",2020,"pre_event","NFC_COMPENSATION_SHARE_NVA",2019,69.4491783136635,0.384846533649696,"percentage points"
"covid_event_profile_2019_2022",2020,"event_onset","NFC_COMPENSATION_SHARE_NVA",2020,72.4024852725833,2.9533069589198,"percentage points"
"covid_event_profile_2019_2022",2020,"post_onset","NFC_COMPENSATION_SHARE_NVA",2021,68.2319272087017,-4.17055806388159,"percentage points"
"covid_event_profile_2019_2022",2020,"post_onset","NFC_COMPENSATION_SHARE_NVA",2022,66.4051990819018,-1.8267281267999,"percentage points"
