"run_id","det_tag","include","LRinclude","p","r","q_tag","qY","qK","cell_id","status","fit_term_source","covariance_source","logLik","T_eff","T_eff_common","k_gamma","k_pi","k_det","k_sigma","k_total","ICOMP_pen_raw","RICOMP_pen_raw","ICOMP_pen","RICOMP_pen","ICOMP_flag","RICOMP_flag","ICOMP_stabilized","RICOMP_stabilized","AIC","BIC","HQ","AICc","theta_hat","alpha_y","alpha_k","Pi_11","Pi_12","Pi_21","Pi_22","SR_norm_total","share_Y","share_K","stability_margin","unit_root_count","unstable_count","unit_root_mismatch","fail_code","fail_msg","window_tag","window_start","window_end"
1772640348,"SR_none__LR_trend","none","trend",3,1,"sym",3,3,"p03_sym_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",292.266872287422,61,57,12,4,0,3,19,-15.2252518762231,-14.0137559488574,0.381957209805355,0.381957209805355,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-546.533744574844,-507.715770485987,-531.447757068485,-525.993204034303,0.799823116356423,0.082458061833162,0.0274358178324515,0.082458061833162,-0.0659518639841103,0.0274358178324515,-0.0219438013185385,0.863946176119537,0.536403451132129,0.823645659066879,0.369427398479262,2,0,1,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",3,1,"Y_only",3,0,"p03_Y_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",283.720578019938,61,57,6,4,0,3,13,-14.945452582254,-13.823289466736,0.285870639071131,0.285870639071131,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-541.441156039876,-514.881489558027,-531.119164588157,-532.976039760806,0.799823116356423,0.0588227186366636,0.0451365015405287,0.0588227186366636,-0.0470477701325333,0.0451365015405287,-0.0361012173235722,0.551961527010943,1,0,0.00140962808084066,1,0,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",3,1,"K_only",0,3,"p03_K_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.282990928504,61,57,6,4,0,3,13,-15.0618930809811,-13.9292320626019,0.319655484604684,0.319655484604684,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-548.565981857008,-522.006315375159,-538.243990405289,-540.100865577938,0.799823116356423,0.0758676915853616,0.0395008627100697,0.0758676915853616,-0.0606807335145719,0.0395008627100697,-0.0315937031115352,0.745799178256668,0,1,0.654438988321007,2,0,1,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",3,1,"Y_short",1,3,"p03_Y_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",288.363514262371,61,57,8,4,0,3,15,-15.0973423115244,-13.9440877642873,0.331251957029114,0.331251957029114,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-546.727028524742,-516.081259507224,-534.817038388143,-535.019711451572,0.799823116356423,0.073058667430343,0.0307613224563039,0.073058667430343,-0.0584340110609844,0.0307613224563039,-0.0246036167902458,0.797040356354876,0.191459244960086,0.963334003382772,0.541117006401295,2,0,1,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",3,1,"K_short",3,1,"p03_K_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",289.629253553634,61,57,8,4,0,3,15,-15.1389137194135,-13.9655576983384,0.345974606668294,0.345974606668294,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-549.258507107267,-518.612738089749,-537.348516970668,-537.551190034096,0.799823116356423,0.0706431277213445,0.039044577256222,0.0706431277213445,-0.0565020065632506,0.039044577256222,-0.0312287554578906,0.798569158942269,0.55545706932147,0.567115835305992,0.3854226034715,2,0,1,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",4,1,"sym",4,4,"p04_sym_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",292.036593254197,60,57,16,4,0,3,23,-15.3767673222235,-14.1135540806195,0.442839292572241,0.442839292572241,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-538.073186508393,-491.083007348198,-519.811201632274,-504.618641053848,0.729720283229999,0.0672382366370678,0.0211082495907598,0.0672382366370678,-0.0490651050826869,0.0211082495907598,-0.0154031178698587,1.26098359392467,0.456774557173959,0.841302834493268,-0.00200286386947091,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",4,1,"Y_only",4,0,"p04_Y_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",279.077299815965,60,57,8,4,0,3,15,-14.9449369980053,-13.8138744887234,0.29689306117454,0.29689306117454,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-528.154599631929,-497.508830614411,-516.24460949533,-516.447282558758,0.729720283229999,0.0437131512110781,0.0308595449182657,0.0437131512110781,-0.0318983730826237,0.0308595449182657,-0.0225188358581058,0.695873590144716,1,0,-0.0013430622481212,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",4,1,"K_only",0,4,"p04_K_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.22687805084,60,57,8,4,0,3,15,-15.2166331912204,-14.0137367447121,0.3977695652021,0.3977695652021,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-544.453756101679,-513.807987084161,-532.54376596508,-532.746439028508,0.729720283229999,0.057703985491826,0.0266742159972837,0.057703985491826,-0.042107768636595,0.0266742159972837,-0.019464716452476,1.01284722332916,0,1,0.432592886764884,2,0,1,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",4,1,"Y_short",1,4,"p04_Y_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",289.149723007991,60,57,10,4,0,3,17,-15.2806728668501,-14.0349336709668,0.425959190257366,0.425959190257366,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-544.299446015983,-509.567574462796,-530.801457194504,-528.607138323675,0.729720283229999,0.056435456812322,0.0192713424503954,0.056435456812322,-0.041182097529302,0.0192713424503954,-0.0140626894711249,1.06195310909083,0.170484821475199,0.971081196204668,-0.00156031019147695,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",4,1,"K_short",4,1,"p04_K_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",288.386362038,60,57,10,4,0,3,17,-15.2550300181018,-14.0162123932089,0.413691360436278,0.413691360436278,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-542.772724076,-508.040852522813,-529.274735254521,-527.080416383692,0.729720283229999,0.0533950377255261,0.0254234622330862,0.0533950377255261,-0.0389634420521474,0.0254234622330862,-0.0185520160614148,0.948541359916165,0.507872305244361,0.601512385629479,0.327732662748057,2,0,1,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",5,1,"sym",5,5,"p05_sym_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",287.301758326572,59,57,20,4,0,3,27,-15.3807934723854,-14.1082130167911,0.447605035318976,0.447605035318976,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-520.603516653145,-465.441132421612,-499.165534407266,-468.465585618662,0.724203443287983,0.0634631109474191,0.0161528349028826,0.0634631109474191,-0.0459602034698882,0.0161528349028826,-0.0116979386555299,1.49631264638167,0.455646452060584,0.845048869473329,-0.00195481213792337,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",5,1,"Y_only",5,0,"p05_Y_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",274.234446316891,59,57,10,4,0,3,17,-14.9378371930109,-13.7949536117383,0.305136603417065,0.305136603417065,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-514.468892633783,-479.737021080595,-500.970903812304,-498.776584941475,0.724203443287983,0.0452345703148111,0.026505046541979,0.0452345703148111,-0.0327590315776386,0.026505046541979,-0.0191950459702094,0.817015482064278,1,0,-0.00175212255723634,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",5,1,"K_only",0,5,"p05_K_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",281.834899929157,59,57,10,4,0,3,17,-15.1955633469539,-13.9954641400968,0.394934779863336,0.394934779863336,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-529.669799858314,-494.937928305127,-516.171811036835,-513.977492166006,0.724203443287983,0.0543871013263544,0.0239218720958107,0.0543871013263544,-0.0393873260509983,0.0239218720958107,-0.0173243021416808,1.14943145525344,0,1,-0.00136721247413818,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",5,1,"Y_short",1,5,"p05_Y_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",284.145569392187,59,57,12,4,0,3,19,-15.2739316453483,-14.0286633670352,0.421112676780639,0.421112676780639,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-530.291138784373,-491.473164695517,-515.205151278014,-509.750598243833,0.724203443287983,0.0511358306878424,0.0146022920916808,0.0511358306878424,-0.0370327446595268,0.0146022920916808,-0.0105750302126921,1.28458750118539,0.180885947030386,0.963178174236006,-0.00181249700641728,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",5,1,"K_short",5,1,"p05_K_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",283.565631066231,59,57,12,4,0,3,19,-15.2539855308188,-14.0109300588377,0.418843366905566,0.418843366905566,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-529.131262132461,-490.313288043605,-514.045274626102,-508.590721591921,0.724203443287983,0.0546426437026778,0.0216686261756382,0.0546426437026778,-0.0395723907198377,0.0216686261756382,-0.0156924936877173,1.02773217981707,0.543781551674155,0.572502638659537,-0.00174203175878418,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",6,1,"sym",6,6,"p06_sym_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",286.723723968387,58,57,24,4,0,3,31,-15.529893769177,-13.9210915798212,0.7369250288976,0.7369250288976,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-511.447447936773,-448.112858633902,-486.833468321135,-432.087447936773,1.04525956059079,-0.0960392161421599,0.0357526462495606,-0.0960392161421599,0.100385908864238,0.0357526462495606,-0.0373707953087737,2.03485397430027,0.497446022506043,0.840629160901889,-0.00467706603140661,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",6,1,"Y_only",6,0,"p06_Y_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",266.650597131877,58,57,12,4,0,3,19,-14.837922652247,-13.6243171607786,0.378081673933446,0.378081673933446,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-495.301194263754,-456.483220174897,-480.215206757395,-474.760653723213,1.04525956059079,-0.0687318721442779,-0.0248724898488285,-0.0687318721442779,0.0718426464761102,-0.0248724898488285,0.0259982078101854,1.04404748047685,1,0,-0.0190897847977447,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",6,1,"K_only",0,6,"p06_K_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",275.973878009126,58,57,12,4,0,3,19,-15.1626514347193,-13.6871979714037,0.662624533682132,0.662624533682132,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-513.947756018252,-475.129781929396,-498.861768511893,-493.407215477712,1.04525956059079,-0.118564570707793,0.000726686436905509,-0.118564570707793,0.123930751079663,0.000726686436905509,-0.000759575945727138,1.33112646258363,0,1,0.0282879705902077,1,0,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",6,1,"Y_short",1,6,"p06_Y_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",281.021397208068,58,57,14,4,0,3,21,-15.3341592046202,-13.8388107822645,0.64851003262806,0.64851003262806,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-520.042794416135,-477.13871779161,-503.368808224896,-493.642794416135,1.04525956059079,-0.10213598096122,0.0194938532888449,-0.10213598096122,0.106758610580034,0.0194938532888449,-0.0203761365229193,1.73658838719788,0.240595769654746,0.906515173140974,0.00367965195004405,1,0,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",6,1,"K_short",6,1,"p06_K_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",275.519534774765,58,57,14,4,0,3,21,-15.1437309557009,-13.7879191254007,0.524567371031235,0.524567371031235,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-509.03906954953,-466.134992925004,-492.365083358291,-482.63906954953,1.04525956059079,-0.0805147674957597,-0.0176677738423882,-0.0805147674957597,0.0841588304936874,-0.0176677738423882,0.0184674095231121,1.14579111700487,0.7212727312989,0.486327052010779,-0.0172217875478498,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",7,1,"sym",7,7,"p07_sym_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",285.933490284641,57,57,28,4,0,3,35,-15.6756692094696,-14.1464675398305,0.632198641986605,0.632198641986605,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-501.866980569283,-430.360186195074,-474.077003583885,-381.866980569283,0.958613554127553,0.0930304209830367,0.189075586956926,0.0930304209830367,-0.0891802225005313,0.189075586956926,-0.181250420411532,2.86828520446604,0.41690726823296,0.854975435961799,0.022341376625155,1,0,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",7,1,"Y_only",7,0,"p07_Y_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",261.395441363199,57,57,14,4,0,3,21,-14.8176609825421,-13.5875071706949,0.392527892014751,0.392527892014751,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-480.790882726398,-437.886806101873,-464.116896535159,-454.390882726398,0.958613554127553,-0.0473017508088142,0.0101490362627249,-0.0473017508088142,0.0453440994592933,0.0101490362627249,-0.00972900372278016,1.61813358147407,1,0,-0.016795896264296,1,1,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",7,1,"K_only",0,7,"p07_K_only_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",275.774311416808,57,57,14,4,0,3,21,-15.323980223614,-13.8424360799561,0.579684249568301,0.579684249568301,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-509.548622833615,-466.64454620909,-492.874636642377,-483.148622833615,0.958613554127553,0.182086253318249,0.192941594188062,0.182086253318249,-0.174550350451177,0.192941594188062,-0.184956427343654,2.11159594613937,0,1,0.0679563508125728,1,0,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",7,1,"Y_short",1,7,"p07_Y_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",278.24940324181,57,57,16,4,0,3,23,-15.4098600811027,-13.9758330178844,0.532408056015569,0.532408056015569,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-510.498806483619,-463.508627323425,-492.236821607501,-477.044261029074,0.958613554127553,0.130205639221947,0.164023284040231,0.130205639221947,-0.124816890582001,0.164023284040231,-0.157234943273479,2.31989073702763,0.148218974629811,0.963878599019181,0.0734897923906866,1,0,0,NA,NA,"shaikh_window",1947,2011
1772640348,"SR_none__LR_trend","none","trend",7,1,"K_short",7,1,"p07_K_short_none_trend","computed","restricted_OLS_gaussian_not_VECM_ML","residual_covariance_crossprodU_over_Teff",270.829016745357,57,57,16,4,0,3,23,-15.1488112151941,-13.7613975897159,0.554906115830873,0.554906115830873,"ok","complexity_component_only_requires_robust_fit_term",FALSE,FALSE,-495.658033490714,-448.667854330519,-477.396048614595,-462.203488036168,0.958613554127553,-0.0719522665213393,0.0250889812912939,-0.0719522665213393,0.068974417937554,0.0250889812912939,-0.0240506375250869,2.05749966300881,0.861579120769663,0.283782224910658,-0.0164737413494622,1,1,0,NA,NA,"shaikh_window",1947,2011
