"p","q","case","s","neg2logL","k_total","T_eff","logLik","AIC","BIC","HQ","AICc","ICOMP","ICOMP_Misspec","boundsF_stat","boundsF_p","boundsT_stat","boundsT_p","theta_hat","theta_se","a_hat","den","s_K","admissible","failed","error_msg","spec_idx"
4,1,5,"s3",-265.914783656892,11,61,132.957391828446,-243.914783656892,-220.695171150986,-234.814799908472,-238.527028554851,-219.547478365524,-215.249440932429,0.848132109353983,0.959340193896689,-0.560250862800123,0.981902355181382,-0.64791964933955,2.57854070553161,12.1440618493095,0.0738472061119636,0.2,FALSE,FALSE,"",479
5,1,5,"s3",-261.63694779946,12,60,130.81847389973,-237.63694779946,-212.504813052794,-227.806388285165,-230.998649927119,-213.926231992966,-210.689409410196,0.567073632423007,0.97921057106369,-0.286400409218781,0.990235658544036,-1.42208205944207,7.35247498492523,18.149923764475,0.0425929022786918,0.166666666666667,FALSE,FALSE,"",480
1,2,5,"s3",-274.697893570483,9,63,137.348946785242,-256.697893570483,-237.409681032959,-249.111745301527,-253.301667155389,-230.229022711726,-228.363510218652,1.14992129855495,0.929479165592531,-1.49220028274582,0.861846153533304,0.421022005461654,0.570852180664552,4.09134064183316,0.132050813709515,0.666666666666667,FALSE,FALSE,"",481
2,2,5,"s3",-275.709892068059,10,63,137.854946034029,-255.709892068059,-234.278544804143,-247.280838435885,-251.479122837289,-230.544467537227,-228.414199516718,1.52617607190764,0.878875092002358,-1.73501930106649,0.787560667439322,0.555157509107606,0.458345875783848,3.04931797233571,0.167357971008506,0.5,FALSE,FALSE,"",482
3,2,5,"s3",-278.562249613984,11,62,139.281124806992,-256.562249613984,-233.163771378488,-247.375416735789,-251.282249613984,-232.575678719529,-230.42430776758,0.57415681299744,0.978762806101974,-0.655728070133516,0.97716127169759,-0.232657314885313,1.75129579109378,9.35854234205922,0.0699957552414993,0.4,FALSE,FALSE,"",483
4,2,5,"s3",-273.374601701914,12,61,136.687300850957,-249.374601701914,-224.044115331835,-239.447346703638,-242.874601701914,-225.83244012683,-221.975276019838,0.454816142575315,0.984883508737977,-0.677059083154646,0.975851321493315,0.0301175415160918,1.32292804365838,7.26636461634405,0.0848540544546145,0.333333333333333,FALSE,FALSE,"",484
5,2,5,"s3",-273.962489304049,13,60,136.981244652025,-247.962489304049,-220.736009995162,-237.312716496896,-240.049445825788,-224.960798983367,-222.426888418791,0.171424604640938,0.995109847289685,-0.470576917200363,0.985366017667414,0.182191769657893,1.53661637841123,6.17568363727128,0.0638936172654531,0.285714285714286,FALSE,FALSE,"",485
1,3,5,"s3",-280.07004471757,10,62,140.035022358785,-260.07004471757,-238.798700867119,-251.718378464666,-255.756319227374,-234.256784876171,-232.122078133486,0.77916073885542,0.964813406110366,-1.22592684057245,0.918569674779931,0.413021631200596,0.746651467848609,4.55082643593924,0.102156594749331,0.75,FALSE,FALSE,"",486
2,3,5,"s3",-280.14236250928,11,62,140.07118125464,-258.14236250928,-234.743884273784,-248.955529631085,-252.86236250928,-233.223925943178,-231.176375302131,0.75226230042808,0.96691494298033,-1.19888043029473,0.922930348707294,0.444150053862681,0.692125543561181,4.25319215592802,0.112156324536742,0.6,FALSE,FALSE,"",487
3,3,5,"s3",-281.518426132752,12,62,140.759213066376,-257.518426132752,-231.992813512211,-247.496426629267,-251.151079193977,-233.746869284123,-231.528441228478,0.259856273575427,0.992583475932226,-0.572694536597688,0.981421717401559,0.111647309847513,1.59127635305255,7.21614528237255,0.0603888600902862,0.5,FALSE,FALSE,"",488
4,3,5,"s3",-276.194518910616,13,61,138.097259455308,-250.194518910616,-222.753158676363,-239.439992662483,-242.449838059552,-227.031105703401,-222.238129412275,0.249208862554425,0.99288765784532,-0.621349436804884,0.979272484029931,0.304183548376065,1.18940692141322,5.52358139165429,0.0769503909481102,0.428571428571429,FALSE,FALSE,"",489
5,3,5,"s3",-277.812789727802,14,60,138.906394863901,-249.812789727802,-220.491965856692,-238.343803627791,-240.479456394468,-227.342273618417,-224.100565923129,0.279679963168405,0.992017140340121,-0.744574588157287,0.971705154150849,0.57278993422524,0.785987303098199,3.18199730983579,0.100163806977977,0.375,FALSE,FALSE,"",490
1,4,5,"s3",-274.969151466795,11,61,137.484575733398,-252.969151466795,-229.749538960889,-243.869167718375,-247.581396364754,-227.698771443764,-224.365548340946,0.774708154378634,0.96516128022469,-1.24340033880594,0.915492737550753,0.55000683096349,0.716115442240304,3.54163849254368,0.113212137029712,0.8,FALSE,FALSE,"",491
2,4,5,"s3",-274.99866190021,12,61,137.499330950105,-250.99866190021,-225.66817553013,-241.071406901934,-244.49866190021,-226.722441832588,-222.941580813701,0.73871406066916,0.967973447750166,-1.21276121210123,0.920780910050114,0.562228622690565,0.696598103867412,3.41423344739942,0.118179187785368,0.666666666666667,FALSE,FALSE,"",492
3,4,5,"s3",-277.168119485826,13,61,138.584059742913,-251.168119485826,-223.726759251573,-240.413593237693,-243.423438634762,-227.757768254681,-223.120784718028,0.136024205839123,0.996121188075776,-0.503894181268698,0.984079135988249,0.428718038759509,1.5496875221831,5.25406444221053,0.054480588941678,0.571428571428571,FALSE,FALSE,"",493
4,4,5,"s3",-277.731538884427,14,61,138.865769442213,-249.731538884427,-220.179304786,-238.149741386437,-240.601104101818,-227.288044184305,-221.441435523834,0.292874824865644,0.991640181259068,-0.759697487975219,0.970776447872995,0.594288033616813,0.879368985585019,3.38597787601198,0.0946925133197136,0.5,FALSE,FALSE,"",494
5,4,5,"s3",-278.640318442203,15,60,139.320159221102,-248.640318442203,-217.225150008872,-236.352119049335,-237.731227533113,-226.934177036121,-223.666554182386,0.352559524505278,0.989888754854464,-0.835543069936817,0.964953601020602,0.703853469961708,0.712651703837687,2.25640768789229,0.113775637233481,0.444444444444444,FALSE,FALSE,"",495
1,5,5,"s3",-278.904282897515,12,60,139.452141448757,-254.904282897515,-229.772148150849,-245.07372338322,-248.265985025174,-230.505653611844,-226.970882623711,0.746468024767035,0.96736764152524,-1.12657041185642,0.933699237785647,1.00411711297338,0.864585546073703,0.321389662707214,0.099967174544968,0.833333333333333,FALSE,FALSE,"",496
2,5,5,"s3",-278.953601419488,13,60,139.476800709744,-252.953601419488,-225.727122110601,-242.303828612335,-245.040557941227,-229.641022133433,-225.156531006806,0.546884671653803,0.980376948122945,-0.960485779622935,0.953699262010212,1.01681597751373,0.947681558883076,0.296937255314222,0.0928509633697465,0.714285714285714,FALSE,FALSE,"",497
3,5,5,"s3",-280.301652480419,14,60,140.15082624021,-252.301652480419,-222.98082860931,-240.832666380408,-242.968319147086,-229.923271472852,-224.397301420163,0.241082445664434,0.993119818417624,-0.527260993492047,0.983176591214794,1.31622993168084,1.94812483205679,-1.10960531328536,0.0546272326170496,0.625,FALSE,FALSE,"",498
4,5,5,"s3",-280.301664397906,15,60,140.150832198953,-250.301664397906,-218.886495964575,-238.013465005038,-239.392573488815,-228.496300197158,-221.512919970688,0.202304422255767,0.994227653300975,-0.4560765336433,0.985926096007045,1.31415316887465,2.07941310817383,-1.10013311900211,0.054803251014889,0.555555555555556,FALSE,FALSE,"",499
5,5,5,"s3",-282.037971585299,16,60,141.018985792649,-250.037971585299,-216.528458589745,-236.930558899572,-237.386808794601,-228.966340130856,-222.934538785746,0.517821462034677,0.981799531030773,-0.918498849651585,0.95790492921106,0.940563495181602,0.733252817307179,0.692080063186626,0.123069482160293,0.5,FALSE,FALSE,"",500
