standardized_entity,raw_entity_label,year,Data series on GDP (current millions dollars MER),Data series on exports in goods (% GDP),Data series on exports in manufactured goods (% GDP),Data series on exports in primary commodities (% GDP),Data series on exports in services (% GDP),Data series on foreign income inflows (% GDP),Data series on foreign income outflows (% GDP),Data series on foreign transfer inflows (% GDP),Data series on foreign transfer outflows (% GDP),Data series on foreign wealth across world regions (% GDP),Data series on gross foreign assets (% GDP),Data series on gross foreign liabilities (% GDP),Data series on imports in goods (% GDP),Data series on imports in manufactured goods (% GDP),Data series on imports in primary commodities (% GDP),Data series on imports in services (% GDP),Data series on net current account (% GDP),Data series on net income balance (% GDP),Data series on net trade balance (goods) (% GDP),Data series on net trade balance (goods+services) (% GDP),Data series on net trade balance (manufactured goods) (% GDP),Data series on net trade balance (primary commodities) (% GDP),Data series on net trade balance (services) (% GDP),Data series on net transfer balance (% GDP),New series on exports in goods + services (% GDP) (MER $),New series on imports in goods + services (% GDP) (MER $)
Chile,CL,1889,187.68889765826648,0.3054569654786487,0.009975576680986729,0.295481388797662,0.013034959846181962,0.003957297872183724,0.07739944211857462,0.005515550874181471,0.009282924898135307,0.043825341944904915,0.09958708957710367,0.05576174763219875,0.22731222282975594,0.18745314409704314,0.03985907873271279,0.04007129966471337,-0.026101115439983343,-0.0734421442463909,0.07814474264889276,0.05110840283036139,-0.17747756741605641,0.25562231006494923,-0.027036339818531405,-0.003767374023953836,0.31849192532483067,0.2673835224944693
Chile,CL,1890,181.86612056748018,0.31710618477466374,0.009146136638661989,0.30796004813600175,0.01341948545562605,0.004087063832286181,0.07579456970151492,0.005694221755155993,0.009131256009893389,0.018291700093310298,0.0877505012094459,0.0694588011161356,0.25692291210430296,0.21866476321931355,0.038258148884989386,0.039348014550044524,-0.04088979654802381,-0.07170750586922874,0.06018327267036078,0.034254743575942326,-0.20951862658065157,0.26970189925101234,-0.025928529094418475,-0.003437034254737397,0.3305256702302898,0.2962709266543475
Chile,CL,1891,171.35235299801724,0.3318678377064453,0.013112123180815682,0.3187557145256296,0.013463878253476759,0.004029280412323518,0.0774058721994775,0.005819247158542947,0.009062269644197717,-0.023984661211369707,0.06754255311524543,0.09152721432661515,0.2439360384275611,0.19554251617021554,0.04839352225734558,0.03995005131167832,-0.015173988052126094,-0.07337659178715397,0.0879317992788842,0.061445626220682656,-0.18243039298939986,0.27036219226828406,-0.026486173058201563,-0.003243022485654771,0.34533171595992207,0.2838860897392394
Chile,CL,1892,170.5044488540681,0.3182239276143117,0.008812750774845453,0.30941117683946623,0.013663513521160985,0.004058297796980062,0.07753865694046848,0.005929802998002156,0.009012381495346946,-0.039353381900709195,0.06078842532871523,0.10014180722942442,0.3111550701456801,0.26402922303540316,0.047125847110276974,0.03996098000820993,-0.0957915466592506,-0.07348035914348841,0.007068857468631562,-0.01922860901841739,-0.2552164722605577,0.2622853297291893,-0.02629746648704895,-0.0030825784973447894,0.3318874411354727,0.3511160501538901
Chile,CL,1893,150.42228053305362,0.39516554454334635,0.008730979338751815,0.38643456520459457,0.0140140803132503,0.004238708381726887,0.07524170463764637,0.006022138495242222,0.008986090917247336,-0.15318748976468913,0.07659374488234456,0.2297812346470337,0.3202114876990667,0.2658012495630132,0.054410238136053446,0.039426123173177605,-0.02442493469357222,-0.07100299625591948,0.07495405684427964,0.04954201398435237,-0.2570702702242614,0.3320243270685411,-0.025412042859927302,-0.002963952422005113,0.40917962485659665,0.3596376108722443
Chile,CL,1894,155.6926615360821,0.3978567007832574,0.009819197983661695,0.3880375027995957,0.013888312545335332,0.004026656376709901,0.07940243772419978,0.00617801348010008,0.008868637910137193,-0.17160003351747372,0.08580001675873686,0.2574000502762106,0.23189091020054725,0.18210015917970815,0.049790751020839116,0.04066660806256257,0.061121089287955885,-0.07537578134748987,0.16596579058271016,0.13918749506548286,-0.17228096119604647,0.33824675177875657,-0.02677829551722724,-0.002690624430037113,0.4117450133285927,0.27255751826310987
Chile,CL,1895,207.5363057733111,0.29058864058913547,0.008069033095746721,0.2825196074933887,0.014448293197647228,0.004147759352275752,0.0779092793666239,0.006347840628381859,0.008735622516383422,-0.08288073167100775,0.041815448117984565,0.1246961797889923,0.233311741773382,0.1861764138421243,0.04713532793125767,0.03937741886348311,-0.04380152875243212,-0.07376152001434814,0.057276898815753485,0.03234777314991759,-0.17810738074637758,0.23538427956213104,-0.024929125665835883,-0.002387781888001563,0.3050369337867827,0.2726891606368651
Chile,CL,1896,195.14036122094586,0.32421285660826177,0.010580768618803646,0.31363208798945813,0.014496971258100216,0.004122278573622668,0.0789799427908295,0.0063962684855180295,0.008760282456592284,-0.1347295258182151,0.06736476290910755,0.20209428872732266,0.25764648939597223,0.21076424372022676,0.046882245675745504,0.03994564784449693,-0.03610398756238827,-0.07485766421720683,0.06656636721228953,0.041117690625892815,-0.20018347510142312,0.2667498423137126,-0.025448676586396716,-0.0023640139710742543,0.338709827866362,0.2975921372404692
Chile,CL,1897,200.08739975769112,0.2632254151049877,0.01092155961650282,0.2523038554884849,0.014579960445018353,0.004123271648419606,0.07960477984430413,0.006441358211844777,0.008787700247718975,-0.1666097592857184,0.0833048796428592,0.24991463892857757,0.23551418685912315,0.19538674600499775,0.04012744085412542,0.040404351070921135,-0.07594101261179692,-0.07548150819588452,0.027711228245864555,0.001886837619961802,-0.18446518638849493,0.21217641463435946,-0.02582439062590278,-0.0023463420358741985,0.27780537555000606,0.2759185379300443
Chile,CL,1898,220.52192367457556,0.31183019437192305,0.01087720645404915,0.3009529879178739,0.01451749200206348,0.004224318984685406,0.07851138431252064,0.006574611123832931,0.008697186485221022,-0.2200749587592591,0.11003747937962954,0.33011243813888863,0.14619479558443907,0.10805338589001408,0.038141409694425005,0.041424516625380076,0.062318733474944064,-0.07428706532783523,0.16563539878748398,0.1387283741641674,-0.09717617943596493,0.2628115782234489,-0.026907024623316594,-0.0021225753613880903,0.32634768637398653,0.18761931220981914
Chile,CL,1899,221.50861653258468,0.28854941801985307,0.008723361646552484,0.27982605637330055,0.014906786554696004,0.004316792704662127,0.07765164207104619,0.0067912317121203575,0.008506765796136686,-0.15705351248139515,0.07852675624069758,0.23558026872209273,0.16008280833037083,0.12958695447714008,0.030495853853230757,0.04075375324536684,0.02756925954841099,-0.07333484936638406,0.12846660968948223,0.10261964299881136,-0.12086359283058759,0.2493302025200698,-0.025846966690670835,-0.0017155340840163279,0.303456204574549,0.20083656157573768
Chile,CL,1900,280.6106263756485,0.23574205002726922,0.00581651136505189,0.22992553866221735,0.015315889916882567,0.0044464581388345735,0.0763353514481206,0.006812413649443121,0.008553608813280022,-0.10221237199885891,0.051106185999429454,0.15331855799828836,0.15226946657199866,0.12126813100311452,0.03100133556888415,0.040080046366466386,-0.014921661467436186,-0.07188889330928604,0.08347258345527056,0.05870842700568674,-0.11545161963806264,0.1989242030933332,-0.02476415644958382,-0.0017411951638369022,0.25105793994415176,0.19234951293846506
Chile,CL,1901,285.3207196059238,0.23660554228622394,0.004413719459102047,0.2321918228271219,0.015761919407289514,0.004366624106013559,0.07749359604111075,0.007391511344704168,0.007995548934142534,-0.11520037712746896,0.05760018856373448,0.17280056569120344,0.16315994960778937,0.1262573452525797,0.03690260435520965,0.03921600732601189,-0.02373950476482335,-0.0731269719350972,0.07344559267843456,0.04999150475971221,-0.12184362579347766,0.19528921847191225,-0.023454087918722374,-0.0006040375894383661,0.25236746169351343,0.20237595693380125
Chile,CL,1902,277.473173681335,0.2572445487338715,0.005119860545344618,0.25212468818852685,0.015889805942284396,0.004409067181299891,0.07686826795534829,0.007424306812012812,0.008010376971070128,-0.14286940448159638,0.07143470224079819,0.21430410672239458,0.16359003507595524,0.13228466208855905,0.03130537298739619,0.03936805256194172,-0.0028690038948468014,-0.0724592007740484,0.09365451365791624,0.07017626703825891,-0.12716480154321444,0.22081931520113066,-0.023478246619657327,-0.000586070159057316,0.2731343546761559,0.20295808763789697
Chile,CL,1903,285.41871917587054,0.26757377573080243,0.006058274167489868,0.26151550156331255,0.015996823399196686,0.004420446616736744,0.07670433903361575,0.007430709933290517,0.008048986205902515,-0.141681312340837,0.0708406561704185,0.2125219685112555,0.16787791228790955,0.1365788061466141,0.03129910614129545,0.03958311832633407,0.0032073998262644636,-0.072283892416879,0.09969586344289288,0.07610956851575547,-0.13052053197912425,0.2302163954220171,-0.02358629492713739,-0.0006182762726119984,0.2835705991299991,0.20746103061424362
Chile,CL,1904,311.1357023448849,0.2688684359508402,0.0060606283887672235,0.26280780756207295,0.015989262233930237,0.004372303685361155,0.07740862011821735,0.007481178102747329,0.00804791031094057,-0.12702832381920184,0.06351416190960092,0.19054248572880278,0.17254686332774075,0.1396209432997522,0.03292592002798855,0.040151017006795776,-0.0014432307908155315,-0.0730363164328562,0.09632157262309946,0.0721598178502339,-0.13356031491098497,0.2298818875340844,-0.02416175477286554,-0.0005667322081932417,0.28485769818477047,0.21269788033453652
Chile,CL,1905,328.56145847415405,0.30932639016474245,0.007369451891376114,0.30195693827336634,0.015704976175754243,0.004132395455258356,0.0813923180584827,0.007418731247535887,0.00814959540818293,-0.12165787052613587,0.060828935263067936,0.18248680578920382,0.19895300769839933,0.15744914041420918,0.041503867284190164,0.04166370992442741,0.006423861953798588,-0.07725992260322434,0.11037338246634312,0.08441464871766997,-0.15007968852283307,0.2604530709891762,-0.025958733748673163,-0.0007308641606470427,0.32503136634049673,0.24061671762282674
Chile,CL,1906,368.9350229853934,0.29043876556718534,0.004512344131907288,0.285926421435278,0.01595133073180736,0.004163574885150767,0.08082463259141903,0.007277156385315941,0.008333405709397135,-0.10262363712715149,0.051311818563575744,0.15393545569072722,0.2057442418474053,0.15811098625319944,0.04763325559420585,0.041400826665722486,-0.018472279244484545,-0.07666105770626826,0.08469452371978003,0.05924502778586491,-0.15359864212129215,0.23829316584107219,-0.02544949593391512,-0.001056249324081193,0.3063900962989927,0.24714506851312776
Chile,CL,1907,371.99934466296423,0.2980054048351478,0.005421990149597737,0.2925834146855501,0.01619803026704996,0.004169804290400694,0.08071316891187821,0.007343214233568008,0.008313902153754507,-0.12009839622294032,0.06004919811147016,0.18014759433441047,0.2610551412230141,0.2119437298496164,0.04911141137339771,0.041154701975988785,-0.06552046063846911,-0.07654336462147751,0.036950263612133716,0.0119935919031949,-0.20652173970001866,0.2434720033121524,-0.024956671708938824,-0.0009706879201864998,0.3142034351021978,0.3022098431990029
Chile,CL,1908,343.99854707211813,0.37151078286474487,0.006091909300065718,0.3654188735646791,0.016564909924318784,0.004254212611407868,0.0792635658122496,0.007594764492158182,0.008123203406560692,-0.2007278626530267,0.10036393132651335,0.30109179397954006,0.2533536494355013,0.1923249678506007,0.06102868158490067,0.040556060414579514,0.018628190823738556,-0.07500935320084173,0.11815713342924355,0.0941659829389828,-0.18623305855053496,0.30439019197977846,-0.02399115049026073,-0.0005284389144025115,0.3880756927890636,0.29390970985008086
Chile,CL,1909,430.41247815698824,0.27955517753005005,0.0045242746005846775,0.27503090292946536,0.016737291859120665,0.004217072081548515,0.07988780739204938,0.007444591828913484,0.008307076853241401,-0.14553951316610447,0.07276975658305224,0.2183092697491567,0.20146705915224414,0.1464298509203396,0.05503720823190454,0.04057402269859557,-0.022281832796497796,-0.07567073531050088,0.07808811837780591,0.054251387538330996,-0.14190557631975492,0.2199936946975608,-0.023836730839474903,-0.0008624850243279165,0.2962924693891707,0.24204108185083972
Chile,CL,1910,467.2829679376865,0.2756329253614707,0.006016982706607696,0.26961594265486305,0.012986205214169787,0.006454800392668853,0.11770648909299133,0.0070573440477363835,0.008660652051355603,-0.154579572463761,0.0772897862318805,0.23186935869564151,0.212610047953802,0.15972232178573298,0.052887726168069034,0.04486508737206697,-0.08171100145417015,-0.11125168870032248,0.06302287740766871,0.031143995249771555,-0.15370533907912529,0.21672821648679402,-0.031878882157897186,-0.0016033080036192205,0.28861913057564054,0.25747513532586896
Chile,CL,1911,468.9505699426877,0.2758609695263824,0.0005567550042915869,0.2753042145220908,0.013128521346383338,0.006521940502744904,0.11666359819329693,0.006993749872150611,0.00877558180195907,-0.23545031769460129,0.11772515884730064,0.35317547654190196,0.2608745247497146,0.2031017531074261,0.057772771642288494,0.04496218062642966,-0.12877070412373903,-0.11014165769055202,0.014986444776667773,-0.01684721450337855,-0.2025449981031345,0.2175314428798023,-0.03183365928004633,-0.0017818319298084592,0.2889894908727657,0.30583670537614427
Chile,CL,1912,506.66050383562435,0.28645792421552163,0.006226010507007822,0.2802319137085138,0.013452129150275455,0.006599628149225942,0.11550542338397994,0.00698001543354053,0.008839407535456789,-0.3371126315822555,0.16855631579112776,0.5056689473733833,0.23275224183960172,0.18549477768207862,0.0472574641575231,0.04435550796207947,-0.08796288377255436,-0.108905795234754,0.05370568237591991,0.022802303564115903,-0.1792687671750708,0.2329744495509907,-0.030903378811804015,-0.0018593921019162585,0.2999100533657971,0.2771077498016812
Chile,CL,1913,530.4266829072805,0.28405597841622127,0.0075604252810401,0.2764955531351812,0.013672126687229813,0.0066445567290715005,0.11485815835775207,0.006986418519029654,0.008881630308911193,-0.40602967708451904,0.20301483854225952,0.6090445156267785,0.21825524342932878,0.17365720661203207,0.04459803681729669,0.04417487268261774,-0.07481082442705751,-0.10821360162868057,0.06580073498689248,0.035297988991504596,-0.16609678133099198,0.23189751631788452,-0.030502745995387923,-0.0018952117898815397,0.2977281051034511,0.2624301161119465
Chile,CL,1914,439.44242903289563,0.2576742146342633,0.007255774191566348,0.25041844044269695,0.014034211628611815,0.007138843937412354,0.10866492548597155,0.006866404313283348,0.008842641614311525,-0.5803960095195229,0.29019800475976143,0.8705940142792843,0.21702604405769543,0.16603815248076437,0.050987891576931094,0.04258629904275468,-0.09140623568716236,-0.10152608154855919,0.04064817057656789,0.012096083162425013,-0.15878237828919803,0.19943054886576586,-0.028552087414142866,-0.0019762373010281773,0.27170842626287517,0.2596123431004501
Chile,CL,1915,441.4188640945211,0.29951573824359917,0.009121797918396108,0.2903939403252031,0.013776009368365212,0.007279052213284115,0.10716865945530152,0.006799294459758847,0.008744372085297828,-0.6687942778996493,0.33439713894982465,1.003191416849474,0.11654252649241198,0.08954183429110558,0.027000692201306402,0.04309540225605211,0.05181913399594394,-0.09988960724201741,0.1829732117511872,0.15365381886350032,-0.08042003637270947,0.2633932481238967,-0.029319392887686892,-0.0019450776255389801,0.3132917476119644,0.15963792874846408
Chile,CL,1916,600.8601206234162,0.337470072265217,0.011612067037133343,0.32585800522808367,0.013143547607061663,0.00673286835111957,0.11363130606878086,0.00625013094012646,0.009266580336884964,-0.45325768485676693,0.22662884242838346,0.6798865272851504,0.12714590111321772,0.10388192974495712,0.023263971368260587,0.04507438826156651,0.0684784433830747,-0.10689843771766128,0.2103241711519993,0.17839333049749448,-0.09226986270782378,0.3025940338598231,-0.03193084065450484,-0.003016449396758504,0.3506136198722787,0.17222028937478423
Chile,CL,1917,821.3697750366227,0.35458989910223315,0.01078896065660905,0.34380093844562415,0.013142679268687996,0.006715065900851436,0.11387392930410316,0.006265780382031488,0.009045595985612756,-0.2814791930162767,0.14073959650813836,0.42221878952441505,0.1446306050027067,0.1229830667637237,0.021647538238982994,0.044688098380219685,0.06847519598116182,-0.10715886340325172,0.20995929409952646,0.17841387498799482,-0.11219410610711465,0.3221534002066412,-0.031545419111531685,-0.002779815603581268,0.36773257837092116,0.18931870338292636
Chile,CL,1918,1006.4968992550071,0.30566441521871657,0.015848586397248694,0.2898158288214679,0.013062913731920889,0.0069455250554274,0.11090236973403958,0.005580034684472352,0.010018439640845606,-0.17382571695564358,0.08691285847782179,0.26073857543346535,0.1417122722994843,0.12237034946820752,0.01934192283127678,0.04461846511254849,0.024001341903619234,-0.10395684467861217,0.16395214291923227,0.13239659153860467,-0.10652176307095883,0.2704739059901911,-0.0315555513806276,-0.004438404956373253,0.31872732895063743,0.1863307374120328
Chile,CL,1919,677.0136810711343,0.17094519269716932,0.018439834944705535,0.15250535775246377,0.012296046155636524,0.006994245444969654,0.11031807361463658,0.005575486681217637,0.009782017966742286,-0.22273961832513886,0.11136980916256943,0.3341094274877083,0.20748122480702,0.1837850270024299,0.023696197804590084,0.04767219347780376,-0.1794425388872095,-0.10332382816966693,-0.03653603210985068,-0.07191217943201791,-0.16534519205772438,0.12880915994787367,-0.03537614732216724,-0.0042065312855246485,0.18324123885280583,0.25515341828482374
Chile,CL,1920,814.0168257336098,0.37704919087398997,0.016114913708734274,0.3609342771652557,0.01259279495287317,0.006726529978660335,0.1137174237379797,0.005153812304567959,0.010522070419013756,-0.33449286809283624,0.16724643404641812,0.5017393021392543,0.19118570881338717,0.15744829296927354,0.033737415844113626,0.04580525330480101,0.04029187183490979,-0.10699089375931936,0.1858634820606028,0.15265102370867495,-0.14133337926053927,0.3271968613211421,-0.03321245835192784,-0.005368258114445796,0.38964198582686316,0.2369909621181882
Chile,CL,1921,476.7944553285925,0.3711647975705047,0.027993858145359273,0.3431709394251454,0.013011331879906014,0.006754079975782365,0.11334522472063542,0.005863443951983363,0.008833134145826881,-0.5022805077221322,0.2511402538610661,0.7534207615831983,0.2664242411515326,0.2260349331462833,0.04038930800524929,0.04367076222656121,-0.035479708866379696,-0.10659114474485305,0.10474055641897206,0.07408112607231687,-0.19804107500092405,0.3027816314198961,-0.030659430346655192,-0.002969690193843518,0.38417612945041074,0.3100950033780938
Chile,CL,1922,537.540154160718,0.23529255451965458,0.010963731059904643,0.22432882345974994,0.013446822960622426,0.006305137272018058,0.1201837065891671,0.006221335552526594,0.00817738556012194,-0.47698964920310805,0.23849482460155402,0.7154844738046621,0.15462551742385208,0.13107387682352992,0.023551640600322162,0.041775121048244906,-0.06349588031656438,-0.11387856931714904,0.0806670370958025,0.05233873900818002,-0.12011014576362528,0.20077718285942778,-0.02832829808762248,-0.0019560500075953475,0.24873937748027697,0.196400638472097
Chile,CL,1923,678.7364059408833,0.29436752342501643,0.010209104703881838,0.2841584187211346,0.013177060957158981,0.0063356503076352775,0.11966061564288717,0.006258393312719296,0.007964787617069454,-0.42804934628030966,0.21402467314015483,0.6420740194204645,0.1739027378019466,0.1464293879516342,0.02747334985031239,0.04233452619764072,-0.023724039257013923,-0.11332496533525188,0.12046478562306984,0.09130732038258813,-0.13622028324775237,0.2566850688708222,-0.029157465240481736,-0.0017063943043501579,0.30754458438217547,0.2162372639995873
Chile,CL,1924,686.9448353351888,0.3253554937766679,0.009530046578826435,0.3158254471978415,0.013026340815050831,0.006589352387561484,0.11565573830392342,0.0060997914695380675,0.0079659963442488,-0.4463750627803004,0.2231875313901502,0.6695625941704506,0.18976384704502774,0.16384231424348503,0.025921532801542715,0.042506483258408,-0.004821086502789667,-0.10906638591636195,0.13559164673164015,0.10611150428828302,-0.15431226766465858,0.2899039143962988,-0.029480142443357168,-0.001866204874710734,0.3383818345917187,0.23227033030343572
Chile,CL,1925,851.5362568675208,0.27567351320834,0.009651058473582221,0.2660224547347578,0.01306569546642482,0.0063160456107739195,0.11999559722156246,0.005938551795444373,0.007974422221825784,-0.3639855167333927,0.18199275836669634,0.545978275100089,0.16960832541355067,0.14569521029240387,0.023913115121146813,0.04201035429087336,-0.038594893066829145,-0.11367955161078853,0.10606518779478932,0.0771205289703408,-0.13604415181882165,0.24210933961361097,-0.02894465882444854,-0.00203587042638141,0.2887392086747648,0.21161867970442402
Chile,CL,1926,861.2799839746873,0.24241327969500956,0.006322882146257925,0.23609039754875163,0.012882368264863137,0.006321445541011072,0.1199029350824364,0.006699078385976122,0.007115009294091403,-0.3980259864712572,0.1990129932356286,0.5970389797068858,0.1763654080610039,0.1506975545315211,0.025667853529482806,0.042296325029054206,-0.07736350557972602,-0.11358148954142532,0.06604787163400566,0.03663391486981459,-0.14437467238526316,0.21042254401926883,-0.029413956764191066,-0.00041593090811528095,0.2552956479598727,0.2186617330900581
Chile,CL,1927,833.0745032561764,0.2562541196650323,0.009249881143775774,0.24700423852125655,0.012826201004401993,0.006320223262736461,0.11992388283679163,0.005639486064999819,0.007976442889210423,-0.49148479817236557,0.24574239908618278,0.7372271972585484,0.1512144631989359,0.12881250902460734,0.022401954174328553,0.04213438903235815,-0.04020914796012549,-0.11360365957405516,0.10503965646609642,0.07573146843814028,-0.11956262788083157,0.224602284346928,-0.029308188027956157,-0.002336956824210603,0.2690803206694343,0.19334885223129405
Chile,CL,1928,1061.048607090526,0.23033420990063105,0.007523626327460891,0.22281058357317018,0.012861590451416589,0.006544007347498752,0.11632946054228432,0.0055341382328756615,0.0079252593219843,-0.41745558789546633,0.20872779394773316,0.6261833818431994,0.1331895485522139,0.11117870032069853,0.022010848231515397,0.04165101603413068,-0.04382133851819116,-0.10978545319478557,0.09714466134841715,0.06835523576570306,-0.10365507399323763,0.2007997353416548,-0.028789425582714093,-0.00239112108910864,0.24319580035204763,0.17484056458634462
Chile,CL,1929,1178.5121549095686,0.24655814942146112,0.006935966575733645,0.23962218284572748,0.012683826568901753,0.006458430693593519,0.11764906390927798,0.005419912700722169,0.00788663560020623,-0.41530096929018656,0.20765048464509328,0.6229514539352798,0.16079464789248032,0.14571281758576013,0.01508183030672021,0.0419174834622312,-0.057127511479517196,-0.11119063321568447,0.0857635015289808,0.05652984463565134,-0.1387768510100265,0.22454035253900728,-0.029233656893329456,-0.0024667228994840603,0.25924197599036286,0.20271213135471153
Chile,CL,1930,984.7080333530052,0.17297113239915002,0.006959101018782343,0.16601203138036766,0.012835499938144711,0.003676217447788345,0.07013797500450573,0.005280262183620029,0.007884732182951208,-0.5654089212786639,0.28270446063933197,0.8481133819179959,0.16443959567055325,0.143430053890094,0.021009541780459242,0.04103638135626692,-0.088735572245574,-0.06646175755671739,0.008531536728596772,-0.019669344689525428,-0.13647095287131167,0.1450024895999084,-0.02820088141812221,-0.0026044699993311793,0.18580663233729472,0.20547597702682013
Chile,CL,1931,707.7647875540042,0.15025402705946048,0.006010161082378406,0.14424386597708205,0.012726824888207292,0.003856016724309208,0.06728750678124132,0.005264957202022783,0.007711827046162397,-0.910106505825285,0.4550532529126425,1.3651597587379274,0.11778627464156133,0.10370594608836765,0.014080328553193662,0.04105248235598437,-0.06173626495094966,-0.06343149005693212,0.03246775241789915,0.0041420949501220685,-0.09769578500598924,0.1301635374238884,-0.02832565746777707,-0.0024468698441396136,0.16298085194766776,0.15883875699754568
Chile,CL,1932,177.24310379690854,0.2024424691375097,0.019448360174309974,0.18299410896319973,0.012848131690036345,0.004221453386249444,0.06277213756400138,0.005310494436931943,0.007465944639076164,-3.880749532475371,1.9403747662376856,5.821124298713057,0.14315021713905754,0.11316220406044053,0.029988013078617003,0.04030873055735058,-0.028874481248758216,-0.05855068417775193,0.05929225199845217,0.03183165313113794,-0.09371384388613055,0.15300609588458272,-0.02746059886731424,-0.0021554502021442212,0.21529060082754606,0.18345894769640814
Chile,CL,1933,255.02183214591793,0.2035031448866017,0.013440057323337855,0.19006308756326384,0.012408742830649293,0.004113020857492672,0.06396622189498574,0.005167136091868408,0.007461408655779384,-2.717233615022023,1.3586168075110114,4.075850422533034,0.10581558038399462,0.0831507242071071,0.022664856176887523,0.04144703034108175,0.006501803390770566,-0.05985320103749307,0.09768756450260709,0.06864927699217462,-0.06971066688376926,0.16739823138637633,-0.029038287510432456,-0.0022942725639109756,0.215911887717251,0.14726261072507638
Chile,CL,1934,429.6732865240553,0.2265658124155472,0.010204366312321227,0.216361446103226,0.012269234831120806,0.0039899717768439626,0.06546129925155308,0.004999689763882103,0.007493935265945198,-1.6088870654511191,0.8044435327255596,2.4133305981766786,0.10395285853149298,0.07504844710749943,0.02890441142399356,0.041587191722211564,0.02932942401619125,-0.06147132747470912,0.12261295388405423,0.09329499699296347,-0.0648440807951782,0.18745703467923244,-0.029317956891090756,-0.0024942455020630946,0.23883504724666801,0.14554005025370456
Chile,CL,1935,454.7991773783316,0.21712937414203995,0.007806796252794116,0.20932257788924583,0.012392438481093272,0.0037987531555771247,0.06814104377944621,0.0049716367694150705,0.007339162724565896,-1.4922932072169277,0.7461466036084639,2.2384398108253913,0.1347724142899668,0.10870232318671225,0.02607009110325455,0.04078172189284525,-0.012742140138698763,-0.06434229062386909,0.08235695985207314,0.053967676440321154,-0.10089552693391814,0.18325248678599126,-0.028389283411751984,-0.0023675259551508253,0.2295218126231332,0.17555413618281204
Chile,CL,1936,523.7712650780287,0.22183498010877073,0.0071056671268936835,0.21472931298187703,0.012270572084375075,0.003963905700352456,0.06579934026312027,0.004905804250033397,0.007235906717742709,-1.306846869120777,0.6534234345603885,1.9602703036811655,0.1380590437950193,0.11595813212969416,0.022100911665325136,0.04084876648224379,-0.008967795114594418,-0.06183543456276782,0.08377593631375144,0.05519774191588272,-0.10885246500280048,0.1926284013165519,-0.028578194397868708,-0.002330102467709312,0.2341055521931458,0.17890781027726307
Chile,CL,1937,640.2337889528662,0.3102929915400847,0.00899305871374353,0.30129993282634115,0.011921691994577566,0.004110202870345674,0.06399871696752954,0.004829302313193342,0.0071467233403390605,-1.0764597607726694,0.5382298803863347,1.614689641159004,0.1394418081272712,0.10970940875900309,0.0297323993682681,0.04176964020717892,0.07879730007588258,-0.05988851409718386,0.17085118341281352,0.14100323520021216,-0.10071635004525956,0.27156753345807305,-0.02984794821260135,-0.002317421027145719,0.32221468353466226,0.1812114483344501
Chile,CL,1938,651.3185793347592,0.2208386247523794,0.007463571990111544,0.21337505276226787,0.011843604469753079,0.004091890755427233,0.06421178482107187,0.004704174516425519,0.007122895721600711,-0.9806832440744041,0.49034162203720205,1.471024866111606,0.15900125875382648,0.12575472607286559,0.03324653268096087,0.04168828625796009,-0.03054593106047391,-0.06011989406564464,0.06183736599855291,0.03199268421034593,-0.11829115408275404,0.180128520081307,-0.029844681788207015,-0.002418721205175193,0.23268222922213247,0.20068954501178657
Chile,CL,1939,712.3433541399347,0.2162236881513441,0.007316532953546331,0.20890715519779776,0.01227945821680139,0.004429309101086557,0.06075338952079813,0.0045887292968494,0.0070878524941802,-0.924599557085677,0.4622997785428385,1.3868993356285155,0.15173964037066517,0.11809527697108732,0.03364436339957785,0.03975590654140558,-0.02181560416096763,-0.05632408041971158,0.06448404778067893,0.03700759945607475,-0.110778744017541,0.1752627917982199,-0.027476448324604195,-0.0024991231973307995,0.2285031463681455,0.1914955469120707
Chile,CL,1940,813.8460806408292,0.2112429189067056,0.007156718661099203,0.2040862002456064,0.016271028708208644,0.00333799019922245,0.050638497499375434,0.004856508755645345,0.00667320359319691,-0.8283784445339749,0.41418922226698746,1.2425676668009624,0.14477149637876102,0.11027428096762475,0.03449721541113627,0.03397907559768153,-0.00035382649923284805,-0.047300507300152984,0.06647142252794458,0.0487633756384717,-0.10311756230652555,0.16958898483447013,-0.017708046889472882,-0.0018166948375515652,0.22751394761491425,0.17875057197644253
Chile,CL,1941,770.2955325435304,0.206550055718901,0.00700625886104191,0.19954379685785908,0.015317641172744641,0.00335949415964059,0.050405421117228365,0.006045385984807666,0.005540623852836311,-0.8755866835341342,0.4377933417670671,1.3133800253012011,0.1377109495586837,0.10341105569352266,0.034299893865161066,0.03562748193755826,0.001988100569787251,-0.047045926957587775,0.0688391061602173,0.04852926539540367,-0.09640479683248075,0.16524390299269803,-0.02030984076481362,0.0005047621319713556,0.22186769689164565,0.17333843149624198
Chile,CL,1942,1035.9404371118471,0.19973094353545098,0.006783200437304224,0.19294774309814677,0.014159449593342588,0.0036083591265876776,0.0480382728716773,0.005044732381311873,0.006124929249239146,-0.6495827960629565,0.3247913980314783,0.9743741940944348,0.13188850164634466,0.09634052213744956,0.0355479795088951,0.0383135266733669,-0.0018217458039348701,-0.04442991374508962,0.06784244188910632,0.043688364809082024,-0.08955732170014534,0.15739976358925167,-0.024154077080024313,-0.0010801968679272735,0.21389039312879357,0.17020202831971154
