"stage_id","asset_family","calendar_year","vintage_year","vintage_age","real_investment","survival_weight","net_value_weight","retirement_weight","cfc_weight","gross_stock_contribution","net_stock_contribution","retirement_contribution","cfc_contribution","support_status"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1935,1926,9,1889365.79527979,0.677936005551958,0.237519220849002,0.0495438009063325,0.0488596653988005,1280869.10027848,448760.691593611,93606.3628005764,92313.7805733092,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1935,1925,10,2246139.39977877,0.628167397348983,0.195873398532718,0.0497686082029758,0.0416458223162843,1410951.54084204,439958.957812906,111787.231756857,93542.3223407921,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1935,1924,11,2163758.47324941,0.578839818366246,0.160638067795418,0.0493275789827368,0.0352353307372995,1252469.56164411,347581.980318749,106732.966988776,76240.7454405771,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1935,1923,12,3038823.83504562,0.530524698117408,0.131034509289358,0.0483151202488373,0.0296035585060605,1612171.09771956,398190.790042007,146821.139005262,89959.9991903842,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1935,1922,13,2180419.48593261,0.483701349015373,0.106327936344548,0.0468233491020356,0.0247065729448095,1054671.84676501,231839.504304655,102094.542778704,53870.6930794781,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1935,1921,14,2134782.79901774,0.438760516241415,0.0858395894478736,0.0449408327739579,0.0204883468966745,936658.402960316,183248.879028065,95938.916779378,43738.1705353292,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1935,1920,15,2870764.92450198,0,0,0.438760516241415,0.0858395894478736,0,0,1259578.30028224,246425.282520606,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1936,0,816556.811384773,1,1,0,0,816556.811384773,816556.811384773,0,0,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1935,1,703933.555703038,0.99076595405336,0.88178169910749,0.00923404594664012,0.11821830089251,697433.400906294,620715.726806602,6500.15479674361,83217.828896436,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1934,2,637240.124604497,0.970308826720946,0.768581621645661,0.0204571273324141,0.113200077461829,618319.717644499,489771.048346207,13036.1023703576,72135.6314670147,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1933,3,543835.045414787,0.941717699414559,0.663881784838582,0.0285911273063867,0.104699836807079,512139.087829025,361042.18060774,15548.8570171288,56939.4405048984,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1932,4,623868.773501061,0.906714177266113,0.568892794281472,0.0350035221484456,0.0949889905571103,565670.661687034,354914.449821973,21837.604430968,59260.6650349683,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1931,5,989748.757718043,0.866663311230716,0.483949945217951,0.0400508660353978,0.0849428490635215,857778.935650407,478988.857077182,39640.2949040667,84072.0793376516,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1930,6,1467294.24202991,0.822750607199423,0.408891658904916,0.0439127040312932,0.075058286313035,1207217.22857032,599964.376725241,64432.8577770801,110132.591323749,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1929,7,1768765.68542665,0.776037321964001,0.343251666792192,0.0467132852354218,0.0656399921127238,1372628.18570032,607131.769687531,82624.8559779615,116101.765640662,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1928,8,1612305.71958189,0.727479806458291,0.286378886247802,0.0485575155057099,0.0568727805443894,1172919.85283303,461730.316264823,78289.5599785423,91696.3093602446,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1927,9,1590939.18186412,0.677936005551958,0.237519220849002,0.0495438009063325,0.0488596653988005,1078554.95402906,377878.634894514,78821.1740803594,77732.7560957224,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1926,10,1889365.79527979,0.628167397348983,0.195873398532718,0.0497686082029758,0.0416458223162843,1186837.9942611,370076.499392923,94031.1060173836,78684.1922006873,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1925,11,2246139.39977877,0.578839818366246,0.160638067795418,0.0493275789827368,0.0352353307372995,1300154.92219321,360815.493179622,110796.618648824,79143.4646332843,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1924,12,2163758.47324941,0.530524698117408,0.131034509289358,0.0483151202488373,0.0296035585060605,1147927.31081963,283527.029762926,104542.250824486,64054.9505558231,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1923,13,3038823.83504562,0.483701349015373,0.106327936344548,0.0468233491020356,0.0247065729448095,1469883.18843164,323111.867295026,142287.909287928,75078.9227469804,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1922,14,2180419.48593261,0.438760516241415,0.0858395894478736,0.0449408327739579,0.0204883468966745,956681.979270632,187166.313496599,97989.8674943766,44673.190808056,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1936,1921,15,2134782.79901774,0,0,0.438760516241415,0.0858395894478736,0,0,936658.402960316,183248.879028065,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1937,0,924639.763365943,1,1,0,0,924639.763365943,924639.763365943,0,0,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1936,1,816556.811384773,0.99076595405336,0.88178169910749,0.00923404594664012,0.11821830089251,809016.688270404,720024.85256066,7540.12311436895,96531.9588241134,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1935,2,703933.555703038,0.970308826720946,0.768581621645661,0.0204571273324141,0.113200077461829,683032.942523718,541030.393773037,14400.4583825761,79685.3330335647,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1934,3,637240.124604497,0.941717699414559,0.663881784838582,0.0285911273063867,0.104699836807079,600100.304117194,423052.111293194,18219.4135273049,66718.9370530133,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1933,4,543835.045414787,0.906714177266113,0.568892794281472,0.0350035221484456,0.0949889905571103,493102.945771748,309383.838614209,19036.1420572774,51658.3419935309,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1932,5,623868.773501061,0.866663311230716,0.483949945217951,0.0400508660353978,0.0849428490635215,540684.177015875,301921.258759029,24986.4846711589,52993.1910629449,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1931,6,989748.757718043,0.822750607199423,0.408891658904916,0.0439127040312932,0.075058286313035,814316.391387394,404700.01144241,43462.5442630126,74288.8456347716,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1930,7,1467294.24202991,0.776037321964001,0.343251666792192,0.0467132852354218,0.0656399921127238,1138675.09411809,503651.194251352,68542.1344522353,96313.1824738884,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1929,8,1768765.68542665,0.727479806458291,0.286378886247802,0.0485575155057099,0.0568727805443894,1286741.31850425,506537.147025815,85886.8671960721,100594.622661716,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1928,9,1612305.71958189,0.677936005551958,0.237519220849002,0.0495438009063325,0.0488596653988005,1093040.09926192,382953.59828548,79879.7535711063,78776.7179793435,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1927,10,1590939.18186412,0.628167397348983,0.195873398532718,0.0497686082029758,0.0416458223162843,999376.125212104,311622.664410586,79178.8288169583,66255.9704839279,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1926,11,1889365.79527979,0.578839818366246,0.160638067795418,0.0493275789827368,0.0352353307372995,1093640.15376715,303504.070712499,93197.8404939451,66572.4286804243,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1925,12,2246139.39977877,0.530524698117408,0.131034509289358,0.0483151202488373,0.0296035585060605,1191632.42699725,294321.774045503,108522.495195963,66493.7191341184,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1924,13,2163758.47324941,0.483701349015373,0.106327936344548,0.0468233491020356,0.0247065729448095,1046612.89245418,230067.97320864,101314.418365445,53459.0565542862,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1923,14,3038823.83504562,0.438760516241415,0.0858395894478736,0.0449408327739579,0.0204883468966745,1333315.91463133,260851.390404729,136567.273800303,62260.4768902974,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1937,1922,15,2180419.48593261,0,0,0.438760516241415,0.0858395894478736,0,0,956681.979270632,187166.313496599,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1938,0,622350.239389685,1,1,0,0,622350.239389685,622350.239389685,0,0,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1937,1,924639.763365943,0.99076595405336,0.88178169910749,0.00923404594664012,0.11821830089251,916101.597306931,815330.421603169,8538.16605901157,109309.341762774,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1936,2,816556.811384773,0.970308826720946,0.768581621645661,0.0204571273324141,0.113200077461829,792312.281605756,627590.558259919,16704.4066646484,92434.2943007405,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1935,3,703933.555703038,0.941717699414559,0.663881784838582,0.0285911273063867,0.104699836807079,662906.688617375,467328.665367903,20126.253906343,73701.7284051347,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1934,4,637240.124604497,0.906714177266113,0.568892794281472,0.0350035221484456,0.0949889905571103,577794.655301722,362521.315114526,22305.6488154717,60530.7961786684,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1933,5,543835.045414787,0.866663311230716,0.483949945217951,0.0400508660353978,0.0849428490635215,471321.881222486,263188.940436088,21781.0645492621,46194.8981781216,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1932,6,623868.773501061,0.822750607199423,0.408891658904916,0.0439127040312932,0.075058286313035,513288.412210757,255094.737735824,27395.764805118,46826.5210232046,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1931,7,989748.757718043,0.776037321964001,0.343251666792192,0.0467132852354218,0.0656399921127238,768081.975356707,339732.91079222,46234.4160306874,64967.1006501905,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1930,8,1467294.24202991,0.727479806458291,0.286378886247802,0.0485575155057099,0.0568727805443894,1067426.93120928,420202.090830339,71248.1629088061,83449.1034210132,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1929,9,1768765.68542665,0.677936005551958,0.237519220849002,0.0495438009063325,0.0488596653988005,1199109.94353551,420115.847466989,87631.3749687307,86421.2995588262,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1928,10,1612305.71958189,0.628167397348983,0.195873398532718,0.0497686082029758,0.0416458223162843,1012797.88760063,315807.800768244,80242.211661288,67145.7975172363,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1927,11,1590939.18186412,0.578839818366246,0.160638067795418,0.0493275789827368,0.0352353307372995,920898.947061971,255565.396154676,78477.178150133,56057.2682559109,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1926,12,1889365.79527979,0.530524698117408,0.131034509289358,0.0483151202488373,0.0296035585060605,1002355.21817417,247572.119852584,91284.9355929832,55931.9508599148,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1925,13,2246139.39977877,0.483701349015373,0.106327936344548,0.0468233491020356,0.0247065729448095,1086460.65774957,238827.367120659,105171.769247678,55494.4069248448,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1924,14,2163758.47324941,0.438760516241415,0.0858395894478736,0.0449408327739579,0.0204883468966745,949371.784744647,185736.139008087,97241.1077095362,44331.8342005527,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1938,1923,15,3038823.83504562,0,0,0.438760516241415,0.0858395894478736,0,0,1333315.91463133,260851.390404729,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1939,0,627081.679604102,1,1,0,0,627081.679604102,627081.679604102,0,0,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1938,1,622350.239389685,0.99076595405336,0.88178169910749,0.00923404594664012,0.11821830089251,616603.428684258,548777.05152899,5746.81070542683,73573.1878606952,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1937,2,924639.763365943,0.970308826720946,0.768581621645661,0.0204571273324141,0.113200077461829,897186.123931141,710661.128765857,18915.4733757904,104669.292837312,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1936,3,816556.811384773,0.941717699414559,0.663881784838582,0.0285911273063867,0.104699836807079,768966.001858556,542097.193364225,23346.2797471992,85493.3648956943,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1935,4,703933.555703038,0.906714177266113,0.568892794281472,0.0350035221484456,0.0949889905571103,638266.53480929,400462.727492394,24640.1538080854,66865.937875509,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1934,5,637240.124604497,0.866663311230716,0.483949945217951,0.0400508660353978,0.0849428490635215,552272.636438807,308392.323393026,25522.0188629149,54128.9917214994,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1933,6,543835.045414787,0.822750607199423,0.408891658904916,0.0439127040312932,0.075058286313035,447440.613831342,222369.613890282,23881.2673911444,40819.3265458055,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1932,7,623868.773501061,0.776037321964001,0.343251666792192,0.0467132852354218,0.0656399921127238,484145.452244729,214143.99636384,29142.9599660278,40950.7413719843,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1931,8,989748.757718043,0.727479806458291,0.286378886247802,0.0485575155057099,0.0568727805443894,720022.234707056,283443.146900439,48059.7406496509,56289.7638917803,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1930,9,1467294.24202991,0.677936005551958,0.237519220849002,0.0495438009063325,0.0488596653988005,994731.597411146,348510.585123171,72695.3337981379,71691.5057071681,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1929,10,1768765.68542665,0.628167397348983,0.195873398532718,0.0497686082029758,0.0416458223162843,1111080.93713465,346454.14601257,88029.0064008669,73661.7014544191,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1928,11,1612305.71958189,0.578839818366246,0.160638067795418,0.0493275789827368,0.0352353307372995,933266.74987364,258997.675489136,79531.1377269939,56810.1252791075,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1927,12,1590939.18186412,0.530524698117408,0.131034509289358,0.0483151202488373,0.0296035585060605,844032.529181619,208467.935004777,76866.4178803518,47097.4611498985,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1926,13,1889365.79527979,0.483701349015373,0.106327936344548,0.0468233491020356,0.0247065729448095,913888.783960337,200892.366012076,88466.4342138308,46679.7538405082,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1925,14,2246139.39977877,0.438760516241415,0.0858395894478736,0.0449408327739579,0.0204883468966745,985517.282597115,192807.683919703,100943.375152456,46019.6832009557,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1939,1924,15,2163758.47324941,0,0,0.438760516241415,0.0858395894478736,0,0,949371.784744647,185736.139008087,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1940,0,731978.08858634,1,1,0,0,731978.08858634,731978.08858634,0,0,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1939,1,627081.679604102,0.99076595405336,0.88178169910749,0.00923404594664012,0.11821830089251,621291.178562341,552949.148920484,5790.50104176054,74132.5306836181,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1938,2,622350.239389685,0.970308826720946,0.768581621645661,0.0204571273324141,0.113200077461829,603871.930591705,478326.956221689,12731.4980925532,70450.0953073002,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1937,3,924639.763365943,0.941717699414559,0.663881784838582,0.0285911273063867,0.104699836807079,870749.630744198,613851.496436107,26436.4931869429,96809.6323297501,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1936,4,816556.811384773,0.906714177266113,0.568892794281472,0.0350035221484456,0.0949889905571103,740383.637425785,464533.286118252,28582.364432771,77563.9072459723,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1935,5,703933.555703038,0.866663311230716,0.483949945217951,0.0400508660353978,0.0849428490635215,610073.386272006,340668.605719562,28193.1485372836,59794.1217728311,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1934,6,637240.124604497,0.822750607199423,0.408891658904916,0.0439127040312932,0.075058286313035,524289.699450186,260562.171670308,27982.9369886217,47830.1517227184,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1933,7,543835.045414787,0.776037321964001,0.343251666792192,0.0467132852354218,0.0656399921127238,422036.292233862,186672.285798633,25404.3215974795,35697.3280916494,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1932,8,623868.773501061,0.727479806458291,0.286378886247802,0.0485575155057099,0.0568727805443894,453851.934601923,178662.844520016,30293.517642806,35481.1518438232,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1931,9,989748.757718043,0.677936005551958,0.237519220849002,0.0495438009063325,0.0488596653988005,670986.319307383,235084.353769457,49035.9153996726,48358.7931309821,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1930,10,1467294.24202991,0.628167397348983,0.195873398532718,0.0497686082029758,0.0416458223162843,921706.405161077,287403.909833886,73025.1922500689,61106.6752892847,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1929,11,1768765.68542665,0.578839818366246,0.160638067795418,0.0493275789827368,0.0352353307372995,1023832.00808481,284131.102089775,87248.9290498376,62323.0439227942,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1928,12,1612305.71958189,0.530524698117408,0.131034509289358,0.0483151202488373,0.0296035585060605,855368.005154153,211267.688789838,77898.7447194872,47729.9866992985,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1927,13,1590939.18186412,0.483701349015373,0.106327936344548,0.0468233491020356,0.0247065729448095,769539.428469088,169161.280057296,74493.1007125306,39306.6549474814,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1926,14,1889365.79527979,0.438760516241415,0.0858395894478736,0.0449408327739579,0.0204883468966745,828979.111705832,162182.384183672,84909.672254505,38709.9818284036,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1940,1925,15,2246139.39977877,0,0,0.438760516241415,0.0858395894478736,0,0,985517.282597115,192807.683919703,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1941,0,752127.196012379,1,1,0,0,752127.196012379,752127.196012379,0,0,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1940,1,731978.08858634,0.99076595405336,0.88178169910749,0.00923404594664012,0.11821830089251,725218.9692844,645444.882663116,6759.11930194008,86533.2059232241,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1939,2,627081.679604102,0.970308826720946,0.768581621645661,0.0204571273324141,0.113200077461829,608462.888794856,481963.454214406,12828.2897674852,70985.6947060783,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1938,3,622350.239389685,0.941717699414559,0.663881784838582,0.0285911273063867,0.104699836807079,586078.235668154,413166.987720743,17793.6949235507,65159.9685009464,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1937,4,924639.763365943,0.906714177266113,0.568892794281472,0.0350035221484456,0.0949889905571103,838383.982307885,526020.89868501,32365.6484363133,87830.5977510963,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1936,5,816556.811384773,0.866663311230716,0.483949945217951,0.0400508660353978,0.0849428490635215,707679.829962722,395172.624137005,32703.8074630631,69360.6619812471,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1935,6,703933.555703038,0.822750607199423,0.408891658904916,0.0439127040312932,0.075058286313035,579161.760382723,287832.559350251,30911.6258892834,52836.0463693114,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1934,7,637240.124604497,0.776037321964001,0.343251666792192,0.0467132852354218,0.0656399921127238,494522.11974608,218733.734917358,29767.5797041056,41828.4367529503,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1933,8,543835.045414787,0.727479806458291,0.286378886247802,0.0485575155057099,0.0568727805443894,395629.013583585,155742.87460841,26407.2786502769,30929.4111902232,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1932,9,623868.773501061,0.677936005551958,0.237519220849002,0.0495438009063325,0.0488596653988005,422943.104295909,148180.824993994,30908.8303060144,30482.0195260219,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1931,10,989748.757718043,0.628167397348983,0.195873398532718,0.0497686082029758,0.0416458223162843,621727.901165132,193865.452867768,49258.4181422513,41218.9009016887,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1930,11,1467294.24202991,0.578839818366246,0.160638067795418,0.0493275789827368,0.0352353307372995,849328.332546431,235703.311927027,72378.0726146453,51700.597906859,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1929,12,1768765.68542665,0.530524698117408,0.131034509289358,0.0483151202488373,0.0296035585060605,938373.881301405,231769.343637735,85458.1267834058,52361.75845204,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1928,13,1612305.71958189,0.483701349015373,0.106327936344548,0.0468233491020356,0.0247065729448095,779874.451586962,171433.139919654,75493.5535671916,39834.5488701835,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1927,14,1590939.18186412,0.438760516241415,0.0858395894478736,0.0449408327739579,0.0204883468966745,698041.296743396,136565.566207752,71498.1317256928,32595.7138495436,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1941,1926,15,1889365.79527979,0,0,0.438760516241415,0.0858395894478736,0,0,828979.111705832,162182.384183672,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1942,1942,0,545029.688575011,1,1,0,0,545029.688575011,545029.688575011,0,0,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1942,1941,1,752127.196012379,0.99076595405336,0.88178169910749,0.00923404594664012,0.11821830089251,745182.018926683,663211.996844748,6945.17708569591,88915.1991676311,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1942,1940,2,731978.08858634,0.970308826720946,0.768581621645661,0.0204571273324141,0.113200077461829,710244.800321652,562584.906334781,14974.1689627479,82859.9763283353,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1942,1939,3,627081.679604102,0.941717699414559,0.663881784838582,0.0285911273063867,0.104699836807079,590533.916661793,416308.104695147,17928.9721330637,65655.3495192583,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1942,1938,4,622350.239389685,0.906714177266113,0.568892794281472,0.0350035221484456,0.0949889905571103,564293.785279587,354050.566708141,21784.4503885673,59116.4210126021,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1942,1937,5,924639.763365943,0.866663311230716,0.483949945217951,0.0400508660353978,0.0849428490635215,801351.359014314,447479.362827287,37032.6232935713,78541.5358577235,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1942,1936,6,816556.811384773,0.822750607199423,0.408891658904916,0.0439127040312932,0.075058286313035,671822.612379646,333883.269197228,35857.2175830761,61289.3549397772,"fully_supported"
"S29D_ASSET_SPECIFIC_GPIM_STOCK_CONSTRUCTION","ME",1942,1935,7,703933.555703038,0.776037321964001,0.343251666792192,0.0467132852354218,0.0656399921127238,546278.711408382,241626.366306022,32883.0489743407,46206.193044229,"fully_supported"
