"identity_id","formula","year","lhs","rhs","residual_millions","absolute_residual_millions","tolerance_millions","result"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",1999,5168284,5168284,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2000,5510787,5510787,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2001,5470157,5470157,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2002,5543551,5543552,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2003,5733743,5733743,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2004,6133641,6133642,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2005,6575529,6575529,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2006,7021572,7021572,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2007,7257367,7257367,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2008,7327703,7327703,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2009,6904035,6904035,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2010,7287190,7287190,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2011,7661063,7661063,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2012,8110944,8110945,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2013,8417763,8417763,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2014,8851699,8851699,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2015,9222330,9222330,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2016,9346389,9346389,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2017,9771449,9771449,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2018,10337804,10337804,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2019,10799812,10799812,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2020,10498662,10498662,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2021,12072724,12072724,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2022,13445428,13445428,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2023,14163359,14163359,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2024,14849197,14849197,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"NFC_GVA_IDENTITY","NFC_GVA = NFC_NVA + NFC_CFC",2025,15602020,15602020,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1929,3981,3981,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1930,2919,2919,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1931,2415,2415,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1932,2140,2140,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1933,1900,1900,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1934,2016,2016,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1935,2216,2216,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1936,2540,2540,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1937,2588,2588,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1938,2758,2758,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1939,2880,2880,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1940,3027,3027,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1941,3275,3275,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1942,3445,3445,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1943,3802,3802,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1944,4022,4022,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1945,4245,4245,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1946,5036,5036,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1947,5292,5292,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1948,6022,6022,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1949,6731,6731,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1950,7248,7248,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1951,8148,8148,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1952,9144,9144,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1953,10141,10141,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1954,10701,10701,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1955,11675,11675,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1956,12820,12820,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1957,13740,13740,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1958,14583,14583,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1959,15791,15791,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1960,17395,17395,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1961,18306,18306,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1962,19142,19142,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1963,19533,19533,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1964,21459,21459,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1965,23036,23036,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1966,25010,25010,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1967,27981,27981,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1968,31167,31167,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1969,36028,36028,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1970,39237,39237,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1971,42825,42825,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1972,46953,46953,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1973,51370,51370,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1974,59539,59539,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1975,67265,67265,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1976,72642,72642,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1977,85118,85118,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1978,102959,102959,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1979,114029,114029,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1980,127854,127854,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1981,146063,146063,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1982,163704,163704,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1983,186555,186555,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1984,208777,208777,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1985,232328,232328,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1986,241865,241865,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1987,253231,253231,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1988,268629,268629,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1989,299934,299934,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1990,306638,306638,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1991,323460,323460,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1992,365868,365868,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1993,383927,383927,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1994,393510,393510,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1995,432746,432746,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1996,473849,473849,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1997,533801,533801,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1998,599270,599270,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",1999,633777,633777,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2000,705403,705403,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2001,732436,732436,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2002,754989,754988,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2003,791207,791207,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2004,826367,826366,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2005,909904,909905,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2006,1007744,1007744,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2007,941891,941891,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2008,781085,781085,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2009,913302,913302,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2010,949802,949802,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2011,961961,961961,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2012,1063050,1063049,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2013,1039178,1039178,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2014,1194813,1194814,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2015,1267184,1267183,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2016,1337995,1337995,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2017,1361254,1361254,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2018,1458545,1458546,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2019,1532744,1532744,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2020,1596633,1596634,-1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2021,1746120,1746120,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2022,1877170,1877170,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2023,1962569,1962569,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2024,2111882,2111882,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"FIN_GVA_IMPLIED_IDENTITY","FIN_GVA_IMPLIED = FIN_NVA_IMPLIED + FIN_CFC_IMPLIED",2025,2283055,2283054,1,1,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1929,12337,12337,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1930,9253,9253,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1931,4883,4883,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1932,1666,1666,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1933,1399,1399,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1934,4261,4261,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1935,5752,5752,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1936,7838,7838,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
"CORP_NOS_IDENTITY","CORP_NOS = CORP_NET_INT + CORP_TRANSFERS_NET + CORP_PROFITS_IVA_CC",1937,8426,8426,0,0,2,"PASS_WITHIN_PUBLISHED_ROUNDING"
