year,r_struct,period,G,N,D,O,R,S_off,F_rev,net_sign,component,value,component_family,abs_value,contributes_to_net_direction,offsets_net_direction,reinforcing_abs,offsetting_abs,share_of_total_motion,share_of_offsetting_motion,share_of_reinforcing_motion,swing_id
1958,0.14204143025055613,1955_1961,0.3158730753268825,0.1575075835926423,0.5013579950439113,0.07918274586712012,0.2366903294597624,0.25067899752195577,0.3345415338592499,1,d_mu,-0.009267712461703381,utilization_realization,0.009267712461703381,FALSE,TRUE,0,0.009267712461703381,0.029339988703097446,0.11704206971119588,0,4
1958,0.14204143025055613,1955_1961,0.3158730753268825,0.1575075835926423,0.5013579950439113,0.07918274586712012,0.2366903294597624,0.25067899752195577,0.3345415338592499,1,d_p,-0.022371800063829682,relative_prices,0.022371800063829682,FALSE,TRUE,0,0.022371800063829682,0.07082528335369558,0.28253377448380906,0,4
1958,0.14204143025055613,1955_1961,0.3158730753268825,0.1575075835926423,0.5013579950439113,0.07918274586712012,0.2366903294597624,0.25067899752195577,0.3345415338592499,1,d_B,0.05988692692373121,productive_capacity,0.05988692692373121,TRUE,FALSE,0.05988692692373121,0,0.18959174301816317,0,0.25301805553450823,4
1958,0.14204143025055613,1955_1961,0.3158730753268825,0.1575075835926423,0.5013579950439113,0.07918274586712012,0.2366903294597624,0.25067899752195577,0.3345415338592499,1,d_nu,-0.047543233341587054,wedge,0.047543233341587054,FALSE,TRUE,0,0.047543233341587054,0.1505137254651627,0.600424155804995,0,4
1959,0.09871354617859225,1955_1961,0.4330643945075063,-0.36389659436899063,0.15971712524917991,0.03458390006925782,0.39848049443824846,0.07985856262458996,0.08678944277564182,-1,d_pi,-0.2638491746893543,distribution,0.2638491746893543,TRUE,FALSE,0.2638491746893543,0,0.6092608351915226,0,0.662138243582817,4
1959,0.09871354617859225,1955_1961,0.4330643945075063,-0.36389659436899063,0.15971712524917991,0.03458390006925782,0.39848049443824846,0.07985856262458996,0.08678944277564182,-1,d_mu,-0.09450485431763045,utilization_realization,0.09450485431763045,TRUE,FALSE,0.09450485431763045,0,0.21822356101360904,0,0.23716306227449643,4
1959,0.09871354617859225,1955_1961,0.4330643945075063,-0.36389659436899063,0.15971712524917991,0.03458390006925782,0.39848049443824846,0.07985856262458996,0.08678944277564182,-1,d_p,-0.012470385084074907,relative_prices,0.012470385084074907,TRUE,FALSE,0.012470385084074907,0,0.028795683141433506,0,0.031294844435622464,4
1959,0.09871354617859225,1955_1961,0.4330643945075063,-0.36389659436899063,0.15971712524917991,0.03458390006925782,0.39848049443824846,0.07985856262458996,0.08678944277564182,-1,d_B,0.03458390006925782,productive_capacity,0.03458390006925782,FALSE,TRUE,0,0.03458390006925782,0.07985856262458996,1,0,4
1959,0.09871354617859225,1955_1961,0.4330643945075063,-0.36389659436899063,0.15971712524917991,0.03458390006925782,0.39848049443824846,0.07985856262458996,0.08678944277564182,-1,d_nu,-0.027656080347188805,wedge,0.027656080347188805,TRUE,FALSE,0.027656080347188805,0,0.06386135802884493,0,0.06940384970706415,4
1960,0.10219934994955274,1955_1961,0.28466329899302195,0.034703134171705174,0.8780905923086493,0.12498008241065839,0.15968321658236356,0.43904529615432464,0.7826751307091467,1,d_pi,-0.08399893520136792,distribution,0.08399893520136792,FALSE,TRUE,0,0.08399893520136792,0.29508171758884527,0.6720985742781398,0,4
1960,0.10219934994955274,1955_1961,0.28466329899302195,0.034703134171705174,0.8780905923086493,0.12498008241065839,0.15968321658236356,0.43904529615432464,0.7826751307091467,1,d_mu,0.026120132307909272,utilization_realization,0.026120132307909272,TRUE,FALSE,0.026120132307909272,0,0.09175799058153107,0,0.16357468785353957,4
1960,0.10219934994955274,1955_1961,0.28466329899302195,0.034703134171705174,0.8780905923086493,0.12498008241065839,0.15968321658236356,0.43904529615432464,0.7826751307091467,1,d_p,0.08240323957736495,relative_prices,0.08240323957736495,TRUE,FALSE,0.08240323957736495,0,0.2894761631332915,0,0.5160419569508227,4
1960,0.10219934994955274,1955_1961,0.28466329899302195,0.034703134171705174,0.8780905923086493,0.12498008241065839,0.15968321658236356,0.43904529615432464,0.7826751307091467,1,d_B,0.05115984469708934,productive_capacity,0.05115984469708934,TRUE,FALSE,0.05115984469708934,0,0.1797205501308528,0,0.32038335519563776,4
1960,0.10219934994955274,1955_1961,0.28466329899302195,0.034703134171705174,0.8780905923086493,0.12498008241065839,0.15968321658236356,0.43904529615432464,0.7826751307091467,1,d_nu,-0.04098114720929047,wedge,0.04098114720929047,FALSE,TRUE,0,0.04098114720929047,0.1439635785654794,0.3279014257218602,0,4
1961,0.08331576173865722,1961_1969,0.3545645396920115,-0.20428756935337378,0.42383530645555856,0.07513848516931887,0.27942605452269265,0.21191765322777925,0.2689029313950992,-1,d_pi,-0.13572093323860035,distribution,0.13572093323860035,TRUE,FALSE,0.13572093323860035,0,0.3827820270929879,0,0.4857132362636507,5
1961,0.08331576173865722,1961_1969,0.3545645396920115,-0.20428756935337378,0.42383530645555856,0.07513848516931887,0.27942605452269265,0.21191765322777925,0.2689029313950992,-1,d_mu,-0.030946478774161887,utilization_realization,0.030946478774161887,TRUE,FALSE,0.030946478774161887,0,0.08728024184551336,0,0.1107501547306451,5
1961,0.08331576173865722,1961_1969,0.3545645396920115,-0.20428756935337378,0.42383530645555856,0.07513848516931887,0.27942605452269265,0.21191765322777925,0.2689029313950992,-1,d_p,-0.07014337378986057,relative_prices,0.07014337378986057,TRUE,FALSE,0.07014337378986057,0,0.19782963589869937,0,0.2510266049086848,5
1961,0.08331576173865722,1961_1969,0.3545645396920115,-0.20428756935337378,0.42383530645555856,0.07513848516931887,0.27942605452269265,0.21191765322777925,0.2689029313950992,-1,d_B,0.07513848516931887,productive_capacity,0.07513848516931887,FALSE,TRUE,0,0.07513848516931887,0.21191765322777925,1,0,5
1961,0.08331576173865722,1961_1969,0.3545645396920115,-0.20428756935337378,0.42383530645555856,0.07513848516931887,0.27942605452269265,0.21191765322777925,0.2689029313950992,-1,d_nu,-0.04261526872006982,wedge,0.04261526872006982,TRUE,FALSE,0.04261526872006982,0,0.12019044193502004,0,0.1525100040970194,5
1962,0.10540176767223622,1961_1969,0.3829009897197701,0.23514165922635216,0.38589435509570524,0.07387966524670898,0.30902132447306113,0.19294717754785265,0.23907626883901156,1,d_pi,0.17369713970156908,distribution,0.17369713970156908,TRUE,FALSE,0.17369713970156908,0,0.4536346062429639,0,0.5620878753197859,5
1962,0.10540176767223622,1961_1969,0.3829009897197701,0.23514165922635216,0.38589435509570524,0.07387966524670898,0.30902132447306113,0.19294717754785265,0.23907626883901156,1,d_mu,-0.031108216714102258,utilization_realization,0.031108216714102258,FALSE,TRUE,0,0.031108216714102258,0.08124350040690445,0.4210660214853639,0,5
1962,0.10540176767223622,1961_1969,0.3829009897197701,0.23514165922635216,0.38589435509570524,0.07387966524670898,0.30902132447306113,0.19294717754785265,0.23907626883901156,1,d_p,0.06043052566567559,relative_prices,0.06043052566567559,TRUE,FALSE,0.06043052566567559,0,0.15782285052306153,0,0.1955545487636521,5
1962,0.10540176767223622,1961_1969,0.3829009897197701,0.23514165922635216,0.38589435509570524,0.07387966524670898,0.30902132447306113,0.19294717754785265,0.23907626883901156,1,d_B,0.07489365910581647,productive_capacity,0.07489365910581647,TRUE,FALSE,0.07489365910581647,0,0.19559536568612199,0,0.24235757591656204,5
1962,0.10540176767223622,1961_1969,0.3829009897197701,0.23514165922635216,0.38589435509570524,0.07387966524670898,0.30902132447306113,0.19294717754785265,0.23907626883901156,1,d_nu,-0.042771448532606726,wedge,0.042771448532606726,FALSE,TRUE,0,0.042771448532606726,0.1117036771409482,0.5789339785146361,0,5
1963,0.11764163254915795,1961_1969,0.20904437490082522,0.10986358403953157,0.4744485036172199,0.04959039543064682,0.15945397947017842,0.23722425180860993,0.3110013032940415,1,d_pi,0.08614655155792506,distribution,0.08614655155792506,TRUE,FALSE,0.08614655155792506,0,0.4120969607471843,0,0.5402596526230721,5
1963,0.11764163254915795,1961_1969,0.20904437490082522,0.10986358403953157,0.4744485036172199,0.04959039543064682,0.15945397947017842,0.23722425180860993,0.3110013032940415,1,d_mu,-0.0011930804860861427,utilization_realization,0.0011930804860861427,FALSE,TRUE,0,0.0011930804860861427,0.005707307296128698,0.024058700797308426,0,5
1963,0.11764163254915795,1961_1969,0.20904437490082522,0.10986358403953157,0.4744485036172199,0.04959039543064682,0.15945397947017842,0.23722425180860993,0.3110013032940415,1,d_p,0.013579797533387256,relative_prices,0.013579797533387256,TRUE,FALSE,0.013579797533387256,0,0.06496131522232913,0,0.08516436892016854,5
1963,0.11764163254915795,1961_1969,0.20904437490082522,0.10986358403953157,0.4744485036172199,0.04959039543064682,0.15945397947017842,0.23722425180860993,0.3110013032940415,1,d_B,0.05972763037886608,productive_capacity,0.05972763037886608,TRUE,FALSE,0.05972763037886608,0,0.28571747222187655,0,0.3745759784567592,5
1963,0.11764163254915795,1961_1969,0.20904437490082522,0.10986358403953157,0.4744485036172199,0.04959039543064682,0.15945397947017842,0.23722425180860993,0.3110013032940415,1,d_nu,-0.048397314944560677,wedge,0.048397314944560677,FALSE,TRUE,0,0.048397314944560677,0.23151694451248123,0.9759412992026916,0,5
1964,0.08081800265847054,1961_1969,0.4855304434464617,-0.3754432452012405,0.22673593330993724,0.05504359912261059,0.4304868443238511,0.11336796665496861,0.12786360337925173,-1,d_pi,-0.3136794201385309,distribution,0.3136794201385309,TRUE,FALSE,0.3136794201385309,0,0.6460551019456715,0,0.7286620352619949,5
1964,0.08081800265847054,1961_1969,0.4855304434464617,-0.3754432452012405,0.22673593330993724,0.05504359912261059,0.4304868443238511,0.11336796665496861,0.12786360337925173,-1,d_mu,-0.035615919233713045,utilization_realization,0.035615919233713045,TRUE,FALSE,0.035615919233713045,0,0.07335465718874193,0,0.0827340479815442,5
1964,0.08081800265847054,1961_1969,0.4855304434464617,-0.3754432452012405,0.22673593330993724,0.05504359912261059,0.4304868443238511,0.11336796665496861,0.12786360337925173,-1,d_p,-0.03671208202219929,relative_prices,0.03671208202219929,TRUE,FALSE,0.03671208202219929,0,0.07561231745141321,0,0.0852803808206068,5
1964,0.08081800265847054,1961_1969,0.4855304434464617,-0.3754432452012405,0.22673593330993724,0.05504359912261059,0.4304868443238511,0.11336796665496861,0.12786360337925173,-1,d_B,0.05504359912261059,productive_capacity,0.05504359912261059,FALSE,TRUE,0,0.05504359912261059,0.11336796665496861,1,0,5
1964,0.08081800265847054,1961_1969,0.4855304434464617,-0.3754432452012405,0.22673593330993724,0.05504359912261059,0.4304868443238511,0.11336796665496861,0.12786360337925173,-1,d_nu,-0.044479422929407875,wedge,0.044479422929407875,TRUE,FALSE,0.044479422929407875,0,0.09160995675920477,0,0.10332353593585414,5
1965,0.08456047316630537,1961_1969,0.26653084230107754,0.045267191285592825,0.8301615269183058,0.11063182550774235,0.15589901679333518,0.4150807634591529,0.7096377371924001,1,d_pi,0.11299250168818342,distribution,0.11299250168818342,TRUE,FALSE,0.11299250168818342,0,0.4239378103962365,0,0.7247800788761225,5
1965,0.08456047316630537,1961_1969,0.26653084230107754,0.045267191285592825,0.8301615269183058,0.11063182550774235,0.15589901679333518,0.4150807634591529,0.7096377371924001,1,d_mu,-0.03686002467589229,utilization_realization,0.03686002467589229,FALSE,TRUE,0,0.03686002467589229,0.13829553217054938,0.3331774062908572,0,5
1965,0.08456047316630537,1961_1969,0.26653084230107754,0.045267191285592825,0.8301615269183058,0.11063182550774235,0.15589901679333518,0.4150807634591529,0.7096377371924001,1,d_p,-0.039005384329506926,relative_prices,0.039005384329506926,FALSE,TRUE,0,0.039005384329506926,0.14634473066139872,0.352569291435738,0,5
1965,0.08456047316630537,1961_1969,0.26653084230107754,0.045267191285592825,0.8301615269183058,0.11063182550774235,0.15589901679333518,0.4150807634591529,0.7096377371924001,1,d_B,0.042906515105151755,productive_capacity,0.042906515105151755,TRUE,FALSE,0.042906515105151755,0,0.16098142614461056,0,0.27521992112387744,5
1965,0.08456047316630537,1961_1969,0.26653084230107754,0.045267191285592825,0.8301615269183058,0.11063182550774235,0.15589901679333518,0.4150807634591529,0.7096377371924001,1,d_nu,-0.034766416502343134,wedge,0.034766416502343134,FALSE,TRUE,0,0.034766416502343134,0.13044050062720483,0.3142533022734048,0,5
1966,0.10701468401000194,1961_1969,0.39221026580137885,0.23549912161020756,0.39955900662358534,0.07835557209558566,0.3138546937057932,0.1997795033117927,0.24965556885708398,1,d_pi,0.21010570454538147,distribution,0.21010570454538147,TRUE,FALSE,0.21010570454538147,0,0.5356965966102023,0,0.6694362351717261,5
1966,0.10701468401000194,1961_1969,0.39221026580137885,0.23549912161020756,0.39955900662358534,0.07835557209558566,0.3138546937057932,0.1997795033117927,0.24965556885708398,1,d_mu,0.06143830036229403,utilization_realization,0.06143830036229403,TRUE,FALSE,0.06143830036229403,0,0.1566463341716999,0,0.1957539638387125,5
1966,0.10701468401000194,1961_1969,0.39221026580137885,0.23549912161020756,0.39955900662358534,0.07835557209558566,0.3138546937057932,0.1997795033117927,0.24965556885708398,1,d_p,-0.044352636516624605,relative_prices,0.044352636516624605,FALSE,TRUE,0,0.044352636516624605,0.11308382361181092,0.5660431712823052,0,5
1966,0.10701468401000194,1961_1969,0.39221026580137885,0.23549912161020756,0.39955900662358534,0.07835557209558566,0.3138546937057932,0.1997795033117927,0.24965556885708398,1,d_B,0.042310688798117724,productive_capacity,0.042310688798117724,TRUE,FALSE,0.042310688798117724,0,0.10787756590630519,0,0.13480980098956138,5
1966,0.10701468401000194,1961_1969,0.39221026580137885,0.23549912161020756,0.39955900662358534,0.07835557209558566,0.3138546937057932,0.1997795033117927,0.24965556885708398,1,d_nu,-0.03400293557896106,wedge,0.03400293557896106,FALSE,TRUE,0,0.03400293557896106,0.08669567969998178,0.43395682871769486,0,5
1967,0.0986216139502493,1961_1969,0.16816854282032903,-0.08167561277824145,0.514322884598557,0.04324646502104379,0.12492207779928524,0.2571614422992785,0.34618752571926265,-1,d_pi,-0.05927156378519971,distribution,0.05927156378519971,TRUE,FALSE,0.05927156378519971,0,0.3524533351551089,0,0.47446828318395806,5
1967,0.0986216139502493,1961_1969,0.16816854282032903,-0.08167561277824145,0.514322884598557,0.04324646502104379,0.12492207779928524,0.2571614422992785,0.34618752571926265,-1,d_mu,-0.013308461809128216,utilization_realization,0.013308461809128216,TRUE,FALSE,0.013308461809128216,0,0.07913764123738025,0,0.1065341054486076,5
1967,0.0986216139502493,1961_1969,0.16816854282032903,-0.08167561277824145,0.514322884598557,0.04324646502104379,0.12492207779928524,0.2571614422992785,0.34618752571926265,-1,d_p,-0.017550686127349734,relative_prices,0.017550686127349734,TRUE,FALSE,0.017550686127349734,0,0.10436366893004988,0,0.14049306925192812,5
1967,0.0986216139502493,1961_1969,0.16816854282032903,-0.08167561277824145,0.514322884598557,0.04324646502104379,0.12492207779928524,0.2571614422992785,0.34618752571926265,-1,d_B,0.04324646502104379,productive_capacity,0.04324646502104379,FALSE,TRUE,0,0.04324646502104379,0.2571614422992785,1,0,5
1967,0.0986216139502493,1961_1969,0.16816854282032903,-0.08167561277824145,0.514322884598557,0.04324646502104379,0.12492207779928524,0.2571614422992785,0.34618752571926265,-1,d_nu,-0.03479136607760758,wedge,0.03479136607760758,TRUE,FALSE,0.03479136607760758,0,0.20688391237818246,0,0.2785045421155062,5
1968,0.10919443953306651,1961_1969,0.2005634011002317,0.1018396959811615,0.49223190560940355,0.0493618525595351,0.1512015485406966,0.24611595280470178,0.32646393529659606,1,d_pi,0.09033525082899574,distribution,0.09033525082899574,TRUE,FALSE,0.09033525082899574,0,0.4504074538696651,0,0.597449243746876,5
1968,0.10919443953306651,1961_1969,0.2005634011002317,0.1018396959811615,0.49223190560940355,0.0493618525595351,0.1512015485406966,0.24611595280470178,0.32646393529659606,1,d_mu,-0.012675916544814841,utilization_realization,0.012675916544814841,FALSE,TRUE,0,0.012675916544814841,0.06320154362799245,0.25679580257905593,0,5
1968,0.10919443953306651,1961_1969,0.2005634011002317,0.1018396959811615,0.49223190560940355,0.0493618525595351,0.1512015485406966,0.24611595280470178,0.32646393529659606,1,d_p,0.01513807397867364,relative_prices,0.01513807397867364,TRUE,FALSE,0.01513807397867364,0,0.07547774866017742,0,0.10011851151510633,5
1968,0.10919443953306651,1961_1969,0.2005634011002317,0.1018396959811615,0.49223190560940355,0.0493618525595351,0.1512015485406966,0.24611595280470178,0.32646393529659606,1,d_B,0.04572822373302721,productive_capacity,0.04572822373302721,TRUE,FALSE,0.04572822373302721,0,0.22799884466545567,0,0.30243224473801766,5
1968,0.10919443953306651,1961_1969,0.2005634011002317,0.1018396959811615,0.49223190560940355,0.0493618525595351,0.1512015485406966,0.24611595280470178,0.32646393529659606,1,d_nu,-0.036685936014720255,wedge,0.036685936014720255,FALSE,TRUE,0,0.036685936014720255,0.18291440917670934,0.743204197420944,0,5
1969,0.1228895951671377,1969_1972,0.20822917245354688,0.1181562100334268,0.4325664908465895,0.045036481210060035,0.16319269124348684,0.2162832454232947,0.2759711900508135,1,d_pi,0.081031813928511,distribution,0.081031813928511,TRUE,FALSE,0.081031813928511,0,0.3891472696823405,0,0.4965407048016009,6
1969,0.1228895951671377,1969_1972,0.20822917245354688,0.1181562100334268,0.4325664908465895,0.045036481210060035,0.16319269124348684,0.2162832454232947,0.2759711900508135,1,d_mu,-0.009583615328445365,utilization_realization,0.009583615328445365,FALSE,TRUE,0,0.009583615328445365,0.04602436448035801,0.21279671659393812,0,6
1969,0.1228895951671377,1969_1972,0.20822917245354688,0.1181562100334268,0.4325664908465895,0.045036481210060035,0.16319269124348684,0.2162832454232947,0.2759711900508135,1,d_p,0.03808732682520027,relative_prices,0.03808732682520027,TRUE,FALSE,0.03808732682520027,0,0.1829106189897433,0,0.2333886801852737,6
1969,0.1228895951671377,1969_1972,0.20822917245354688,0.1181562100334268,0.4325664908465895,0.045036481210060035,0.16319269124348684,0.2162832454232947,0.2759711900508135,1,d_B,0.04407355048977557,productive_capacity,0.04407355048977557,TRUE,FALSE,0.04407355048977557,0,0.21165886590462143,0,0.27007061501312535,6
1969,0.1228895951671377,1969_1972,0.20822917245354688,0.1181562100334268,0.4325664908465895,0.045036481210060035,0.16319269124348684,0.2162832454232947,0.2759711900508135,1,d_nu,-0.03545286588161467,wedge,0.03545286588161467,FALSE,TRUE,0,0.03545286588161467,0.17025888094293667,0.7872032834060618,0,6
1970,0.11681652030459587,1969_1972,0.14795066070521823,-0.05068185066459729,0.6574408628997104,0.04863440502031047,0.09931625568490776,0.32872043144985513,0.4896922934208143,-1,d_pi,-0.01766433827184699,distribution,0.01766433827184699,TRUE,FALSE,0.01766433827184699,0,0.11939343959431178,0,0.17785948684864977,6
1970,0.11681652030459587,1969_1972,0.14795066070521823,-0.05068185066459729,0.6574408628997104,0.04863440502031047,0.09931625568490776,0.32872043144985513,0.4896922934208143,-1,d_mu,-0.03052921197544821,utilization_realization,0.03052921197544821,TRUE,FALSE,0.03052921197544821,0,0.20634725002192195,0,0.30739390812623507,6
1970,0.11681652030459587,1969_1972,0.14795066070521823,-0.05068185066459729,0.6574408628997104,0.04863440502031047,0.09931625568490776,0.32872043144985513,0.4896922934208143,-1,d_p,-0.011930324137980793,relative_prices,0.011930324137980793,TRUE,FALSE,0.011930324137980793,0,0.08063718053784946,0,0.12012458641041722,6
1970,0.11681652030459587,1969_1972,0.14795066070521823,-0.05068185066459729,0.6574408628997104,0.04863440502031047,0.09931625568490776,0.32872043144985513,0.4896922934208143,-1,d_B,0.04863440502031047,productive_capacity,0.04863440502031047,FALSE,TRUE,0,0.04863440502031047,0.32872043144985513,1,0,6
1970,0.11681652030459587,1969_1972,0.14795066070521823,-0.05068185066459729,0.6574408628997104,0.04863440502031047,0.09931625568490776,0.32872043144985513,0.4896922934208143,-1,d_nu,-0.03919238129963176,wedge,0.03919238129963176,TRUE,FALSE,0.03919238129963176,0,0.2649016983960616,0,0.39462201861469787,6
1971,0.10090142974457414,1969_1972,0.314442978222482,-0.1464604041806385,0.5342226911582951,0.08399128702092176,0.23045169120156025,0.26711134557914756,0.36446374762101597,-1,d_pi,-0.11438539860044072,distribution,0.11438539860044072,TRUE,FALSE,0.11438539860044072,0,0.363771515099657,0,0.49635304477065295,6
1971,0.10090142974457414,1969_1972,0.314442978222482,-0.1464604041806385,0.5342226911582951,0.08399128702092176,0.23045169120156025,0.26711134557914756,0.36446374762101597,-1,d_mu,0.04551350204643247,utilization_realization,0.04551350204643247,FALSE,TRUE,0,0.04551350204643247,0.1447432609362633,0.5418836127025333,0,6
1971,0.10090142974457414,1969_1972,0.314442978222482,-0.1464604041806385,0.5342226911582951,0.08399128702092176,0.23045169120156025,0.26711134557914756,0.36446374762101597,-1,d_p,-0.08498302736556626,relative_prices,0.08498302736556626,TRUE,FALSE,0.08498302736556626,0,0.2702653048446739,0,0.36876721070030005,6
1971,0.10090142974457414,1969_1972,0.314442978222482,-0.1464604041806385,0.5342226911582951,0.08399128702092176,0.23045169120156025,0.26711134557914756,0.36446374762101597,-1,d_B,0.03847778497448928,productive_capacity,0.03847778497448928,FALSE,TRUE,0,0.03847778497448928,0.12236808464288423,0.4581163872974667,0,6
1971,0.10090142974457414,1969_1972,0.314442978222482,-0.1464604041806385,0.5342226911582951,0.08399128702092176,0.23045169120156025,0.26711134557914756,0.36446374762101597,-1,d_nu,-0.03108326523555327,wedge,0.03108326523555327,TRUE,FALSE,0.03108326523555327,0,0.09885183447652157,0,0.13487974452904697,6
1972,0.06201378545711935,1972_1974,0.5293666551289294,-0.48678739076323035,0.08043435292562717,0.021289632182849516,0.5080770229460799,0.040217176462813545,0.04190237153296519,-1,d_pi,-0.3460449609289843,distribution,0.3460449609289843,TRUE,FALSE,0.3460449609289843,0,0.6536961812313312,0,0.681087601486967,7
1972,0.06201378545711935,1972_1974,0.5293666551289294,-0.48678739076323035,0.08043435292562717,0.021289632182849516,0.5080770229460799,0.040217176462813545,0.04190237153296519,-1,d_mu,-0.03447625609441103,utilization_realization,0.03447625609441103,TRUE,FALSE,0.03447625609441103,0,0.06512736637333948,0,0.06785635747607868,7
1972,0.06201378545711935,1972_1974,0.5293666551289294,-0.48678739076323035,0.08043435292562717,0.021289632182849516,0.5080770229460799,0.040217176462813545,0.04190237153296519,-1,d_p,-0.11018905279806501,relative_prices,0.11018905279806501,TRUE,FALSE,0.11018905279806501,0,0.208152613562764,0,0.21687470171182865,7
1972,0.06201378545711935,1972_1974,0.5293666551289294,-0.48678739076323035,0.08043435292562717,0.021289632182849516,0.5080770229460799,0.040217176462813545,0.04190237153296519,-1,d_B,0.021289632182849516,productive_capacity,0.021289632182849516,FALSE,TRUE,0,0.021289632182849516,0.040217176462813545,1,0,7
1972,0.06201378545711935,1972_1974,0.5293666551289294,-0.48678739076323035,0.08043435292562717,0.021289632182849516,0.5080770229460799,0.040217176462813545,0.04190237153296519,-1,d_nu,-0.01736675312461955,wedge,0.01736675312461955,TRUE,FALSE,0.01736675312461955,0,0.03280666236975165,0,0.034181339325125536,7
1973,0.08549837507546827,1972_1974,0.5090185943548803,0.3211406643844006,0.369098363113026,0.09393896498523986,0.41507962936964043,0.18454918155651304,0.22631552680120684,1,d_pi,0.38478447033390517,distribution,0.38478447033390517,TRUE,FALSE,0.38478447033390517,0,0.7559340161660952,0,0.9270136212616771,7
1973,0.08549837507546827,1972_1974,0.5090185943548803,0.3211406643844006,0.369098363113026,0.09393896498523986,0.41507962936964043,0.18454918155651304,0.22631552680120684,1,d_mu,-0.07793528330361006,utilization_realization,0.07793528330361006,FALSE,TRUE,0,0.07793528330361006,0.15310891226357584,0.8296374493359132,0,7
1973,0.08549837507546827,1972_1974,0.5090185943548803,0.3211406643844006,0.369098363113026,0.09393896498523986,0.41507962936964043,0.18454918155651304,0.22631552680120684,1,d_p,0.010527486295937305,relative_prices,0.010527486295937305,TRUE,FALSE,0.010527486295937305,0,0.020681928740303928,0,0.02536257033843083,7
1973,0.08549837507546827,1972_1974,0.5090185943548803,0.3211406643844006,0.369098363113026,0.09393896498523986,0.41507962936964043,0.18454918155651304,0.22631552680120684,1,d_B,0.01976767273979796,productive_capacity,0.01976767273979796,TRUE,FALSE,0.01976767273979796,0,0.038834873537087776,0,0.04762380839989205,7
1973,0.08549837507546827,1972_1974,0.5090185943548803,0.3211406643844006,0.369098363113026,0.09393896498523986,0.41507962936964043,0.18454918155651304,0.22631552680120684,1,d_nu,-0.0160036816816298,wedge,0.0160036816816298,FALSE,TRUE,0,0.0160036816816298,0.0314402692929372,0.1703625506640868,0,7
1974,0.09247022904950482,1974_1976,0.5329304151806846,0.0783893738038634,0.8529088009036109,0.22727052068841064,0.305659894492274,0.4264544004518055,0.7435405324140593,1,d_pi,0.2858680867303157,distribution,0.2858680867303157,TRUE,FALSE,0.2858680867303157,0,0.5364079035222545,0,0.9352489216983011,8
1974,0.09247022904950482,1974_1976,0.5329304151806846,0.0783893738038634,0.8529088009036109,0.22727052068841064,0.305659894492274,0.4264544004518055,0.7435405324140593,1,d_mu,-0.0853155861054802,utilization_realization,0.0853155861054802,FALSE,TRUE,0,0.0853155861054802,0.16008766562245247,0.3753922235363223,0,8
1974,0.09247022904950482,1974_1976,0.5329304151806846,0.0783893738038634,0.8529088009036109,0.22727052068841064,0.305659894492274,0.4264544004518055,0.7435405324140593,1,d_p,-0.119673758168137,relative_prices,0.119673758168137,FALSE,TRUE,0,0.119673758168137,0.22455794369995344,0.5265696483892449,0,8
1974,0.09247022904950482,1974_1976,0.5329304151806846,0.0783893738038634,0.8529088009036109,0.22727052068841064,0.305659894492274,0.4264544004518055,0.7435405324140593,1,d_B,0.019791807761958324,productive_capacity,0.019791807761958324,TRUE,FALSE,0.019791807761958324,0,0.03713769602594011,0,0.06475107830169911,8
1974,0.09247022904950482,1974_1976,0.5329304151806846,0.0783893738038634,0.8529088009036109,0.22727052068841064,0.305659894492274,0.4264544004518055,0.7435405324140593,1,d_nu,-0.022281176414793435,wedge,0.022281176414793435,FALSE,TRUE,0,0.022281176414793435,0.041808791129399565,0.09803812807443282,0,8
1975,0.06164083468642437,1974_1976,0.4450787146680092,-0.40556219292923357,0.08878546746107951,0.01975826086938781,0.4253204537986214,0.04439273373053976,0.04645499809125769,-1,d_pi,-0.17703925382266683,distribution,0.17703925382266683,TRUE,FALSE,0.17703925382266683,0,0.3977706594095901,0,0.41624909463322096,8
1975,0.06164083468642437,1974_1976,0.4450787146680092,-0.40556219292923357,0.08878546746107951,0.01975826086938781,0.4253204537986214,0.04439273373053976,0.04645499809125769,-1,d_mu,-0.08467248171693245,utilization_realization,0.08467248171693245,TRUE,FALSE,0.08467248171693245,0,0.19024158856954304,0,0.199079261203419,8
1975,0.06164083468642437,1974_1976,0.4450787146680092,-0.40556219292923357,0.08878546746107951,0.01975826086938781,0.4253204537986214,0.04439273373053976,0.04645499809125769,-1,d_p,-0.15220420242475013,relative_prices,0.15220420242475013,TRUE,FALSE,0.15220420242475013,0,0.34197142529784086,0,0.35785770720731674,8
1975,0.06164083468642437,1974_1976,0.4450787146680092,-0.40556219292923357,0.08878546746107951,0.01975826086938781,0.4253204537986214,0.04439273373053976,0.04645499809125769,-1,d_B,0.01975826086938781,productive_capacity,0.01975826086938781,FALSE,TRUE,0,0.01975826086938781,0.04439273373053976,1,0,8
1975,0.06164083468642437,1974_1976,0.4450787146680092,-0.40556219292923357,0.08878546746107951,0.01975826086938781,0.4253204537986214,0.04439273373053976,0.04645499809125769,-1,d_nu,-0.011404515834271933,wedge,0.011404515834271933,TRUE,FALSE,0.011404515834271933,0,0.02562359299248613,0,0.026813936956043234,8
