"year","CFC_ME_GPIM_2017","CFC_NRC_GPIM_2017","CFC_RATE_N_ME","CFC_RATE_N_NRC","CFC_RATE_N_TOT","CFC_TOT_GPIM_2017","DELTA_G_ME","DELTA_G_NRC","DELTA_G_TOT","DELTA_I_ME","DELTA_I_NRC","DELTA_I_TOT","DELTA_N_ME","DELTA_N_NRC","DELTA_N_TOT","DLOG_G_ME","DLOG_G_NRC","DLOG_G_TOT","DLOG_I_ME","DLOG_I_NRC","DLOG_I_TOT","DLOG_N_ME","DLOG_N_NRC","DLOG_N_TOT","G_ME_GPIM_2017","G_NRC_GPIM_2017","G_TOT_GPIM_2017","GAP_ARITH_LOG_G_ME","GAP_ARITH_LOG_G_NRC","GAP_ARITH_LOG_G_TOT","GAP_ARITH_LOG_I_ME","GAP_ARITH_LOG_I_NRC","GAP_ARITH_LOG_I_TOT","GAP_ARITH_LOG_N_ME","GAP_ARITH_LOG_N_NRC","GAP_ARITH_LOG_N_TOT","GROSS_ACCUMULATION_NET_FLOW_ME","GROSS_ACCUMULATION_NET_FLOW_NRC","GROSS_ACCUMULATION_NET_FLOW_TOT","GROWTH_ARITH_G_ME","GROWTH_ARITH_G_NRC","GROWTH_ARITH_G_TOT","GROWTH_ARITH_I_ME","GROWTH_ARITH_I_NRC","GROWTH_ARITH_I_TOT","GROWTH_ARITH_N_ME","GROWTH_ARITH_N_NRC","GROWTH_ARITH_N_TOT","I_ME_REAL_2017","I_NRC_REAL_2017","I_TOT_REAL_2017","INV_RATE_G_ME","INV_RATE_G_NRC","INV_RATE_G_TOT","K_GROSS_ME","K_GROSS_NRC","K_GROSS_TOT","K_NET_ME","K_NET_NRC","K_NET_TOT","L1_DLOG_G_ME","L1_DLOG_G_NRC","L1_DLOG_G_TOT","L1_DLOG_N_ME","L1_DLOG_N_NRC","L1_DLOG_N_TOT","L1_LOG_G_ME","L1_LOG_G_NRC","L1_LOG_G_TOT","L1_LOG_N_ME","L1_LOG_N_NRC","L1_LOG_N_TOT","LOG_G_ME_GPIM_2017","LOG_G_NRC_GPIM_2017","LOG_G_TOT_GPIM_2017","LOG_I_ME_REAL_2017","LOG_I_NRC_REAL_2017","LOG_I_TOT_REAL_2017","LOG_N_ME_GPIM_2017","LOG_N_NRC_GPIM_2017","LOG_N_TOT_GPIM_2017","N_ME_GPIM_2017","N_NRC_GPIM_2017","N_TOT_GPIM_2017","NET_ACCUMULATION_NET_FLOW_ME","NET_ACCUMULATION_NET_FLOW_NRC","NET_ACCUMULATION_NET_FLOW_TOT","RET_ME_GPIM_2017","RET_NRC_GPIM_2017","RET_RATE_G_ME","RET_RATE_G_NRC","RET_RATE_G_TOT","RET_TOT_GPIM_2017","SHARE_GROSS_ME_TOT","SHARE_GROSS_NRC_TOT","SHARE_INVESTMENT_ME_TOT","SHARE_INVESTMENT_NRC_TOT","SHARE_NET_ME_TOT","SHARE_NET_NRC_TOT"
1965,651855.65255705,1029547.67416521,0.159472198343847,0.0555203517569486,0.0742958410903524,1681403.32672226,90364.8390330104,98524.2163072005,188889.055340201,98830.9323955709,132718.790038072,231549.72243364,118667.56787973,39591.3125455007,158258.8804253,0.0119938695745549,0.0039579307586699,0.00582502914301486,0.137269460195895,0.132544614397249,0.134520850205023,0.0286178160039565,0.00213276223128034,0.00696861699348617,7579525.00504259,24942154.6147229,32521679.6197655,0.0000722148768287582,0.00000784295182143773,0.0000169984717629705,0.00986775450070629,0.00918533814933109,0.00946766094371185,0.00041342403770591,0.00000227595510359944,0.0000243373110210606,90364.839033015,98524.2163072,188889.05534022,0.0120660844513837,0.00396577371049134,0.00584202761477783,0.147137214696602,0.14172995254658,0.143988511148735,0.0290312400416624,0.00213503818638394,0.00699295430450723,770523.220436779,1069138.98671071,1839662.20714749,0.102885130422753,0.0430347324269842,0.0568977244163889,7579525.00504259,24942154.6147229,32521679.6197655,4206249.34907238,18583199.9458672,22789449.2949396,-0.00361243435116343,-0.000127057932882479,-0.000935448293272856,0.00436353250593946,-0.0043847283609999,-0.00281029478002637,15.8289672218381,17.0281119556555,17.2915924609914,15.2234641016187,16.7356357395785,16.9348396196073,15.8409610914127,17.0320698864141,17.2974174901344,13.5548250701302,13.882364197188,14.4250925296597,15.2520819176227,16.7377685018098,16.9418082366008,4206249.34907238,18583199.9458672,22789449.2949396,118667.567879729,39591.3125455,158258.88042523,680158.381403764,970614.77040351,0.0908190459713683,0.0390689587164929,0.0510556968016105,1650773.15180727,0.233060687321821,0.766939312678179,0.418839511646827,0.581160488353172,0.184570030395881,0.815429969604119
1966,669357.179841109,1045153.5002117,0.15913397525725,0.0562418476503632,0.0752326507702631,1714510.68005281,138626.006070959,145422.217905998,284048.223976899,71584.777316674,79896.3629252401,151481.14024191,172750.81791234,103881.849424299,276632.667336602,0.0181242955696295,0.00581344825400265,0.00869619735641791,0.0888384782343419,0.0720691247361991,0.0791270484791866,0.0402490662939243,0.00557452820772752,0.0120655465414821,7718151.01111355,25087576.8326289,32805727.8437424,0.000165241832613121,0.000016930883337719,0.0000379217695901032,0.00406563603244874,0.00266050716231347,0.00321477473888715,0.00082097106618547,0.0000155665944005443,0.0000730823370151488,138626.006070955,145422.21790592,284048.22397687,0.0182895374022426,0.00583037913734037,0.00873411912600802,0.0929041142667906,0.0747296318985126,0.0823418232180738,0.0410700373601098,0.00559009480212807,0.0121386288784972,842107.997753453,1149035.34963595,1991143.3473894,0.111103004105562,0.0460680068496446,0.0612251080100812,7718151.01111355,25087576.8326289,32805727.8437424,4379000.16698472,18687081.7952915,23066081.9622762,0.0119938695745549,0.0039579307586699,0.00582502914301486,0.0286178160039565,0.00213276223128034,0.00696861699348617,15.8409610914127,17.0320698864141,17.2974174901344,15.2520819176227,16.7377685018098,16.9418082366008,15.8590853869823,17.0378833346681,17.3061136874908,13.6436635483646,13.9544333219242,14.5042195781389,15.2923309839166,16.7433430300175,16.9538737831423,4379000.16698472,18687081.7952915,23066081.9622762,172750.817912344,103881.84942425,276632.66733659,703481.991682498,1003613.13173003,0.0928134667033195,0.0402376277123074,0.0524909888840741,1707095.12341253,0.235268397271233,0.764731602728768,0.42292685700281,0.577073142997192,0.189845860001123,0.810154139998878
1967,689395.368779324,1068575.53611853,0.157432140326687,0.0571825792718355,0.0762145434050287,1757970.90489785,87398.7106307102,52096.1419326998,139494.8525635,-55699.810054663,-47604.48773484,-103304.2977895,97012.8189194696,32855.3257825002,129868.144701999,0.0112601544671413,0.00207441820185039,0.00424313445535773,-0.0684322889826294,-0.0423126458950893,-0.0532762052378306,0.0219122657228503,0.00175664007359799,0.00561447390174052,7805549.72174426,25139672.9745616,32945222.6963059,0.0000636341585104113,0.00000215309398490749,0.00000901484088501603,0.00228897933201806,0.000882686625409239,0.00139430636553546,0.000241836862231427,0.00000154379600858338,0.000015790696919692,87398.710630715,52096.1419327001,139494.85256342,0.0113237886256518,0.0020765712958353,0.00425214929624275,-0.0661433096506114,-0.0414299592696801,-0.0518818988722951,0.0221541025850817,0.00175818386960658,0.00563026459866022,786408.18769879,1101430.86190111,1887839.0495999,0.10189074903645,0.0439034375160772,0.057546019359543,7805549.72174426,25139672.9745616,32945222.6963059,4476012.98590419,18719937.121074,23195950.1069782,0.0181242955696295,0.00581344825400265,0.00869619735641791,0.0402490662939243,0.00557452820772752,0.0120655465414821,15.8590853869823,17.0378833346681,17.3061136874908,15.2923309839166,16.7433430300175,16.9538737831423,15.8703455414494,17.03995775287,17.3103568219462,13.5752312593819,13.9121206760291,14.4509433729011,15.3142432496395,16.7450996700911,16.959488257044,4476012.98590419,18719937.121074,23195950.1069782,97012.818919466,32855.3257825801,129868.14470205,699009.477068075,1049334.71996841,0.0905669604107972,0.0418268662202419,0.0532938700633027,1748344.19703648,0.236925086034385,0.763074913965613,0.416565272270143,0.583434727729857,0.19296527907937,0.80703472092063
1968,702233.947702253,1135818.33345832,0.156888273093425,0.0606742600742858,0.0792402239478699,1838052.28116057,99109.1751655703,-118272.920596097,-19163.7454305999,10567.679417229,-28253.84320302,-17686.1637857899,94741.9194137705,-62641.314760197,32100.6046536006,0.0126173359492352,-0.00471573403980585,-0.000581854352674327,0.0133484182782979,-0.0259866925357102,-0.00941263029239003,0.0209456867483251,-0.00335184648522002,0.00138293163896464,7904658.89690983,25021400.0539655,32926058.9508753,0.0000799344159099491,0.0000111016161551949,0.000000169244418898483,0.0000894878657778098,0.000334748160143217,0.000044160141537828,0.000220900505137032,0.00000561116642301684,0.000000956690918586757,99109.17516557,-118272.92059607,-19163.7454305,0.0126972703651451,-0.00470463242365066,-0.000581685108255428,0.0134379061440757,-0.025651944375567,-0.00936847015085221,0.0211665872534621,-0.00334623531879701,0.00138388832988322,796975.867116019,1073177.01869809,1870152.88581411,0.102103746120001,0.0426885830927085,0.0567655257046967,7904658.89690983,25021400.0539655,32926058.9508753,4570754.90531796,18657295.8063138,23228050.7116318,0.0112601544671413,0.00207441820185039,0.00424313445535773,0.0219122657228503,0.00175664007359799,0.00561447390174052,15.8703455414494,17.03995775287,17.3103568219462,15.3142432496395,16.7450996700911,16.959488257044,15.8829628773987,17.0352420188302,17.3097749675935,13.5885796776602,13.8861339834934,14.4415307426087,15.3351889363878,16.7417478236059,16.960871188683,4570754.90531796,18657295.8063138,23228050.7116318,94741.919413766,-62641.31476023,32100.6046535401,697866.691950449,1191449.93929416,0.0894064757548557,0.0473932155163581,0.0573472108129491,1889316.63124461,0.240073034817296,0.759926965182705,0.426155462027417,0.573844537972583,0.196777377579475,0.803222622420523
1969,711392.44088457,1069992.07095804,0.155640032253071,0.0573497939929722,0.0766910893194561,1781384.51184261,145087.43671658,39555.924905397,184643.361621998,24356.35740366,22071.0324218101,46427.38982547,109939.78363511,25255.9801618978,135195.763797,0.0181882601488255,0.00157963547500017,0.00559215319687567,0.0301032872896645,0.02035744278826,0.024522306901547,0.0237681583007312,0.00135276310116694,0.00580349341678499,8049746.33362641,25060955.9788709,33110702.3124973,0.00016641379837027,0.00000124828130777885,0.0000156652759479561,0.000457685016557557,0.000208626031015725,0.000303144631127773,0.000284713908014326,0.000000915396729358987,0.0000168728927004095,145087.436716571,39555.92490541,184643.36162198,0.0183546739471957,0.00158088375630795,0.00560781847282363,0.030560972306222,0.0205660688192757,0.0248254515326748,0.0240528722087455,0.0013536784978963,0.0058203663094854,821332.224519679,1095248.0511199,1916580.27563958,0.103904828181867,0.0437724527307704,0.0582086145960882,8049746.33362641,25060955.9788709,33110702.3124973,4680694.68895307,18682551.7864757,23363246.4754288,0.0126173359492352,-0.00471573403980585,-0.000581854352674327,0.0209456867483251,-0.00335184648522002,0.00138293163896464,15.8829628773987,17.0352420188302,17.3097749675935,15.3351889363878,16.7417478236059,16.960871188683,15.9011511375475,17.0368216543052,17.3153671207904,13.6186829649499,13.9064914262816,14.4660530495102,15.3589570946885,16.743100586707,16.9666746820998,4680694.68895307,18682551.7864757,23363246.4754288,109939.783635109,25255.9801618601,135195.76379697,676244.787803108,1055692.12621449,0.085550154234672,0.0421915689744619,0.0526007961232651,1731936.9140176,0.243116145880968,0.756883854119032,0.428540476472134,0.571459523527866,0.200344361126172,0.799655638873827
1970,726868.679539373,1072767.29579223,0.155290769392599,0.0574208121060211,0.077028506172046,1799635.9753316,73423.1438130401,738.52386810258,74161.6676812023,-67353.792315105,-33472.3454231902,-100826.1377383,27109.7526652003,-10991.5900955983,16118.1625695974,0.0090798281654525,0.0000294686678010692,0.0022373049289186,-0.0855639228721419,-0.0310381677123939,-0.0540416071506868,0.00577511434682876,-0.000588507654409653,0.000689656089999602,8123169.47743945,25061694.502739,33184863.9801785,0.0000413466852788539,0.000000000434204665817039,0.00000250463420294663,0.00355838320822091,0.000476738829718017,0.00143429452212844,0.0000167081211442394,0.000000173136661651627,0.000000237867441153891,73423.143813043,738.523868049961,74161.6676810901,0.00912117485073135,0.000029469102005735,0.00223980956312155,-0.082005539663921,-0.0305614288826759,-0.0526073126285584,0.005791822467973,-0.000588334517748002,0.000689893957440756,753978.432204574,1061775.70569671,1815754.13790128,0.0936648685505729,0.0423677255804568,0.0548388892740563,8123169.47743945,25061694.502739,33184863.9801785,4707804.44161827,18671560.1963801,23379364.6379984,0.0181882601488255,0.00157963547500017,0.00559215319687567,0.0237681583007312,0.00135276310116694,0.00580349341678499,15.9011511375475,17.0368216543052,17.3153671207904,15.3589570946885,16.743100586707,16.9666746820998,15.9102309657129,17.036851122973,17.3176044257193,13.5331190420778,13.8754532585692,14.4120114423595,15.3647322090353,16.7425120790526,16.9673643381898,4707804.44161827,18671560.1963801,23379364.6379984,27109.752665201,-10991.59009552,16118.16256968,680555.288391531,1061037.18182866,0.0845436936998412,0.0423382564784531,0.0525990797109382,1741592.47022019,0.244785378125746,0.755214621874252,0.415242579634736,0.584757420365266,0.201365799050274,0.798634200949725
1971,734905.43662079,1086124.74164837,0.156103645708821,0.0581700045537137,0.0778904904588145,1821030.17826916,22536.6604535095,-105916.057672501,-83379.3972190022,-34349.077712413,-76972.7452044429,-111321.82291685,-15276.08212863,-101321.7811561,-116597.8632848,0.00277052642136866,-0.00423516862189288,-0.00251573492888113,-0.046627469060585,-0.0752563985350836,-0.0632687821892848,-0.00325011803282926,-0.00544130707572776,-0.00499969030725111,8145706.13789296,24955778.4450665,33101484.5829595,0.0000038414551234928,0.00000895567923152232,0.00000316180913577857,0.00107035993747785,0.0027620432852285,0.00195991850935941,0.0000052759162822583,0.0000147770969558866,0.0000124776481314516,22536.660453515,-105916.057672483,-83379.3972189699,0.00277436787649215,-0.00422621294266136,-0.00251257311974535,-0.0455571091231072,-0.0724943552498551,-0.0613088636799254,-0.00324484211654701,-0.00542652997877188,-0.00498721265911966,719629.354492161,984802.960492267,1704432.31498443,0.088589725536417,0.0392951466384142,0.0513617387735112,8145706.13789296,24955778.4450665,33101484.5829595,4692528.35948964,18570238.415224,23262766.7747136,0.0090798281654525,0.0000294686678010692,0.0022373049289186,0.00577511434682876,-0.000588507654409653,0.000689656089999602,15.9102309657129,17.036851122973,17.3176044257193,15.3647322090353,16.7425120790526,16.9673643381898,15.9130014921343,17.0326159543511,17.3150886907904,13.4864915730172,13.8001968600342,14.3487426601703,15.3614820910025,16.7370707719769,16.9623646478825,4692528.35948964,18570238.415224,23262766.7747136,-15276.0821286291,-101321.781156103,-116597.86328473,697092.694038646,1090719.01816475,0.0858153576599242,0.0435213595810748,0.0538743118932556,1787811.7122034,0.246082803853648,0.753917196146351,0.422210578950878,0.577789421049121,0.201718411439794,0.798281588560208
1972,736139.139654378,1093515.39650465,0.156874734313687,0.0588853719620626,0.0786516304736308,1829654.53615903,71280.4788301103,-99663.3689442016,-28382.8901140988,57492.4775172691,28174.095728003,85666.5732452699,40982.6923550498,-80538.3402842991,-39555.647929199,0.00871261604737406,-0.00400159459476157,-0.000857818490509032,0.07686084199403,0.0282072736018275,0.0490387609418033,0.00869568836039747,-0.00434638967864487,-0.00170183178935801,8216986.61672307,24856115.0761223,33073101.6928454,0.0000380653083553225,0.00000799571089649814,0.000000367821099776528,0.00303094835385161,0.000401592189883507,0.00122229811706145,0.0000379173240883796,0.00000943188179325372,0.00000144729458692204,71280.4788301081,-99663.3689441599,-28382.8901140499,0.00875068135572938,-0.00399359888386507,-0.000857450669409256,0.0798917903478816,0.028608865791711,0.0502610590588647,0.00873360568448585,-0.00433695779685161,-0.00170038449477109,777121.83200943,1012977.05622027,1790098.8882297,0.0954026353092142,0.0405908819254053,0.0540791118822276,8216986.61672307,24856115.0761223,33073101.6928454,4733511.05184469,18489700.0749397,23223211.1267844,0.00277052642136866,-0.00423516862189288,-0.00251573492888113,-0.00325011803282926,-0.00544130707572776,-0.00499969030725111,15.9130014921343,17.0326159543511,17.3150886907904,15.3614820910025,16.7370707719769,16.9623646478825,15.9217141081817,17.0286143597563,17.3142308722999,13.5633524150112,13.828404133636,14.3977814211121,15.3701777793629,16.7327243822983,16.9606628160932,4733511.05184469,18489700.0749397,23223211.1267844,40982.692355052,-80538.3402843799,-39555.6479293299,705841.353179322,1112640.42516443,0.0866519539534851,0.0445844808092687,0.0549365625516354,1818481.77834375,0.248449229015028,0.751550770984971,0.434122291857271,0.565877708142729,0.20382672430624,0.79617327569376
1973,732358.775421487,1016816.62499954,0.154717875885402,0.0549936786902075,0.0753201351385737,1749175.40042103,214179.46409706,75085.5338877998,289264.9979848,88633.278064522,17164.69869405,105797.97675857,133396.33465246,13325.1299146973,146721.464567199,0.0257315373572506,0.00301625383007931,0.00870820460823296,0.10800494971823,0.0168028432306304,0.0574211431022889,0.0277914804031578,0.000720418968334968,0.00629800600829,8431166.08082013,24931200.6100101,33362366.6908302,0.000333913894813694,0.00000455347057282725,0.000038026715071568,0.0060483099043179,0.00014196177620434,0.00168060678103618,0.000389785720742847,0.000000259564074417884,0.0000198741404194378,214179.464097055,75085.5338877529,289264.99798481,0.0260654512520643,0.00302080730065213,0.00874623132330453,0.114053259622548,0.0169448050068348,0.059101749883325,0.0281812661239007,0.000720678532409386,0.00631788014870944,865755.110073952,1030141.75491432,1895896.86498827,0.105361630784694,0.0414441980075926,0.0573244349016834,8431166.08082013,24931200.6100101,33362366.6908302,4866907.38649715,18503025.2048544,23369932.5913516,0.00871261604737406,-0.00400159459476157,-0.000857818490509032,0.00869568836039747,-0.00434638967864487,-0.00170183178935801,15.9217141081817,17.0286143597563,17.3142308722999,15.3701777793629,16.7327243822983,16.9606628160932,15.9474456455389,17.0316306135864,17.3229390769081,13.6713573647294,13.8452069768666,14.4552025642143,15.3979692597661,16.7334448012666,16.9669608221014,4866907.38649715,18503025.2048544,23369932.5913516,133396.334652465,13325.1299147799,146721.46456724,651575.645976897,955056.221026567,0.0792961795326308,0.0384233907069423,0.0485782035783785,1606631.86700346,0.252714867591737,0.747285132408264,0.456646733301766,0.543353266698235,0.208255088775833,0.791744911224165
1974,752012.805252502,986901.972668422,0.154515536362763,0.0533373306117262,0.0744082068325876,1738914.77792092,120700.765708219,79468.2016693018,200168.967377596,-73855.6404814851,-58530.0429233429,-132385.68340483,39886.6643399699,-15290.2606773973,24596.4036625028,0.0142145161634808,0.003182430680301,0.00598191576659346,-0.0891676343222052,-0.0584954464950531,-0.0723851950128722,0.00816208394161677,-0.000826707074232047,0.00105192725827408,8551866.84652835,25010668.8116794,33562535.6582078,0.000101506620461121,0.00000506930866442292,0.0000179273869983076,0.00385986123244964,0.00167798167128134,0.00255772398867748,0.0000334006181741675,0.000000341628143493765,0.000000553469531061959,120700.765708225,79468.2016693311,200168.96737755,0.0143160227839419,0.00318749998896542,0.00599984315359177,-0.0853077730897556,-0.0568174648237718,-0.0698274710241947,0.00819548455979094,-0.000826365446088553,0.00105248072780514,791899.469592467,971611.711990977,1763511.18158344,0.0939252603971284,0.0389717176958123,0.0528592949632722,8551866.84652835,25010668.8116794,33562535.6582078,4906794.05083712,18487734.944177,23394528.9950141,0.0257315373572506,0.00301625383007931,0.00870820460823296,0.0277914804031578,0.000720418968334968,0.00629800600829,15.9474456455389,17.0316306135864,17.3229390769081,15.3979692597661,16.7334448012666,16.9669608221014,15.9616601617024,17.0348130442667,17.3289209926747,13.5821897304072,13.7867115303716,14.3828173692015,15.4061313437077,16.7326180941924,16.9680127493597,4906794.05083712,18487734.944177,23394528.9950141,39886.664339965,-15290.260677445,24596.40366252,671198.703884242,892143.510321646,0.0796092376131858,0.0357842177068457,0.0468594518096818,1563342.21420589,0.254803955625354,0.745196044374644,0.449047036311631,0.550952963688371,0.209741091683567,0.790258908316434
1975,760907.996433441,1020851.98121943,0.15507233206652,0.0552177962471797,0.0761613955994841,1781759.97765287,-2729.35993354023,-67374.0576009005,-70103.4175344966,-105531.221133653,-72291.9710738331,-177823.19220748,-74539.7479746304,-121532.240302302,-196071.988276903,-0.000319204638927317,-0.00269744755547308,-0.00209092466291239,-0.143020162394102,-0.0773176172841747,-0.106288435388153,-0.0153076975920889,-0.00659537018844247,-0.00841642326525616,8549137.48659481,24943294.7540785,33492432.2406733,0.0000000509403815764022,0.00000363484265835864,0.00000218446019314674,0.00975675562864164,0.00291343896720485,0.00545369497680293,0.000116567252735563,0.0000217017174662382,0.0000353189344662556,-2729.35993354104,-67374.0576008951,-70103.4175344298,-0.000319153698545741,-0.00269381271281472,-0.00208874020271924,-0.13326340676546,-0.0744041783169699,-0.10083474041135,-0.0151911303393534,-0.00657366847097623,-0.0083811043307899,686368.248458814,899319.740917144,1585687.98937596,0.0802594639014342,0.0359574447084431,0.0472457744410076,8549137.48659481,24943294.7540785,33492432.2406733,4832254.30286249,18366202.7038747,23198457.0067372,0.0142145161634808,0.003182430680301,0.00598191576659346,0.00816208394161677,-0.000826707074232047,0.00105192725827408,15.9616601617024,17.0348130442667,17.3289209926747,15.4061313437077,16.7326180941924,16.9680127493597,15.9613409570635,17.0321155967112,17.3268300680118,13.4391695680131,13.7093939130874,14.2765289338133,15.3908236461156,16.7260227240039,16.9595963260945,4832254.30286249,18366202.7038747,23198457.0067372,-74539.747974627,-121532.240302286,-196071.98827691,689097.608392355,966693.798518039,0.08057861759998,0.0386512574212576,0.0493345146437248,1655791.40691039,0.255255797045779,0.744744202954221,0.432852019475112,0.567147980524887,0.20830067712948,0.79169932287052
1976,751343.941341624,1054766.90977555,0.155485182329198,0.0574297761372865,0.0778547836432676,1806110.85111717,17223.9984676912,-180190.221545499,-162966.2230778,10552.658755827,-32357.53639771,-21804.8776418802,-54423.0341269793,-187804.705256101,-242227.739383098,0.00201267918751036,-0.00725021379331992,-0.0048776389304841,0.0152576392714767,-0.0366432516781217,-0.0138464732617756,-0.0113263540748001,-0.0102782000608705,-0.010496440682072,8566361.4850625,24763104.532533,33329466.0175955,0.00000202679829215853,0.0000262193963473274,0.0000118763633841319,0.000116992028153127,0.000663238201812195,0.0000954214861602493,0.000063901663150184,0.0000526401950589929,0.0000548953968510547,17223.998467688,-180190.221545486,-162966.22307779,0.00201470598580252,-0.00722399439697259,-0.00486576256709996,0.0153746312996298,-0.0359800134763095,-0.0137510517756153,-0.0112624524116499,-0.0102255598658116,-0.010441545285221,696920.907214641,866962.204519434,1563883.11173408,0.0815194407982588,0.0347573250874436,0.0466936262047549,8566361.4850625,24763104.532533,33329466.0175955,4777831.26873551,18178397.9986186,22956229.2673541,-0.000319204638927317,-0.00269744755547308,-0.00209092466291239,-0.0153076975920889,-0.00659537018844247,-0.00841642326525616,15.9613409570635,17.0321155967112,17.3268300680118,15.3908236461156,16.7260227240039,16.9595963260945,15.963353636251,17.0248653829179,17.3219524290813,13.4544272072846,13.6727506614093,14.2626824605515,15.3794972920408,16.715744523943,16.9490998854124,4777831.26873551,18178397.9986186,22956229.2673541,-54423.034126983,-187804.705256116,-242227.73938309,679696.908746953,1047152.42606492,0.0795047348124567,0.0419813194844157,0.0515593887718545,1726849.33481187,0.257020663953635,0.742979336046365,0.445634908379997,0.55436509162,0.208127877322171,0.791872122677829
1977,748143.471044139,1111222.57415987,0.15658641525073,0.0611287405108147,0.0809961437285435,1859366.04520401,75183.8971009888,-307335.271669202,-232151.374568202,77635.007883323,5047.36987147201,82682.37775479,26412.4440538296,-239212.999768998,-212800.5557152,0.00873835221136154,-0.0124886752778046,-0.00698972063460346,0.105617924039496,0.00580502122765481,0.0515196944264691,0.00551290007619087,-0.0132465396526591,-0.00931307161578232,8641545.38216349,24455769.2608638,33097314.6430273,0.0000382908514008524,0.0000776598792533584,0.0000243712814022154,0.00577923319833751,0.0000168817862947097,0.00135022733073267,0.0000152239968930013,0.0000873492890650866,0.0000432323387447014,75183.8971009899,-307335.271669264,-232151.37456827,0.0087766430627624,-0.0124110153985513,-0.00696534935320124,0.111397157237834,0.00582190301394951,0.0528699217572018,0.00552812407308388,-0.013159190363594,-0.00926983927703762,774555.915097964,872009.574390906,1646565.48948887,0.0904183084555313,0.0352140650719011,0.0494026963594198,8641545.38216349,24455769.2608638,33097314.6430273,4804243.71278934,17939184.9988496,22743428.7116389,0.00201267918751036,-0.00725021379331992,-0.0048776389304841,-0.0113263540748001,-0.0102782000608705,-0.010496440682072,15.963353636251,17.0248653829179,17.3219524290813,15.3794972920408,16.715744523943,16.9490998854124,15.9720919884624,17.0123767076401,17.3149627084467,13.5600451313241,13.6785556826369,14.314202154978,15.385010192117,16.7024979842904,16.9397868137966,4804243.71278934,17939184.9988496,22743428.7116389,26412.444053825,-239212.999768964,-212800.55571514,699372.017996974,1179344.84606017,0.0816416653927687,0.0476250804704549,0.0563680457126231,1878716.86405714,0.261095060894435,0.738904939105565,0.470406989605013,0.529593010394987,0.211236563039889,0.788763436960112
1978,752315.55291249,1087762.32271191,0.156593961066079,0.0606361059759217,0.0809059134818465,1840077.8756244,120764.028612372,-172335.3418031,-51571.3131906986,56247.19941946,100273.952988195,156521.15240765,78487.5616049301,-115478.795332801,-36991.2337278016,0.0138780710726696,-0.00707176353997951,-0.00155938734076244,0.0701029884702802,0.108847053105452,0.0908084003493279,0.0162051165216557,-0.00645804591295729,-0.00162778221354642,8762309.41077586,24283433.9190607,33045743.3298366,0.0000967474663423774,0.0000249460808826284,0.00000121521269333554,0.00251565444892858,0.0061447496602874,0.00425077185294978,0.000132015043087578,0.0000208083606266785,0.00000132411891131789,120764.028612368,-172335.341803069,-51571.31319071,0.013974818539012,-0.00704681745909689,-0.00155817212806911,0.0726186429192088,0.114991802765739,0.0950591722022777,0.0163371315647433,-0.00643723755233061,-0.00162645809463511,830803.114517424,972283.527379101,1803086.64189652,0.0961405718278395,0.0397568163572361,0.0544783364252901,8762309.41077586,24283433.9190607,33045743.3298366,4882731.27439427,17823706.2035168,22706437.4779111,0.00873835221136154,-0.0124886752778046,-0.00698972063460346,0.00551290007619087,-0.0132465396526591,-0.00931307161578232,15.9720919884624,17.0123767076401,17.3149627084467,15.385010192117,16.7024979842904,16.9397868137966,15.985970059535,17.0053049441001,17.313403321106,13.6301481197944,13.7874027357424,14.4050105553273,15.4012153086386,16.6960399383774,16.9381590315831,4882731.27439427,17823706.2035168,22706437.4779111,78487.561604934,-115478.795332809,-36991.2337278801,710039.085905056,1144618.86918217,0.082165753288828,0.0468036338163317,0.0560365085533595,1854657.95508723,0.265156977203308,0.734843022796691,0.460767161828435,0.539232838171567,0.215037311737881,0.784962688262118
