"year","spec_id","window_id","estimator","residual","standardized_residual","studentized_residual","mad_score","cook_distance","leverage","outlier_flag_residual","outlier_flag_influence","outlier_flag_consensus","recurs_across_estimators","recurs_across_specs","recurs_across_windows","outlier_priority","historical_prior_used"
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","DOLS",-0.00187055174649802,-0.0650248125003653,0.246301990881511,0.0830059565922058,0.00190657849293149,0.0841017394610442,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","IM_OLS",-0.0278563984766925,-0.511302617273788,0.246301990881511,0.961331836321013,0.00190657849293149,0.0841017394610442,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","FM_OLS",0.0234343087552258,0.386293748766661,0.246301990881511,0.438254802358926,0.00190657849293149,0.0841017394610442,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","DOLS",0.0188012260346162,1.13396717754274,-0.32140753113994,1.09610442140699,0.00586123977751312,0.141147934296012,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","IM_OLS",-0.0130993975988133,-0.432058242950459,-0.32140753113994,0.82018780540125,0.00586123977751312,0.141147934296012,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","FM_OLS",-0.0103440224629896,-0.33041227033297,-0.32140753113994,0.439485944843399,0.00586123977751312,0.141147934296012,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","DOLS",0.0274350283178357,0.201691649503897,0.412558550347577,0.175101343955248,0.000767662166986524,0.0132325223966912,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","IM_OLS",0.0361953543004153,0.230702408731244,0.412558550347577,0.508039115067977,0.000767662166986524,0.0132325223966912,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","FM_OLS",0.0750455396592606,0.482714076436081,0.412558550347577,0.50348390975156,0.000767662166986524,0.0132325223966912,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","DOLS",0.047638298070554,0.471749884118965,0.760313208344521,0.986704823110947,0.0253115149276097,0.115073805206959,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","FM_OLS",0.100631093457107,0.664874903579942,0.760313208344521,2.2611227220853,0.0253115149276097,0.115073805206959,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","IM_OLS",0.166946883405512,1.11464686959288,0.760313208344521,2.49436403566806,0.0253115149276097,0.115073805206959,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","DOLS",-0.00480606077157741,-0.173470143419247,-0.0857668649963075,0.136653773081007,0.000405516623288294,0.137995908078937,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","IM_OLS",-0.0338252905203984,-0.604141889314534,-0.0857668649963075,1.69400315327818,0.000405516623288294,0.137995908078937,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","FM_OLS",-0.00590665703359328,-0.0958120854686397,-0.0857668649963075,0.793259310269607,0.000405516623288294,0.137995908078937,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","IM_OLS",0.0136709867059886,0.449046493191738,0.0563305709259575,0.946170225171107,0.000188321680727337,0.145990507217848,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","DOLS",0.0146610353406411,0.859237692162442,0.0563305709259575,0.963027508015157,0.000188321680727337,0.145990507217848,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","FM_OLS",0.00146949843569821,0.0466845797817738,0.0563305709259575,0,0.000188321680727337,0.145990507217848,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1970","FM_OLS",0.117995350511647,0.755024227352674,0.95870548464587,2.82973600406161,0.0713509640799153,0.188579688402827,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1970","IM_OLS",0.246926912143074,1.64281394991619,0.95870548464587,3.44176916542145,0.0713509640799153,0.188579688402827,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1970","DOLS",,,0.95870548464587,,0.0713509640799153,0.188579688402827,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1971","FM_OLS",0.107722316927427,0.694997559498975,0.885908378551629,2.60679186743152,0.04940063040961,0.158119101782058,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1971","IM_OLS",0.212317600745094,1.41661626680973,0.885908378551629,3.33003287285132,0.04940063040961,0.158119101782058,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1971","DOLS",,,0.885908378551629,,0.04940063040961,0.158119101782058,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1972","FM_OLS",0.1033483873181,0.674793808313363,0.815963767280921,2.41557200357582,0.034666856977566,0.134147697009913,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1972","IM_OLS",0.186083688736935,1.24633750177589,0.815963767280921,2.89085086508521,0.034666856977566,0.134147697009913,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1972","DOLS",0.0463024083941464,0.452626669931782,0.815963767280921,1.00337158845705,0.034666856977566,0.134147697009913,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1973","DOLS",0.047638298070554,0.471749884118965,0.760313208344521,0.986704823110947,0.0253115149276097,0.115073805206959,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1973","FM_OLS",0.100631093457107,0.664874903579942,0.760313208344521,2.2611227220853,0.0253115149276097,0.115073805206959,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1970,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1973","IM_OLS",0.166946883405512,1.11464686959288,0.760313208344521,2.49436403566806,0.0253115149276097,0.115073805206959,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","DOLS",-0.00530189766507371,-0.0525033368195651,0.212405133582271,0.267639713585534,0.00205597576432724,0.117858205176271,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974","DOLS",-0.0661939968602411,-0.823615204724268,-0.465414681585209,1.09290249684692,0.006722578448269,0.0837198145610731,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","bridge_1940_1978","IM_OLS",0.07840458817797,1.17150780309707,-0.32534928628631,1.73904249581334,0.00231493381511858,0.0601317852986457,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974","IM_OLS",0.154179997147914,0.952008124938699,-0.465414681585209,1.55523847537902,0.006722578448269,0.0837198145610731,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","full_long_sample","IM_OLS",0.134359925013687,0.829484255115373,0.11244165492817,1.65116808266566,7.34201392685282e-05,0.0169443403532799,FALSE,FALSE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","fordist_core","IM_OLS",0.0248866468062172,0.664401597642928,-0.846924134464403,1.15642598508908,0.0327853035056889,0.119433291412412,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1972","FM_OLS",0.0213734321018286,0.139553794877592,0.26771863288074,0.936164966885686,0.00389848448262467,0.137546399876964,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974","FM_OLS",-0.0683341260773336,-0.578618318050625,-0.465414681585209,0.844798947211902,0.006722578448269,0.0837198145610731,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","full_long_sample","DOLS",-0.0136421323511107,-0.172895589319298,0.11244165492817,0.426210327084968,7.34201392685282e-05,0.0169443403532799,FALSE,FALSE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","IM_OLS",-0.00917721240755009,-0.0584938329457317,0.0278040157202673,0.0951457447269051,4.19396221416458e-06,0.0158453772044663,FALSE,FALSE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","DOLS",0.0129564559655811,0.456710858107852,-0.394635960638871,0.528533527612819,0.00575055945332543,0.0972751070908301,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","IM_OLS",0.112152249215064,0.748801959972642,0.212405133582271,1.84056748619815,0.00205597576432724,0.117858205176271,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974","FM_OLS",0.0189284879038816,0.125061510688758,0.212405133582271,0.853161564309025,0.00205597576432724,0.117858205176271,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","FM_OLS",-0.023610904310214,-0.391146566088832,-0.394635960638871,0.782878484069592,0.00575055945332543,0.0972751070908301,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","IM_OLS",0.00128878351737978,0.0236555485120214,-0.141433189517264,0.0712189993611582,0.000531672141233257,0.0719833322916247,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","IM_OLS",-0.0299272469511722,-0.534520272757463,-0.478239466400478,1.54483531763241,0.0114039302150927,0.127294759951322,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","DOLS",0.00550911796102218,0.332274019444703,-1.24583492793533,4.17018123012179e-05,0.0740856774419107,0.127580800865415,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","full_long_sample","FM_OLS",0.00905673252438355,0.0854266516762643,0.11244165492817,0.211717013081222,7.34201392685282e-05,0.0169443403532799,FALSE,FALSE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1971","DOLS",,,0.335352930433871,,0.00742583304771343,0.162264746080246,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","FM_OLS",-0.0390390615078573,-1.24699893011945,-1.24583492793533,2.00179276152741,0.0740856774419107,0.127580800865415,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1972","IM_OLS",0.150681385924628,1.00922258889075,0.26771863288074,2.45749824053331,0.00389848448262467,0.137546399876964,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1972","DOLS",,,0.26771863288074,,0.00389848448262467,0.137546399876964,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","FM_OLS",-0.0385414085491593,-0.625181504358882,-0.478239466400478,2.20783569934918,0.0114039302150927,0.127294759951322,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1940_1973","DOLS",-0.0391504991226828,-1.41309962993203,-0.478239466400478,1.64707515554862,0.0114039302150927,0.127294759951322,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1973","FM_OLS",0.0189284879038816,0.125061510688758,0.212405133582271,0.853161564309025,0.00205597576432724,0.117858205176271,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","bridge_1940_1978","DOLS",0.00472082255660342,0.152769893506124,-0.32534928628631,0.00364435977988663,0.00231493381511858,0.0601317852986457,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","bridge_1940_1978","FM_OLS",-0.0217987496780481,-0.377121193236798,-0.32534928628631,0.675698362490374,0.00231493381511858,0.0601317852986457,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","IM_OLS",-0.0282543998839702,-0.928063164568514,-1.05000633149081,1.51829568427776,0.0453513708233162,0.110248742702221,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","FM_OLS",-0.0316913653192739,-1.00680479590849,-1.05000633149081,1.56302324716006,0.0453513708233162,0.110248742702221,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","fordist_core","FM_OLS",-0.0313246665954789,-0.977803937769754,-0.846924134464403,1.30443438981938,0.0327853035056889,0.119433291412412,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","FM_OLS",0.0121287161628416,0.0780153230622946,0.0278040157202673,0.15138235275307,4.19396221416458e-06,0.0158453772044663,FALSE,FALSE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","full_long_sample","DOLS",-0.00230026184293478,-0.0169106297255315,0.0278040157202673,0.425481465297549,4.19396221416458e-06,0.0158453772044663,FALSE,FALSE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1947_1974","FM_OLS",-0.0309888564611214,-0.968303963821056,-1.03140234473631,1.45721316848319,0.0396339075810416,0.100765450555428,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1972","IM_OLS",0.145774220180052,0.885356478969823,-0.474398079896506,1.40598764080318,0.00784200400449299,0.0930193431343971,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1971","IM_OLS",0.135959974657049,0.81292258461579,-0.505973616818152,1.30854687765943,0.0100147680150158,0.103278547372181,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1973","DOLS",-0.00530189766507371,-0.0525033368195651,0.212405133582271,0.267639713585534,0.00205597576432724,0.117858205176271,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1973","IM_OLS",0.112152249215064,0.748801959972642,0.212405133582271,1.84056748619815,0.00205597576432724,0.117858205176271,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","IM_OLS",0.0980980948130414,1.38974525136694,-0.394635960638871,2.23143263309061,0.00575055945332543,0.0972751070908301,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1972","DOLS",,,-0.474398079896506,,0.00784200400449299,0.0930193431343971,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","pre_1974_alt_1947_1974","DOLS",-0.00311133612342333,-0.182345735353435,-1.05000633149081,0.837944843749803,0.0453513708233162,0.110248742702221,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1973","FM_OLS",-0.0683341260773336,-0.578618318050625,-0.465414681585209,0.844798947211902,0.006722578448269,0.0837198145610731,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","fordist_core","IM_OLS",-0.0406712650197793,-1.34146285510185,-1.24583492793533,2.12760535852727,0.0740856774419107,0.127580800865415,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1947_1974","DOLS",-0.0122456607817167,-1.77479147985758,-1.03140234473631,3.54195148758384,0.0396339075810416,0.100765450555428,TRUE,TRUE,TRUE,1,1,1,"medium",FALSE
1971,"SPEC_B1_WAGE_BASELINE","fordist_core","DOLS",-0.0147251744408805,-1.68670205674455,-0.846924134464403,2.51014805221435,0.0327853035056889,0.119433291412412,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1971","FM_OLS",0.0254937768692987,0.164479498881469,0.335352930433871,1.10528183961651,0.00742583304771343,0.162264746080246,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1973","IM_OLS",0.154179997147914,0.952008124938699,-0.465414681585209,1.55523847537902,0.006722578448269,0.0837198145610731,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1971","FM_OLS",-0.0790886757548215,-0.657383817070617,-0.505973616818152,0.806773305372123,0.0100147680150158,0.103278547372181,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1971","DOLS",,,-0.505973616818152,,0.0100147680150158,0.103278547372181,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1973","DOLS",-0.0661939968602411,-0.823615204724268,-0.465414681585209,1.09290249684692,0.006722578448269,0.0837198145610731,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","FM_OLS",-0.00812651186445024,-0.133958324322888,-0.141433189517264,0.804826504761009,0.000531672141233257,0.0719833322916247,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1947_1974","IM_OLS",0.0394291184802875,0.999328318625907,-1.03140234473631,1.4876341423178,0.0396339075810416,0.100765450555428,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","bridge_1940_1978","DOLS",-0.0205426032556748,-0.714109581555522,-0.141433189517264,0.914014247863894,0.000531672141233257,0.0719833322916247,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_B1_WAGE_BASELINE","roll_fordist_1929_1972","FM_OLS",-0.0731501114673012,-0.613261712749608,-0.474398079896506,0.831143057698114,0.00784200400449299,0.0930193431343971,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1971,"SPEC_E2B_NRC_ENVELOPE_DISTRIBUTIVE_MECHANIZATION_RESTRICTED","roll_fordist_1929_1971","IM_OLS",0.195364356803242,1.30350156949336,0.335352930433871,3.119094630772,0.00742583304771343,0.162264746080246,FALSE,TRUE,FALSE,1,1,1,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","bridge_1940_1978","FM_OLS",0.00298610795900167,0.051660054510679,0.0395890200844659,0.114595356068296,3.73082825666192e-05,0.0649245088076495,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","bridge_1940_1978","IM_OLS",0.0124096330093511,0.185422591226755,0.0395890200844659,0.333299069196007,3.73082825666192e-05,0.0649245088076495,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","bridge_1940_1978","DOLS",0.0217446655960492,0.703676151264795,0.0395890200844659,0.680442910718955,3.73082825666192e-05,0.0649245088076495,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","fordist_core","DOLS",,,-0.16601243384486,,0.00145031671834094,0.131919247972871,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","fordist_core","IM_OLS",0.00367789121090677,0.0981890736631051,-0.16601243384486,0.0709615441307631,0.00145031671834094,0.131919247972871,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","fordist_core","FM_OLS",-0.00774351342268531,-0.241714876479083,-0.16601243384486,0.228357596591923,0.00145031671834094,0.131919247972871,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","full_long_sample","FM_OLS",0.0304612456004403,0.287322410210085,0.320738258381586,0.638627275712029,0.000620215742855829,0.017597150553816,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","full_long_sample","DOLS",-0.00051303724667907,-0.00650205369837995,0.320738258381586,0.11328340492952,0.000620215742855829,0.017597150553816,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","full_long_sample","IM_OLS",-0.000283337182920507,-0.00174921005722028,0.320738258381586,0.10687320914988,0.000620215742855829,0.017597150553816,FALSE,FALSE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","pre_1974","IM_OLS",-0.0266344601051425,-0.164458573696337,-0.310689359497801,0.0184225349461247,0.00322912063137224,0.0894185089488054,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","pre_1974","DOLS",,,-0.310689359497801,,0.00322912063137224,0.0894185089488054,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","pre_1974","FM_OLS",-0.0489815963313731,-0.414751025755705,-0.310689359497801,0.498685083538422,0.00322912063137224,0.0894185089488054,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","IM_OLS",0.0274459054708224,0.388823216905845,-0.0469199178129691,0.528657853038352,8.95678803517022e-05,0.105647499150011,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","FM_OLS",0.00112342701228485,0.0186110880097279,-0.0469199178129691,0,8.95678803517022e-05,0.105647499150011,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1940_1973","DOLS",,,-0.0469199178129691,,8.95678803517022e-05,0.105647499150011,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1947_1974","IM_OLS",0.00367244633138177,0.0930779017902322,-0.282998550150077,0.0763139189257076,0.00348998249359487,0.111837300654214,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
1972,"SPEC_B1_WAGE_BASELINE","pre_1974_alt_1947_1974","DOLS",0.004122921762512,0.597544431995928,-0.282998550150077,1.30718501532465,0.00348998249359487,0.111837300654214,FALSE,TRUE,FALSE,0,0,0,"low",FALSE
