"asset_family","asset_label","metadata_only","age","mean_life_years","weibull_alpha","weibull_lambda","survival_probability","retirement_mass_from_prior_age"
"NRC","Nonresidential Structures",FALSE,99,30,1.6,33.4606966397767,0.00343989246778537,0.000329205909355893
"NRC","Nonresidential Structures",FALSE,100,30,1.6,33.4606966397767,0.00313769673275296,0.000302195735032412
"NRC","Nonresidential Structures",FALSE,101,30,1.6,33.4606966397767,0.00286046565679624,0.000277231075956716
"NRC","Nonresidential Structures",FALSE,102,30,1.6,33.4606966397767,0.00260629240554406,0.000254173251252177
"NRC","Nonresidential Structures",FALSE,103,30,1.6,33.4606966397767,0.00237340093353028,0.000232891472013786
"NRC","Nonresidential Structures",FALSE,104,30,1.6,33.4606966397767,0.0021601384012472,0.000213262532283073
"NRC","Nonresidential Structures",FALSE,105,30,1.6,33.4606966397767,0.00196496790287659,0.000195170498370611
"NRC","Nonresidential Structures",FALSE,106,30,1.6,33.4606966397767,0.00178646150457042,0.000178506398306171
"NRC","Nonresidential Structures",FALSE,107,30,1.6,33.4606966397767,0.00162329359157065,0.000163167912999775
"NRC","Nonresidential Structures",FALSE,108,30,1.6,33.4606966397767,0.00147423452105836,0.000149059070512285
"NRC","Nonresidential Structures",FALSE,109,30,1.6,33.4606966397767,0.00133814457639705,0.00013608994466131
"NRC","Nonresidential Structures",FALSE,110,30,1.6,33.4606966397767,0.00121396821736985,0.000124176359027205
"NRC","Nonresidential Structures",FALSE,111,30,1.6,33.4606966397767,0.00110072862009539,0.000113239597274455
"NRC","Nonresidential Structures",FALSE,112,30,1.6,33.4606966397767,0.000997522499530068,0.000103206120565324
"NRC","Nonresidential Structures",FALSE,113,30,1.6,33.4606966397767,0.0009035152068148,9.40072927152677e-05
"NRC","Nonresidential Structures",FALSE,114,30,1.6,33.4606966397767,0.000817936093192241,8.55791136225585e-05
"NRC","Nonresidential Structures",FALSE,115,30,1.6,33.4606966397767,0.000740074131794533,7.78619613977084e-05
"NRC","Nonresidential Structures",FALSE,116,30,1.6,33.4606966397767,0.000669273788273635,7.08003435208979e-05
"NRC","Nonresidential Structures",FALSE,117,30,1.6,33.4606966397767,0.000604931131006122,6.43426572675129e-05
"NRC","Nonresidential Structures",FALSE,118,30,1.6,33.4606966397767,0.000546490171443703,5.84409595624189e-05
"NRC","Nonresidential Structures",FALSE,119,30,1.6,33.4606966397767,0.000493439425091384,5.30507463523198e-05
"NRC","Nonresidential Structures",FALSE,120,30,1.6,33.4606966397767,0.00044530868356936,4.81307415220232e-05
"NRC","Nonresidential Structures",FALSE,121,30,1.6,33.4606966397767,0.000401665988245225,4.36426953241353e-05
"NRC","Nonresidential Structures",FALSE,122,30,1.6,33.4606966397767,0.000362114796003048,3.95511922421766e-05
"NRC","Nonresidential Structures",FALSE,123,30,1.6,33.4606966397767,0.000326291327839208,3.58234681638409e-05
"NRC","Nonresidential Structures",FALSE,124,30,1.6,33.4606966397767,0.000293862091135447,3.24292367037605e-05
"NRC","Nonresidential Structures",FALSE,125,30,1.6,33.4606966397767,0.000264521566652362,2.93405244830845e-05
"NRC","Nonresidential Structures",FALSE,126,30,1.6,33.4606966397767,0.000237990051506208,2.6531515146155e-05
"NRC","Nonresidential Structures",FALSE,127,30,1.6,33.4606966397767,0.000214011649634163,2.39784018720447e-05
"NRC","Nonresidential Structures",FALSE,128,30,1.6,33.4606966397767,0.000192352401513792,2.16592481203713e-05
"NRC","Nonresidential Structures",FALSE,129,30,1.6,33.4606966397767,0.000172798545177574,1.95538563362175e-05
"NRC","Nonresidential Structures",FALSE,130,30,1.6,33.4606966397767,0.000155154900849748,1.76436443278256e-05
"NRC","Nonresidential Structures",FALSE,131,30,1.6,33.4606966397767,0.000139243371827132,1.59115290226165e-05
"NRC","Nonresidential Structures",FALSE,132,30,1.6,33.4606966397767,0.000124901554525358,1.43418173017737e-05
"NRC","Nonresidential Structures",FALSE,133,30,1.6,33.4606966397767,0.000111981450914648,1.29201036107102e-05
"NRC","Nonresidential Structures",FALSE,134,30,1.6,33.4606966397767,0.00010034827687261,1.1633174042038e-05
"NRC","Nonresidential Structures",FALSE,135,30,1.6,33.4606966397767,8.98793602837594e-05,1.04689165888505e-05
"NRC","Nonresidential Structures",FALSE,136,30,1.6,33.4606966397767,8.04631230147709e-05,9.41623726898852e-06
"NRC","Nonresidential Structures",FALSE,137,30,1.6,33.4606966397767,7.19981411895124e-05,8.46498182525855e-06
"NRC","Nonresidential Structures",FALSE,138,30,1.6,33.4606966397767,6.43922784773723e-05,7.60586271214007e-06
"NRC","Nonresidential Structures",FALSE,139,30,1.6,33.4606966397767,5.75618873912972e-05,6.83039108607509e-06
"NRC","Nonresidential Structures",FALSE,140,30,1.6,33.4606966397767,5.14310738673601e-05,6.13081352393714e-06
"NRC","Nonresidential Structures",FALSE,141,30,1.6,33.4606966397767,4.59310206649309e-05,5.50005320242919e-06
"NRC","Nonresidential Structures",FALSE,142,30,1.6,33.4606966397767,4.09993653849874e-05,4.93165527994347e-06
"NRC","Nonresidential Structures",FALSE,143,30,1.6,33.4606966397767,3.65796291533846e-05,4.41973623160275e-06
"NRC","Nonresidential Structures",FALSE,144,30,1.6,33.4606966397767,3.26206922556324e-05,3.9589368977522e-06
"NRC","Nonresidential Structures",FALSE,145,30,1.6,33.4606966397767,2.907631323971e-05,3.5443790159224e-06
"NRC","Nonresidential Structures",FALSE,146,30,1.6,33.4606966397767,2.59046882235222e-05,3.17162501618781e-06
"NRC","Nonresidential Structures",FALSE,147,30,1.6,33.4606966397767,2.30680473537231e-05,2.8366408697991e-06
"NRC","Nonresidential Structures",FALSE,148,30,1.6,33.4606966397767,2.05322855628275e-05,2.53576179089565e-06
"NRC","Nonresidential Structures",FALSE,149,30,1.6,33.4606966397767,1.82666249618521e-05,2.26566060097541e-06
"NRC","Nonresidential Structures",FALSE,150,30,1.6,33.4606966397767,1.62433063863397e-05,2.02331857551233e-06
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,0,60,1.3,64.9648249025984,1,NA
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,1,60,1.3,64.9648249025984,0.995609004375028,0.00439099562497192
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,2,60,1.3,64.9648249025984,0.989222788117334,0.00638621625769387
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,3,60,1.3,64.9648249025984,0.981811535385424,0.00741125273191068
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,4,60,1.3,64.9648249025984,0.973672144301663,0.00813939108376072
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,5,60,1.3,64.9648249025984,0.96496849231579,0.00870365198587275
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,6,60,1.3,64.9648249025984,0.955808645401889,0.00915984691390093
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,7,60,1.3,64.9648249025984,0.9462710126385,0.00953763276338881
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,8,60,1.3,64.9648249025984,0.93641601523732,0.00985499740118034
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,9,60,1.3,64.9648249025984,0.926292177225313,0.010123838012007
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,10,60,1.3,64.9648249025984,0.91593965290363,0.0103525243216827
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,11,60,1.3,64.9648249025984,0.905392428456953,0.0105472244466775
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,12,60,1.3,64.9648249025984,0.894679776236641,0.0107126522203117
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,13,60,1.3,64.9648249025984,0.883827259265611,0.0108525169710303
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,14,60,1.3,64.9648249025984,0.872857450635436,0.0109698086301749
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,15,60,1.3,64.9648249025984,0.861790464398679,0.0110669862367569
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,16,60,1.3,64.9648249025984,0.850644357390572,0.0111461070081066
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,17,60,1.3,64.9648249025984,0.839435440025747,0.0112089173648255
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,18,60,1.3,64.9648249025984,0.828178521256374,0.0112569187693723
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,19,60,1.3,64.9648249025984,0.816887104853167,0.0112914164032075
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,20,60,1.3,64.9648249025984,0.805573548999315,0.0113135558538523
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,21,60,1.3,64.9648249025984,0.794249197760525,0.0113243512387898
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,22,60,1.3,64.9648249025984,0.782924490666868,0.0113247070936568
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,23,60,1.3,64.9648249025984,0.771609055026612,0.0113154356402562
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,24,60,1.3,64.9648249025984,0.760311784448834,0.011297270577778
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,25,60,1.3,64.9648249025984,0.749040906228097,0.0112708782207364
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,26,60,1.3,64.9648249025984,0.737804039641932,0.0112368665861654
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,27,60,1.3,64.9648249025984,0.726608246764617,0.0111957928773155
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,28,60,1.3,64.9648249025984,0.715460077064426,0.0111481697001901
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,29,60,1.3,64.9648249025984,0.704365606795526,0.0110944702689009
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,30,60,1.3,64.9648249025984,0.693330473998699,0.0110351327968262
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,31,60,1.3,64.9648249025984,0.682359909771995,0.0109705642267042
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,32,60,1.3,64.9648249025984,0.671458766352176,0.0109011434198195
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,33,60,1.3,64.9648249025984,0.660631542452761,0.0108272238994144
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,34,60,1.3,64.9648249025984,0.64988240622853,0.0107491362242317
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,35,60,1.3,64.9648249025984,0.63921521617529,0.0106671900532394
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,36,60,1.3,64.9648249025984,0.628633540224317,0.0105816759509728
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,37,60,1.3,64.9648249025984,0.618140673250515,0.0104928669738028
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,38,60,1.3,64.9648249025984,0.607739653180325,0.0104010200701902
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,39,60,1.3,64.9648249025984,0.597433275858107,0.0103063773222173
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,40,60,1.3,64.9648249025984,0.587224108807073,0.0102091670510346
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,41,60,1.3,64.9648249025984,0.577114504001964,0.0101096048051084
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,42,60,1.3,64.9648249025984,0.56710660975486,0.0100078942471044
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,43,60,1.3,64.9648249025984,0.557202381802123,0.0099042279527366
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,44,60,1.3,64.9648249025984,0.547403593669258,0.00979878813286517
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,45,60,1.3,64.9648249025984,0.537711846380832,0.00969174728842637
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,46,60,1.3,64.9648249025984,0.528128577574465,0.00958326880636717
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,47,60,1.3,64.9648249025984,0.518655070070876,0.00947350750358855
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,48,60,1.3,64.9648249025984,0.509292459945968,0.00936261012490802
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,49,60,1.3,64.9648249025984,0.500041744145732,0.00925071580023618
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,50,60,1.3,64.9648249025984,0.490903787680279,0.00913795646545262
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,51,60,1.3,64.9648249025984,0.481879330429397,0.00902445725088219
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,52,60,1.3,64.9648249025984,0.472968993588633,0.00891033684076442
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,53,60,1.3,64.9648249025984,0.464173285781949,0.00879570780668326
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,54,60,1.3,64.9648249025984,0.455492608864398,0.00868067691755181
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,55,60,1.3,64.9648249025984,0.44692726343596,0.00856534542843768
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,56,60,1.3,64.9648249025984,0.438477454085728,0.00844980935023187
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,57,60,1.3,64.9648249025984,0.430143294383785,0.00833415970194346
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,58,60,1.3,64.9648249025984,0.421924811636602,0.00821848274718273
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,59,60,1.3,64.9648249025984,0.413821951420369,0.00810286021623319
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,60,60,1.3,64.9648249025984,0.405834581905421,0.00798736951494783
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,61,60,1.3,64.9648249025984,0.397962497983845,0.00787208392157568
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,62,60,1.3,64.9648249025984,0.390205425211337,0.00775707277250853
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,63,60,1.3,64.9648249025984,0.382563023573508,0.00764240163782814
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,64,60,1.3,64.9648249025984,0.375034891086057,0.00752813248745127
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,65,60,1.3,64.9648249025984,0.367620567237474,0.0074143238485827
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,66,60,1.3,64.9648249025984,0.360319536282353,0.00730103095512186
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,67,60,1.3,64.9648249025984,0.353131230392751,0.00718830588960201
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,68,60,1.3,64.9648249025984,0.346055032674563,0.00707619771818752
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,69,60,1.3,64.9648249025984,0.339090280055358,0.00696475261920509
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,70,60,1.3,64.9648249025984,0.332236266049716,0.00685401400564156
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,71,60,1.3,64.9648249025984,0.325492243407715,0.00674402264200102
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,72,60,1.3,64.9648249025984,0.318857426651835,0.00663481675588057
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,73,60,1.3,64.9648249025984,0.312330994507245,0.00652643214459003
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,74,60,1.3,64.9648249025984,0.305912092230126,0.0064189022771185
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,75,60,1.3,64.9648249025984,0.299599833838408,0.00631225839171823
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,76,60,1.3,64.9648249025984,0.293393304249047,0.0062065295893608
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,77,60,1.3,64.9648249025984,0.287291561325751,0.00610174292329591
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,78,60,1.3,64.9648249025984,0.281293637840825,0.00599792348492612
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,79,60,1.3,64.9648249025984,0.27539854335463,0.00589509448619524
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,80,60,1.3,64.9648249025984,0.269605266015958,0.00579327733867196
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,81,60,1.3,64.9648249025984,0.263912774286461,0.00569249172949732
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,82,60,1.3,64.9648249025984,0.258320018592109,0.00559275569435225
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,83,60,1.3,64.9648249025984,0.252825932904517,0.00549408568759102
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,84,60,1.3,64.9648249025984,0.247429436254843,0.0053964966496744
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,85,60,1.3,64.9648249025984,0.242129434182812,0.00530000207203074
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,86,60,1.3,64.9648249025984,0.236924820123353,0.00520461405945913
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,87,60,1.3,64.9648249025984,0.231814476733165,0.00511034339018851
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,88,60,1.3,64.9648249025984,0.226797277159473,0.00501719957369207
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,89,60,1.3,64.9648249025984,0.221872086253117,0.00492519090635554
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,90,60,1.3,64.9648249025984,0.217037761728028,0.00483432452508878
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,91,60,1.3,64.9648249025984,0.212293155269061,0.00474460645896757
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,92,60,1.3,64.9648249025984,0.207637113590078,0.00465604167898276
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,93,60,1.3,64.9648249025984,0.203068479444102,0.0045686341459758
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,94,60,1.3,64.9648249025984,0.198586092587272,0.00448238685682983
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,95,60,1.3,64.9648249025984,0.194188790698287,0.00439730188898488
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,96,60,1.3,64.9648249025984,0.189875410254947,0.00431338044334068
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,97,60,1.3,64.9648249025984,0.185644787369339,0.00423062288560827
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,98,60,1.3,64.9648249025984,0.181495758583171,0.00414902878616713
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,99,60,1.3,64.9648249025984,0.177427161624688,0.00406859695848377
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,100,60,1.3,64.9648249025984,0.173437836128545,0.00398932549614234
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,101,60,1.3,64.9648249025984,0.169526624320007,0.0039112118085384
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,102,60,1.3,64.9648249025984,0.165692371664725,0.00383425265528151
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,103,60,1.3,64.9648249025984,0.161933927485372,0.00375844417935375
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,104,60,1.3,64.9648249025984,0.158250145546306,0.00368378193906527
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,105,60,1.3,64.9648249025984,0.154639884607457,0.00361026093884945
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,106,60,1.3,64.9648249025984,0.15110200894852,0.00353787565893715
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,107,60,1.3,64.9648249025984,0.147635388864573,0.00346662008394688
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,108,60,1.3,64.9648249025984,0.144238901134144,0.00339648773042897
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,109,60,1.3,64.9648249025984,0.140911429460748,0.00332747167339636
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,110,60,1.3,64.9648249025984,0.13765186488887,0.00325956457187793
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,111,60,1.3,64.9648249025984,0.134459106195345,0.00319275869352442
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,112,60,1.3,64.9648249025984,0.131332060257045,0.00312704593829979
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,113,60,1.3,64.9648249025984,0.128269642395759,0.00306241786128628
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,114,60,1.3,64.9648249025984,0.125270776701126,0.00299886569463315
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,115,60,1.3,64.9648249025984,0.12233439633245,0.00293638036867612
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,116,60,1.3,64.9648249025984,0.119459443800195,0.00287495253225448
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,117,60,1.3,64.9648249025984,0.116644871227943,0.00281457257225197
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,118,60,1.3,64.9648249025984,0.113889640595558,0.0027552306323857
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,119,60,1.3,64.9648249025984,0.11119272396429,0.00269691663126773
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,120,60,1.3,64.9648249025984,0.108553103684527,0.00263962027976292
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,121,60,1.3,64.9648249025984,0.105969772586863,0.00258333109766447
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,122,60,1.3,64.9648249025984,0.103441734157152,0.00252803842971018
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,123,60,1.3,64.9648249025984,0.100968002696193,0.00247373146095962
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,124,60,1.3,64.9648249025984,0.0985476034646395,0.00242039923155334
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,125,60,1.3,64.9648249025984,0.0961795728137661,0.0023680306508734
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,126,60,1.3,64.9648249025984,0.0938629583026417,0.00231661451112433
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,127,60,1.3,64.9648249025984,0.0915968188022876,0.00226613950035418
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,128,60,1.3,64.9648249025984,0.0893802245873558,0.00221659421493177
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,129,60,1.3,64.9648249025984,0.0872122574158562,0.0021679671714996
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,130,60,1.3,64.9648249025984,0.0850920105974381,0.00212024681841814
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,131,60,1.3,64.9648249025984,0.08301858905072,0.00207342154671802
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,132,60,1.3,64.9648249025984,0.0809911093501431,0.00202747970057689
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,133,60,1.3,64.9648249025984,0.0790086997628076,0.00198240958733559
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,134,60,1.3,64.9648249025984,0.077070500275739,0.00193819948706858
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,135,60,1.3,64.9648249025984,0.0751756626140145,0.0018948376617245
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,136,60,1.3,64.9648249025984,0.0733233502501653,0.0018523123638492
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,137,60,1.3,64.9648249025984,0.0715127384052588,0.0018106118449065
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,138,60,1.3,64.9648249025984,0.0697430140420496,0.00176972436320914
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,139,60,1.3,64.9648249025984,0.0680133758505761,0.00172963819147356
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,140,60,1.3,64.9648249025984,0.0663230342265658,0.00169034162401023
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,141,60,1.3,64.9648249025984,0.0646712112430029,0.00165182298356291
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,142,60,1.3,64.9648249025984,0.0630571406151955,0.00161407062780745
"GOV_TRANSPORT_METADATA_ONLY","Government transportation infrastructure metadata only",TRUE,143,60,1.3,64.9648249025984,0.0614800676596723,0.00157707295552322
