"asset_block","year","real_investment_object","nominal_investment_current_millions","sfc_implicit_price_index_2017_100","real_investment_2017_millions","price_status","source_role","real_flow_role"
"ME",2018,"I_REAL_NFC_ME_SFC_BASELINE",853606,103.902739684419,821543.303470757,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2019,"I_REAL_NFC_ME_SFC_BASELINE",833030,106.940693290466,778964.46560092,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2020,"I_REAL_NFC_ME_SFC_BASELINE",746990,111.038458040315,672730.883680668,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2021,"I_REAL_NFC_ME_SFC_BASELINE",829611,122.25545986162,678588.098183126,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2022,"I_REAL_NFC_ME_SFC_BASELINE",913541,133.804976390773,682740.675751876,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2023,"I_REAL_NFC_ME_SFC_BASELINE",979172,141.122048428844,693847.638197877,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"ME",2024,"I_REAL_NFC_ME_SFC_BASELINE",1028975,147.176933412101,699141.48647114,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1901,"I_REAL_NFC_NRC_SFC_BASELINE",998,0.0758610894248966,1315562.44125393,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1902,"I_REAL_NFC_NRC_SFC_BASELINE",1275,0.0758610894248966,1680703.51963804,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1903,"I_REAL_NFC_NRC_SFC_BASELINE",1426,0.0758610894248966,1879751.54431674,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1904,"I_REAL_NFC_NRC_SFC_BASELINE",1319,0.0758610894248966,1738704.26855104,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1905,"I_REAL_NFC_NRC_SFC_BASELINE",1305,0.0758610894248966,1720249.484806,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1906,"I_REAL_NFC_NRC_SFC_BASELINE",1483,0.0758610894248966,1954888.87813586,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1907,"I_REAL_NFC_NRC_SFC_BASELINE",1633,0.0758610894248966,2152618.70397562,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1908,"I_REAL_NFC_NRC_SFC_BASELINE",1431,0.0758610894248966,1886342.5385114,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1909,"I_REAL_NFC_NRC_SFC_BASELINE",1646,0.0758610894248966,2169755.28888174,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1910,"I_REAL_NFC_NRC_SFC_BASELINE",1934,0.0758610894248966,2549396.5544941,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1911,"I_REAL_NFC_NRC_SFC_BASELINE",1793,0.0758610894248966,2363530.51820471,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1912,"I_REAL_NFC_NRC_SFC_BASELINE",1793,0.0758610894248966,2363530.51820471,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1913,"I_REAL_NFC_NRC_SFC_BASELINE",1807,0.0758610894248966,2381985.30194976,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1914,"I_REAL_NFC_NRC_SFC_BASELINE",1437,0.0758610894248966,1894251.73154499,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1915,"I_REAL_NFC_NRC_SFC_BASELINE",1162,0.0758610894248966,1531747.05083875,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1916,"I_REAL_NFC_NRC_SFC_BASELINE",1541,0.0758610894248966,2031344.4107939,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1917,"I_REAL_NFC_NRC_SFC_BASELINE",1743,0.0758610894248966,2297620.57625812,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1918,"I_REAL_NFC_NRC_SFC_BASELINE",1762,0.0758610894248966,2322666.35419783,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1919,"I_REAL_NFC_NRC_SFC_BASELINE",2035,0.0758610894248966,2682534.63722621,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1920,"I_REAL_NFC_NRC_SFC_BASELINE",3168,0.0758610894248966,4176053.92173593,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1921,"I_REAL_NFC_NRC_SFC_BASELINE",2148,0.0758610894248966,2831491.1060255,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1922,"I_REAL_NFC_NRC_SFC_BASELINE",2346,0.0758610894248966,3092494.476134,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1923,"I_REAL_NFC_NRC_SFC_BASELINE",3035,0.0758610894248966,4000733.47615801,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1924,"I_REAL_NFC_NRC_SFC_BASELINE",3128,0.0758610894248966,4123325.96817866,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1925,"I_REAL_NFC_NRC_SFC_BASELINE",3067,0.0758610894248966,4042915.83900382,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1926,"I_REAL_NFC_NRC_SFC_BASELINE",3583,0.0758610894248966,4723106.43989263,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1927,"I_REAL_NFC_NRC_SFC_BASELINE",3537,0.0758610894248966,4662469.29330177,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1928,"I_REAL_NFC_NRC_SFC_BASELINE",3498,0.0758610894248966,4611059.53858343,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1929,"I_REAL_NFC_NRC_SFC_BASELINE",3892,0.0758610894248966,5130429.88112256,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1930,"I_REAL_NFC_NRC_SFC_BASELINE",3245,0.0758610894248966,4277555.23233368,"INITIALIZATION_SEED_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1931,"I_REAL_NFC_NRC_SFC_BASELINE",1941,0.116764105542846,1662325.92711272,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1932,"I_REAL_NFC_NRC_SFC_BASELINE",1054,0.114232598084447,922678.830451552,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1933,"I_REAL_NFC_NRC_SFC_BASELINE",892,0.119377001843782,747212.600603991,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1934,"I_REAL_NFC_NRC_SFC_BASELINE",1014,0.12523212411517,809696.399517645,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1935,"I_REAL_NFC_NRC_SFC_BASELINE",1139,0.129497571644909,879553.172721423,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1936,"I_REAL_NFC_NRC_SFC_BASELINE",1461,0.148710117903046,982448.283009581,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1937,"I_REAL_NFC_NRC_SFC_BASELINE",2070,0.156433383430738,1323246.96596267,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1938,"I_REAL_NFC_NRC_SFC_BASELINE",1604,0.159391706462826,1006325.88457423,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1939,"I_REAL_NFC_NRC_SFC_BASELINE",1683,0.165555577632349,1016577.04564775,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1940,"I_REAL_NFC_NRC_SFC_BASELINE",1961,0.18049368448457,1086464.60711352,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1941,"I_REAL_NFC_NRC_SFC_BASELINE",2372,0.207772348008742,1141634.11191762,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1942,"I_REAL_NFC_NRC_SFC_BASELINE",1778,0.232443724725271,764916.326350151,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1943,"I_REAL_NFC_NRC_SFC_BASELINE",1462,0.243388326685607,600686.162688697,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1944,"I_REAL_NFC_NRC_SFC_BASELINE",1961,0.256962483677061,763146.421975163,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1945,"I_REAL_NFC_NRC_SFC_BASELINE",2725,0.287100202016506,949145.970939908,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1946,"I_REAL_NFC_NRC_SFC_BASELINE",4516,0.35539191789692,1270709.81994302,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1947,"I_REAL_NFC_NRC_SFC_BASELINE",5233,0.434767473246916,1203631.90027052,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1948,"I_REAL_NFC_NRC_SFC_BASELINE",6397,0.47034770849806,1360057.65190762,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1949,"I_REAL_NFC_NRC_SFC_BASELINE",6114,0.490379553494791,1246789.34030331,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1950,"I_REAL_NFC_NRC_SFC_BASELINE",6623,0.560823802401639,1180941.31733319,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1951,"I_REAL_NFC_NRC_SFC_BASELINE",8353,0.625218649735851,1336012.6099132,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1952,"I_REAL_NFC_NRC_SFC_BASELINE",8863,0.678903849572898,1305486.77925096,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1953,"I_REAL_NFC_NRC_SFC_BASELINE",9723,0.718341590135002,1353534.32594272,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1954,"I_REAL_NFC_NRC_SFC_BASELINE",9473,0.76191953671246,1243307.13986863,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1955,"I_REAL_NFC_NRC_SFC_BASELINE",10139,0.867287858733593,1169046.68938925,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1956,"I_REAL_NFC_NRC_SFC_BASELINE",12719,0.976349187707125,1302710.15330791,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1957,"I_REAL_NFC_NRC_SFC_BASELINE",13289,1.07294057883293,1238558.80392322,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1958,"I_REAL_NFC_NRC_SFC_BASELINE",11642,1.13371160155382,1026892.55221909,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1959,"I_REAL_NFC_NRC_SFC_BASELINE",11699,1.22472755356771,955232.856966435,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1960,"I_REAL_NFC_NRC_SFC_BASELINE",12645,1.29627953061642,975484.045018204,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1961,"I_REAL_NFC_NRC_SFC_BASELINE",12512,1.38492461166763,903442.67800497,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1962,"I_REAL_NFC_NRC_SFC_BASELINE",12834,1.43918680800465,891753.588110887,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1963,"I_REAL_NFC_NRC_SFC_BASELINE",12823,1.48378833799085,864206.819239678,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1964,"I_REAL_NFC_NRC_SFC_BASELINE",14599,1.5590223333365,936420.19667264,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1965,"I_REAL_NFC_NRC_SFC_BASELINE",17619,1.64796160452499,1069138.98671071,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1966,"I_REAL_NFC_NRC_SFC_BASELINE",20089,1.74833611571348,1149035.34963595,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1967,"I_REAL_NFC_NRC_SFC_BASELINE",20585,1.8689325596406,1101430.86190111,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1968,"I_REAL_NFC_NRC_SFC_BASELINE",21968,2.04700618977567,1073177.01869809,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1969,"I_REAL_NFC_NRC_SFC_BASELINE",24556,2.24204918464737,1095248.0511199,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1970,"I_REAL_NFC_NRC_SFC_BASELINE",26226,2.47001319198495,1061775.70569671,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1971,"I_REAL_NFC_NRC_SFC_BASELINE",27145,2.75638895179917,984802.960492269,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1972,"I_REAL_NFC_NRC_SFC_BASELINE",30455,3.00648467929145,1012977.05622027,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1973,"I_REAL_NFC_NRC_SFC_BASELINE",35236,3.42050012359035,1030141.75491432,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1974,"I_REAL_NFC_NRC_SFC_BASELINE",40746,4.19365055990375,971611.711990976,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1975,"I_REAL_NFC_NRC_SFC_BASELINE",41186,4.57968374607208,899319.740917145,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1976,"I_REAL_NFC_NRC_SFC_BASELINE",43834,5.05604509302659,866962.204519434,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1977,"I_REAL_NFC_NRC_SFC_BASELINE",49132,5.63434180574433,872009.574390906,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1978,"I_REAL_NFC_NRC_SFC_BASELINE",62351,6.41284134146282,972283.527379101,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1979,"I_REAL_NFC_NRC_SFC_BASELINE",76821,7.38829705529856,1039765.98971352,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1980,"I_REAL_NFC_NRC_SFC_BASELINE",88896,8.40126051889065,1058126.92988288,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1981,"I_REAL_NFC_NRC_SFC_BASELINE",104777,9.58203662796191,1093473.17348218,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1982,"I_REAL_NFC_NRC_SFC_BASELINE",108607,10.1527886325211,1069725.8056975,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1983,"I_REAL_NFC_NRC_SFC_BASELINE",94165,10.4332649505633,902545.851621604,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1984,"I_REAL_NFC_NRC_SFC_BASELINE",109367,11.0666353646514,988258.819381862,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1985,"I_REAL_NFC_NRC_SFC_BASELINE",118828,11.5525129198162,1028590.06369231,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1986,"I_REAL_NFC_NRC_SFC_BASELINE",102394,11.9718615385912,855288.876086096,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1987,"I_REAL_NFC_NRC_SFC_BASELINE",100126,12.7400419937449,785915.776801674,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1988,"I_REAL_NFC_NRC_SFC_BASELINE",103287,13.7683840815737,750175.179513112,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1989,"I_REAL_NFC_NRC_SFC_BASELINE",110327,14.7252798187235,749235.337855633,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1990,"I_REAL_NFC_NRC_SFC_BASELINE",130351,15.5876760737109,836243.962112102,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1991,"I_REAL_NFC_NRC_SFC_BASELINE",118057,16.0289282458385,736524.602202586,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1992,"I_REAL_NFC_NRC_SFC_BASELINE",109903,16.860538402867,651835.649455369,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1993,"I_REAL_NFC_NRC_SFC_BASELINE",115219,18.0449263421801,638511.888689038,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1994,"I_REAL_NFC_NRC_SFC_BASELINE",119705,19.3498153622377,618636.393986536,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1995,"I_REAL_NFC_NRC_SFC_BASELINE",139744,20.6668290519974,676175.332211856,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1996,"I_REAL_NFC_NRC_SFC_BASELINE",153158,21.9950100521627,696330.66607733,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1997,"I_REAL_NFC_NRC_SFC_BASELINE",164191,23.7098244033038,692501.965460028,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1998,"I_REAL_NFC_NRC_SFC_BASELINE",180793,25.3451366943182,713324.225394807,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",1999,"I_REAL_NFC_NRC_SFC_BASELINE",184880,26.9863558333319,685086.942237853,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2000,"I_REAL_NFC_NRC_SFC_BASELINE",209871,29.2148822939041,718370.171369101,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2001,"I_REAL_NFC_NRC_SFC_BASELINE",220749,31.6160338317632,698218.508920696,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2002,"I_REAL_NFC_NRC_SFC_BASELINE",179784,34.0416198197775,528129.98015902,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2003,"I_REAL_NFC_NRC_SFC_BASELINE",181131,36.4425198466878,497032.040490095,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2004,"I_REAL_NFC_NRC_SFC_BASELINE",196554,41.7609934464672,470664.090527347,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2005,"I_REAL_NFC_NRC_SFC_BASELINE",232903,48.1040468501846,484165.086412281,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2006,"I_REAL_NFC_NRC_SFC_BASELINE",279674,53.7355237780484,520463.894899728,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2007,"I_REAL_NFC_NRC_SFC_BASELINE",334230,57.7869575820396,578383.105782125,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
"NRC",2008,"I_REAL_NFC_NRC_SFC_BASELINE",379019,63.1640737681047,600054.710517087,"RECOVERED_SFC_BASELINE_PRICE","DIRECT_NOMINAL_INVESTMENT_CANONICAL","REAL_INVESTMENT_BASELINE"
