"year","theta_t","eps_hat","eps_tilde","mu_hat","yp_hat","omega_t"
2001,0.856231168537003,-0.0286977489225503,-0.0656068445615221,0.936498981590959,16.1032384464663,0.654881386402621
2002,0.856248801221052,0.0351830999917653,-0.00172599564720657,0.998275493026676,16.0372724005058,0.638661211919941
2003,0.856261620290892,0.013638176887901,-0.0232709187510708,0.976997760902519,16.0729985706673,0.626869045229268
2004,0.856276447013508,0.0126209178609708,-0.0242881777780011,0.976004406446006,16.1148971009195,0.613230053731544
2005,0.856293568813431,0.0258673076708338,-0.011041787968138,0.989018948819506,16.1403493649396,0.597479837743853
2006,0.856304057393333,0.0189007976041269,-0.0180082980348449,0.982152882385645,16.1825761894266,0.587831471357126
2007,0.856297917145875,-0.0318531350736843,-0.0687622307126561,0.933548622882329,16.2396245445669,0.593479839175833
2008,0.856295629104038,-0.0502577355619282,-0.0871668312009,0.916524178048517,16.2485868441601,0.595584591788177
2009,0.856298314027194,-0.0726502865879901,-0.109559382226962,0.896228942711429,16.2052727319832,0.593114751011546
2010,0.856321517498086,-0.0194749342649947,-0.0563840299039665,0.945176090301487,16.1940320897296,0.57177005128177
2011,0.856322601789245,-0.0657824133358596,-0.102691508974831,0.902405314487042,16.2699534022243,0.57077261993538
2012,0.856325438700992,-0.0699865533129502,-0.106895648951922,0.898619439978264,16.3127655920045,0.568162965987683
2013,0.856326584599466,-0.0539637089584978,-0.0908728045974697,0.91313384994054,16.3169959120299,0.567108862532718
2014,0.856324983141745,-0.0550645997183148,-0.0919736953572866,0.912129142460727,16.351101539862,0.568582031539934
2015,0.856317886837136,-0.0516169185556033,-0.0885260141945752,0.915279300172487,16.3794327625088,0.575109869197914
2016,0.856309370993315,-0.0579779850060115,-0.0948870806449833,0.909475626071287,16.3896959493663,0.582943530383766
2017,0.856305878154275,-0.0467133186126009,-0.0836224142515727,0.91977848578445,16.4051594412028,0.586156566953376
2018,0.856307196360281,-0.0363796864422678,-0.0732887820812397,0.929332416721717,16.4285170036728,0.584943959084541
2019,0.856304480797416,-0.0246485634006755,-0.0615576590396473,0.94029872745475,16.4441398766607,0.587441985101222
2020,0.856285559079683,-0.0915644902661176,-0.128473585905089,0.879436791638507,16.4694194571266,0.60484793205077
2021,0.85631288123313,0.0562840547964262,0.0193749591574543,1.01956387176422,16.4166463338211,0.579714486970795
2022,0.856329141559948,0.0733183458311058,0.036409250192134,1.03708018491965,16.438592798416,0.56475673366441
2023,0.856327854129463,0.00709309598119426,-0.0298159996577776,0.97062411228756,16.5205040566366,0.565941031361275
2024,0.856324388807792,0.000365130034172925,-0.0365439656047989,0.964115705034437,16.5500003132817,0.56912875490843
