"run_id","det_tag","cell_id","p","r","q_tag","relation","alpha_lnY","alpha_lnK","alpha_e","beta_lnY","beta_lnK","beta_e"
1772630511,"SR_none__LR_both","p04_K_short_r2_none_both",4,2,"K_short",2,-0.215233371957298,-0.0900955465210135,-0.0817922220388405,0,1,4.80724202315779
1772630511,"SR_none__LR_both","p04_E_short_r1_none_both",4,1,"E_short",1,-0.0613420331277874,-0.00226862543251349,-0.0590382349570852,1,1.38345397124259,8.91177049735842
1772630511,"SR_none__LR_both","p04_E_short_r2_none_both",4,2,"E_short",1,0.262960403304799,0.214042482947275,-0.0587508182673944,1,0,2.2611724296965
1772630511,"SR_none__LR_both","p04_E_short_r2_none_both",4,2,"E_short",2,-0.215233371957298,-0.0900955465210135,-0.0817922220388405,0,1,4.80724202315779
1772630511,"SR_none__LR_both","p05_sym_r1_none_both",5,1,"sym",1,-0.0927759349014165,0.0135019877015918,-0.113988026262426,1,0.571321694757963,4.8575334900571
1772630511,"SR_none__LR_both","p05_sym_r2_none_both",5,2,"sym",1,0.342091216169864,0.26379528987473,-0.0738789795472823,1,5.55111512312578e-17,2.13460642253245
1772630511,"SR_none__LR_both","p05_sym_r2_none_both",5,2,"sym",2,-0.304886447074452,-0.137259636841189,-0.0883555906856711,0,1,4.76601377561585
1772630511,"SR_none__LR_both","p05_Y_only_r1_none_both",5,1,"Y_only",1,-0.0927759349014165,0.0135019877015918,-0.113988026262426,1,0.571321694757963,4.8575334900571
1772630511,"SR_none__LR_both","p05_Y_only_r2_none_both",5,2,"Y_only",1,0.342091216169864,0.26379528987473,-0.0738789795472823,1,5.55111512312578e-17,2.13460642253245
1772630511,"SR_none__LR_both","p05_Y_only_r2_none_both",5,2,"Y_only",2,-0.304886447074452,-0.137259636841189,-0.0883555906856711,0,1,4.76601377561585
1772630511,"SR_none__LR_both","p05_K_only_r1_none_both",5,1,"K_only",1,-0.0927759349014165,0.0135019877015918,-0.113988026262426,1,0.571321694757963,4.8575334900571
1772630511,"SR_none__LR_both","p05_K_only_r2_none_both",5,2,"K_only",1,0.342091216169864,0.26379528987473,-0.0738789795472823,1,5.55111512312578e-17,2.13460642253245
1772630511,"SR_none__LR_both","p05_K_only_r2_none_both",5,2,"K_only",2,-0.304886447074452,-0.137259636841189,-0.0883555906856711,0,1,4.76601377561585
1772630511,"SR_none__LR_both","p05_E_only_r1_none_both",5,1,"E_only",1,-0.0927759349014165,0.0135019877015918,-0.113988026262426,1,0.571321694757963,4.8575334900571
1772630511,"SR_none__LR_both","p05_E_only_r2_none_both",5,2,"E_only",1,0.342091216169864,0.26379528987473,-0.0738789795472823,1,5.55111512312578e-17,2.13460642253245
1772630511,"SR_none__LR_both","p05_E_only_r2_none_both",5,2,"E_only",2,-0.304886447074452,-0.137259636841189,-0.0883555906856711,0,1,4.76601377561585
1772630511,"SR_none__LR_both","p05_Y_short_r1_none_both",5,1,"Y_short",1,-0.0927759349014165,0.0135019877015918,-0.113988026262426,1,0.571321694757963,4.8575334900571
1772630511,"SR_none__LR_both","p05_Y_short_r2_none_both",5,2,"Y_short",1,0.342091216169864,0.26379528987473,-0.0738789795472823,1,5.55111512312578e-17,2.13460642253245
1772630511,"SR_none__LR_both","p05_Y_short_r2_none_both",5,2,"Y_short",2,-0.304886447074452,-0.137259636841189,-0.0883555906856711,0,1,4.76601377561585
1772630511,"SR_none__LR_both","p05_K_short_r1_none_both",5,1,"K_short",1,-0.0927759349014165,0.0135019877015918,-0.113988026262426,1,0.571321694757963,4.8575334900571
1772630511,"SR_none__LR_both","p05_K_short_r2_none_both",5,2,"K_short",1,0.342091216169864,0.26379528987473,-0.0738789795472823,1,5.55111512312578e-17,2.13460642253245
1772630511,"SR_none__LR_both","p05_K_short_r2_none_both",5,2,"K_short",2,-0.304886447074452,-0.137259636841189,-0.0883555906856711,0,1,4.76601377561585
1772630511,"SR_none__LR_both","p05_E_short_r1_none_both",5,1,"E_short",1,-0.0927759349014165,0.0135019877015918,-0.113988026262426,1,0.571321694757963,4.8575334900571
1772630511,"SR_none__LR_both","p05_E_short_r2_none_both",5,2,"E_short",1,0.342091216169864,0.26379528987473,-0.0738789795472823,1,5.55111512312578e-17,2.13460642253245
1772630511,"SR_none__LR_both","p05_E_short_r2_none_both",5,2,"E_short",2,-0.304886447074452,-0.137259636841189,-0.0883555906856711,0,1,4.76601377561585
1772630511,"SR_none__LR_both","p06_sym_r1_none_both",6,1,"sym",1,-0.121994466270693,0.101362418389338,-0.196535438885607,1,-0.0563801601979403,2.37407579025053
1772630511,"SR_none__LR_both","p06_sym_r2_none_both",6,2,"sym",1,0.287795549066376,0.41907126800581,-0.0740262322986346,1,-6.93889390390723e-18,2.66627185386362
1772630511,"SR_none__LR_both","p06_sym_r2_none_both",6,2,"sym",2,-0.358375857816656,-0.288894995089999,-0.09811417327155,0,1,5.18260435208495
1772630511,"SR_none__LR_both","p06_Y_only_r1_none_both",6,1,"Y_only",1,-0.121994466270693,0.101362418389338,-0.196535438885607,1,-0.0563801601979403,2.37407579025053
1772630511,"SR_none__LR_both","p06_Y_only_r2_none_both",6,2,"Y_only",1,0.287795549066376,0.41907126800581,-0.0740262322986346,1,-6.93889390390723e-18,2.66627185386362
1772630511,"SR_none__LR_both","p06_Y_only_r2_none_both",6,2,"Y_only",2,-0.358375857816656,-0.288894995089999,-0.09811417327155,0,1,5.18260435208495
1772630511,"SR_none__LR_both","p06_K_only_r1_none_both",6,1,"K_only",1,-0.121994466270693,0.101362418389338,-0.196535438885607,1,-0.0563801601979403,2.37407579025053
1772630511,"SR_none__LR_both","p06_K_only_r2_none_both",6,2,"K_only",1,0.287795549066376,0.41907126800581,-0.0740262322986346,1,-6.93889390390723e-18,2.66627185386362
1772630511,"SR_none__LR_both","p06_K_only_r2_none_both",6,2,"K_only",2,-0.358375857816656,-0.288894995089999,-0.09811417327155,0,1,5.18260435208495
1772630511,"SR_none__LR_both","p06_E_only_r1_none_both",6,1,"E_only",1,-0.121994466270693,0.101362418389338,-0.196535438885607,1,-0.0563801601979403,2.37407579025053
1772630511,"SR_none__LR_both","p06_E_only_r2_none_both",6,2,"E_only",1,0.287795549066376,0.41907126800581,-0.0740262322986346,1,-6.93889390390723e-18,2.66627185386362
1772630511,"SR_none__LR_both","p06_E_only_r2_none_both",6,2,"E_only",2,-0.358375857816656,-0.288894995089999,-0.09811417327155,0,1,5.18260435208495
1772630511,"SR_none__LR_both","p06_Y_short_r1_none_both",6,1,"Y_short",1,-0.121994466270693,0.101362418389338,-0.196535438885607,1,-0.0563801601979403,2.37407579025053
1772630511,"SR_none__LR_both","p06_Y_short_r2_none_both",6,2,"Y_short",1,0.287795549066376,0.41907126800581,-0.0740262322986346,1,-6.93889390390723e-18,2.66627185386362
1772630511,"SR_none__LR_both","p06_Y_short_r2_none_both",6,2,"Y_short",2,-0.358375857816656,-0.288894995089999,-0.09811417327155,0,1,5.18260435208495
1772630511,"SR_none__LR_both","p06_K_short_r1_none_both",6,1,"K_short",1,-0.121994466270693,0.101362418389338,-0.196535438885607,1,-0.0563801601979403,2.37407579025053
1772630511,"SR_none__LR_both","p06_K_short_r2_none_both",6,2,"K_short",1,0.287795549066376,0.41907126800581,-0.0740262322986346,1,-6.93889390390723e-18,2.66627185386362
1772630511,"SR_none__LR_both","p06_K_short_r2_none_both",6,2,"K_short",2,-0.358375857816656,-0.288894995089999,-0.09811417327155,0,1,5.18260435208495
1772630511,"SR_none__LR_both","p06_E_short_r1_none_both",6,1,"E_short",1,-0.121994466270693,0.101362418389338,-0.196535438885607,1,-0.0563801601979403,2.37407579025053
1772630511,"SR_none__LR_both","p06_E_short_r2_none_both",6,2,"E_short",1,0.287795549066376,0.41907126800581,-0.0740262322986346,1,-6.93889390390723e-18,2.66627185386362
1772630511,"SR_none__LR_both","p06_E_short_r2_none_both",6,2,"E_short",2,-0.358375857816656,-0.288894995089999,-0.09811417327155,0,1,5.18260435208495
1772630511,"SR_none__LR_both","p07_sym_r1_none_both",7,1,"sym",1,0.658307171926125,0.555444614506188,-0.00297528837143044,1,-0.765136643765987,-1.39976303181478
1772630511,"SR_none__LR_both","p07_sym_r2_none_both",7,2,"sym",1,0.628891146501873,0.561663319527683,-0.0300701977744735,1,0,2.85884318875694
1772630511,"SR_none__LR_both","p07_sym_r2_none_both",7,2,"sym",2,-0.670241135885515,-0.389782272058742,-0.151128113906568,0,1,5.56581135574811
1772630511,"SR_none__LR_both","p07_Y_only_r1_none_both",7,1,"Y_only",1,0.658307171926125,0.555444614506188,-0.00297528837143044,1,-0.765136643765987,-1.39976303181478
1772630511,"SR_none__LR_both","p07_Y_only_r2_none_both",7,2,"Y_only",1,0.628891146501873,0.561663319527683,-0.0300701977744735,1,0,2.85884318875694
1772630511,"SR_none__LR_both","p07_Y_only_r2_none_both",7,2,"Y_only",2,-0.670241135885515,-0.389782272058742,-0.151128113906568,0,1,5.56581135574811
1772630511,"SR_none__LR_both","p07_K_only_r1_none_both",7,1,"K_only",1,0.658307171926125,0.555444614506188,-0.00297528837143044,1,-0.765136643765987,-1.39976303181478
1772630511,"SR_none__LR_both","p07_K_only_r2_none_both",7,2,"K_only",1,0.628891146501873,0.561663319527683,-0.0300701977744735,1,0,2.85884318875694
1772630511,"SR_none__LR_both","p07_K_only_r2_none_both",7,2,"K_only",2,-0.670241135885515,-0.389782272058742,-0.151128113906568,0,1,5.56581135574811
