"year","sample_name","spec_id","omega_t","k_t","theta_t_hat"
2005,"Post-1973","S4",0.597479837743853,17.1271376399097,0.933347180399486
2006,"Post-1973","S4",0.587831471357126,17.1533004680607,0.932985950847671
2007,"Post-1973","S4",0.593479839175833,17.1807855418751,0.933197422644435
2008,"Post-1973","S4",0.595584591788177,17.2056255689161,0.933276223429186
2009,"Post-1973","S4",0.593114751011546,17.2197358488201,0.933183753943572
2010,"Post-1973","S4",0.57177005128177,17.2345372159274,0.932384620079045
2011,"Post-1973","S4",0.57077261993538,17.2524199045283,0.932347276795863
2012,"Post-1973","S4",0.568162965987683,17.274046020532,0.932249572781719
2013,"Post-1973","S4",0.567108862532718,17.2947222206185,0.932210107725839
2014,"Post-1973","S4",0.568582031539934,17.3192486795774,0.932265262366417
2015,"Post-1973","S4",0.575109869197914,17.3430134231632,0.932509661032159
2016,"Post-1973","S4",0.582943530383766,17.3651686814376,0.93280294901541
2017,"Post-1973","S4",0.586156566953376,17.3879665418639,0.932923243344365
2018,"Post-1973","S4",0.584943959084541,17.4133947847885,0.932877843970064
2019,"Post-1973","S4",0.587441985101222,17.4369559075892,0.932971368695624
2020,"Post-1973","S4",0.60484793205077,17.4559405836357,0.933623037813843
2021,"Post-1973","S4",0.579714486970795,17.4740698810779,0.932682055399009
2022,"Post-1973","S4",0.56475673366441,17.4936011578593,0.932122045309586
1932,"Pre-1974","S1",0.677734147194899,13.970089272113,0.974446446236348
1933,"Pre-1974","S1",0.664517937219731,14.0027927533324,0.976499936301594
1934,"Pre-1974","S1",0.622061999745903,14.0433990102709,0.983096596461884
1935,"Pre-1974","S1",0.616558357905585,14.0899690687937,0.983951733741256
1936,"Pre-1974","S1",0.61320426040215,14.1442869850469,0.984472882082127
1937,"Pre-1974","S1",0.629079145811021,14.2138198380133,0.982006296008261
1938,"Pre-1974","S1",0.633989364345709,14.2573365744225,0.981243362837699
1939,"Pre-1974","S1",0.630537992484756,14.3019020954451,0.981779625339676
1940,"Pre-1974","S1",0.607110693449235,14.3552866804615,0.98541967993289
1941,"Pre-1974","S1",0.594511097780444,14.4128181822523,0.987377362549964
1942,"Pre-1974","S1",0.604405412159509,14.4451344669669,0.985840017401997
1943,"Pre-1974","S1",0.621900080256822,14.4655214941134,0.983121754965179
1944,"Pre-1974","S1",0.627959009724536,14.4975732120151,0.98218033896987
1945,"Pre-1974","S1",0.638440192180252,14.5435146956026,0.980551808242431
1946,"Pre-1974","S1",0.663415069811751,14.602699144033,0.976671296114266
1947,"Pre-1974","S1",0.644483720777999,14.668344295017,0.979612785182278
1948,"Pre-1974","S1",0.624581372598025,14.7340211190663,0.982705144817865
1949,"Pre-1974","S1",0.622946489496739,14.7853997828012,0.982959167431961
1950,"Pre-1974","S1",0.609475288313768,14.8329185204504,0.985052277169786
1951,"Pre-1974","S1",0.618138626346099,14.887851893495,0.983706196968678
1952,"Pre-1974","S1",0.63357057934292,14.9418056906467,0.981308432236893
1953,"Pre-1974","S1",0.644071883964771,14.9981203761222,0.979676774995247
1954,"Pre-1974","S1",0.642039314043351,15.0474771545022,0.979992588844179
1955,"Pre-1974","S1",0.622858846487424,15.0950108189801,0.982972785106714
1956,"Pre-1974","S1",0.635535528362412,15.1498114579169,0.981003125095298
1957,"Pre-1974","S1",0.638957571161781,15.203851287101,0.980471419643844
1958,"Pre-1974","S1",0.640702916019947,15.2435941828108,0.980200233855074
1959,"Pre-1974","S1",0.628716570650273,15.2849119693692,0.98206263171206
1960,"Pre-1974","S1",0.638652100649948,15.3297835986338,0.980518882620178
1961,"Pre-1974","S1",0.635335355670866,15.3712556272847,0.981034227251982
1962,"Pre-1974","S1",0.628948763920103,15.4152851341648,0.982026554306078
1963,"Pre-1974","S1",0.621930029689577,15.4603002954347,0.983117101523478
1964,"Pre-1974","S1",0.619047357779893,15.509549449509,0.983565001347938
1965,"Pre-1974","S1",0.61236559273945,15.5682687346488,0.984603191430771
1966,"Pre-1974","S1",0.620003181239775,15.6331086462922,0.983416488727248
1967,"Pre-1974","S1",0.628388720851657,15.691243982835,0.982113571906383
1968,"Pre-1974","S1",0.627992500156573,15.7474129586695,0.982175135339661
1969,"Pre-1974","S1",0.641990534144692,15.8038446072792,0.980000168100068
1970,"Pre-1974","S1",0.653676971146293,15.8528197914117,0.978184368992305
1971,"Pre-1974","S1",0.64098353494678,15.8956753695696,0.980156632234075
1932,"Pre-1974","S2",0.677734147194899,13.970089272113,0.974446446236348
1933,"Pre-1974","S2",0.664517937219731,14.0027927533324,0.976499936301594
1934,"Pre-1974","S2",0.622061999745903,14.0433990102709,0.983096596461884
1935,"Pre-1974","S2",0.616558357905585,14.0899690687937,0.983951733741256
1936,"Pre-1974","S2",0.61320426040215,14.1442869850469,0.984472882082127
1937,"Pre-1974","S2",0.629079145811021,14.2138198380133,0.982006296008261
1938,"Pre-1974","S2",0.633989364345709,14.2573365744225,0.981243362837699
1939,"Pre-1974","S2",0.630537992484756,14.3019020954451,0.981779625339676
1940,"Pre-1974","S2",0.607110693449235,14.3552866804615,0.98541967993289
1941,"Pre-1974","S2",0.594511097780444,14.4128181822523,0.987377362549964
1942,"Pre-1974","S2",0.604405412159509,14.4451344669669,0.985840017401997
1943,"Pre-1974","S2",0.621900080256822,14.4655214941134,0.983121754965179
1944,"Pre-1974","S2",0.627959009724536,14.4975732120151,0.98218033896987
1945,"Pre-1974","S2",0.638440192180252,14.5435146956026,0.980551808242431
1946,"Pre-1974","S2",0.663415069811751,14.602699144033,0.976671296114266
1947,"Pre-1974","S2",0.644483720777999,14.668344295017,0.979612785182278
1948,"Pre-1974","S2",0.624581372598025,14.7340211190663,0.982705144817865
1949,"Pre-1974","S2",0.622946489496739,14.7853997828012,0.982959167431961
1950,"Pre-1974","S2",0.609475288313768,14.8329185204504,0.985052277169786
1951,"Pre-1974","S2",0.618138626346099,14.887851893495,0.983706196968678
1952,"Pre-1974","S2",0.63357057934292,14.9418056906467,0.981308432236893
1953,"Pre-1974","S2",0.644071883964771,14.9981203761222,0.979676774995247
1954,"Pre-1974","S2",0.642039314043351,15.0474771545022,0.979992588844179
1955,"Pre-1974","S2",0.622858846487424,15.0950108189801,0.982972785106714
1956,"Pre-1974","S2",0.635535528362412,15.1498114579169,0.981003125095298
1957,"Pre-1974","S2",0.638957571161781,15.203851287101,0.980471419643844
1958,"Pre-1974","S2",0.640702916019947,15.2435941828108,0.980200233855073
1959,"Pre-1974","S2",0.628716570650273,15.2849119693692,0.98206263171206
1960,"Pre-1974","S2",0.638652100649948,15.3297835986338,0.980518882620178
1961,"Pre-1974","S2",0.635335355670866,15.3712556272847,0.981034227251982
1962,"Pre-1974","S2",0.628948763920103,15.4152851341648,0.982026554306078
1963,"Pre-1974","S2",0.621930029689577,15.4603002954347,0.983117101523478
1964,"Pre-1974","S2",0.619047357779893,15.509549449509,0.983565001347938
1965,"Pre-1974","S2",0.61236559273945,15.5682687346488,0.984603191430771
1966,"Pre-1974","S2",0.620003181239775,15.6331086462922,0.983416488727248
1967,"Pre-1974","S2",0.628388720851657,15.691243982835,0.982113571906383
1968,"Pre-1974","S2",0.627992500156573,15.7474129586695,0.982175135339661
1969,"Pre-1974","S2",0.641990534144692,15.8038446072792,0.980000168100068
1970,"Pre-1974","S2",0.653676971146293,15.8528197914117,0.978184368992305
1971,"Pre-1974","S2",0.64098353494678,15.8956753695696,0.980156632234075
1932,"Pre-1974","S3",0.677734147194899,13.970089272113,0.967929455496874
1933,"Pre-1974","S3",0.664517937219731,14.0027927533324,0.969927240862173
1934,"Pre-1974","S3",0.622061999745903,14.0433990102709,0.976344954466497
1935,"Pre-1974","S3",0.616558357905585,14.0899690687937,0.977176894572253
1936,"Pre-1974","S3",0.61320426040215,14.1442869850469,0.977683905804576
1937,"Pre-1974","S3",0.629079145811021,14.2138198380133,0.975284230420693
1938,"Pre-1974","S3",0.633989364345709,14.2573365744225,0.974541993217482
1939,"Pre-1974","S3",0.630537992484756,14.3019020954451,0.975063708611454
1940,"Pre-1974","S3",0.607110693449235,14.3552866804615,0.978605020019912
1941,"Pre-1974","S3",0.594511097780444,14.4128181822523,0.980509596890519
1942,"Pre-1974","S3",0.604405412159509,14.4451344669669,0.979013955061031
1943,"Pre-1974","S3",0.621900080256822,14.4655214941134,0.976369430499055
1944,"Pre-1974","S3",0.627959009724536,14.4975732120151,0.975453552146432
1945,"Pre-1974","S3",0.638440192180252,14.5435146956026,0.973869198314252
1946,"Pre-1974","S3",0.663415069811751,14.602699144033,0.970093952224331
1947,"Pre-1974","S3",0.644483720777999,14.668344295017,0.972955647984011
1948,"Pre-1974","S3",0.624581372598025,14.7340211190663,0.975964121669261
1949,"Pre-1974","S3",0.622946489496739,14.7853997828012,0.976211253452114
1950,"Pre-1974","S3",0.609475288313768,14.8329185204504,0.978247583733405
1951,"Pre-1974","S3",0.618138626346099,14.887851893495,0.976938018436838
1952,"Pre-1974","S3",0.63357057934292,14.9418056906467,0.974605297489384
1953,"Pre-1974","S3",0.644071883964771,14.9981203761222,0.973017901955453
1954,"Pre-1974","S3",0.642039314043351,15.0474771545022,0.973325148772096
1955,"Pre-1974","S3",0.622858846487424,15.0950108189801,0.97622450172236
1956,"Pre-1974","S3",0.635535528362412,15.1498114579169,0.974308272366291
1957,"Pre-1974","S3",0.638957571161781,15.203851287101,0.973790990404454
1958,"Pre-1974","S3",0.640702916019947,15.2435941828108,0.973527161029649
1959,"Pre-1974","S3",0.628716570650273,15.2849119693692,0.975339037914772
1960,"Pre-1974","S3",0.638652100649948,15.3297835986338,0.973837165860142
1961,"Pre-1974","S3",0.635335355670866,15.3712556272847,0.974338530819694
1962,"Pre-1974","S3",0.628948763920103,15.4152851341648,0.975303939174872
1963,"Pre-1974","S3",0.621930029689577,15.4603002954347,0.976364903290531
1964,"Pre-1974","S3",0.619047357779893,15.509549449509,0.976800653007352
1965,"Pre-1974","S3",0.61236559273945,15.5682687346488,0.977810680272145
1966,"Pre-1974","S3",0.620003181239775,15.6331086462922,0.976656169065015
1967,"Pre-1974","S3",0.628388720851657,15.691243982835,0.975388596262508
1968,"Pre-1974","S3",0.627992500156573,15.7474129586695,0.975448489674276
1969,"Pre-1974","S3",0.641990534144692,15.8038446072792,0.97333252242671
1970,"Pre-1974","S3",0.653676971146293,15.8528197914117,0.971565980213916
1971,"Pre-1974","S3",0.64098353494678,15.8956753695696,0.973484742182921
1932,"Pre-1974","S4",0.677734147194899,13.970089272113,0.967929455496874
1933,"Pre-1974","S4",0.664517937219731,14.0027927533324,0.969927240862173
1934,"Pre-1974","S4",0.622061999745903,14.0433990102709,0.976344954466497
1935,"Pre-1974","S4",0.616558357905585,14.0899690687937,0.977176894572253
1936,"Pre-1974","S4",0.61320426040215,14.1442869850469,0.977683905804576
1937,"Pre-1974","S4",0.629079145811021,14.2138198380133,0.975284230420693
1938,"Pre-1974","S4",0.633989364345709,14.2573365744225,0.974541993217482
1939,"Pre-1974","S4",0.630537992484756,14.3019020954451,0.975063708611454
1940,"Pre-1974","S4",0.607110693449235,14.3552866804615,0.978605020019912
1941,"Pre-1974","S4",0.594511097780444,14.4128181822523,0.980509596890519
1942,"Pre-1974","S4",0.604405412159509,14.4451344669669,0.979013955061031
1943,"Pre-1974","S4",0.621900080256822,14.4655214941134,0.976369430499055
1944,"Pre-1974","S4",0.627959009724536,14.4975732120151,0.975453552146432
1945,"Pre-1974","S4",0.638440192180252,14.5435146956026,0.973869198314252
1946,"Pre-1974","S4",0.663415069811751,14.602699144033,0.970093952224331
1947,"Pre-1974","S4",0.644483720777999,14.668344295017,0.972955647984011
1948,"Pre-1974","S4",0.624581372598025,14.7340211190663,0.975964121669261
1949,"Pre-1974","S4",0.622946489496739,14.7853997828012,0.976211253452114
1950,"Pre-1974","S4",0.609475288313768,14.8329185204504,0.978247583733405
1951,"Pre-1974","S4",0.618138626346099,14.887851893495,0.976938018436838
1952,"Pre-1974","S4",0.63357057934292,14.9418056906467,0.974605297489384
1953,"Pre-1974","S4",0.644071883964771,14.9981203761222,0.973017901955453
1954,"Pre-1974","S4",0.642039314043351,15.0474771545022,0.973325148772096
1955,"Pre-1974","S4",0.622858846487424,15.0950108189801,0.97622450172236
1956,"Pre-1974","S4",0.635535528362412,15.1498114579169,0.974308272366291
1957,"Pre-1974","S4",0.638957571161781,15.203851287101,0.973790990404454
1958,"Pre-1974","S4",0.640702916019947,15.2435941828108,0.973527161029648
1959,"Pre-1974","S4",0.628716570650273,15.2849119693692,0.975339037914772
1960,"Pre-1974","S4",0.638652100649948,15.3297835986338,0.973837165860142
1961,"Pre-1974","S4",0.635335355670866,15.3712556272847,0.974338530819694
1962,"Pre-1974","S4",0.628948763920103,15.4152851341648,0.975303939174872
1963,"Pre-1974","S4",0.621930029689577,15.4603002954347,0.97636490329053
1964,"Pre-1974","S4",0.619047357779893,15.509549449509,0.976800653007351
1965,"Pre-1974","S4",0.61236559273945,15.5682687346488,0.977810680272145
1966,"Pre-1974","S4",0.620003181239775,15.6331086462922,0.976656169065015
1967,"Pre-1974","S4",0.628388720851657,15.691243982835,0.975388596262507
1968,"Pre-1974","S4",0.627992500156573,15.7474129586695,0.975448489674276
1969,"Pre-1974","S4",0.641990534144692,15.8038446072792,0.97333252242671
1970,"Pre-1974","S4",0.653676971146293,15.8528197914117,0.971565980213916
1971,"Pre-1974","S4",0.64098353494678,15.8956753695696,0.973484742182921
