"run_id","window_id","window_role","year_start","year_end","estimator","spec_id","coefficient","estimate","std_error","t_stat","p_value","n_raw","n_effective","regressor_count","status","estimator_status","composition_status","composition_basis","composition_tier","direct_sector_asset_split","notes"
"full_long_sample__SPEC_B0_CAPITAL_ONLY__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_B0_CAPITAL_ONLY","k_t",0.85388041144064,0.0211518523921193,40.3690606199,5.23843025494781e-59,96,91,1,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_B1_WAGE_BASELINE__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_B1_WAGE_BASELINE","const",1.27351841672726,0.342671288059725,3.71644331200953,0.000344865378054951,96,96,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_B1_WAGE_BASELINE__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_B1_WAGE_BASELINE","k_t",0.848081667086092,0.0308166502389342,27.5202418338971,1.77402351273635e-46,96,96,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_B1_WAGE_BASELINE__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_B1_WAGE_BASELINE","omega_k_t",0.0341705827670467,0.0560684438192275,0.609444108654368,0.543716174994699,96,96,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_B1_WAGE_BASELINE__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_B1_WAGE_BASELINE","const",1.80814835503617,0.386318244445652,4.68046327356549,9.70882660625257e-06,96,96,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_B1_WAGE_BASELINE__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_B1_WAGE_BASELINE","k_t",0.815026476503657,0.0384479478050606,21.1981789154526,2.22031105610975e-37,96,96,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_B1_WAGE_BASELINE__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_B1_WAGE_BASELINE","omega_k_t",0.0364052081345729,0.0720239311549272,0.505459887440237,0.614431738568431,96,96,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_B1_WAGE_BASELINE__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_B1_WAGE_BASELINE","const",1.56554961761132,0.36505717191708,4.28850530285409,4.59539838280125e-05,96,91,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_B1_WAGE_BASELINE__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_B1_WAGE_BASELINE","k_t",0.822291132613149,0.0337356661243624,24.3745337525535,6.68603304164242e-41,96,91,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_B1_WAGE_BASELINE__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_B1_WAGE_BASELINE","omega_k_t",0.042822858877366,0.0403169176488288,1.06215607180997,0.291071066622723,96,91,2,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C1_COMPOSITION_STOCK","const",1.0946148843939,0.272172298275024,4.02177183839561,0.000118242336050999,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C1_COMPOSITION_STOCK","k_t",0.884394513740673,0.0264513355118931,33.4347773609778,2.90859224793532e-53,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C1_COMPOSITION_STOCK","omega_k_t",-0.00554709245788543,0.0442958180794363,-0.125228355596408,0.900616008370627,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C1_COMPOSITION_STOCK","s_proxy_k_t",0.349692389679818,0.101933697805606,3.43058671673721,0.000903603169838346,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C1_COMPOSITION_STOCK","const",0.971180060254315,0.351080258273527,2.76626223596335,0.00685335184345479,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C1_COMPOSITION_STOCK","k_t",0.842278665230729,0.0340647977753462,24.7257791103141,2.05382316214665e-42,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C1_COMPOSITION_STOCK","omega_k_t",0.0752252860162055,0.0619206087568033,1.21486670636035,0.22752573782923,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C1_COMPOSITION_STOCK","s_proxy_k_t",0.237667458679398,0.116030241406007,2.04832340086034,0.0433778054978244,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C1_COMPOSITION_STOCK","const",1.45885780386553,0.340533169480168,4.28404024809833,4.71686335618068e-05,96,91,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C1_COMPOSITION_STOCK","k_t",0.814177926307966,0.0319406070801477,25.4903710585392,3.96276265576143e-42,96,91,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C1_COMPOSITION_STOCK","omega_k_t",0.0778862115555306,0.0432535324182018,1.80069019109188,0.0752170180541716,96,91,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C1_COMPOSITION_STOCK__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C1_COMPOSITION_STOCK","s_proxy_k_t",0.229843074008453,0.0840428859351214,2.73483081228178,0.00756237547597691,96,91,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C2_FULL_COMPOSITION","const",0.993475690871108,0.267176422589203,3.71842575495004,0.000346220300996618,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C2_FULL_COMPOSITION","k_t",0.930419980194166,0.0408459306516639,22.7787680522898,2.30947932541608e-39,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C2_FULL_COMPOSITION","omega_k_t",-0.0676591748920856,0.0595921201033487,-1.13537116609959,0.259201382817378,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C2_FULL_COMPOSITION","s_proxy_k_t",5.74589775785716,3.79979849036502,1.51215854536149,0.133958694769062,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_C2_FULL_COMPOSITION","omega_s_proxy_k_t",-8.52951441600544,6.00301241602536,-1.42087235955659,0.158771482133176,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C2_FULL_COMPOSITION","const",0.677221660604987,0.353897713520737,1.91360846575604,0.0588135044322836,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C2_FULL_COMPOSITION","k_t",0.984236828072735,0.0809639632283939,12.1564803503538,9.12141784494261e-21,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C2_FULL_COMPOSITION","omega_k_t",-0.119392055922225,0.118017970482196,-1.01164301872346,0.314391105472569,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C2_FULL_COMPOSITION","s_proxy_k_t",14.5122505986478,7.57525647693309,1.91574379598078,0.0585373231327928,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_C2_FULL_COMPOSITION","omega_s_proxy_k_t",-22.4947880194772,11.9392228702413,-1.88410822579967,0.0627429200038489,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C2_FULL_COMPOSITION","const",1.51174063586883,0.288025190384519,5.24864034930636,1.08991477395409e-06,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C2_FULL_COMPOSITION","k_t",0.92772343984956,0.041271967869305,22.4782942937773,9.18857217887668e-38,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C2_FULL_COMPOSITION","omega_k_t",-0.0918046097797829,0.0591803726436514,-1.5512678558578,0.124509931536509,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C2_FULL_COMPOSITION","s_proxy_k_t",15.4737567655979,4.30638315642999,3.59321412041415,0.000543450452818677,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_C2_FULL_COMPOSITION__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_C2_FULL_COMPOSITION","omega_s_proxy_k_t",-23.8916712898692,6.74906170377971,-3.53999894185128,0.000648432231645012,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","const",0.68589767560087,0.368219580188045,1.86274090924386,0.0656897577471415,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","k_t",0.942189745028673,0.0389876454431966,24.166366917474,1.27704647819898e-41,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","omega_k_t",-0.0570875159914266,0.0515881106577508,-1.10660218533996,0.271351102804195,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","s_proxy_cc_k_t",0.280814962210766,0.089089766188982,3.15204511385837,0.00218892551261195,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","const",0.992235741126283,0.4240048551211,2.34015183822103,0.0214381012627153,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","k_t",0.880644978543276,0.0537395138301991,16.3872896454898,4.95985532566377e-29,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","omega_k_t",0.0130248852941564,0.0746475042414197,0.17448520786485,0.861867556089558,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","s_proxy_cc_k_t",0.157878165679544,0.109355364246608,1.44371670075107,0.15221539592749,96,96,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","const",1.41398291924391,0.368133989504219,3.84094639331775,0.00023222788404523,96,91,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","k_t",0.841991966268006,0.0383158281788969,21.9750428553114,2.86939910455775e-37,96,91,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","omega_k_t",0.0315381165558883,0.0476845519294229,0.661390644973814,0.510109675215991,96,91,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D1_CURRENT_COST_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D1_CURRENT_COST_DIAGNOSTIC","s_proxy_cc_k_t",0.0934077768306188,0.0731756084737457,1.27648787319797,0.20518001988115,96,91,3,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","const",2.02411724904076,0.461561715173864,4.38536642554572,3.10457829451182e-05,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","k_t",0.77986322220849,0.0510820876694228,15.2668627651902,7.81410928251915e-27,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","omega_k_t",0.0683578876842077,0.0504178797196059,1.35582630734123,0.178509578940442,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","s_proxy_k_t",0.21210177871453,0.105475825950522,2.01090417451698,0.0472948948562434,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__FM_OLS","full_long_sample","full_reference",1929,2024,"FM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","pKrel_k_t",-0.0137603978915388,0.00700123457877744,-1.96542448859665,0.0524142699886237,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegFM; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","const",1.91917587073269,0.851159511412186,2.25477815262679,0.0265459779930025,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","k_t",0.752068682892611,0.089814962079214,8.37353449227434,6.42072219463902e-13,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","omega_k_t",0.123101557312904,0.077503807611106,1.58832915578284,0.115680539607541,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","s_proxy_k_t",0.156425839149901,0.170453638100598,0.917703141411285,0.361200189735443,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__IM_OLS","full_long_sample","full_reference",1929,2024,"IM_OLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","pKrel_k_t",-0.0139955087364967,0.0118035494276715,-1.18570340406983,0.238826321194579,96,96,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegIM; selector=1; kernel=ba; bandwidth=and; constant in deter."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","const",2.17385061941561,0.620089885253411,3.50570243300651,0.000725968403853977,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","k_t",0.740268487317376,0.0664618908874861,11.1382399361851,2.32841483326114e-18,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","omega_k_t",0.121503870682556,0.0543050643689345,2.23743166672431,0.0278433358343554,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","s_proxy_k_t",0.160415616727425,0.16695832465072,0.960812328843246,0.33934019151012,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
"full_long_sample__SPEC_D2_PRICE_WEDGE_DIAGNOSTIC__DOLS","full_long_sample","full_reference",1929,2024,"DOLS","SPEC_D2_PRICE_WEDGE_DIAGNOSTIC","pKrel_k_t",-0.0125451423530693,0.00979364184013588,-1.28094763499083,0.203655631974033,96,91,4,"estimated","ok","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"cointReg::cointRegD; n.lead=2; n.lag=2; kernel=ba; bandwidth=3; n_effective after DOLS lead/lag construction."
