"year","asset","deflator_or_price_source","deflator_index_1947_100","deflator_index_first_valid_100","deflator_growth_percent","price_status"
2011,"NRC",71.6081402046303,16470.4456085109,94393.7672758091,8.71256263623229,"RECOVERED_SFC_BASELINE_PRICE"
2012,"NRC",75.7779713770791,17429.540165725,99890.4338858727,5.8231245226212,"RECOVERED_SFC_BASELINE_PRICE"
2013,"NRC",81.0223679097379,18635.7933597583,106803.591306121,6.92074020636173,"RECOVERED_SFC_BASELINE_PRICE"
2014,"NRC",87.0863394157215,20030.5553599367,114797.111504625,7.48431780312704,"RECOVERED_SFC_BASELINE_PRICE"
2015,"NRC",90.0287262097741,20707.3278820572,118675.762360233,3.37870073974131,"RECOVERED_SFC_BASELINE_PRICE"
2016,"NRC",94.6711427339579,21775.1208541288,124795.39043225,5.15659469997008,"RECOVERED_SFC_BASELINE_PRICE"
2017,"NRC",100,23000.8006931115,131819.88389318,5.62880843322776,"RECOVERED_SFC_BASELINE_PRICE"
2018,"NRC",106.205105210977,24428.0245754862,139999.446377739,6.205105210977,"RECOVERED_SFC_BASELINE_PRICE"
2019,"NRC",114.008560580414,26222.8817921863,150285.952185387,7.34753320373385,"RECOVERED_SFC_BASELINE_PRICE"
2020,"NRC",117.179340663453,26952.186599503,154465.670809357,2.7811771913413,"RECOVERED_SFC_BASELINE_PRICE"
2021,"NRC",137.656471672191,31662.0906904901,181458.60112973,17.4750351835053,"RECOVERED_SFC_BASELINE_PRICE"
2022,"NRC",161.686311530273,37189.1462631214,213134.708130371,17.4563822290212,"RECOVERED_SFC_BASELINE_PRICE"
2023,"NRC",168.37439158538,38727.4582267923,221950.927493696,4.13645409546916,"RECOVERED_SFC_BASELINE_PRICE"
2024,"NRC",174.747971167112,40193.4325634034,230352.572698174,3.78536161094311,"RECOVERED_SFC_BASELINE_PRICE"
