window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
fordism,const,5,3,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,5,4,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,5,5,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,6,0,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,6,1,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,6,2,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,6,3,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,6,4,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,6,5,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,7,0,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,7,1,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,7,2,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,7,3,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,7,4,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
fordism,const,7,5,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,1,0,50,6,2,TRUE,49,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,ortho
post_fordism,none,1,1,50,6,2,TRUE,49,35,TRUE,NA,608.7830892164263,12,-1153.5316211786073,-1170.621902367715,TRUE,computed,-1153.5316211786073,-1170.621902367715,Q3,ortho
post_fordism,none,1,2,50,6,2,TRUE,49,35,TRUE,NA,626.4540671372221,24,-1124.8390197659535,-1159.0195821441687,TRUE,computed,-1124.8390197659535,-1159.0195821441687,Q3,ortho
post_fordism,none,1,3,50,6,2,TRUE,49,35,TRUE,NA,635.9028979653802,36,-1079.7021241680245,-1130.9729677353473,TRUE,computed,-1079.7021241680245,-1130.9729677353473,Q3,ortho
post_fordism,none,1,4,50,6,2,TRUE,49,35,TRUE,NA,643.4205743073061,48,-1030.7029195976309,-1099.0640443540613,TRUE,computed,-1030.7029195976309,-1099.0640443540613,Q3,ortho
post_fordism,none,1,5,50,6,2,TRUE,49,35,TRUE,NA,647.5083292504596,60,-974.8438722296926,-1060.2952781752306,TRUE,computed,-974.8438722296926,-1060.2952781752306,Q3,ortho
post_fordism,none,2,0,50,6,3,TRUE,48,40,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,ortho
post_fordism,none,2,1,50,6,3,TRUE,48,40,TRUE,NA,641.9878200416553,48,-1027.8374110663292,-1096.1985358227596,TRUE,computed,-1027.8374110663292,-1096.1985358227596,Q3,ortho
post_fordism,none,2,2,50,6,3,TRUE,48,40,TRUE,NA,663.2679110542323,60,-1006.3630358372379,-1091.8144417827757,TRUE,computed,-1006.3630358372379,-1091.8144417827757,Q3,ortho
post_fordism,none,2,3,50,6,3,TRUE,48,40,TRUE,NA,675.9165811604973,72,-967.6258187955228,-1070.1675059301683,TRUE,computed,-967.6258187955228,-1070.1675059301683,Q3,ortho
post_fordism,none,2,4,50,6,3,TRUE,48,40,TRUE,NA,684.398228625728,84,-920.5545564717388,-1040.1865247954918,TRUE,computed,-920.5545564717388,-1040.1865247954918,Q3,ortho
post_fordism,none,2,5,50,6,3,TRUE,48,40,TRUE,NA,688.0842051511879,96,-863.8919522684133,-1000.6142017812738,TRUE,computed,-863.8919522684133,-1000.6142017812738,Q3,ortho
post_fordism,none,3,0,50,6,4,TRUE,47,45,TRUE,NA,NA,72,NA,NA,TRUE,missing,NA,NA,Q3,ortho
post_fordism,none,3,1,50,6,4,TRUE,47,45,TRUE,NA,681.6347914368101,84,-915.027682093903,-1034.659650417656,TRUE,computed,-915.027682093903,-1034.659650417656,Q3,ortho
post_fordism,none,3,2,50,6,4,TRUE,47,45,TRUE,NA,717.2217597116905,96,-922.1670613894186,-1058.889310902279,TRUE,computed,-922.1670613894186,-1058.889310902279,Q3,ortho
post_fordism,none,3,3,50,6,4,TRUE,47,45,TRUE,NA,740.1893972034937,108,-904.0677791187796,-1057.8803098207477,TRUE,computed,-904.0677791187796,-1057.8803098207477,Q3,ortho
post_fordism,none,3,4,50,6,4,TRUE,47,45,TRUE,NA,750.8599783244528,120,-861.3743841064523,-1032.277195997528,TRUE,computed,-861.3743841064523,-1032.277195997528,Q3,ortho
post_fordism,none,3,5,50,6,4,TRUE,47,45,TRUE,NA,756.1616151169029,132,-807.9431004371074,-995.9361935172906,TRUE,computed,-807.9431004371074,-995.9361935172906,Q3,ortho
post_fordism,none,4,0,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,4,1,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,4,2,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,4,3,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,4,4,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,4,5,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,5,0,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,5,1,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,5,2,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,5,3,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,5,4,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,5,5,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,6,0,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,6,1,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,6,2,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,6,3,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,6,4,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,6,5,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,7,0,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,7,1,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,7,2,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,7,3,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,7,4,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,none,7,5,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,1,0,50,6,2,TRUE,49,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,ortho
post_fordism,const,1,1,50,6,2,TRUE,49,40,TRUE,NA,602.8036404155354,13,-1136.2365104723049,-1154.7509817605048,TRUE,computed,-1136.2365104723049,-1154.7509817605048,Q3,ortho
post_fordism,const,1,2,50,6,2,TRUE,49,40,TRUE,NA,621.8669509319517,26,-1104.9923611463719,-1142.0213037227716,TRUE,computed,-1104.9923611463719,-1142.0213037227716,Q3,ortho
post_fordism,const,1,3,50,6,2,TRUE,49,40,TRUE,NA,634.3427934973132,39,-1060.573275918329,-1116.1166897829287,TRUE,computed,-1060.573275918329,-1116.1166897829287,Q3,ortho
post_fordism,const,1,4,50,6,2,TRUE,49,40,TRUE,NA,642.0579233550188,52,-1006.6327652749746,-1080.690650427774,TRUE,computed,-1006.6327652749746,-1080.690650427774,Q3,ortho
post_fordism,const,1,5,50,6,2,TRUE,49,40,TRUE,NA,646.2202549696553,65,-945.5866581454818,-1038.1590145864811,TRUE,computed,-945.5866581454818,-1038.1590145864811,Q3,ortho
post_fordism,const,2,0,50,6,3,TRUE,48,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,ortho
post_fordism,const,2,1,50,6,3,TRUE,48,45,TRUE,NA,635.8647304838946,49,-1010.2550188462876,-1080.0403337018101,TRUE,computed,-1010.2550188462876,-1080.0403337018101,Q3,ortho
post_fordism,const,2,2,50,6,3,TRUE,48,45,TRUE,NA,657.1502734703436,62,-983.4553344604196,-1071.7551206041421,TRUE,computed,-983.4553344604196,-1071.7551206041421,Q3,ortho
post_fordism,const,2,3,50,6,3,TRUE,48,45,TRUE,NA,671.4595375455516,75,-942.70309225207,-1049.5173496839923,TRUE,computed,-942.70309225207,-1049.5173496839923,Q3,ortho
post_fordism,const,2,4,50,6,3,TRUE,48,45,TRUE,NA,682.2959960062706,88,-895.0052388147421,-1020.3339675348643,TRUE,computed,-895.0052388147421,-1020.3339675348643,Q3,ortho
post_fordism,const,2,5,50,6,3,TRUE,48,45,TRUE,NA,686.7503298884998,101,-834.5431362204348,-978.3863362287568,TRUE,computed,-834.5431362204348,-978.3863362287568,Q3,ortho
post_fordism,const,3,0,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,3,1,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,3,2,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,3,3,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,3,4,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,3,5,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,4,0,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,4,1,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,4,2,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,4,3,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,4,4,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,4,5,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,5,0,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,5,1,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,5,2,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,5,3,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,5,4,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,5,5,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,6,0,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,6,1,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,6,2,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,6,3,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,6,4,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,6,5,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,7,0,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,7,1,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,7,2,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,7,3,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,7,4,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
post_fordism,const,7,5,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,ortho
