window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
post_fordism,none,2,1,50,4,3,TRUE,48,30,TRUE,NA,157.49515295502962,24,-186.92119140156862,-221.10175377978373,TRUE,computed,-186.92119140156862,-221.10175377978373,Q2,ortho
post_fordism,none,2,2,50,4,3,TRUE,48,30,TRUE,NA,163.71011448220918,32,-156.66140961976419,-202.23549279071767,TRUE,computed,-156.66140961976419,-202.23549279071767,Q2,ortho
post_fordism,none,2,3,50,4,3,TRUE,48,30,TRUE,NA,167.45660858487648,40,-121.46469298893524,-178.43229695262713,TRUE,computed,-121.46469298893524,-178.43229695262713,Q2,ortho
post_fordism,none,3,0,50,4,4,TRUE,47,35,TRUE,NA,NA,32,NA,NA,TRUE,missing,NA,NA,Q2,ortho
post_fordism,none,3,1,50,4,4,TRUE,47,35,TRUE,NA,164.75008278682267,40,-116.05164139282763,-173.01924535651952,TRUE,computed,-116.05164139282763,-173.01924535651952,Q2,ortho
post_fordism,none,3,2,50,4,4,TRUE,47,35,TRUE,NA,175.17831369073173,48,-94.2183983644822,-162.57952312091246,TRUE,computed,-94.2183983644822,-162.57952312091246,Q2,ortho
post_fordism,none,3,3,50,4,4,TRUE,47,35,TRUE,NA,177.7626754460622,56,-56.69741703897955,-136.4520625881482,TRUE,computed,-56.69741703897955,-136.4520625881482,Q2,ortho
post_fordism,none,4,0,50,4,5,TRUE,46,40,TRUE,NA,NA,48,NA,NA,FALSE,missing,NA,NA,Q2,ortho
post_fordism,none,4,1,50,4,5,TRUE,46,40,TRUE,NA,174.1543149795139,56,-49.480696105883,-129.23534165505166,FALSE,computed,-49.480696105883,-129.23534165505166,Q2,ortho
post_fordism,none,4,2,50,4,5,TRUE,46,40,TRUE,NA,187.075825192753,64,-32.63401169619766,-123.78217803810466,FALSE,computed,-32.63401169619766,-123.78217803810466,Q2,ortho
post_fordism,none,4,3,50,4,5,TRUE,46,40,TRUE,NA,190.15000714863615,72,3.9073292281995577,-98.63435790644581,FALSE,computed,3.9073292281995577,-98.63435790644581,Q2,ortho
post_fordism,none,5,0,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,5,1,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,5,2,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
post_fordism,none,5,3,50,4,6,FALSE,45,45,FALSE,gate_fail: T_eff=45 <= min_eff=45,NA,NA,NA,NA,FALSE,gate_fail,NA,NA,Q2,ortho
