window,ecdet,p,r,T,m,K,gate_ok,gate_T_eff,gate_min_eff,runtime_ok,runtime_reason,logLik,k_total,PIC,BIC,comparable_p,status,PIC_obs,BIC_obs,spec,basis
fordism,const,5,3,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,5,4,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,5,5,49,6,6,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,6,0,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,6,1,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,6,2,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,6,3,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,6,4,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,6,5,49,6,7,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,7,0,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,7,1,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,7,2,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,7,3,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,7,4,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
fordism,const,7,5,49,6,8,FALSE,42,70,FALSE,gate_fail: T_eff=42 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,1,0,50,6,2,TRUE,49,35,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw
post_fordism,none,1,1,50,6,2,TRUE,49,35,TRUE,NA,805.8135906536797,12,-1547.5926240531142,-1564.6829052422218,TRUE,computed,-1547.5926240531142,-1564.6829052422218,Q3,raw
post_fordism,none,1,2,50,6,2,TRUE,49,35,TRUE,NA,823.484568574162,24,-1518.9000226398334,-1553.0805850180486,TRUE,computed,-1518.9000226398334,-1553.0805850180486,Q3,raw
post_fordism,none,1,3,50,6,2,TRUE,49,35,TRUE,NA,832.9333994027231,36,-1473.7631270427103,-1525.033970610033,TRUE,computed,-1473.7631270427103,-1525.033970610033,Q3,raw
post_fordism,none,1,4,50,6,2,TRUE,49,35,TRUE,NA,840.4510757445919,48,-1424.7639224722025,-1493.1250472286329,TRUE,computed,-1424.7639224722025,-1493.1250472286329,Q3,raw
post_fordism,none,1,5,50,6,2,TRUE,49,35,TRUE,NA,844.5388306875969,60,-1368.9048751039672,-1454.356281049505,TRUE,computed,-1368.9048751039672,-1454.356281049505,Q3,raw
post_fordism,none,2,0,50,6,3,TRUE,48,40,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw
post_fordism,none,2,1,50,6,3,TRUE,48,40,TRUE,NA,834.9135193657853,48,-1413.6888097145893,-1482.0499344710197,TRUE,computed,-1413.6888097145893,-1482.0499344710197,Q3,raw
post_fordism,none,2,2,50,6,3,TRUE,48,40,TRUE,NA,856.1936103781741,60,-1392.2144344851215,-1477.6658404306595,TRUE,computed,-1392.2144344851215,-1477.6658404306595,Q3,raw
post_fordism,none,2,3,50,6,3,TRUE,48,40,TRUE,NA,868.842280484725,72,-1353.4772174439781,-1456.0189045786237,TRUE,computed,-1353.4772174439781,-1456.0189045786237,Q3,raw
post_fordism,none,2,4,50,6,3,TRUE,48,40,TRUE,NA,877.32392794955,84,-1306.4059551193827,-1426.0379234431357,TRUE,computed,-1306.4059551193827,-1426.0379234431357,Q3,raw
post_fordism,none,2,5,50,6,3,TRUE,48,40,TRUE,NA,881.0099044747873,96,-1249.7433509156122,-1386.4656004284725,TRUE,computed,-1249.7433509156122,-1386.4656004284725,Q3,raw
post_fordism,none,3,0,50,6,4,TRUE,47,45,TRUE,NA,NA,72,NA,NA,TRUE,missing,NA,NA,Q3,raw
post_fordism,none,3,1,50,6,4,TRUE,47,45,TRUE,NA,870.4556886472719,84,-1292.6694765148266,-1412.3014448385795,TRUE,computed,-1292.6694765148266,-1412.3014448385795,Q3,raw
post_fordism,none,3,2,50,6,4,TRUE,47,45,TRUE,NA,906.0426569223339,96,-1299.8088558107052,-1436.5311053235657,TRUE,computed,-1299.8088558107052,-1436.5311053235657,Q3,raw
post_fordism,none,3,3,50,6,4,TRUE,47,45,TRUE,NA,929.0102944140858,108,-1281.709573539964,-1435.5221042419319,TRUE,computed,-1281.709573539964,-1435.5221042419319,Q3,raw
post_fordism,none,3,4,50,6,4,TRUE,47,45,TRUE,NA,939.6808755347556,120,-1239.016178527058,-1409.9189904181337,TRUE,computed,-1239.016178527058,-1409.9189904181337,Q3,raw
post_fordism,none,3,5,50,6,4,TRUE,47,45,TRUE,NA,944.9825123276356,132,-1185.5848948585729,-1373.577987938756,TRUE,computed,-1185.5848948585729,-1373.577987938756,Q3,raw
post_fordism,none,4,0,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,4,1,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,4,2,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,4,3,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,4,4,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,4,5,50,6,5,FALSE,46,50,FALSE,gate_fail: T_eff=46 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,5,0,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,5,1,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,5,2,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,5,3,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,5,4,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,5,5,50,6,6,FALSE,45,55,FALSE,gate_fail: T_eff=45 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,6,0,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,6,1,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,6,2,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,6,3,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,6,4,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,6,5,50,6,7,FALSE,44,60,FALSE,gate_fail: T_eff=44 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,7,0,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,7,1,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,7,2,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,7,3,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,7,4,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,none,7,5,50,6,8,FALSE,43,65,FALSE,gate_fail: T_eff=43 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,1,0,50,6,2,TRUE,49,40,TRUE,NA,NA,0,NA,NA,TRUE,missing,NA,NA,Q3,raw
post_fordism,const,1,1,50,6,2,TRUE,49,40,TRUE,NA,799.8341418527316,13,-1530.2975133466975,-1548.8119846348973,TRUE,computed,-1530.2975133466975,-1548.8119846348973,Q3,raw
post_fordism,const,1,2,50,6,2,TRUE,49,40,TRUE,NA,818.8974523691957,26,-1499.0533640208598,-1536.0823065972595,TRUE,computed,-1499.0533640208598,-1536.0823065972595,Q3,raw
post_fordism,const,1,3,50,6,2,TRUE,49,40,TRUE,NA,831.3732949346455,39,-1454.6342787929937,-1510.1776926575933,TRUE,computed,-1454.6342787929937,-1510.1776926575933,Q3,raw
post_fordism,const,1,4,50,6,2,TRUE,49,40,TRUE,NA,839.0884247918566,52,-1400.6937681486502,-1474.7516533014496,TRUE,computed,-1400.6937681486502,-1474.7516533014496,Q3,raw
post_fordism,const,1,5,50,6,2,TRUE,49,40,TRUE,NA,843.2507564068326,65,-1339.6476610198363,-1432.2200174608356,TRUE,computed,-1339.6476610198363,-1432.2200174608356,Q3,raw
post_fordism,const,2,0,50,6,3,TRUE,48,45,TRUE,NA,NA,36,NA,NA,TRUE,missing,NA,NA,Q3,raw
post_fordism,const,2,1,50,6,3,TRUE,48,45,TRUE,NA,828.7904298079568,49,-1396.106417494412,-1465.8917323499345,TRUE,computed,-1396.106417494412,-1465.8917323499345,Q3,raw
post_fordism,const,2,2,50,6,3,TRUE,48,45,TRUE,NA,850.0759727944726,62,-1369.3067331086777,-1457.6065192524002,TRUE,computed,-1369.3067331086777,-1457.6065192524002,Q3,raw
post_fordism,const,2,3,50,6,3,TRUE,48,45,TRUE,NA,864.3852368694526,75,-1328.5544908998718,-1435.3687483317942,TRUE,computed,-1328.5544908998718,-1435.3687483317942,Q3,raw
post_fordism,const,2,4,50,6,3,TRUE,48,45,TRUE,NA,875.2216953300345,88,-1280.85663746227,-1406.1853661823923,TRUE,computed,-1280.85663746227,-1406.1853661823923,Q3,raw
post_fordism,const,2,5,50,6,3,TRUE,48,45,TRUE,NA,879.6760292127396,101,-1220.3945348689144,-1364.2377348772366,TRUE,computed,-1220.3945348689144,-1364.2377348772366,Q3,raw
post_fordism,const,3,0,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,3,1,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,3,2,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,3,3,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,3,4,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,3,5,50,6,4,FALSE,47,50,FALSE,gate_fail: T_eff=47 <= min_eff=50,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,4,0,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,4,1,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,4,2,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,4,3,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,4,4,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,4,5,50,6,5,FALSE,46,55,FALSE,gate_fail: T_eff=46 <= min_eff=55,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,5,0,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,5,1,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,5,2,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,5,3,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,5,4,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,5,5,50,6,6,FALSE,45,60,FALSE,gate_fail: T_eff=45 <= min_eff=60,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,6,0,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,6,1,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,6,2,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,6,3,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,6,4,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,6,5,50,6,7,FALSE,44,65,FALSE,gate_fail: T_eff=44 <= min_eff=65,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,7,0,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,7,1,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,7,2,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,7,3,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,7,4,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
post_fordism,const,7,5,50,6,8,FALSE,43,70,FALSE,gate_fail: T_eff=43 <= min_eff=70,NA,NA,NA,NA,TRUE,gate_fail,NA,NA,Q3,raw
