"source_variable_id","concept_group_id","year","previous_year","source_value","previous_source_value","growth_measure","growth_value","growth_method","consecutive_years","growth_valid","invalidity_reason","source_representation_type","noncanonical_diagnostic_derivative"
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1987,1986,-487417.530442297,-301142.338073302,"ABSOLUTE_ANNUAL_CHANGE",-487417.530442297,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1988,1987,-517363.9942201,-487417.530442297,"ABSOLUTE_ANNUAL_CHANGE",-517363.9942201,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1989,1988,-383332.634300902,-517363.9942201,"ABSOLUTE_ANNUAL_CHANGE",-383332.634300902,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1990,1989,-239694.002078898,-383332.634300902,"ABSOLUTE_ANNUAL_CHANGE",-239694.002078898,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1991,1990,-383701.6580901,-239694.002078898,"ABSOLUTE_ANNUAL_CHANGE",-383701.6580901,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1992,1991,-447632.009905402,-383701.6580901,"ABSOLUTE_ANNUAL_CHANGE",-447632.009905402,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1993,1992,-433182.528637201,-447632.009905402,"ABSOLUTE_ANNUAL_CHANGE",-433182.528637201,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1994,1993,-391384.528158598,-433182.528637201,"ABSOLUTE_ANNUAL_CHANGE",-391384.528158598,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1995,1994,-266542.953301299,-391384.528158598,"ABSOLUTE_ANNUAL_CHANGE",-266542.953301299,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1996,1995,-262023.5482435,-266542.953301299,"ABSOLUTE_ANNUAL_CHANGE",-262023.5482435,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1997,1996,-210626.119008202,-262023.5482435,"ABSOLUTE_ANNUAL_CHANGE",-210626.119008202,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1998,1997,-128944.098616898,-210626.119008202,"ABSOLUTE_ANNUAL_CHANGE",-128944.098616898,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",1999,1998,-120503.690464001,-128944.098616898,"ABSOLUTE_ANNUAL_CHANGE",-120503.690464001,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2000,1999,-36252.5254782997,-120503.690464001,"ABSOLUTE_ANNUAL_CHANGE",-36252.5254782997,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2001,2000,-109669.521521501,-36252.5254782997,"ABSOLUTE_ANNUAL_CHANGE",-109669.521521501,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2002,2001,-335420.223664198,-109669.521521501,"ABSOLUTE_ANNUAL_CHANGE",-335420.223664198,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2003,2002,-375232.117708202,-335420.223664198,"ABSOLUTE_ANNUAL_CHANGE",-375232.117708202,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2004,2003,-392023.188359797,-375232.117708202,"ABSOLUTE_ANNUAL_CHANGE",-392023.188359797,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2005,2004,-279334.254222002,-392023.188359797,"ABSOLUTE_ANNUAL_CHANGE",-279334.254222002,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2006,2005,-160328.314137399,-279334.254222002,"ABSOLUTE_ANNUAL_CHANGE",-160328.314137399,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2007,2006,-93124.4145791009,-160328.314137399,"ABSOLUTE_ANNUAL_CHANGE",-93124.4145791009,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2008,2007,-155101.675205,-93124.4145791009,"ABSOLUTE_ANNUAL_CHANGE",-155101.675205,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2009,2008,-516317.841901999,-155101.675205,"ABSOLUTE_ANNUAL_CHANGE",-516317.841901999,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2010,2009,-560134.099674203,-516317.841901999,"ABSOLUTE_ANNUAL_CHANGE",-560134.099674203,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2011,2010,-496499.28734,-560134.099674203,"ABSOLUTE_ANNUAL_CHANGE",-496499.28734,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2012,2011,-417258.431581497,-496499.28734,"ABSOLUTE_ANNUAL_CHANGE",-417258.431581497,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2013,2012,-431659.899797201,-417258.431581497,"ABSOLUTE_ANNUAL_CHANGE",-431659.899797201,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2014,2013,-276698.720731501,-431659.899797201,"ABSOLUTE_ANNUAL_CHANGE",-276698.720731501,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2015,2014,-351445.836193997,-276698.720731501,"ABSOLUTE_ANNUAL_CHANGE",-351445.836193997,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2016,2015,-400324.494259402,-351445.836193997,"ABSOLUTE_ANNUAL_CHANGE",-400324.494259402,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2017,2016,-265248.218778599,-400324.494259402,"ABSOLUTE_ANNUAL_CHANGE",-265248.218778599,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2018,2017,-200764.603555899,-265248.218778599,"ABSOLUTE_ANNUAL_CHANGE",-200764.603555899,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2019,2018,-243875.705308702,-200764.603555899,"ABSOLUTE_ANNUAL_CHANGE",-243875.705308702,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2020,2019,-421150.9896193,-243875.705308702,"ABSOLUTE_ANNUAL_CHANGE",-421150.9896193,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2021,2020,-498440.1731392,-421150.9896193,"ABSOLUTE_ANNUAL_CHANGE",-498440.1731392,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2022,2021,-425231.0538675,-498440.1731392,"ABSOLUTE_ANNUAL_CHANGE",-425231.0538675,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2023,2022,-283745.1362436,-425231.0538675,"ABSOLUTE_ANNUAL_CHANGE",-283745.1362436,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2024,2023,-202222.534412298,-283745.1362436,"ABSOLUTE_ANNUAL_CHANGE",-202222.534412298,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,TRUE,"","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DELTA_G_TOT","GROSS_CAPITAL_ANNUAL_CHANGE",2025,2024,,-202222.534412298,"ABSOLUTE_ANNUAL_CHANGE",,"EXISTING_FROZEN_DIFFERENCE_SERIES",TRUE,FALSE,"MISSING_FROZEN_DIFFERENCE_OBSERVATION","EXISTING_DIFFERENCE_OR_RATE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1901,,,,"PERCENT_GROWTH_APPROXIMATION",,"EXISTING_FROZEN_GROWTH_SERIES",FALSE,FALSE,"MISSING_FROZEN_GROWTH_OBSERVATION","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1902,1901,0.805028370326129,,"PERCENT_GROWTH_APPROXIMATION",80.5028370326129,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1903,1902,0.47981491380019,0.805028370326129,"PERCENT_GROWTH_APPROXIMATION",47.981491380019,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1904,1903,0.29420086141492,0.47981491380019,"PERCENT_GROWTH_APPROXIMATION",29.420086141492,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1905,1904,0.231708414725741,0.29420086141492,"PERCENT_GROWTH_APPROXIMATION",23.1708414725741,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1906,1905,0.216007643559525,0.231708414725741,"PERCENT_GROWTH_APPROXIMATION",21.6007643559525,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1907,1906,0.193500289630492,0.216007643559525,"PERCENT_GROWTH_APPROXIMATION",19.3500289630492,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1908,1907,0.124262340756086,0.193500289630492,"PERCENT_GROWTH_APPROXIMATION",12.4262340756086,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1909,1908,0.126516875553289,0.124262340756086,"PERCENT_GROWTH_APPROXIMATION",12.6516875553289,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1910,1909,0.13157746077226,0.126516875553289,"PERCENT_GROWTH_APPROXIMATION",13.157746077226,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1911,1910,0.103966681072176,0.13157746077226,"PERCENT_GROWTH_APPROXIMATION",10.3966681072176,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1912,1911,0.101140966944637,0.103966681072176,"PERCENT_GROWTH_APPROXIMATION",10.1140966944637,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1913,1912,0.094903170866278,0.101140966944637,"PERCENT_GROWTH_APPROXIMATION",9.4903170866278,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1914,1913,0.0615596955620177,0.094903170866278,"PERCENT_GROWTH_APPROXIMATION",6.15596955620177,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1915,1914,0.0465824371062737,0.0615596955620177,"PERCENT_GROWTH_APPROXIMATION",4.65824371062737,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1916,1915,0.0655640978454208,0.0465824371062737,"PERCENT_GROWTH_APPROXIMATION",6.55640978454208,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1917,1916,0.0825806838146121,0.0655640978454208,"PERCENT_GROWTH_APPROXIMATION",8.25806838146121,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1918,1917,0.087388462124423,0.0825806838146121,"PERCENT_GROWTH_APPROXIMATION",8.7388462124423,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1919,1918,0.0866652670154444,0.087388462124423,"PERCENT_GROWTH_APPROXIMATION",8.66652670154444,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1920,1919,0.109943922875058,0.0866652670154444,"PERCENT_GROWTH_APPROXIMATION",10.9943922875058,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1921,1920,0.0599449482337349,0.109943922875058,"PERCENT_GROWTH_APPROXIMATION",5.99449482337349,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1922,1921,0.0587105621886543,0.0599449482337349,"PERCENT_GROWTH_APPROXIMATION",5.87105621886543,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1923,1922,0.0828121802657797,0.0587105621886543,"PERCENT_GROWTH_APPROXIMATION",8.28121802657797,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1924,1923,0.0629769843780466,0.0828121802657797,"PERCENT_GROWTH_APPROXIMATION",6.29769843780466,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1925,1924,0.05639336814545,0.0629769843780466,"PERCENT_GROWTH_APPROXIMATION",5.639336814545,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1926,1925,0.0558161974830256,0.05639336814545,"PERCENT_GROWTH_APPROXIMATION",5.58161974830256,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1927,1926,0.0452789904968434,0.0558161974830256,"PERCENT_GROWTH_APPROXIMATION",4.52789904968434,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1928,1927,0.0405892495896154,0.0452789904968434,"PERCENT_GROWTH_APPROXIMATION",4.05892495896154,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1929,1928,0.0463517894026779,0.0405892495896154,"PERCENT_GROWTH_APPROXIMATION",4.63517894026779,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1930,1929,0.0302132507038522,0.0463517894026779,"PERCENT_GROWTH_APPROXIMATION",3.02132507038522,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1931,1930,-0.00735855741143254,0.0302132507038522,"PERCENT_GROWTH_APPROXIMATION",-0.735855741143254,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1932,1931,-0.0295901391683628,-0.00735855741143254,"PERCENT_GROWTH_APPROXIMATION",-2.95901391683628,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1933,1932,-0.0378878856944098,-0.0295901391683628,"PERCENT_GROWTH_APPROXIMATION",-3.78878856944098,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1934,1933,-0.0379642214456304,-0.0378878856944098,"PERCENT_GROWTH_APPROXIMATION",-3.79642214456304,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1935,1934,-0.0375052252081503,-0.0379642214456304,"PERCENT_GROWTH_APPROXIMATION",-3.75052252081503,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1936,1935,-0.0311504244313667,-0.0375052252081503,"PERCENT_GROWTH_APPROXIMATION",-3.11504244313667,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1937,1936,-0.0268728565344176,-0.0311504244313667,"PERCENT_GROWTH_APPROXIMATION",-2.68728565344176,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1938,1937,-0.0409967499408133,-0.0268728565344176,"PERCENT_GROWTH_APPROXIMATION",-4.09967499408133,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1939,1938,-0.0342982420384104,-0.0409967499408133,"PERCENT_GROWTH_APPROXIMATION",-3.42982420384104,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1940,1939,-0.0339931194980245,-0.0342982420384104,"PERCENT_GROWTH_APPROXIMATION",-3.39931194980245,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1941,1940,-0.0329139556985787,-0.0339931194980245,"PERCENT_GROWTH_APPROXIMATION",-3.29139556985787,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1942,1941,-0.0389461930920127,-0.0329139556985787,"PERCENT_GROWTH_APPROXIMATION",-3.89461930920127,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1943,1942,-0.0440605980439273,-0.0389461930920127,"PERCENT_GROWTH_APPROXIMATION",-4.40605980439273,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1944,1943,-0.0414482756520584,-0.0440605980439273,"PERCENT_GROWTH_APPROXIMATION",-4.14482756520584,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1945,1944,-0.0306521044460517,-0.0414482756520584,"PERCENT_GROWTH_APPROXIMATION",-3.06521044460517,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1946,1945,-0.0169017633894413,-0.0306521044460517,"PERCENT_GROWTH_APPROXIMATION",-1.69017633894413,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1947,1946,-0.0154523095849051,-0.0169017633894413,"PERCENT_GROWTH_APPROXIMATION",-1.54523095849051,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1948,1947,-0.014865930202145,-0.0154523095849051,"PERCENT_GROWTH_APPROXIMATION",-1.4865930202145,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1949,1948,-0.0201523584547978,-0.014865930202145,"PERCENT_GROWTH_APPROXIMATION",-2.01523584547978,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
"DLOG_G_TOT","GROSS_CAPITAL_GROWTH",1950,1949,-0.0254261030617933,-0.0201523584547978,"PERCENT_GROWTH_APPROXIMATION",-2.54261030617933,"EXISTING_FROZEN_GROWTH_SERIES",TRUE,TRUE,"","EXISTING_GROWTH_OR_LOG_DIFFERENCE",TRUE
