"source_variable_id","display_name","family_id","concept_group_id","growth_measure","growth_method","reporting_tier","window_id","window_type","window_start","window_end","n_valid_growth_observations","mean_growth","median_growth","standard_deviation_growth","variance_growth","minimum_growth","minimum_growth_year","maximum_growth","maximum_growth_year","q10_growth","q25_growth","q75_growth","q90_growth","interquartile_range_growth","mean_absolute_growth","positive_growth_years","negative_growth_years","zero_growth_years","first_valid_growth_year","last_valid_growth_year","cumulative_window_growth","compound_annual_growth_rate","cumulative_growth_valid","cumulative_growth_reason","descriptive_profile_class","short_window_flag","distributional_interpretation_allowed","testing_prohibited","estimation_prohibited"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","pre_fordist_variable_start_1946","NESTED",1929,1946,17,-0.370436288683953,-0.93532693493811,4.11097523780851,16.9001174058747,-7.70189445421972,1932,8.37745032736883,1934,-5.25453640714986,-2.911786338263,2.9212724173343,3.60639795630966,5.8330587555973,3.25971408950637,7,10,0,1930,1946,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","pre_fordist_consolidation_1940_1946","NESTED",1940,1946,7,-0.0110520475978855,-0.106557668938101,3.04376314877267,9.26449410582652,-4.2810718158025,1946,3.904053447651,1940,-3.4595005292788,-1.9670698483682,2.1701757003204,3.60639795630966,4.1372455486886,2.36659628996697,3,4,0,1940,1946,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","fordist_core_1947_1973","NESTED",1947,1973,27,0.00415149931191475,-0.168231346950801,1.40861820207944,1.98420523922951,-2.2272538761418,1970,2.6183496127616,1955,-1.67862164438132,-1.14105373745305,1.0172690618446,1.9774828649401,2.15832279929765,1.16765378003795,12,15,0,1947,1973,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","post_1974_1974_2025","STRUCTURAL_UMBRELLA",1974,2025,52,0.127825341543927,0.0177932944833509,1.23831643170513,1.53342758503094,-2.6345265088511,2008,2.9938240735196,2010,-1.34739529834657,-0.696940411164349,1.16374970260793,1.45841880674562,1.86069011377228,1.01602136520585,26,26,0,1974,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","post_fordist_pre_gfc_1974_2008","STRUCTURAL",1974,2008,35,-0.0227182788553742,0.198697957447802,1.24975472420332,1.56188687066851,-2.6345265088511,2008,1.8148716016768,2005,-1.48196937135714,-1.02084130736765,1.18551886757725,1.4029299546788,2.2063601749449,1.08330045279404,18,17,0,1974,2008,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","fordist_aftermath_1974_1978","TRANSITION",1974,1978,5,0.33546380456294,0.6319651519721,1.04182846022312,1.08540654053089,-1.3595343180696,1974,1.4059762150668,1975,-0.736241407862639,0.198697957447802,0.800214016397599,1.16367133559912,0.601516058949797,0.87927753179078,4,1,0,1974,1978,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","volcker_transition_1979_1982","TRANSITION",1979,1982,4,-0.660698450205825,-1.17815260053055,1.28486381356099,1.6508750193985,-1.5121735305333,1980,1.2256849307711,1981,-1.48952041115118,-1.455540732078,-0.383310318658375,0.582086830999309,1.07223041341963,1.27354091559137,1,3,0,1979,1982,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","mature_post_volcker_pre_gfc_1983_2008","NESTED",1983,2008,26,0.0065513468488654,0.1217503747018,1.2886905148428,1.6607232430458,-2.6345265088511,2008,1.8148716016768,2005,-1.7218987829337,-0.859141717144773,1.25942702517143,1.4313031627367,2.1185687423162,1.09326786640277,13,13,0,1983,2008,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","gfc_transition_2008_2009","TRANSITION",2008,2009,2,-0.421501684544301,-0.421501684544301,3.12968972040301,9.79495774599629,-2.6345265088511,2008,1.7915231397625,2009,-2.19192154398974,-1.5280140966977,0.685010727609099,1.34891817490114,2.2130248243068,2.2130248243068,1,1,0,2008,2009,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","post_gfc_2009_2025","STRUCTURAL",2009,2025,17,0.437768089424841,-0.0563346210680021,1.1904394739433,1.4171461411224,-0.7604399077729,2017,2.9938240735196,2010,-0.674963814041539,-0.397302705931502,1.1041649221779,2.22630377559814,1.5014676281094,0.877505596641924,8,9,0,2009,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","post_gfc_pre_covid_2009_2019","NESTED",2009,2019,11,0.409158334929436,-0.0563346210680021,1.18428819279968,1.40253852360472,-0.7604399077729,2017,2.9938240735196,2010,-0.671166525192898,-0.413822543716851,0.991161222864201,1.7915231397625,1.40498376658105,0.889989345753709,5,6,0,2009,2019,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","covid_transition_2020_2021","TRANSITION",2020,2021,2,1.99131982576475,1.99131982576475,1.25462649657832,1.57408764591638,1.1041649221779,2020,2.8784747293516,2021,1.28159590289527,1.54774237397132,2.43489727755817,2.70104374863423,0.88715490358685,1.99131982576475,2,0,0,2020,2021,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","post_covid_configuration_2022_2025","NESTED",2022,2025,4,-0.260330953882749,-0.2062692522486,0.310615832061791,0.0964821951274385,-0.680659747314499,2022,0.0518744362807022,2023,-0.55896718967822,-0.376428353223801,-0.0901718529075488,-0.00494407939459814,0.286256500316252,0.286268172023101,1,3,0,2022,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"CORP_NET_OPERATING_SURPLUS_SHARE_NVA","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","distribution","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_C_REFERENCE_ONLY","extended_fordist_bridge_1940_1978","BRIDGE",1940,1978,39,0.043898594129518,-0.104814815260601,1.71684204312562,2.94754660104376,-4.2810718158025,1946,3.904053447651,1940,-1.84519223455804,-1.14105373745305,1.0172690618446,2.06118425400204,2.15832279929765,1.34587727563455,19,20,0,1940,1978,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","global_available_variable_specific_1901_2025","GLOBAL",1929,2025,96,-0.068795459382699,-0.0120396142452517,1.16505817593651,1.3573605533165,-4.24559374738279,1934,2.77432427684841,1931,-1.59851952351855,-0.646038507318294,0.670588441782446,1.3127499156988,1.31662694910074,0.89283912708632,48,48,0,1930,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","pre_1974_variable_start_1973","STRUCTURAL",1929,1973,44,0.0260343550833067,0.104905958526452,1.37213585990174,1.88275681802829,-4.24559374738279,1934,2.77432427684841,1931,-1.72933046785178,-0.67660073379637,1.00719431136853,1.50017772942105,1.6837950451649,1.07386836648382,23,21,0,1930,1973,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","pre_fordist_variable_start_1946","NESTED",1929,1946,17,0.181831651072859,0.491021853468798,1.78661460260895,3.19199173825553,-4.24559374738279,1934,2.77432427684841,1931,-1.73006455993092,-0.550364184031804,1.3852235874304,2.04867519109873,1.9355877714622,1.40545698469655,10,7,0,1930,1946,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","pre_fordist_consolidation_1940_1946","NESTED",1940,1946,7,0.469672533242787,0.989431437906507,1.69678359586545,2.87907457119809,-2.3427299035521,1940,2.4974877631499,1946,-1.6930677015483,-0.327033310053848,1.39879252765145,2.04867519109873,1.7258258377053,1.49901238193741,5,2,0,1940,1946,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","fordist_core_1947_1973","NESTED",1947,1973,27,-0.0720602386878926,-0.0396220695083938,1.06001141094829,1.12362419134058,-1.99023481799739,1948,1.54319529968211,1952,-1.56552603232835,-0.685024963548447,0.852443882210646,1.20825349509558,1.53746884575909,0.865090347609138,13,14,0,1947,1973,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","post_1974_1974_2025","STRUCTURAL_UMBRELLA",1974,2025,52,-0.149036071623165,-0.0673479643095054,0.962637573180049,0.926671097297975,-2.51334450799751,2021,1.7405946949548,2020,-1.56709697195604,-0.578491270065179,0.536164295559449,0.991460060679062,1.11465556562463,0.73966053990382,25,27,0,1974,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","post_fordist_pre_gfc_1974_2008","STRUCTURAL",1974,2008,35,-0.138212038793837,-0.0349527939800032,0.939773318673357,0.883173890490334,-2.0648460801426,1975,1.3632418426332,1979,-1.50342573940074,-0.7145419068251,0.557087134475148,1.08425989852528,1.27162904130025,0.768147256634198,17,18,0,1974,2008,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","fordist_aftermath_1974_1978","TRANSITION",1974,1978,5,-0.156125577806181,-0.0349527939800032,1.1806603252819,1.39395880369476,-2.0648460801426,1975,1.0145816098006,1974,-1.3470192321882,-0.270278960256598,0.574868335547696,0.83869630009944,0.845147295804294,0.7919055559455,2,3,0,1974,1978,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","volcker_transition_1979_1982","TRANSITION",1979,1982,4,0.0442821401271498,0.2811005117071,1.30967968132397,1.71526086767286,-1.7483143055388,1981,1.3632418426332,1979,-1.19969949673686,-0.376777283533955,0.702159935368205,1.0988090797272,1.07893721890216,0.91843929289655,3,1,0,1979,1982,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","mature_post_volcker_pre_gfc_1983_2008","NESTED",1983,2008,26,-0.162843154971615,-0.256342436344548,0.875344492051571,0.766227979765023,-1.622017448268,2002,1.3578316438988,1998,-1.3799655500603,-0.778799452279896,0.544946423239545,0.927357280372104,1.32374587551944,0.740456501187816,12,14,0,1983,2008,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","gfc_transition_2008_2009","TRANSITION",2008,2009,2,-0.0182544082143521,-0.0182544082143521,0.32347260065154,0.10463452337227,-0.246984077663104,2009,0.2104752612344,2008,-0.201238143773353,-0.132619242938728,0.0961104265100238,0.164729327344649,0.228729669448752,0.228729669448752,1,1,0,2008,2009,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","post_gfc_2009_2025","STRUCTURAL",2009,2025,17,-0.171320845095312,-0.0997431346390076,1.03741778913148,1.07623566920645,-2.51334450799751,2021,1.7405946949548,2020,-1.75125318757413,-0.260965394769697,0.318772354715491,0.705016706912878,0.579737749485187,0.681011417223629,8,9,0,2009,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","post_gfc_pre_covid_2009_2019","NESTED",2009,2019,11,-0.0740236971541363,-0.0997431346390076,0.767312487466337,0.588768453421778,-2.13446997297759,2010,0.783366118585205,2016,-0.260965394769697,-0.184122432273304,0.285553129314553,0.652783765797993,0.469675561587857,0.465764250560302,5,6,0,2009,2019,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","covid_transition_2020_2021","TRANSITION",2020,2021,2,-0.386374906521353,-0.386374906521353,3.00798925716287,9.04799937120725,-2.51334450799751,2021,1.7405946949548,2020,-2.08795058770228,-1.44985970725943,0.677109894216724,1.31520077465957,2.12696960147615,2.12696960147615,1,1,0,2020,2021,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","post_covid_configuration_2022_2025","NESTED",2022,2025,4,-0.331360971220523,-0.0742204544795455,0.81342994993494,0.661668283451159,-1.49577533063849,2022,0.318772354715491,2024,-1.12710393504062,-0.574096841643817,0.168515415943749,0.258669579206794,0.742612257587566,0.549962033421519,2,2,0,2022,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","EVENT_OR_TRANSITION_PROFILE_ONLY","yes","no","yes","yes"
"NFC_COMPENSATION_SHARE_GVA","NFC_COMPENSATION_SHARE_GVA","distribution","NFC_COMPENSATION_SHARE_GVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_A_CORE","extended_fordist_bridge_1940_1978","BRIDGE",1940,1978,39,0.0143962410024488,0.0352774312363024,1.1905621527574,1.41743823957833,-2.3427299035521,1940,2.4974877631499,1946,-1.8981172738187,-0.685024963548447,0.991492218937007,1.29409522976142,1.67651718248545,0.969488559967593,20,19,0,1940,1978,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_NVA","NFC_COMPENSATION_SHARE_NVA","distribution","NFC_COMPENSATION_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_B_ROBUSTNESS","global_available_variable_specific_1901_2025","GLOBAL",1929,2025,96,-0.0329376370987823,0.224359278902397,1.73209400273317,3.0001496343042,-7.48442431563491,1934,4.9066961094272,1931,-1.8959995958027,-1.25677796554235,1.00041224541782,1.7315399177789,2.25719021096017,1.29486427828686,50,46,0,1930,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_NVA","NFC_COMPENSATION_SHARE_NVA","distribution","NFC_COMPENSATION_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_B_ROBUSTNESS","pre_1974_variable_start_1973","STRUCTURAL",1929,1973,44,0.0342976410072229,0.366204739151799,2.12083591037229,4.49794495872464,-7.48442431563491,1934,4.9066961094272,1931,-2.01552723739662,-1.3407794182076,1.20995846409045,1.786564918953,2.55073788229805,1.60362713880366,24,20,0,1930,1973,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_NVA","NFC_COMPENSATION_SHARE_NVA","distribution","NFC_COMPENSATION_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_B_ROBUSTNESS","pre_fordist_variable_start_1946","NESTED",1929,1946,17,0.0996527534703473,0.6236584725684,3.0345809758835,9.20868169919405,-7.48442431563491,1934,4.9066961094272,1931,-2.78205679167136,-1.4405161894856,1.61866139758989,3.68019173303812,3.05917758707549,2.3678296296215,10,7,0,1930,1946,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_NVA","NFC_COMPENSATION_SHARE_NVA","distribution","NFC_COMPENSATION_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_B_ROBUSTNESS","pre_fordist_consolidation_1940_1946","NESTED",1940,1946,7,0.2104423910007,0.6236584725684,2.30326659156541,5.30503699182135,-3.32531444363531,1940,3.2393636878656,1946,-2.78205679167136,-0.940205293498647,1.40789980360175,2.26694231370018,2.34810509710039,1.85192795309519,5,2,0,1940,1946,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
"NFC_COMPENSATION_SHARE_NVA","NFC_COMPENSATION_SHARE_NVA","distribution","NFC_COMPENSATION_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_B_ROBUSTNESS","fordist_core_1947_1973","NESTED",1947,1973,27,-0.00685187424733697,0.241309367667097,1.32946483543878,1.76747674866827,-2.47718850234511,1955,1.85882498575031,1970,-1.93315557837928,-0.955666872060351,0.994035192055592,1.73050048132216,1.94970206411594,1.12246260754798,14,13,0,1947,1973,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_NVA","NFC_COMPENSATION_SHARE_NVA","distribution","NFC_COMPENSATION_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_B_ROBUSTNESS","post_1974_1974_2025","STRUCTURAL_UMBRELLA",1974,2025,52,-0.0898290262654021,-0.0473941513143561,1.33750845062373,1.78892885548988,-4.17055806388159,2021,2.9533069589198,2020,-1.82460564323856,-0.766949781587101,0.766691915776049,1.49148290775191,1.53364169736315,1.0336033963111,26,26,0,1974,2025,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_NVA","NFC_COMPENSATION_SHARE_NVA","distribution","NFC_COMPENSATION_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_B_ROBUSTNESS","post_fordist_pre_gfc_1974_2008","STRUCTURAL",1974,2008,35,-0.0430967262749201,-0.108625172478205,1.20499189434914,1.45200546544712,-1.9065059035636,2004,1.8529307160549,1979,-1.76379352499033,-1.15105657660974,0.83067844165835,1.58931815604266,1.98173501826809,1.03895974619108,17,18,0,1974,2008,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","FULL_DESCRIPTIVE_PROFILE","no","yes","yes","yes"
"NFC_COMPENSATION_SHARE_NVA","NFC_COMPENSATION_SHARE_NVA","distribution","NFC_COMPENSATION_SHARE_NVA","PERCENTAGE_POINT_CHANGE","DIRECT_SHARE_POINT_CHANGE","TIER_B_ROBUSTNESS","fordist_aftermath_1974_1978","TRANSITION",1974,1978,5,0.0417670219909594,-0.122811490990704,1.26061555137788,1.58915156837576,-1.5255041104814,1975,1.8175588805233,1974,-1.14718054712296,-0.579695202085295,0.619287032988902,1.33825014150954,1.1989822350742,0.93297134341392,2,3,0,1974,1978,,,FALSE,"PERCENTAGE_POINT_SERIES_NOT_COMPOUNDED","LIMITED_DESCRIPTIVE_PROFILE","yes","yes","yes","yes"
