"variable_id","event_profile_id","event_name","year","event_position","observed_value","previous_year_value","absolute_annual_change","relative_annual_change","percentage_point_change","change_method","change_valid","invalidity_reason"
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","volcker_event_profile_1978_1983","Volcker event",1981,3,0.152862916816419,0.141909919613954,0.010952997202465,7.71827454505021,1.0952997202465,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","volcker_event_profile_1978_1983","Volcker event",1982,4,0.142763258271105,0.152862916816419,-0.010099658545314,-6.60700368385827,-1.0099658545314,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","volcker_event_profile_1978_1983","Volcker event",1983,5,0.152653785514772,0.142763258271105,0.00989052724366699,6.92792204622077,0.989052724366699,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","gfc_event_profile_2007_2010","Global financial crisis event",2007,0,0.175238209670256,0.184835532555958,-0.009597322885702,-5.19235817539383,-0.9597322885702,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","gfc_event_profile_2007_2010","Global financial crisis event",2008,1,0.166115493490934,0.175238209670256,-0.009122716179322,-5.2058944202227,-0.9122716179322,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","gfc_event_profile_2007_2010","Global financial crisis event",2009,2,0.157302215298735,0.166115493490934,-0.00881327819219899,-5.30551245220241,-0.881327819219899,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","gfc_event_profile_2007_2010","Global financial crisis event",2010,3,0.186475582494761,0.157302215298735,0.029173367196026,18.5460625208758,2.9173367196026,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","covid_event_profile_2019_2022","COVID-19 event",2019,0,0.172397630625422,0.177517488240249,-0.005119857614827,-2.88414266424155,-0.5119857614827,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","covid_event_profile_2019_2022","COVID-19 event",2020,1,0.18217349982312,0.172397630625422,0.00977586919769802,5.6705357041354,0.977586919769802,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","covid_event_profile_2019_2022","COVID-19 event",2021,2,0.2117122034762,0.18217349982312,0.02953870365308,16.2145996436147,2.953870365308,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_GVA","covid_event_profile_2019_2022","COVID-19 event",2022,3,0.203541754118947,0.2117122034762,-0.008170449357253,-3.85922456197547,-0.8170449357253,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","volcker_event_profile_1978_1983","Volcker event",1978,0,0.19202464250086,0.194004775132262,-0.00198013263140201,-1.02066180074798,-0.198013263140201,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","volcker_event_profile_1978_1983","Volcker event",1979,1,0.177422485018179,0.19202464250086,-0.014602157482681,-7.60431436950368,-1.4602157482681,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","volcker_event_profile_1978_1983","Volcker event",1980,2,0.162423755167493,0.177422485018179,-0.014998729850686,-8.45368040536081,-1.4998729850686,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","volcker_event_profile_1978_1983","Volcker event",1981,3,0.175310884798104,0.162423755167493,0.012887129630611,7.93426405966398,1.2887129630611,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","volcker_event_profile_1978_1983","Volcker event",1982,4,0.165402337691703,0.175310884798104,-0.00990854710640099,-5.65198625163071,-0.990854710640099,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","volcker_event_profile_1978_1983","Volcker event",1983,5,0.176121532600973,0.165402337691703,0.01071919490927,6.48067920856701,1.071919490927,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","gfc_event_profile_2007_2010","Global financial crisis event",2007,0,0.204788678144225,0.214975765790582,-0.010187087646357,-4.7387144355056,-1.0187087646357,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","gfc_event_profile_2007_2010","Global financial crisis event",2008,1,0.195731500141583,0.204788678144225,-0.009057178002642,-4.42269469421711,-0.9057178002642,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","gfc_event_profile_2007_2010","Global financial crisis event",2009,2,0.187587368589782,0.195731500141583,-0.00814413155180099,-4.16086912219541,-0.814413155180099,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","gfc_event_profile_2007_2010","Global financial crisis event",2010,3,0.22046564601266,0.187587368589782,0.032878277422878,17.526914349322,3.2878277422878,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","covid_event_profile_2019_2022","COVID-19 event",2019,0,0.203813722781407,0.209594893906876,-0.005781171125469,-2.75825952517603,-0.5781171125469,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","covid_event_profile_2019_2022","COVID-19 event",2020,1,0.218068268718017,0.203813722781407,0.01425454593661,6.99390882129081,1.425454593661,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","covid_event_profile_2019_2022","COVID-19 event",2021,2,0.249183554688528,0.218068268718017,0.031115285970511,14.2685986152098,3.1115285970511,"PERCENTAGE_POINT_CHANGE",TRUE,""
"NFC_NET_OPERATING_SURPLUS_SHARE_NVA","covid_event_profile_2019_2022","COVID-19 event",2022,3,0.239328367384811,0.249183554688528,-0.00985518730371698,-3.95499105710876,-0.985518730371698,"PERCENTAGE_POINT_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","volcker_event_profile_1978_1983","Volcker event",1978,0,3038745,2854488,184257,6.45499297947654,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","volcker_event_profile_1978_1983","Volcker event",1979,1,3118975,3038745,80230,2.640234702155,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","volcker_event_profile_1978_1983","Volcker event",1980,2,3140096,3118975,21121,0.677177598409728,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","volcker_event_profile_1978_1983","Volcker event",1981,3,3283888,3140096,143792,4.57922305560086,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","volcker_event_profile_1978_1983","Volcker event",1982,4,3253862,3283888,-30026,-0.914342998299578,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","volcker_event_profile_1978_1983","Volcker event",1983,5,3415215,3253862,161353,4.95881509418654,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","gfc_event_profile_2007_2010","Global financial crisis event",2007,0,8463493,8367204,96289,1.15079063448196,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","gfc_event_profile_2007_2010","Global financial crisis event",2008,1,8373691,8463493,-89802,-1.06105127043882,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","gfc_event_profile_2007_2010","Global financial crisis event",2009,2,7780498,8373691,-593193,-7.08400871252594,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","gfc_event_profile_2007_2010","Global financial crisis event",2010,3,8118731,7780498,338233,4.34718960148823,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","covid_event_profile_2019_2022","COVID-19 event",2019,0,10406488,10136297,270191,2.66557895846975,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","covid_event_profile_2019_2022","COVID-19 event",2020,1,9979518,10406488,-426970,-4.10292117763457,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","covid_event_profile_2019_2022","COVID-19 event",2021,2,10945065,9979518,965547,9.67528692267503,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_BASELINE","covid_event_profile_2019_2022","COVID-19 event",2022,3,11350816,10945065,405751,3.70715934533052,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","volcker_event_profile_1978_1983","Volcker event",1978,0,3910658.90891641,3683233.82126348,227425.08765293,6.1746035872063,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","volcker_event_profile_1978_1983","Volcker event",1979,1,4016410.96649128,3910658.90891641,105752.05757487,2.70420049505602,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","volcker_event_profile_1978_1983","Volcker event",1980,2,3999204.99860303,4016410.96649128,-17205.96788825,-0.428391617087953,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","volcker_event_profile_1978_1983","Volcker event",1981,3,4151256.46796761,3999204.99860303,152051.46936458,3.80204239136761,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","volcker_event_profile_1978_1983","Volcker event",1982,4,4053543.56520029,4151256.46796761,-97712.9027673197,-2.35381512853525,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","volcker_event_profile_1978_1983","Volcker event",1983,5,4176268.08546433,4053543.56520029,122724.52026404,3.02758606858529,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","gfc_event_profile_2007_2010","Global financial crisis event",2007,0,8404691.42665231,8351954.8952671,52736.5313852103,0.631427396897166,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","gfc_event_profile_2007_2010","Global financial crisis event",2008,1,8325705.29353618,8404691.42665231,-78986.1331161307,-0.939786234931317,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","gfc_event_profile_2007_2010","Global financial crisis event",2009,2,7796236.27986811,8325705.29353618,-529469.01366807,-6.35944937997185,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","gfc_event_profile_2007_2010","Global financial crisis event",2010,3,8130120.93895037,7796236.27986811,333884.65908226,4.28263904654143,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","covid_event_profile_2019_2022","COVID-19 event",2019,0,10386531.8958636,10106269.3687617,280262.5271019,2.77315512654142,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","covid_event_profile_2019_2022","COVID-19 event",2020,1,9962953.96528654,10386531.8958636,-423577.93057706,-4.0781459569363,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","covid_event_profile_2019_2022","COVID-19 event",2021,2,10956676.8918011,9962953.96528654,993722.92651456,9.97417964568483,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","covid_event_profile_2019_2022","COVID-19 event",2022,3,11392209.9929675,10956676.8918011,435533.101166399,3.975047411431,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1978,0,3480769.33344011,3262256.90890481,218512.4245353,6.69819792361657,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1979,1,3573111.60384331,3480769.33344011,92342.2704031998,2.65292702725395,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1980,2,3541446.24381466,3573111.60384331,-31665.3600286501,-0.886212454002,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1981,3,3673120.90664586,3541446.24381466,131674.6628312,3.71810423668515,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1982,4,3586559.54521724,3673120.90664586,-86561.3614286198,-2.35661617541645,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1983,5,3710989.64756886,3586559.54521724,124430.10235162,3.46934438932014,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","gfc_event_profile_2007_2010","Global financial crisis event",2007,0,8224763.70724631,8120052.73383292,104710.97341339,1.28953563290424,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","gfc_event_profile_2007_2010","Global financial crisis event",2008,1,8187926.56490938,8224763.70724631,-36837.1423369301,-0.447880858929417,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","gfc_event_profile_2007_2010","Global financial crisis event",2009,2,7686865.36919925,8187926.56490938,-501061.19571013,-6.11951257425176,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","gfc_event_profile_2007_2010","Global financial crisis event",2010,3,8028369.0287326,7686865.36919925,341503.65953335,4.44269078656863,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","covid_event_profile_2019_2022","COVID-19 event",2019,0,10428253.3337196,10121507.3871369,306745.946582699,3.0306350116637,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","covid_event_profile_2019_2022","COVID-19 event",2020,1,10092344.2216369,10428253.3337196,-335909.112082699,-3.2211445323882,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","covid_event_profile_2019_2022","COVID-19 event",2021,2,11072541.340695,10092344.2216369,980197.119058099,9.71228386123277,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","covid_event_profile_2019_2022","COVID-19 event",2022,3,11439899.2606206,11072541.340695,367357.9199256,3.31773807495708,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1978,0,3402364.27564274,3200147.16150783,202217.11413491,6.3189942189918,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1979,1,3490813.78004441,3402364.27564274,88449.5044016698,2.59964828089905,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1980,2,3479781.05520438,3490813.78004441,-11032.7248400301,-0.316050225970221,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1981,3,3620175.49511552,3479781.05520438,140394.43991114,4.0345768220436,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1982,4,3551010.14664861,3620175.49511552,-69165.34846691,-1.91055236300645,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","volcker_event_profile_1978_1983","Volcker event",1983,5,3671058.29341461,3551010.14664861,120048.146766,3.38067597129508,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","gfc_event_profile_2007_2010","Global financial crisis event",2007,0,8210165.70066551,8127592.17068491,82573.5299805999,1.01596546980336,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","gfc_event_profile_2007_2010","Global financial crisis event",2008,1,8168375.03062032,8210165.70066551,-41790.6700451905,-0.50901128635934,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","gfc_event_profile_2007_2010","Global financial crisis event",2009,2,7695586.90903695,8168375.03062032,-472788.12158337,-5.78803152170482,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","gfc_event_profile_2007_2010","Global financial crisis event",2010,3,8023991.58986486,7695586.90903695,328404.68082791,4.26744164817714,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","covid_event_profile_2019_2022","COVID-19 event",2019,0,10437784.5315427,10127817.9892719,309966.5422708,3.06054613737272,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","covid_event_profile_2019_2022","COVID-19 event",2020,1,10109598.9332406,10437784.5315427,-328185.5983021,-3.14420744469607,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","covid_event_profile_2019_2022","COVID-19 event",2021,2,11059737.1426386,10109598.9332406,950138.209398,9.39837688589131,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","covid_event_profile_2019_2022","COVID-19 event",2022,3,11399580.3943768,11059737.1426386,339843.2517382,3.07279682469128,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","volcker_event_profile_1978_1983","Volcker event",1978,0,3481437.53975448,3262100.67154748,219336.868207,6.72379212941183,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","volcker_event_profile_1978_1983","Volcker event",1979,1,3572167.03097405,3481437.53975448,90729.4912195699,2.60609274713481,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","volcker_event_profile_1978_1983","Volcker event",1980,2,3540952.80091085,3572167.03097405,-31214.2300632,-0.873817763630402,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","volcker_event_profile_1978_1983","Volcker event",1981,3,3671449.00888633,3540952.80091085,130496.20797548,3.68534163860958,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","volcker_event_profile_1978_1983","Volcker event",1982,4,3585599.64167375,3671449.00888633,-85849.3672125801,-2.33829659637901,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","volcker_event_profile_1978_1983","Volcker event",1983,5,3710698.86724812,3585599.64167375,125099.22557437,3.48893457374326,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","gfc_event_profile_2007_2010","Global financial crisis event",2007,0,8224917.22889784,8119160.13673039,105757.09216745,1.30256196929797,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","gfc_event_profile_2007_2010","Global financial crisis event",2008,1,8182584.63534437,8224917.22889784,-42332.5935534695,-0.514687167972172,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","gfc_event_profile_2007_2010","Global financial crisis event",2009,2,7686592.35931381,8182584.63534437,-495992.27603056,-6.06155998543711,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","gfc_event_profile_2007_2010","Global financial crisis event",2010,3,8026601.0206206,7686592.35931381,340008.66130679,4.42339915287433,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","covid_event_profile_2019_2022","COVID-19 event",2019,0,10428309.1255181,10121148.8919371,307160.233581001,3.03483563833051,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","covid_event_profile_2019_2022","COVID-19 event",2020,1,10096836.2990652,10428309.1255181,-331472.8264529,-3.17858650394036,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","covid_event_profile_2019_2022","COVID-19 event",2021,2,11075360.6104446,10096836.2990652,978524.311379399,9.69139522911739,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","covid_event_profile_2019_2022","COVID-19 event",2022,3,11441679.4863763,11075360.6104446,366318.875931701,3.30751195212773,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","volcker_event_profile_1978_1983","Volcker event",1978,0,,,,,,"ABSOLUTE_AND_RELATIVE_CHANGE",FALSE,"MISSING_CURRENT_OR_PREVIOUS_YEAR"
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","volcker_event_profile_1978_1983","Volcker event",1979,1,,,,,,"ABSOLUTE_AND_RELATIVE_CHANGE",FALSE,"MISSING_CURRENT_OR_PREVIOUS_YEAR"
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","volcker_event_profile_1978_1983","Volcker event",1980,2,,,,,,"ABSOLUTE_AND_RELATIVE_CHANGE",FALSE,"MISSING_CURRENT_OR_PREVIOUS_YEAR"
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","volcker_event_profile_1978_1983","Volcker event",1981,3,,,,,,"ABSOLUTE_AND_RELATIVE_CHANGE",FALSE,"MISSING_CURRENT_OR_PREVIOUS_YEAR"
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","volcker_event_profile_1978_1983","Volcker event",1982,4,,,,,,"ABSOLUTE_AND_RELATIVE_CHANGE",FALSE,"MISSING_CURRENT_OR_PREVIOUS_YEAR"
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","volcker_event_profile_1978_1983","Volcker event",1983,5,,,,,,"ABSOLUTE_AND_RELATIVE_CHANGE",FALSE,"MISSING_CURRENT_OR_PREVIOUS_YEAR"
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","gfc_event_profile_2007_2010","Global financial crisis event",2007,0,9188285.11742736,9103909.13687814,84375.98054922,0.926810442422243,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","gfc_event_profile_2007_2010","Global financial crisis event",2008,1,9532963.43034072,9188285.11742736,344678.31291336,3.75128011928592,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","gfc_event_profile_2007_2010","Global financial crisis event",2009,2,10059205.350118,9532963.43034072,526241.91977728,5.52023432820901,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","gfc_event_profile_2007_2010","Global financial crisis event",2010,3,9862347.57541718,10059205.350118,-196857.77470082,-1.95699131143109,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","covid_event_profile_2019_2022","COVID-19 event",2019,0,9955946.01570855,9661589.36064823,294356.655060321,3.04666907350917,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","covid_event_profile_2019_2022","COVID-19 event",2020,1,9505782.96889855,9955946.01570855,-450163.046810001,-4.52154969602819,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","covid_event_profile_2019_2022","COVID-19 event",2021,2,10641824.3040742,9505782.96889855,1136041.33517565,11.9510548356995,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","covid_event_profile_2019_2022","COVID-19 event",2022,3,11168690.4514682,10641824.3040742,526866.147394,4.95090063827017,,"ABSOLUTE_AND_RELATIVE_CHANGE",TRUE,""
