sheet,variable_code,variable_label,category,unit,country_code,country_name,year,value
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1825,-0.03318589223246439
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1826,-0.03255521251780244
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1827,-0.032545809508253
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1828,-0.03224226250894584
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1829,-0.03199642995135008
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1830,-0.0317376684164488
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1831,-0.03188611757852228
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1832,-0.031498190294468154
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1833,-0.03142696459610918
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1834,-0.031316161163860434
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1835,-0.031177006161333513
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1836,-0.03129183615444647
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1837,-0.030916955574725406
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1838,-0.03105389590727421
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1839,-0.03077208313464904
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1840,-0.030899225848087936
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1841,-0.030387043271390288
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1842,-0.03027072364044256
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1843,-0.030240104860779538
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1844,-0.029946153990755217
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1845,-0.030205047441893552
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1846,-0.02993803297998362
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1847,-0.029799889743657867
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1848,-0.029091051902382255
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1849,-0.029488447757277627
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1850,-0.028870784732823906
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1851,-0.028087632702363866
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1852,-0.027547294223640197
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1853,-0.027573684672004193
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1854,-0.027544389606113964
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1855,-0.027243400562173524
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1856,-0.02759389129593123
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1857,-0.027341427184362853
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1858,-0.026998302587504023
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1859,-0.02648742389010313
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1860,-0.02720163812088932
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1861,-0.026544877885016933
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1862,-0.026254562721772394
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1863,-0.02656260925107519
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1864,-0.02697155830952152
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1865,-0.02668212323513315
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1866,-0.026454223435641157
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1867,-0.026078435088680317
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1868,-0.025938962106808464
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1869,-0.02568444809489597
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1870,-0.02579634145922277
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1871,-0.02617706114972736
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1872,-0.02637403986063236
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1873,-0.026561252333190507
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1874,-0.026259330581603634
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1875,-0.02646875154748209
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1876,-0.02615130691676078
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1877,-0.025932322106524235
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1878,-0.025283113046004793
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1879,-0.025083925849959957
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1880,-0.025289958006048652
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1881,-0.02541494612991314
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1882,-0.025270636470754306
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1883,-0.024954463562649604
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1884,-0.02520637610088545
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1885,-0.025254016656673792
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1886,-0.024038177524437987
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1887,-0.02368308255717805
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1888,-0.024748777709573736
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1889,-0.027036339818531405
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1890,-0.025928529094418475
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1891,-0.026486173058201563
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1892,-0.02629746648704895
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1893,-0.025412042859927302
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1894,-0.02677829551722724
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1895,-0.024929125665835883
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1896,-0.025448676586396716
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1897,-0.02582439062590278
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1898,-0.026907024623316594
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1899,-0.025846966690670835
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1900,-0.02476415644958382
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1901,-0.023454087918722374
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1902,-0.023478246619657327
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1903,-0.02358629492713739
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1904,-0.02416175477286554
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1905,-0.025958733748673163
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1906,-0.02544949593391512
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1907,-0.024956671708938824
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1908,-0.02399115049026073
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1909,-0.023836730839474903
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1910,-0.031878882157897186
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1911,-0.03183365928004633
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1912,-0.030903378811804015
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1913,-0.030502745995387923
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1914,-0.028552087414142866
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1915,-0.029319392887686892
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1916,-0.03193084065450484
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1917,-0.031545419111531685
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1918,-0.0315555513806276
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1919,-0.03537614732216724
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1920,-0.03321245835192784
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1921,-0.030659430346655192
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1922,-0.02832829808762248
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1923,-0.029157465240481736
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1924,-0.029480142443357168
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1925,-0.02894465882444854
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1926,-0.029413956764191066
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1927,-0.029308188027956157
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1928,-0.028789425582714093
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1929,-0.029233656893329456
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1930,-0.02820088141812221
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1931,-0.02832565746777707
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1932,-0.02746059886731424
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1933,-0.029038287510432456
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1934,-0.029317956891090756
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1935,-0.028389283411751984
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1936,-0.028578194397868708
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1937,-0.02984794821260135
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1938,-0.029844681788207015
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1939,-0.027476448324604195
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1940,-0.017708046889472882
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1941,-0.02030984076481362
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1942,-0.024154077080024313
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1943,-0.02609503392711492
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1944,-0.027694988480172943
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1945,-0.017796365712624673
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1946,-0.021241212166659317
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1947,-0.02207310412777206
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1948,-0.02004986341805312
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1949,-0.023257744288712214
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1950,-0.026119868044514494
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1951,-0.026478491955694364
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1952,-0.02744863466513335
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1953,-0.028844503034873487
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1954,-0.028767342767980035
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1955,-0.028997556676322114
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1956,-0.027389592055007555
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1957,-0.0281901748549607
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1958,-0.02842917293275602
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1959,-0.028491542521096553
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1960,-0.01836034822778012
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1961,-0.01761782980587877
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1962,-0.017803553871470805
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1963,-0.018162219394401175
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1964,-0.018007412716701088
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1965,-0.01783548307804385
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1966,-0.017510160714761858
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1967,-0.016640966567529447
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1968,-0.017826563553777177
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1969,-0.011434509006254057
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1970,-0.03127483844953937
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1971,-0.0316050815805581
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1972,-0.031407920323165396
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1973,-0.03140102735060146
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1974,-0.030817577920023174
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1975,-0.03070763461297233
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1976,-0.015573049941893033
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1977,-0.017134242014028543
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1978,-0.011453080435820426
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1979,-0.00646206896527779
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1980,-0.004272476090553736
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1981,-0.010643122811051708
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1982,-0.012260321978266936
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1983,-0.014393437080706842
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1984,-0.020215664933728124
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1985,-0.0160514861892801
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1986,-0.018631725030242244
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1987,-0.016179481989736542
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1988,-0.021736903243533383
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1989,-0.011309663057836348
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1990,-0.003952243546272711
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1991,0.003871458840269712
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1992,-0.0008699712002956466
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1993,-0.002086895999392009
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1994,-0.0006340735229639654
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1995,-0.002123971167683517
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1996,0.0009264078143639963
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1997,-0.0018388869948547835
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1998,-0.006001331139277512
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,1999,-0.009712784753887494
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2000,-0.008549184726611099
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2001,-0.010756618407143436
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2002,-0.010107594505531177
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2003,-0.0035123962208645065
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2004,-0.006361979796156346
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2005,-0.007554056452126411
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2006,-0.007972450433874031
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2007,-0.00710650507780185
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2008,-0.009427697932509548
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2009,-0.013357200141149229
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2010,-0.012474237475888956
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2011,-0.014023585470628838
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2012,-0.014686095018945557
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2013,-0.017511130817106542
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2014,-0.021626238053216992
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2015,-0.023547924513078643
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2016,-0.02299699115971769
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2017,-0.021288958605259766
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2018,-0.02616926810515203
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2019,-0.030213978703138956
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2020,-0.02966983149580054
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2021,-0.04060741874785543
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2022,-0.053934108525775626
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2023,-0.03278247694261411
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2024,-0.043358292734194864
C1a,trade_services_net_gdp,Data series on net trade balance (services) (% GDP),Trade in services,% GDP,CL,Chile,2025,-0.038070384838404484
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1800,0.002439900145194011
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1801,0.002263971895544364
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1802,0.002141685523401753
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1803,0.001964162340038259
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1804,0.001945006872742848
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1805,0.0017880482730123586
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1806,0.0017523422833922414
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1807,0.0017976516082821403
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1808,0.0017995408061510852
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1809,0.002687162769616581
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1810,0.0026447933071813883
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1811,0.0026253434837095703
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1812,0.002679416050783075
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1813,0.0027610382702751095
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1814,0.002787146408025178
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1815,0.0027241268930409557
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1816,0.0027335439170535687
C1b,trade_services_exports_gdp,Data series on exports in services (% GDP),Trade in services,% GDP,CL,Chile,1817,0.0027396981677195154
