"year","date","K_ME","K_NRC","K_cap","k_ME","k_NRC","k_Kcap","g_K_ME","g_K_NRC","g_Kcap","omega_CORP","ME_share","NRC_share","ME_NRC_gap","CORP_GVA","Py_fred","CORP_GVA_real","y_CORP","q_increment_omegaCORP_h1_Kcap","q_omegaCORP_h1_Kcap","q_omegaCORP_h1_Kcap__full_long_sample","q_omegaCORP_h1_Kcap__pre_1974_full","q_omegaCORP_h1_Kcap__post_1973_full","q_omegaCORP_h1_Kcap__fordist_core","q_omegaCORP_h1_Kcap__bridge_1940_1978","q_omegaCORP_h1_Kcap__pre_1974_alt_1940_1973","q_omegaCORP_h1_Kcap__pre_1974_alt_1947_1973","q_omegaCORP_h1_ME","q_omegaCORP_h1_NRC","q_omegaCORP_h1_ME_minus_NRC","q_omegaCORP_h1_ME_share","q_omegaCORP_h1_NRC_share","q_omegaCORP_h1_ME_NRC_gap"
1983,"1983-12-31",1276372,1830693,3107065,14.0595322364487,14.4202051416578,14.9491891086584,0.0292014702859742,0.0169040299100711,0.0219374894249835,0.622788790924917,0.410796684330711,0.589203315669289,-0.360672905209139,2172454,47.552,5730286.00925303,15.5612760018,0.0138577652394887,2.17207200106353,2.17207200106353,,0.707923205951702,,,,,2.49487043777364,2.01704368766979,0.477826750103853,0.103643456106634,-0.103643456106634,0.477826750103856
1984,"1984-12-31",1341996,1930935,3272931,14.1096686158834,14.4735148995287,15.0011964716846,0.0501363794347398,0.0533097578709256,0.0520073630261155,0.616513134467756,0.410028809039971,0.589971190960029,-0.363846283645325,2434777,49.267,6198656.49534171,15.639843132234,0.0323896027382277,2.20446160380175,2.20446160380175,,0.740312808689929,,,,,2.52609481290316,2.05024440731872,0.475850405584434,0.103165231982733,-0.103165231982733,0.475850405584436
1985,"1985-12-31",1417152,2012178,3429330,14.1641597817978,14.5147282754735,15.0478754647847,0.0544911659144418,0.041213375944773,0.0466789931001728,0.621155236627583,0.413244569638967,0.586755430361033,-0.350568493675656,2601493,50.826,6419943.8083658,15.6749199230368,0.0287782123499863,2.23323981615174,2.23323981615174,,0.769091021039916,,,,,2.55968933240187,2.07565299490443,0.484036337497439,0.105147790629318,-0.105147790629318,0.484036337497442
1986,"1986-12-31",1492171,2062919,3555090,14.2157426644385,14.5396325280736,15.0838909373547,0.0515828826406945,0.0249042526001606,0.0360154725699839,0.636681996119363,0.419728051891795,0.580271948108205,-0.323889863635122,2706772,51.849,6547956.53563232,15.694663579643,0.0223711993864626,2.2556110155382,2.2556110155382,,0.791462220426378,,,,,2.59173031007448,2.09112240182132,0.500607908253167,0.109175039582244,-0.109175039582244,0.500607908253169
1987,"1987-12-31",1553814,2160258,3714072,14.2562231116265,14.5857382169719,15.1276394068135,0.0404804471879565,0.0461056888982228,0.0437484694587855,0.638188297394282,0.418358610172339,0.581641389827661,-0.329515105345388,2895133,53.134,6834244.3995182,15.7374564733121,0.0278538628621865,2.28346487840039,2.28346487840039,,0.819316083288565,,,,,2.61750348199392,2.1204770638615,0.49702641813242,0.108303140694731,-0.108303140694731,0.497026418132423
1988,"1988-12-31",1635924,2295030,3930954,14.307718340298,14.6462564732868,15.1843927024785,0.0514952286715626,0.0605182563148983,0.0567532956649917,0.637163221944563,0.416164625686284,0.583835374313716,-0.338538132988724,3142537,55.008,7165541.93637289,15.7847942530028,0.0362192891319553,2.31968416753235,2.31968416753235,,0.85553537242052,,,,,2.65036713430375,2.15909910682037,0.491268027483378,0.106902965471067,-0.106902965471067,0.491268027483381
1989,"1989-12-31",1719980,2419713,4139693,14.3578232208151,14.6991594960586,15.2361321884625,0.0501048805170079,0.0529030227718277,0.0517394859840419,0.638324748874071,0.415484916393559,0.584515083606441,-0.341336275243544,3320147,57.165,7284866.57773113,15.8013096827877,0.0329664975913477,2.35265066512369,2.35265066512369,,0.888501870011868,,,,,2.68229212140912,2.19280696726028,0.489485154148838,0.106469879708128,-0.106469879708128,0.489485154148841
1990,"1990-12-31",1814497,2541596,4356093,14.4113188522859,14.7483027881244,15.2870861126693,0.0534956314708115,0.0491432920658337,0.0509539242068051,0.644565927434182,0.416542300634996,0.583457699365004,-0.336983935838566,3467335,59.305,7333292.20773965,15.8079351146033,0.0325251508734573,2.38517581599715,2.38517581599715,,0.921027020885325,,,,,2.71643970693358,2.22417634682705,0.492263360106535,0.107144834238507,-0.107144834238507,0.492263360106538
1991,"1991-12-31",1862434,2577364,4439798,14.4373947923664,14.7622777291747,15.306119437878,0.0260759400804957,0.0139749410502361,0.0190333252086177,0.640791606148147,0.419486201849724,0.580513798150276,-0.324882936808306,3554697,61.31,7272199.23855815,15.7995693125057,0.0122682329152491,2.3974440489124,2.3974440489124,,0.933295253800574,,,,,2.73324736943528,2.23318411766593,0.500063251769355,0.109042372655253,-0.109042372655253,0.500063251769358
1992,"1992-12-31",1916486,2662469,4578955,14.466003858793,14.7947644457395,15.3369813641177,0.0286090664266609,0.032486716564879,0.0308619262397354,0.646778708116392,0.41854222196986,0.58145777803014,-0.328760586946524,3742365,62.707,7485565.52250945,15.8284871270913,0.0197760632839857,2.41722011219638,2.41722011219638,,0.95307131708456,,,,,2.75157981906122,2.25400133295202,0.497578486109205,0.108437478271863,-0.108437478271863,0.497578486109208
1993,"1993-12-31",1995155,2797217,4792372,14.5062322995236,14.8441355522995,15.3825360451467,0.0402284407306261,0.0493711065599118,0.0455546810290262,0.64195609798046,0.416318891772175,0.583681108227825,-0.33790325277581,3918863,64.194,7657026.33211827,15.8511342590495,0.0294637977446079,2.44668390994099,2.44668390994099,,0.982535114829168,,,,,2.77759871798651,2.28593351347111,0.4916652045154,0.106999475638888,-0.106999475638888,0.491665204515403
1994,"1994-12-31",2107074,2942602,5049676,14.5608108131948,14.8948047819168,15.4348346407775,0.0545785136711032,0.0506692296173323,0.0522985956307398,0.629206773734972,0.417269147565111,0.582730852434889,-0.333993968722039,4210085,65.564,8054153.82496492,15.9016985194122,0.0335734023809677,2.48025731232196,2.48025731232196,,1.01610851721014,,,,,2.81263572765639,2.31846093440393,0.494174793252456,0.107609498139805,-0.107609498139805,0.494174793252459
1995,"1995-12-31",2249632,3093312,5342944,14.6262772052484,14.9447529195188,15.4912873698818,0.0654663920536258,0.0499481376019766,0.0564527291043397,0.623099115110705,0.421047272814388,0.578952727185612,-0.31847571427039,4474232,66.939,8383662.30890811,15.9417954066912,0.0355204395482759,2.51577775187024,2.51577775187024,,1.05162895675841,,,,,2.85382762498852,2.34988864091854,0.503938984069977,0.109986720138669,-0.109986720138669,0.50393898406998
1996,"1996-12-31",2369178,3240350,5609528,14.678053617507,14.9911919066256,15.5399771384869,0.0517764122585742,0.0464389871068551,0.0486897686051186,0.619197078532264,0.422348903508459,0.577651096491541,-0.313138289118671,4770205,68.164,8777613.8832815,15.9877151613959,0.0303385517327944,2.54611630360303,2.54611630360303,,1.08196750849121,,,,,2.88608946165044,2.37882473269146,0.507264728958983,0.110797765072346,-0.110797765072346,0.507264728958985
1997,"1997-12-31",2478091,3435265,5913356,14.7229990636608,15.0496046276789,15.5927240793157,0.0449454461538359,0.0584127210532976,0.0527469408287651,0.617632293335957,0.419066770206292,0.580933229793708,-0.326605564018132,5143154,69.34,9303367.75183155,16.0458870164253,0.0326607516626855,2.57877705526572,2.57877705526572,,1.11462826015389,,,,,2.91391955060223,2.41499371891678,0.498925831685445,0.10876547772029,-0.10876547772029,0.498925831685448
1998,"1998-12-31",2583706,3621199,6204905,14.7647353603217,15.1023157444318,15.64085066627,0.0417362966609538,0.0527111167529117,0.0481265869542735,0.629740616676098,0.416397350160881,0.583602649839119,-0.33758038411009,5474446,70.119,9792621.29933399,16.0971397314083,0.0297245342710003,2.60850158953672,2.60850158953672,,1.14435279442489,,,,,2.93969723522428,2.44754980684118,0.492147428383099,0.107116757695766,-0.107116757695766,0.492147428383102
1999,"1999-12-31",2722352,3798097,6520449,14.8170067705118,15.150010709786,15.6904537965624,0.0522714101900377,0.0476949653541681,0.0496031302924642,0.635000562731071,0.417509898474783,0.582490101525217,-0.333003939274221,5802061,71.111,10233872.496632,16.1412136094687,0.0312371058594412,2.63973869539616,2.63973869539616,,1.17558990028433,,,,,2.97261466531189,2.47758526373566,0.495029401576224,0.107817374557045,-0.107817374557045,0.495029401576227
2000,"2000-12-31",2890959,4060960,6951919,14.877098838954,15.2169299568292,15.7545282945361,0.0600920684421737,0.0669192470432325,0.0640744979737047,0.644917063345876,0.41585050113501,0.58414949886499,-0.33983111787528,6216190,72.722,10721436.1447705,16.1877556733625,0.0406873422700133,2.68042603766617,2.68042603766617,,1.21627724255435,,,,,3.01077316258834,2.52007902326565,0.490694139322686,0.106763656312494,-0.106763656312494,0.490694139322689
2001,"2001-12-31",2964679,4338524,7303203,14.902279321484,15.2830447560662,15.8038235770118,0.0251804825300006,0.066114799236999,0.049295282475633,0.647118229424371,0.405942296825105,0.594057703174895,-0.380765434582278,6202593,74.36,10462329.6772996,16.1632917142973,0.0317913688109907,2.71221740647716,2.71221740647716,,1.24806861136534,,,,,3.02701248543522,2.56271758543328,0.464294900001939,0.10037368628592,-0.100373686285919,0.464294900001942
2002,"2002-12-31",2970921,4561254,7532175,14.9043825637176,15.333108143685,15.83469440269,0.00210324223364822,0.0500633876187671,0.0308708256782531,0.630740139778425,0.394430692329905,0.605569307670095,-0.428725579967397,6298540,75.515,10461673.5101635,16.1632289952152,0.0199770740537796,2.73219448053094,2.73219448053094,,1.26804568541912,,,,,3.02837353182551,2.59511451618812,0.433259015637385,0.0929243171671521,-0.092924317167152,0.433259015637388
2003,"2003-12-31",2977439,4756388,7733827,14.906574093016,15.3749991146259,15.8611143821379,0.00219152929840227,0.0418909709408872,0.0264199794478674,0.619295933302171,0.384989087550058,0.615010912449942,-0.468425021609882,6524950,77.006,10627891.7045425,16.1789923961734,0.016664141529891,2.74885862206083,2.74885862206083,,1.28470982694901,,,,,3.02975581732151,2.62153683305483,0.408218984266679,0.0869691180485787,-0.0869691180485787,0.408218984266682
2004,"2004-12-31",3126266,5299036,8425302,14.9553498791137,15.4830354751865,15.9467498792576,0.0487757860976838,0.108036360560602,0.0856354971197071,0.609224012386193,0.371056847576502,0.628943152423498,-0.5276855960728,6960008,79.077,11039618.1370563,16.2170010091803,0.0530337151125444,2.80189233717338,2.80189233717338,,1.33774354206155,,,,,3.05996246329542,2.68844331179878,0.371519151496643,0.0783409384911655,-0.0783409384911655,0.371519151496646
2005,"2005-12-31",3259440,5948668,9208108,14.9970659594461,15.598677886914,16.0355949582464,0.0417160803323711,0.115642411727475,0.0888450789888466,0.593551234778269,0.353974996818022,0.646025003181978,-0.601611927467903,7485433,81.556,11512125.2921183,16.2589114111001,0.0541265555023534,2.85601889267573,2.85601889267573,,1.39187009756391,,,,,3.08537690113654,2.75889544587341,0.326481455263127,0.0679342648331022,-0.0679342648331022,0.32648145526313
2006,"2006-12-31",3482650,6506255,9988905,15.0633040562139,15.688274579837,16.1169855350076,0.0662380967678278,0.0895966929229921,0.0813905767611196,0.583017283165839,0.348651829204502,0.651348170795498,-0.624970523623068,8029316,84.071,11979172.9282154,16.2986801105568,0.048309477335878,2.90432837001161,2.90432837001161,,1.44017957489978,,,,,3.12469260526244,2.8120756735899,0.312616931672542,0.0647746921231657,-0.0647746921231657,0.312616931672545
2007,"2007-12-31",3636580,6891511,10528091,15.1065542375098,15.7458009222846,16.1695575761269,0.0432501812958979,0.0575263424475949,0.0525720411193475,0.596912305967198,0.345416847175808,0.654583152824192,-0.639246684774765,8199258,86.349,11909999.3332175,16.2928888853464,0.0306504085838848,2.93497877859549,2.93497877859549,,1.47082998348367,,,,,3.14990820845801,2.84561452547417,0.304293682983842,0.0628886416897062,-0.0628886416897062,0.304293682983845
2008,"2008-12-31",3821881,7436844,11258725,15.1562532677665,15.8219571232654,16.2366539415825,0.0496990302567131,0.0761562009808028,0.0670963654555514,0.609256031850876,0.339459485865407,0.660540514134593,-0.665703855498855,8108788,88.013,11555895.8479316,16.2627063277145,0.040050646226091,2.97502942482158,2.97502942482158,,1.51088062970976,,,,,3.17957417121288,2.89107309901532,0.288501072197558,0.059332619412435,-0.059332619412435,0.28850107219756
2009,"2009-12-31",3762060,7091488,10853548,15.1404772376792,15.7744057495487,16.2000025891047,-0.0157760300872507,-0.0475513737166633,-0.0366513524777687,0.589391374581907,0.34662029411949,0.65337970588051,-0.633928511869442,7817337,88.556,11072236.1583179,16.21995128594,-0.0223300575725731,2.95269936724901,2.95269936724901,,1.48855057213719,,,,,3.16996252972356,2.86210213775565,0.307860391967912,0.0636953850341626,-0.0636953850341626,0.307860391967915
2010,"2010-12-31",3840715,7327927,11168642,15.1611691051479,15.8072032234961,16.2286205880054,0.0206918674686474,0.0327974739474008,0.0286179989007209,0.57068891168038,0.34388379536205,0.65611620463795,-0.646034118348195,8236992,89.632,11526568.999643,16.2601652763786,0.0168672017098794,2.96956656895889,2.96956656895889,,1.50541777384707,,,,,3.18215813793357,2.88143268600832,0.300725451925251,0.0620825162699734,-0.0620825162699734,0.300725451925255
2011,"2011-12-31",4019623,7718116,11737739,15.206698675103,15.8590808507672,16.2783197643787,0.0455295699550593,0.0518776272711303,0.0496991763732737,0.571490813431576,0.342452920447456,0.657547079552544,-0.652382175664266,8623024,91.481,11822877.474798,16.2855469814995,0.0283627688758748,2.99792933783477,2.99792933783477,,1.53378054272294,,,,,3.2081413586605,2.91103867265624,0.297102686004258,0.061265931822213,-0.061265931822213,0.297102686004261
2012,"2012-12-31",4196080,7951375,12147455,15.2496613140935,15.8888554276502,16.3126302407894,0.0429626389905522,0.0297745768829767,0.0343104764107132,0.564929408063707,0.345428733837664,0.654571266162336,-0.639194113556691,9173994,93.185,12348293.3887643,16.3290284243449,0.0196081220731834,3.01753745990795,3.01753745990795,,1.55338866479612,,,,,3.23269411216438,2.92805456981867,0.304639542345703,0.0629665818372035,-0.0629665818372035,0.304639542345706
2013,"2013-12-31",4317771,8269678,12587449,15.2782498548386,15.9281061303289,16.3482107643622,0.0285885407450905,0.0392507026787161,0.0355805235728255,0.566433797144341,0.343021926047128,0.656978073952872,-0.649856275490317,9456941,94.771,12516119.865233,16.3425279606852,0.0201004841205931,3.03763794402854,3.03763794402854,,1.57348914891672,,,,,3.24884461956491,2.95022844604905,0.29861617351586,0.0616069053367729,-0.0616069053367729,0.298616173515863
2014,"2014-12-31",4493495,8712544,13206039,15.3181413533616,15.9802743842534,16.3961847829354,0.0398914985229784,0.0521682539244583,0.0479740185731643,0.562206465288649,0.340260618645757,0.659739381354243,-0.662133030891797,10046512,96.421,13068874.0744858,16.3857439360967,0.0271741055046706,3.06481204953321,3.06481204953321,,1.60066325442139,,,,,3.27144051254705,2.97977830820987,0.291662204337188,0.0600428075003316,-0.0600428075003315,0.29166220433719
2015,"2015-12-31",4612033,8789078,13401111,15.3441793155927,15.9890203722372,16.410848171932,0.0260379622310936,0.0087459879838061,0.0146633889966381,0.567217985504381,0.344153033282091,0.655846966717909,-0.644841056644509,10489514,97.316,13519655.1645361,16.4196551226722,0.00824385209695238,3.07305590163016,3.07305590163016,,1.60890710651834,,,,,3.28607922325632,2.9846953591997,0.301383864056617,0.0622311481744627,-0.0622311481744627,0.30138386405662
2016,"2016-12-31",4730437,8976852,13707289,15.3695281452069,16.0101598220261,16.4334382931089,0.0253488296141882,0.0211394497889366,0.0225901211768367,0.57183540015035,0.345103761947384,0.654896238052616,-0.640631676819257,10684384,98.241,13641157.1172118,16.4286020394217,0.0128135230262252,3.08586942465639,3.08586942465639,,1.62172062954456,,,,,3.30045753532497,2.99668603532365,0.303771500001319,0.0627704185727515,-0.0627704185727515,0.303771500001323
2017,"2017-12-31",4917309,9239963,14157272,15.4082719876166,16.0390484392808,16.4657389723022,0.0387438424097404,0.0288886172547294,0.0323006791933302,0.577766513666986,0.347334500601528,0.652665499398472,-0.630776451664246,11132703,100,13963526.71884,16.4519592536822,0.0184706718116461,3.10434009646804,3.10434009646804,,1.64019130135621,,,,,3.32261263595271,3.0132055693313,0.309407066621407,0.0640460339036747,-0.0640460339036747,0.30940706662141
2018,"2018-12-31",5162629,9597048,14759677,15.4569565038327,16.0769661091502,16.5074094934283,0.0486845162160989,0.037917669869401,0.0416705211261323,0.574809036253505,0.34977926684981,0.65022073315019,-0.620009605317549,11796349,102.291,14464541.9672503,16.487210830993,0.0240758317137319,3.12841592818177,3.12841592818177,,1.66426713306994,,,,,3.35074091915645,3.03511312925812,0.315627789898327,0.0654585379756753,-0.0654585379756753,0.315627789898329
2019,"2019-12-31",5313987,10075037,15389024,15.4858529589308,16.1255713382469,16.5491650860003,0.0288964550981223,0.0486052290966086,0.041755592571981,0.576378084153845,0.345310202908255,0.654689797091745,-0.639718379316035,12332556,103.979,14876540.7819656,16.5152960860126,0.0240014919244944,3.15241742010626,3.15241742010626,,1.68826862499444,,,,,3.36735086266254,3.06305185415202,0.304299008510519,0.0628896796384748,-0.0628896796384748,0.304299008510521
2020,"2020-12-31",5393831,10073811,15467642,15.5007664510823,16.1254496439444,16.554260786885,0.0149134921515248,-0.000121694302475106,0.00509570088468081,0.592623908718225,0.348717083056357,0.651282916943643,-0.624683192862035,12095295,105.377,14396772.172865,16.4825145847577,0.00293705031333338,3.1553544704196,3.1553544704196,,1.69120567530777,,,,,3.37594667269688,3.06298171222311,0.312964960473771,0.0648533306911796,-0.0648533306911796,0.312964960473774
2021,"2021-12-31",5821864,11439291,17261155,15.5771310433446,16.2525645664709,16.6639691591095,0.0763645922623049,0.127114922526509,0.109708372224535,0.570493812651767,0.337281253774733,0.662718746225267,-0.675433523126239,13818844,110.186,15730401.0058628,16.5711057677714,0.0650158043668179,3.22037027478641,3.22037027478641,,1.75622147967459,,,,,3.42120215585104,3.13831305446718,0.282889101383858,0.0580761848428693,-0.0580761848428692,0.28288910138386
2022,"2022-12-31",6265340,13051255,19316595,15.6505434145924,16.3843948556915,16.7764751289801,0.0734123712477022,0.131830289220563,0.112505969870618,0.555000855599031,0.324350124853785,0.675649875146215,-0.7338514410991,15322598,118.023,16283968.5649746,16.6056916581791,0.0641839596975737,3.28455423448399,3.28455423448399,,1.82040543937216,,,,,3.46308345941995,3.21352141878761,0.249562040632342,0.0506990558028661,-0.0506990558028661,0.249562040632345
2023,"2023-12-31",6532859,13333146,19866005,15.6923552308562,16.4057636733114,16.8045205374437,0.041811816263813,0.0213688176199476,0.0280454084635693,0.555665323570836,0.328846136905734,0.671153863094266,-0.713408442455234,16125928,122.39,16526210.4517036,16.6204581907443,0.0155652256929053,3.30011946017689,3.30011946017689,,1.83597066506507,,,,,3.48628905322051,3.22538113084982,0.260907922370697,0.0531943463384814,-0.0531943463384814,0.2609079223707
2024,"2024-12-31",6772307,13571366,20343673,15.7283523549347,16.4234726899726,16.8282805124197,0.0359971240785679,0.0177090166611578,0.0237599749760129,0.55676416577035,0.33289499885296,0.66710500114704,-0.695120335037824,16961079,125.428,16961079,16.6464318065874,0.0132025941830812,3.31332205435997,3.31332205435997,,1.84917325924815,,,,,3.50629140681925,3.23522141732296,0.271069989496291,0.0554441585224803,-0.0554441585224804,0.271069989496294
2025,"2025-12-31",,,,,,,,,,0.553057731097018,,,,17885075,,,,,,,,,,,,,,,,,,
