"model_id","estimator","term","estimate","std_error","t_statistic","p_value","n_obs","r_squared","adj_r_squared","residual_sd","coefficient_status","warning_flags"
"S32C_periodized__bridge_1940_1978","IM_OLS","(Intercept)",-337.947321318468,48.5033256662159,-6.96750824147835,3.62143150172308e-08,39,0.980377073607717,0.979286911030368,0.0684094427561591,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","IM_OLS","k_Kcap",30.8101765633665,4.24655521116849,7.25533403694726,1.52244652767029e-08,39,0.980377073607717,0.979286911030368,0.0684094427561591,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","IM_OLS","q_omegaCORP_h1_Kcap__bridge_1940_1978",-47.8823849338827,6.72097044778757,-7.12432606360363,2.25659700202512e-08,39,0.980377073607717,0.979286911030368,0.0684094427561591,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","DOLS","(Intercept)",-335.189645157654,49.1401124900801,-6.82110048537879,5.64210556142893e-08,39,0.991149560617162,0.990657869540337,0.047314432301566,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","DOLS","k_Kcap",30.5709202883613,4.30303177059259,7.10450722146335,2.39533637315426e-08,39,0.991149560617162,0.990657869540337,0.047314432301566,"preliminary_not_promoted",""
"S32C_periodized__bridge_1940_1978","DOLS","q_omegaCORP_h1_Kcap__bridge_1940_1978",-47.5250257611711,6.81640462220061,-6.97215444141695,3.57092955983587e-08,39,0.991149560617162,0.990657869540337,0.047314432301566,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","OLS_diagnostic","(Intercept)",-254.616020424561,43.3522355625662,-5.8731923998959,1.76106014127287e-06,34,0.974173462044667,0.972507233789484,0.0692772562134257,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","OLS_diagnostic","k_Kcap",23.5124616547516,3.79687155700518,6.19258810885277,7.10199203801394e-07,34,0.974173462044667,0.972507233789484,0.0692772562134257,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","OLS_diagnostic","q_omegaCORP_h1_Kcap__pre_1974_alt_1940_1973",-36.3259627438603,6.02168365013309,-6.03252592703994,1.11865903169886e-06,34,0.974173462044667,0.972507233789484,0.0692772562134257,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","FM_OLS_Newey_West","(Intercept)",-287.478199101985,49.9007637230351,-5.76099798186614,2.42593461668566e-06,34,0.973818814488855,0.972129705746201,0.0709042807312598,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","FM_OLS_Newey_West","k_Kcap",26.3899247825611,4.37022509762892,6.03857334416918,1.0995881481642e-06,34,0.973818814488855,0.972129705746201,0.0709042807312598,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","FM_OLS_Newey_West","q_omegaCORP_h1_Kcap__pre_1974_alt_1940_1973",-40.8807040145621,6.92898684664958,-5.89995405090564,1.63166885742894e-06,34,0.973818814488855,0.972129705746201,0.0709042807312598,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","IM_OLS","(Intercept)",-361.525290264936,61.4200257699032,-5.88611427190395,1.69734266260761e-06,34,0.972121299976053,0.970322674168057,0.0731667999950374,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","IM_OLS","k_Kcap",32.8774297376586,5.3788140030925,6.1123938694954,8.91560450563536e-07,34,0.972121299976053,0.970322674168057,0.0731667999950374,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","IM_OLS","q_omegaCORP_h1_Kcap__pre_1974_alt_1940_1973",-51.1755553912383,8.5271278014857,-6.00149975262736,1.22187084670041e-06,34,0.972121299976053,0.970322674168057,0.0731667999950374,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","DOLS","(Intercept)",-407.562040891075,57.5899723079857,-7.07696191815256,5.98717763943574e-08,34,0.991692388841443,0.991156413927987,0.041342572246321,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","DOLS","k_Kcap",36.9133063551205,5.04450045063057,7.31753455399262,3.09563366434626e-08,34,0.991692388841443,0.991156413927987,0.041342572246321,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1940_1973","DOLS","q_omegaCORP_h1_Kcap__pre_1974_alt_1940_1973",-57.6178286451107,8.00452638796615,-7.19815587487252,4.29105713134756e-08,34,0.991692388841443,0.991156413927987,0.041342572246321,"preliminary_not_promoted",""
"S32C_periodized__pre_1974_alt_1947_1973","OLS_diagnostic","(Intercept)",-178.695800714061,62.5813050610977,-2.85541825213778,0.0087261564228359,27,0.976900577831464,0.974975625984086,0.0543497092733827,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","OLS_diagnostic","k_Kcap",16.1612888577186,5.24763768018003,3.07972650603503,0.00513091825937123,27,0.976900577831464,0.974975625984086,0.0543497092733827,"preliminary_not_promoted","short_sample_under_30"
"S32C_periodized__pre_1974_alt_1947_1973","OLS_diagnostic","q_omegaCORP_h1_Kcap__pre_1974_alt_1947_1973",-24.6067109771209,8.35628463595358,-2.94469516646771,0.00707449108140267,27,0.976900577831464,0.974975625984086,0.0543497092733827,"preliminary_not_promoted","short_sample_under_30"
