"module","shapley_contribution","baseline_scale_roughness","roughness_full","share","baseline_scale_share","replication"
"composition",0.132452285444684,0.0187762866294963,0.247566682024695,0.535016603855732,0.0758433504700096,437
"denominator",0.101569967204852,0.0187762866294963,0.247566682024695,0.410273169128311,0.0758433504700096,437
"distribution",0.00349666119950374,0.010671556721479,0.237722222139248,0.0147090211762177,0.0448908672712474,438
"composition",0.129087947440366,0.010671556721479,0.237722222139248,0.543020110945925,0.0448908672712474,438
"denominator",0.0944660567778992,0.010671556721479,0.237722222139248,0.39738000060661,0.0448908672712474,438
"distribution",-0.00447491001588871,0.0148323637919983,0.296276998378886,-0.0151038050215633,0.0500624883914557,439
"composition",0.156540315885567,0.0148323637919983,0.296276998378886,0.528357978317911,0.0500624883914557,439
"denominator",0.129379228717209,0.0148323637919983,0.296276998378886,0.436683338312197,0.0500624883914557,439
"distribution",-0.00287795451298539,0.0113150176833212,0.324121897982115,-0.00887923503750493,0.0349097600432587,440
"composition",0.179144209160875,0.0113150176833212,0.324121897982115,0.552706282038247,0.0349097600432587,440
"denominator",0.136540625650904,0.0113150176833212,0.324121897982115,0.421263192955999,0.0349097600432587,440
"distribution",0.00620130095242714,0.00717882021035342,0.175829042221877,0.0352689230064836,0.0408284099124792,441
"composition",0.115973772481166,0.00717882021035342,0.175829042221877,0.65958257529959,0.0408284099124792,441
"denominator",0.0464751485779304,0.00717882021035342,0.175829042221877,0.264320091781447,0.0408284099124792,441
"distribution",0.00506703872189818,0.0123892740953003,0.220403591232979,0.0229898192382085,0.0562117614599307,442
"composition",0.16227620157911,0.0123892740953003,0.220403591232979,0.736268409563141,0.0562117614599307,442
"denominator",0.0406710768366704,0.0123892740953003,0.220403591232979,0.18453000973872,0.0562117614599307,442
"distribution",0.00246570554462186,0.0108381155611435,0.21728552894002,0.0113477669527753,0.0498796013430571,443
"composition",0.12347682994038,0.0108381155611435,0.21728552894002,0.568269919044928,0.0498796013430571,443
"denominator",0.0805048778938752,0.0108381155611435,0.21728552894002,0.37050271265924,0.0498796013430571,443
"distribution",0.000705367071971919,0.022308597846249,0.368712408983576,0.0019130548763368,0.0605040603535608,444
"composition",0.183161910653579,0.022308597846249,0.368712408983576,0.496760906850137,0.0605040603535608,444
"denominator",0.162536533411775,0.022308597846249,0.368712408983576,0.440821977919966,0.0605040603535608,444
"distribution",0.0010810182930349,0.0132932248336285,0.225570553714834,0.00479237327404674,0.0589315609449352,445
"composition",0.128677089726364,0.0132932248336285,0.225570553714834,0.570451628580195,0.0589315609449352,445
"denominator",0.0825192208618071,0.0132932248336285,0.225570553714834,0.365824437200823,0.0589315609449352,445
"distribution",-0.000495819683796993,0.0148061188557667,0.306375849077641,-0.0016183380161644,0.0483266514000407,446
"composition",0.184260257641918,0.0148061188557667,0.306375849077641,0.601419002824937,0.0483266514000407,446
"denominator",0.107805292263753,0.0148061188557667,0.306375849077641,0.351872683791187,0.0483266514000407,446
"distribution",0.0035542330208404,0.00737848298064748,0.243445020992549,0.0145997359335978,0.030308621431503,447
"composition",0.130934126707003,0.00737848298064748,0.243445020992549,0.537838589481813,0.030308621431503,447
"denominator",0.101578178284058,0.00737848298064748,0.243445020992549,0.417253053153086,0.030308621431503,447
"distribution",-0.00166534876491256,0.0130640861721466,0.167697968095215,-0.00993064366747136,0.0779024714523024,448
"composition",0.0923061654693113,0.0130640861721466,0.167697968095215,0.550431030964563,0.0779024714523024,448
"denominator",0.0639930652186693,0.0130640861721466,0.167697968095215,0.381597141250606,0.0779024714523024,448
"distribution",-0.00624981883670241,0.0247278520679679,0.399112971691592,-0.0156592726370514,0.0619570242559692,449
"composition",0.20519555018585,0.0247278520679679,0.399112971691592,0.514128992891796,0.0619570242559692,449
"denominator",0.175439388274476,0.0247278520679679,0.399112971691592,0.439573255489286,0.0619570242559692,449
"distribution",0.000403696562381749,0.0157327620907711,0.325849907296744,0.00123890341332554,0.0482822358959384,450
"composition",0.171434266347019,0.0157327620907711,0.325849907296744,0.526114209358658,0.0482822358959384,450
"denominator",0.138279182296573,0.0157327620907711,0.325849907296744,0.424364651332078,0.0482822358959384,450
"distribution",0.00113844607843023,0.00932977269938462,0.207674868451669,0.00548186733868171,0.0449249000080906,451
"composition",0.123756727884772,0.00932977269938462,0.207674868451669,0.595915763941233,0.0449249000080906,451
"denominator",0.0734499217890829,0.00932977269938462,0.207674868451669,0.353677468711994,0.0449249000080906,451
"distribution",-0.00481558321185454,0.0275717127865776,0.333480524409018,-0.0144403731533904,0.0826786296904119,452
"composition",0.172905384105499,0.0275717127865776,0.333480524409018,0.518487202249412,0.0826786296904119,452
"denominator",0.137819010728797,0.0275717127865776,0.333480524409018,0.413274541213567,0.0826786296904119,452
"distribution",-0.000534242837009682,0.00919210741586215,0.192014034930691,-0.00278231139303188,0.0478720600771715,453
"composition",0.100165502247032,0.00919210741586215,0.192014034930691,0.521657191794276,0.0478720600771715,453
"denominator",0.0831906681048063,0.00919210741586215,0.192014034930691,0.433253059521585,0.0478720600771715,453
"distribution",0.00252666785261216,0.0276738824771684,0.590411468143452,0.00427950334460349,0.0468721967142489,454
"composition",0.304355302497253,0.0276738824771684,0.590411468143452,0.515496935475013,0.0468721967142489,454
"denominator",0.255855615316419,0.0276738824771684,0.590411468143452,0.433351364466134,0.0468721967142489,454
"distribution",0.00432368685580978,0.022889120037608,0.333110202500429,0.0129797491141215,0.0687133563181047,455
"composition",0.17960306499216,0.022889120037608,0.333110202500429,0.539170111404585,0.0687133563181047,455
"denominator",0.126294330614851,0.022889120037608,0.333110202500429,0.379136783163189,0.0687133563181047,455
"distribution",0.00185787639732329,0.00563835906292462,0.129064498080176,0.0143949453564617,0.0436863672566412,456
"composition",0.0706846595888496,0.00563835906292462,0.129064498080176,0.54766927110304,0.0436863672566412,456
"denominator",0.0508836030310782,0.00563835906292462,0.129064498080176,0.394249416283857,0.0436863672566412,456
"distribution",-0.00531619975695555,0.0162530965899946,0.195302821953096,-0.0272202915646159,0.0832199782238575,457
"composition",0.0990316072937145,0.0162530965899946,0.195302821953096,0.507066955322836,0.0832199782238575,457
"denominator",0.0853343178263428,0.0162530965899946,0.195302821953096,0.436933358017922,0.0832199782238575,457
"distribution",0.00378361744323775,0.015450801932408,0.246442219775283,0.0153529595971332,0.062695434031136,458
"composition",0.121728934282006,0.015450801932408,0.246442219775283,0.493945129990321,0.062695434031136,458
"denominator",0.105478866117632,0.015450801932408,0.246442219775283,0.42800647638141,0.062695434031136,458
"distribution",-0.000905409979857808,0.0141677939728577,0.283726342771377,-0.00319113823205121,0.0499347146777763,459
"composition",0.148480257150868,0.0141677939728577,0.283726342771377,0.523322070487165,0.0499347146777763,459
"denominator",0.121983701627509,0.0141677939728577,0.283726342771377,0.42993435306711,0.0499347146777763,459
"distribution",0.000363570589380485,0.0136520750956972,0.264998588305221,0.00137197179692795,0.0515175389537282,460
"composition",0.148627380736804,0.0136520750956972,0.264998588305221,0.560861028307129,0.0515175389537282,460
"denominator",0.102355561883339,0.0136520750956972,0.264998588305221,0.386249460942215,0.0515175389537282,460
"distribution",0.000246755052355138,0.0185530121633414,0.22121586533115,0.00111544916539217,0.0838683615009637,461
"composition",0.123824676186808,0.0185530121633414,0.22121586533115,0.559745911539606,0.0838683615009637,461
"denominator",0.0785914219286463,0.0185530121633414,0.22121586533115,0.355270277794038,0.0838683615009637,461
"distribution",-0.0021908286022269,0.0285473539069214,0.257320532597037,-0.008514006170109,0.110940831727667,462
"composition",0.145418613852872,0.0285473539069214,0.257320532597037,0.565126351889678,0.110940831727667,462
"denominator",0.0855453934394698,0.0285473539069214,0.257320532597037,0.332446822552764,0.110940831727667,462
"distribution",-0.0025408309561442,0.00986474649341024,0.20696081209151,-0.0122768698598879,0.0476648037554492,463
"composition",0.12776372946069,0.00986474649341024,0.20696081209151,0.617332953855039,0.0476648037554492,463
"denominator",0.0718731670935547,0.00986474649341024,0.20696081209151,0.3472791122494,0.0476648037554492,463
"distribution",0.000964140384809308,0.0174653085419882,0.396887115375835,0.00242925594572731,0.0440057332812362,464
"composition",0.205019759340251,0.0174653085419882,0.396887115375835,0.516569451104772,0.0440057332812362,464
"denominator",0.173437907108786,0.0174653085419882,0.396887115375835,0.436995559668265,0.0440057332812362,464
"distribution",-0.00471818376574124,0.00779292590903836,0.197540240979475,-0.0238846715096974,0.0394498147334348,465
"composition",0.126101802468885,0.00779292590903836,0.197540240979475,0.63836007207254,0.0394498147334348,465
"denominator",0.0683636963672934,0.00779292590903836,0.197540240979475,0.346074784703723,0.0394498147334348,465
"distribution",0.00489397719064568,0.0136300625655475,0.28415619166657,0.0172228419938436,0.0479667977164512,466
"composition",0.160259768483521,0.0136300625655475,0.28415619166657,0.563984784366659,0.0479667977164512,466
"denominator",0.105372383426855,0.0136300625655475,0.28415619166657,0.370825575923047,0.0479667977164512,466
"distribution",0.00178665689117134,0.0285627179731236,0.285437935717158,0.00625935332205368,0.100066299531491,467
"composition",0.16006274900683,0.0285627179731236,0.285437935717158,0.560762004548116,0.100066299531491,467
"denominator",0.0950258118460333,0.0285627179731236,0.285437935717158,0.332912342598339,0.100066299531491,467
"distribution",0.00188327413761926,0.00917019168211559,0.0731191935279964,0.0257562214071492,0.125414289185294,468
"composition",0.0395166741546688,0.00917019168211559,0.0731191935279964,0.540441876448465,0.125414289185294,468
"denominator",0.0225490535535927,0.00917019168211559,0.0731191935279964,0.308387612959093,0.125414289185294,468
"distribution",0.00105900687348618,0.0055125762668406,0.0490373779732237,0.0215959114711321,0.112415803916977,469
"composition",0.0298546369517023,0.0055125762668406,0.0490373779732237,0.608813892292612,0.112415803916977,469
"denominator",0.0126111578811946,0.0055125762668406,0.0490373779732237,0.257174392319279,0.112415803916977,469
"distribution",0.000355045233213741,0.0339852902099559,0.31234891995031,0.00113669428813848,0.108805531376137,470
"composition",0.171808787456433,0.0339852902099559,0.31234891995031,0.550054046877335,0.108805531376137,470
"denominator",0.106199797050707,0.0339852902099559,0.31234891995031,0.340003727458389,0.108805531376137,470
"distribution",-0.000748575173357152,0.0265453392677068,0.411334392452278,-0.00181987012779147,0.0645346942896016,471
"composition",0.213349534447914,0.0265453392677068,0.411334392452278,0.518676625059176,0.0645346942896016,471
"denominator",0.172188093910014,0.0265453392677068,0.411334392452278,0.418608550779014,0.0645346942896016,471
"distribution",0.00820045550303074,0.0151599711579428,0.230573437415283,0.0355654822817296,0.065748992285865,472
"composition",0.116641717474149,0.0151599711579428,0.230573437415283,0.505876647291626,0.065748992285865,472
"denominator",0.0905712932801606,0.0151599711579428,0.230573437415283,0.392808878140779,0.065748992285865,472
"distribution",0.00210452138896793,0.0347582489376939,0.400160133074619,0.00525919804353797,0.0868608491071561,473
"composition",0.239939671180689,0.0347582489376939,0.400160133074619,0.599609134815904,0.0868608491071561,473
"denominator",0.123357691567268,0.0347582489376939,0.400160133074619,0.308270818033402,0.0868608491071561,473
"distribution",-0.00467769671658535,0.0136700527574767,0.182186423300457,-0.0256753309705797,0.0750333230645429,474
"composition",0.0972267604420322,0.0136700527574767,0.182186423300457,0.533666332982939,0.0750333230645429,474
"denominator",0.0759673068175331,0.0136700527574767,0.182186423300457,0.416975674923097,0.0750333230645429,474
"distribution",0.00172147363334987,0.00536916381735775,0.0267231799806516,0.0644187418786337,0.200917848147009,475
"composition",0.0153817339141949,0.00536916381735775,0.0267231799806516,0.575595192089106,0.200917848147009,475
"denominator",0.00425080861574906,0.00536916381735775,0.0267231799806516,0.159068217885251,0.200917848147009,475
"distribution",-0.00748599283629684,0.0198227961882269,0.477855278030687,-0.0156658159498577,0.0414828444919968,476
"composition",0.246273291692573,0.0198227961882269,0.477855278030687,0.515372128372217,0.0414828444919968,476
"denominator",0.219245182986184,0.0198227961882269,0.477855278030687,0.458810843085644,0.0414828444919968,476
"distribution",0.00111889631390105,0.0129742626401835,0.198278074536743,0.00564306626698507,0.0654346814215162,477
"composition",0.117958451365942,0.0129742626401835,0.198278074536743,0.59491424677963,0.0654346814215162,477
"denominator",0.066226464216717,0.0129742626401835,0.198278074536743,0.334008005531869,0.0654346814215162,477
"distribution",0.00877084229750906,0.0145219079988911,0.384652660460051,0.0228019800695489,0.0377533018529566,478
"composition",0.21282757316105,0.0145219079988911,0.384652660460051,0.553298066121536,0.0377533018529566,478
"denominator",0.148532337002601,0.0145219079988911,0.384652660460051,0.386146651955958,0.0377533018529566,478
"distribution",0.0043083313901221,0.00844730002490286,0.154257136662867,0.0279295433801424,0.0547611618343769,479
"composition",0.0772320901305945,0.00844730002490286,0.154257136662867,0.500671098928714,0.0547611618343769,479
"denominator",0.0642694151172478,0.00844730002490286,0.154257136662867,0.416638195856767,0.0547611618343769,479
"distribution",0.00288814540103837,0.0381797788309174,0.381616926912541,0.00756817949456491,0.100047393441925,480
"composition",0.237878829319609,0.0381797788309174,0.381616926912541,0.623344544080265,0.100047393441925,480
"denominator",0.102670173360976,0.0381797788309174,0.381616926912541,0.269039882983245,0.100047393441925,480
"distribution",0.00359694024634723,0.0109993815295031,0.179354172093065,0.0200549572076908,0.0613277148846899,481
"composition",0.0885285167153674,0.0109993815295031,0.179354172093065,0.493596082445359,0.0613277148846899,481
"denominator",0.076229333601847,0.0109993815295031,0.179354172093065,0.425021245462261,0.0613277148846899,481
"distribution",0.00379439400804429,0.0192245058111143,0.363810806673381,0.010429580261069,0.0528420416834224,482
"composition",0.183055937473259,0.0192245058111143,0.363810806673381,0.503162451789403,0.0528420416834224,482
"denominator",0.157735969380963,0.0192245058111143,0.363810806673381,0.433565926266106,0.0528420416834224,482
"distribution",0.00221487849556922,0.00978362448151714,0.197964360483709,0.0111882688891948,0.0494211405407098,483
"composition",0.106596145091848,0.00978362448151714,0.197964360483709,0.538461290867657,0.0494211405407098,483
"denominator",0.0793697124147747,0.00978362448151714,0.197964360483709,0.400929299702439,0.0494211405407098,483
"distribution",0.00461629324734198,0.0098904737718157,0.221729463790403,0.0208194850085674,0.0446060419880192,484
"composition",0.124371405535022,0.0098904737718157,0.221729463790403,0.560915105322169,0.0446060419880192,484
"denominator",0.0828512912362233,0.0098904737718157,0.221729463790403,0.373659367681244,0.0446060419880192,484
"distribution",0.00349420356807517,0.0126006505217928,0.262810522641096,0.0132955238358054,0.0479457610569145,485
"composition",0.145402853633427,0.0126006505217928,0.262810522641096,0.55326115625893,0.0479457610569145,485
"denominator",0.101312814917802,0.0126006505217928,0.262810522641096,0.385497558848351,0.0479457610569145,485
"distribution",0.00621851632546538,0.00906805520370663,0.141883733115753,0.0438282542255363,0.063911873507787,486
"composition",0.0751035215803063,0.00906805520370663,0.141883733115753,0.529331445762245,0.063911873507787,486
"denominator",0.051493640006275,0.00906805520370663,0.141883733115753,0.362928426504431,0.063911873507787,486
"distribution",0.00866372794513885,0.0101665016728219,0.328086402592222,0.0264068485517425,0.0309872691842636,487
"composition",0.186115562953412,0.0101665016728219,0.328086402592222,0.567276063509205,0.0309872691842636,487
"denominator",0.123140610020849,0.0101665016728219,0.328086402592222,0.375329818754788,0.0309872691842636,487
"distribution",0.0065155016525823,0.0197308195060118,0.269294361825774,0.0241947198909335,0.0732685949020242,488
"composition",0.164022566917147,0.0197308195060118,0.269294361825774,0.609082811110857,0.0732685949020242,488
"denominator",0.0790254737500335,0.0197308195060118,0.269294361825774,0.293453874096186,0.0732685949020242,488
"distribution",0.00227271958443064,0.00756542541931954,0.140118392292547,0.0162199947290684,0.0539930932373535,489
"composition",0.0760625386238966,0.00756542541931954,0.140118392292547,0.542844785608796,0.0539930932373535,489
"denominator",0.0542177086648999,0.00756542541931954,0.140118392292547,0.386942126424782,0.0539930932373535,489
"distribution",-0.00438052685854572,0.0137720911372974,0.195350600830731,-0.0224239231408426,0.0704993538731463,490
"composition",0.106763319989071,0.0137720911372974,0.195350600830731,0.546521584960877,0.0704993538731463,490
"denominator",0.0791957165629084,0.0137720911372974,0.195350600830731,0.405402984306819,0.0704993538731463,490
"distribution",-0.00445568571809771,0.0256589009279746,0.235974434861731,-0.0188820696644893,0.108735935496612,491
"composition",0.131426683735548,0.0256589009279746,0.235974434861731,0.5569530606676,0.108735935496612,491
"denominator",0.0833445359163059,0.0256589009279746,0.235974434861731,0.353193073500278,0.108735935496612,491
"distribution",-0.00189476006807944,0.0325264281610421,0.242895169407704,-0.00780073178359115,0.13391138341844,492
"composition",0.145728295487981,0.0325264281610421,0.242895169407704,0.599963745031805,0.13391138341844,492
"denominator",0.0665352058267606,0.0325264281610421,0.242895169407704,0.273925603333345,0.13391138341844,492
"distribution",0.00021683527216363,0.0116252080923948,0.304403187578439,0.000712329177261836,0.038190165434451,493
"composition",0.156136617392673,0.0116252080923948,0.304403187578439,0.512927011818624,0.038190165434451,493
"denominator",0.136424526821208,0.0116252080923948,0.304403187578439,0.448170493569663,0.038190165434451,493
"distribution",0.00471295659441776,0.00883114829113985,0.168193976473123,0.0280209594495845,0.0525057346066792,494
"composition",0.0892161965505712,0.00883114829113985,0.168193976473123,0.530436335601041,0.0525057346066792,494
"denominator",0.0654336750369943,0.00883114829113985,0.168193976473123,0.389036970342695,0.0525057346066792,494
"distribution",0.00172517321292695,0.0133281947798793,0.307683722516712,0.005606969386667,0.0433178416812587,495
"composition",0.184991275635124,0.0133281947798793,0.307683722516712,0.601238421460777,0.0433178416812587,495
"denominator",0.107639078888782,0.0133281947798793,0.307683722516712,0.349836767471298,0.0433178416812587,495
"distribution",0.00120580053493901,0.0204621132139051,0.236569791598505,0.00509701820672623,0.0864950384224558,496
"composition",0.137876911221276,0.0204621132139051,0.236569791598505,0.582817063369081,0.0864950384224558,496
"denominator",0.077024966628385,0.0204621132139051,0.236569791598505,0.325590880001737,0.0864950384224558,496
"distribution",0.00162601979377314,0.0137353701965592,0.260429083277925,0.00624361831369612,0.052741306860498,497
"composition",0.134019058935674,0.0137353701965592,0.260429083277925,0.514608649882053,0.052741306860498,497
"denominator",0.111048634351919,0.0137353701965592,0.260429083277925,0.426406424943753,0.052741306860498,497
"distribution",0.000489274774147344,0.0138636853619857,0.303463010601155,0.00161230448870226,0.0456849265896425,498
"composition",0.186512155661561,0.0138636853619857,0.303463010601155,0.61461248701146,0.0456849265896425,498
"denominator",0.102597894803461,0.0138636853619857,0.303463010601155,0.338090281910195,0.0456849265896425,498
"distribution",0.00369719316212795,0.00732335801791182,0.193450068314299,0.0191118731274941,0.037856580159039,499
"composition",0.0987591297228235,0.00732335801791182,0.193450068314299,0.510514835085865,0.037856580159039,499
"denominator",0.0836703874114355,0.00732335801791182,0.193450068314299,0.432516711627602,0.037856580159039,499
"distribution",0.00278142575494918,0.0148200406385663,0.160715476338641,0.0173065209294996,0.0922129030519702,500
"composition",0.0797651345595123,0.0148200406385663,0.160715476338641,0.496312715966698,0.0922129030519702,500
"denominator",0.0633488753856129,0.0148200406385663,0.160715476338641,0.394167860051832,0.0922129030519702,500
"distribution",0.0039700376421854,0.00833164071481942,0.138316450243708,0.0287025703391777,0.0602360796574769,501
"composition",0.0919825887663137,0.00833164071481942,0.138316450243708,0.665015539397116,0.0602360796574769,501
"denominator",0.0340321831203892,0.00833164071481942,0.138316450243708,0.246045810606229,0.0602360796574769,501
"distribution",-0.000667997204743151,0.0139160973915224,0.181702661127955,-0.00367632042699005,0.0765871963852123,502
"composition",0.104703018371045,0.0139160973915224,0.181702661127955,0.576232718448262,0.0765871963852123,502
"denominator",0.0637515425701309,0.0139160973915224,0.181702661127955,0.350856405593516,0.0765871963852123,502
"distribution",0.000702905061171299,0.0157117209922995,0.253837151259696,0.00276911814398741,0.0618968536099947,503
"composition",0.131198450334374,0.0157117209922995,0.253837151259696,0.516860710432995,0.0618968536099947,503
"denominator",0.106224074871851,0.0157117209922995,0.253837151259696,0.418473317813023,0.0618968536099947,503
"distribution",-0.00205467886098561,0.0103207129282114,0.185151392393073,-0.0110972908949211,0.0557420216765139,504
"composition",0.0969873093848101,0.0103207129282114,0.185151392393073,0.523827059204113,0.0557420216765139,504
"denominator",0.0798980489410368,0.0103207129282114,0.185151392393073,0.431528210014294,0.0557420216765139,504
"distribution",0.00189964108987713,0.00686151995375588,0.0378878818076779,0.0501384875385716,0.181100648185759,505
"composition",0.0185104968819451,0.00686151995375588,0.0378878818076779,0.488559824376194,0.181100648185759,505
"denominator",0.0106162238820998,0.00686151995375588,0.0378878818076779,0.280201039899476,0.181100648185759,505
"distribution",0.00359154892610342,0.0177181996780624,0.357746653225774,0.0100393641525887,0.0495272269308427,506
"composition",0.19560790428851,0.0177181996780624,0.357746653225774,0.546777733697097,0.0495272269308427,506
"denominator",0.140829000333098,0.0177181996780624,0.357746653225774,0.393655675219472,0.0495272269308427,506
"distribution",0.00145700160592597,0.0109194738257143,0.133510563664798,0.0109130061766801,0.0817873397129055,507
"composition",0.0751184905703752,0.0109194738257143,0.133510563664798,0.562640801659513,0.0817873397129055,507
"denominator",0.0460155976627823,0.0109194738257143,0.133510563664798,0.344658852450902,0.0817873397129055,507
"distribution",-0.00326716719888322,0.0313814040913679,0.270602101808294,-0.0120736948347793,0.115968811334658,508
"composition",0.167409046154767,0.0313814040913679,0.270602101808294,0.61865390193224,0.115968811334658,508
"denominator",0.0750788187610429,0.0313814040913679,0.270602101808294,0.277450981567881,0.115968811334658,508
"distribution",-0.000549045661920598,0.0124555701827212,0.19497651773271,-0.00281595788203211,0.0638824117260945,509
"composition",0.121954041676128,0.0124555701827212,0.19497651773271,0.625480663488477,0.0638824117260945,509
"denominator",0.0611159515357812,0.0124555701827212,0.19497651773271,0.313452882667461,0.0638824117260945,509
"distribution",0.00685360513447067,0.0133099274507013,0.288939870561978,0.0237198318153208,0.0460646965225462,510
"composition",0.159728206079183,0.0133099274507013,0.288939870561978,0.552807771971786,0.0460646965225462,510
"denominator",0.109048131897623,0.0133099274507013,0.288939870561978,0.377407699690347,0.0460646965225462,510
"distribution",-0.00548554681531859,0.0153844841246793,0.289529266077006,-0.0189464329103767,0.053136197017774,511
"composition",0.160693314777997,0.0153844841246793,0.289529266077006,0.55501579151331,0.053136197017774,511
"denominator",0.118937013989648,0.0153844841246793,0.289529266077006,0.410794444379293,0.053136197017774,511
"distribution",-0.00133705312235695,0.0172983652408531,0.384182974233721,-0.00348025084928292,0.0450263712892428,512
"composition",0.198543566615984,0.0172983652408531,0.384182974233721,0.516794287961336,0.0450263712892428,512
"denominator",0.16967809549924,0.0172983652408531,0.384182974233721,0.441659591598704,0.0450263712892428,512
"distribution",0.00291994889163984,0.00750412567655999,0.168117396523233,0.0173685112428939,0.0446362234471252,513
"composition",0.0851601534594889,0.00750412567655999,0.168117396523233,0.506551702683071,0.0446362234471252,513
"denominator",0.0725331684955447,0.00750412567655999,0.168117396523233,0.43144356262691,0.0446362234471252,513
"distribution",-0.00269705487165585,0.00804763938955968,0.215649982603414,-0.0125066315289986,0.037318061853775,514
"composition",0.123047970303995,0.00804763938955968,0.215649982603414,0.570591144123967,0.037318061853775,514
"denominator",0.0872514277815144,0.00804763938955968,0.215649982603414,0.404597425551256,0.037318061853775,514
"distribution",0.00690189913548495,0.018192728501016,0.415017944512498,0.016630363160784,0.0438360045428545,515
"composition",0.212326298109874,0.018192728501016,0.415017944512498,0.51160751219874,0.0438360045428545,515
"denominator",0.177597018766123,0.018192728501016,0.415017944512498,0.427926120097621,0.0438360045428545,515
"distribution",0.00423673505319521,0.0216677588473148,0.185887017848341,0.0227919900068106,0.116564131794254,516
"composition",0.125953141449322,0.0216677588473148,0.185887017848341,0.677579009590024,0.116564131794254,516
"denominator",0.0340293824985088,0.0216677588473148,0.185887017848341,0.183064868608911,0.116564131794254,516
"distribution",0.00175754260154384,0.0201882109997781,0.223857111652826,0.00785118055248368,0.0901834694940914,517
"composition",0.130667704402661,0.0201882109997781,0.223857111652826,0.58371031162642,0.0901834694940914,517
"denominator",0.0712436536488428,0.0201882109997781,0.223857111652826,0.318255038327005,0.0901834694940914,517
"distribution",0.00375859939778174,0.017204072242503,0.373227501255702,0.0100705317403893,0.046095403432547,518
"composition",0.215996273699068,0.017204072242503,0.373227501255702,0.578725503807628,0.046095403432547,518
"denominator",0.136268555916349,0.017204072242503,0.373227501255702,0.365108561019436,0.046095403432547,518
"distribution",-0.00630316389875677,0.0143648590570902,0.185221982398065,-0.0340303230596598,0.0775548283800261,519
"composition",0.0933171654809752,0.0143648590570902,0.185221982398065,0.503812583543269,0.0775548283800261,519
"denominator",0.0838431217587566,0.0143648590570902,0.185221982398065,0.452662911136364,0.0775548283800261,519
"distribution",0.0039337614097678,0.0149129790257003,0.318482372268406,0.01235158285763,0.0468251317003257,520
"composition",0.184233516657797,0.0149129790257003,0.318482372268406,0.578473198832278,0.0468251317003257,520
"denominator",0.115402115175141,0.0149129790257003,0.318482372268406,0.362350086609766,0.0468251317003257,520
"distribution",-0.00435371556216636,0.0224851185863119,0.208867944137966,-0.0208443453596238,0.107652319168036,521
"composition",0.118171139342724,0.0224851185863119,0.208867944137966,0.565769629372457,0.107652319168036,521
"denominator",0.0725654017710964,0.0224851185863119,0.208867944137966,0.347422396819131,0.107652319168036,521
"distribution",0.00226243505799352,0.0117413354519921,0.264883633676934,0.00854124139943241,0.0443263907588658,522
"composition",0.148118319568555,0.0117413354519921,0.264883633676934,0.55918260223358,0.0443263907588658,522
"denominator",0.102761543598394,0.0117413354519921,0.264883633676934,0.387949765608122,0.0443263907588658,522
"distribution",0.00257304912269554,0.0258012796386609,0.280391849791422,0.00917661880903311,0.0920186505344362,523
"composition",0.174785452036904,0.0258012796386609,0.280391849791422,0.623361385742574,0.0920186505344362,523
"denominator",0.0772320689931609,0.0258012796386609,0.280391849791422,0.275443344913957,0.0920186505344362,523
"distribution",0.000751411046241564,0.0303715846775664,0.414659042474941,0.00181211783482805,0.0732447181093412,524
"composition",0.220920351439697,0.0303715846775664,0.414659042474941,0.532775916620817,0.0732447181093412,524
"denominator",0.162615695311436,0.0303715846775664,0.414659042474941,0.392167247435014,0.0732447181093412,524
"distribution",0.00104691817153782,0.0104984200060904,0.316853450261506,0.00330410847877395,0.0331333618031486,525
"composition",0.173634420152246,0.0104984200060904,0.316853450261506,0.547995989972467,0.0331333618031486,525
"denominator",0.131673691931632,0.0104984200060904,0.316853450261506,0.41556653974561,0.0331333618031486,525
"distribution",-0.0061673731080441,0.0281799551479032,0.340386403107144,-0.0181187410887937,0.0827881339873407,526
"composition",0.189972269349593,0.0281799551479032,0.340386403107144,0.558107690599484,0.0827881339873407,526
"denominator",0.128401551717692,0.0281799551479032,0.340386403107144,0.377222916501969,0.0827881339873407,526
"distribution",-0.00723421850530036,0.032501547290066,0.448045776884407,-0.0161461593402469,0.0725406843829067,527
"composition",0.235660646516755,0.032501547290066,0.448045776884407,0.525974484472272,0.0725406843829067,527
"denominator",0.187117801582887,0.032501547290066,0.448045776884407,0.417630990485068,0.0725406843829067,527
"distribution",0.00618008939945814,0.065042206090146,0.481387994720503,0.01283806299126,0.135113893166176,528
"composition",0.292123590226762,0.065042206090146,0.481387994720503,0.606836052063098,0.135113893166176,528
"denominator",0.118042109004137,0.065042206090146,0.481387994720503,0.245211991779465,0.135113893166176,528
"distribution",-0.000503017872545717,0.0146531278056302,0.195321323381678,-0.00257533516482871,0.0750206252545013,529
"composition",0.120570060943363,0.0146531278056302,0.195321323381678,0.617290825476113,0.0750206252545013,529
"denominator",0.060601152505231,0.0146531278056302,0.195321323381678,0.310263884434215,0.0750206252545013,529
"distribution",-0.00279647931723747,0.00852892977179149,0.155997999420406,-0.01792637936145,0.0546733278854845,530
"composition",0.0813660317482181,0.00852892977179149,0.155997999420406,0.521583815500999,0.0546733278854845,530
"denominator",0.0688995172176342,0.00852892977179149,0.155997999420406,0.441669235974967,0.0546733278854845,530
"distribution",0.00193803203234442,0.0212820686380503,0.441747550145098,0.00438719361705084,0.0481769930157165,531
