"state_id","model_id","coefficient_window","year","wage_state","wage_state_centered","rho","theta_scale","theta_tau","theta_me","theta_nrc","g_me","g_nrc","g_cap","g_p_nrc_contribution","g_p_me_contribution","g_p","vartheta_path","y_observed_nfc","y_p","mu","anchor_check_mu_1973"
"NFC_GVA","M0","pre_1974_full",1967,0.628388720851657,-0.00358100125057981,,0.570529977964908,0.118698116943287,0.118698116943287,0.451831861021621,0.224810202842225,0.0258181921988712,0.0262966083376845,0.0116654818294298,0.0266845477470105,0.0383500295764404,1.45836410095071,14.479343751313,14.5325064614506,0.948225713993271,1
"NFC_GVA","M0","pre_1974_full",1968,0.627992500156573,-0.00397722194566374,,0.570529977964908,0.11865133649611,0.11865133649611,0.451878641468798,0.238766501786191,0.0378910412185078,0.0384805752764681,0.0171221522296576,0.0283299645474324,0.04545211677709,1.18117040742073,14.542228385457,14.5779585782277,0.964900595522028,1
"NFC_GVA","M0","pre_1974_full",1969,0.641990534144692,0.0100208120424552,,0.570529977964908,0.120304037371388,0.120304037371388,0.45022594059352,0.214119052009828,0.0293975529433137,0.0300543746306072,0.0132355409250512,0.0257593864349165,0.0389949273599677,1.29747924684001,14.581441548648,14.6169535055877,0.965111194384617,1
"NFC_GVA","M0","pre_1974_full",1970,0.653676971146293,0.0217072490440562,,0.570529977964908,0.121683815751539,0.121683815751539,0.448846162213369,0.172759548277771,0.0227793199531856,0.0234090492822769,0.0102244103388178,0.0210220410419515,0.0312464513807692,1.33480223839872,14.572686442227,14.6481999569685,0.927267198672828,1
"NFC_GVA","M0","pre_1974_full",1971,0.64098353494678,0.00901381284454317,,0.570529977964908,0.12018514435704,0.12018514435704,0.450344833607868,0.185741568769142,0.0228720891800602,0.0236712914629997,0.0103003271960585,0.0223233772556225,0.032623704451681,1.37819706637784,14.6113505991523,14.6808236614201,0.932885262859405,1
"NFC_GVA","M0","pre_1974_full",1972,0.641336309259143,0.00936658715690619,,0.570529977964908,0.120226795235679,0.120226795235679,0.450303182729229,0.166191289691826,0.0183965732653597,0.0192428137004175,0.00828403549270293,0.0199806461557325,0.0282646816484354,1.46884349079481,14.6842986963939,14.7090883430686,0.975515093291105,1
"NFC_GVA","M0","pre_1974_full",1973,0.64395880536602,0.0119890832637832,,0.570529977964908,0.120536424546118,0.120536424546118,0.44999355341879,0.198473222834213,0.0232415495487572,0.0244200029155657,0.0104585474684041,0.023923252648581,0.0343818001169852,1.40793595462963,14.7434701431856,14.7434701431856,1,1
"NFC_GVA","M1_H3","pre_1974_full",1945,0.618088167380289,-0.0133343236310443,,0.575245203271606,0.133583812293834,0.133583812293834,0.441661390977772,0.0455771302240722,0.00690603797987954,0.0069151901828679,0.00305013034033892,0.00608836680874407,0.00913849714908299,1.32151060309567,13.4288799616208,13.464965388116,0.964557891163427,1
"NFC_GVA","M1_H3","pre_1974_full",1946,0.62943309405387,-0.00198939695746325,,0.575245203271606,0.13299927238964,0.13299927238964,0.442245930881966,0.15361127201546,0.0957046165505027,0.0957190001566612,0.0423249772360787,0.0204301874089032,0.0627551646449818,0.65561868116332,13.3978306520318,13.527720552761,0.878192113909459,1
"NFC_GVA","M1_H3","pre_1974_full",1947,0.643271423905513,0.0118489328941798,,0.575245203271606,0.132286261522455,0.132286261522455,0.442958941749151,0.165302097395633,0.0742147491452823,0.0742391290514917,0.0328740867435729,0.0218671964862891,0.054741283229862,0.737364297362566,13.4643972622055,13.5824618359909,0.888638667999199,1
"NFC_GVA","M1_H3","pre_1974_full",1948,0.648779660923334,0.0173571699120008,,0.575245203271606,0.132002453223705,0.132002453223705,0.443242750047901,0.157601916540943,0.0727624862948577,0.0727872800988614,0.0322514445256554,0.0208038396161621,0.0530552841418175,0.728908733363255,13.5391719049729,13.6355171201327,0.908150454644441,1
"NFC_GVA","M1_H3","pre_1974_full",1949,0.644160054395925,0.0127375633845918,,0.575245203271606,0.132240475419409,0.132240475419409,0.443004727852197,0.170175704473984,0.0646909984760384,0.0647249079945471,0.0286584181743643,0.0225041160644725,0.0511625342388368,0.790461289541688,13.5300154257478,13.6866796543715,0.854991092161935,1
"NFC_GVA","M1_H3","pre_1974_full",1950,0.630670527624254,-0.000751963387078947,,0.575245203271606,0.132935514436725,0.132935514436725,0.442309688834881,0.173295804440783,0.0517441552557525,0.0517879318957828,0.0228869412101957,0.0230371669130615,0.0459241081232572,0.886772389669357,13.6517390796488,13.7326037624948,0.922318488513748,1
"NFC_GVA","M1_H3","pre_1974_full",1951,0.619001050136177,-0.012421440875156,,0.575245203271606,0.133536776608719,0.133536776608719,0.441708426662887,0.156231605270702,0.0729070097215807,0.0729402438793176,0.0322036405568152,0.0208626649722553,0.0530663055290705,0.727531232509597,13.7060338044335,13.7856700680239,0.923452178485593,1
"NFC_GVA","M1_H3","pre_1974_full",1952,0.616853468052202,-0.0145690229591313,,0.575245203271606,0.133647429366708,0.133647429366708,0.441597773904898,0.137026149090866,0.0571624750385205,0.0571970348759141,0.0252428217279049,0.0183131925820136,0.0435560143099185,0.761508256580274,13.7433225875808,13.8292260823338,0.917682788151121,1
"NFC_GVA","M1_H3","pre_1974_full",1953,0.620394831334262,-0.011027659677071,,0.575245203271606,0.133464962946856,0.133464962946856,0.44178024032475,0.174218473972154,0.0742358103507801,0.0742831524951466,0.0327959141374702,0.0232520621733513,0.0560479763108215,0.754518008837649,13.8147452652025,13.8852740586446,0.931900906504661,1
"NFC_GVA","M1_H3","pre_1974_full",1954,0.631927029884597,0.000504538873263405,,0.575245203271606,0.132870773982069,0.132870773982069,0.442374429289536,0.15734716814598,0.0763261700581968,0.0763681598538799,0.0337647459193509,0.0209068400154432,0.0546715859347941,0.715895027972401,13.8047427931029,13.9399456445794,0.873538695100282,1
"NFC_GVA","M1_H3","pre_1974_full",1955,0.639893925783681,0.00847143477234735,,0.575245203271606,0.132460284897427,0.132460284897427,0.442784918374179,0.177537976866656,0.0880795894735122,0.0881300779551388,0.0390003138354603,0.0235167309958701,0.0625170448313304,0.709372399093459,13.9178902353347,14.0024626894107,0.918905074546693,1
"NFC_GVA","M1_H3","pre_1974_full",1956,0.636323348165182,0.00490085715384869,,0.575245203271606,0.132644256566799,0.132644256566799,0.442600946704807,0.147292534419757,0.0845812431100423,0.0846194258699011,0.0374357382739742,0.0195375087259482,0.0569732469999224,0.673288035391736,13.9518352955655,14.0594359364106,0.897986143818579,1
"NFC_GVA","M1_H3","pre_1974_full",1957,0.633477896297729,0.0020554052863957,,0.575245203271606,0.132790866607555,0.132790866607555,0.442454336664051,0.148603300527728,0.0641997884885122,0.0642551063143983,0.028405474829657,0.0197331610578198,0.0481386358874769,0.749179927458776,13.9652589906766,14.1075745722981,0.867347494362337,1
"NFC_GVA","M1_H3","pre_1974_full",1958,0.632450648670539,0.00102815765920572,,0.575245203271606,0.132843794867636,0.132843794867636,0.44240140840397,0.133355955834397,0.0522353796267794,0.052293128607948,0.0231090055154032,0.0177155112412422,0.0408245167566454,0.780686064180917,13.9266314507471,14.1483990890548,0.801101488007305,1
"NFC_GVA","M1_H3","pre_1974_full",1959,0.638398671848047,0.00697618083671336,,0.575245203271606,0.132537326875523,0.132537326875523,0.442707876396083,0.15383381298354,0.0453232123824598,0.0454081551375296,0.0200649431052875,0.0203887223559074,0.0404536654611949,0.890889870743948,14.0333014091051,14.188852754516,0.855943127049123,1
"NFC_GVA","M1_H3","pre_1974_full",1960,0.636125685944,0.00470319493266702,,0.575245203271606,0.132654440983072,0.132654440983072,0.442590762288534,0.148488129421934,0.0486257779254267,0.0487125207762276,0.0215213201188876,0.0196976098010887,0.0412189299199762,0.846167048289804,14.0666411915782,14.2300716844359,0.849225524189543,1
"NFC_GVA","M1_H3","pre_1974_full",1961,0.636023862440056,0.00460137142872274,,0.575245203271606,0.132659687372313,0.132659687372313,0.442585515899293,0.127859936491297,0.0445099862378591,0.0445893149666876,0.0196994752217533,0.0169618592023792,0.0366613344241325,0.822199992341707,14.0902889853204,14.2667330188601,0.838245691486632,1
"NFC_GVA","M1_H3","pre_1974_full",1962,0.634234675657029,0.00281218464569566,,0.575245203271606,0.13275187404754,0.13275187404754,0.442493329224066,0.157089237875669,0.041694036653583,0.0418153592001964,0.0184493330876342,0.0208538907206948,0.039303223808329,0.939923142120093,14.1716341499364,14.3060362426684,0.87423846898667,1
"NFC_GVA","M1_H3","pre_1974_full",1963,0.634312073413639,0.00288958240230575,,0.575245203271606,0.132747886178906,0.132747886178906,0.4424973170927,0.135450075753616,0.0374370181991779,0.0375516381912337,0.0165657801130868,0.0179807112390653,0.0345464913521521,0.919972949681242,14.2314176252315,14.3405827340206,0.896582371647086,1
"NFC_GVA","M1_H3","pre_1974_full",1964,0.628738049760182,-0.0026844412511513,,0.575245203271606,0.133035084090899,0.133035084090899,0.442210119180707,0.202362588678364,0.0405483134878555,0.0407639102517816,0.0179308745400412,0.0269213240016782,0.0448521985417194,1.10029185779004,14.2991982567992,14.3854349325623,0.917377084602935,1
"NFC_GVA","M1_H3","pre_1974_full",1965,0.623308717129858,-0.00811377388147561,,0.575245203271606,0.133314826892847,0.133314826892847,0.441930376378758,0.244235633974414,0.0359229933373353,0.0362571152413675,0.0158754619662202,0.0325602312643639,0.0484356932305841,1.33589484183015,14.3798460477069,14.4338706257929,0.947408820720239,1
"NFC_GVA","M1_H3","pre_1974_full",1966,0.617780993402973,-0.01364149760836,,0.575245203271606,0.133599639231498,0.133599639231498,0.441645564040108,0.230993074801905,0.0289329532100133,0.0293306718358401,0.0127781104397824,0.0308605914585089,0.0436387018982913,1.48781801325695,14.4511229009046,14.4775093276911,0.973958653168251,1
"NFC_GVA","M1_H3","pre_1974_full",1967,0.617138710586373,-0.0142837804249606,,0.575245203271606,0.133632732432264,0.133632732432264,0.441612470839342,0.224810202842225,0.0258181921988712,0.0262966083376845,0.0114016356495485,0.0300420016844579,0.0414436373340065,1.57600694362609,14.479343751313,14.5189529650252,0.961164975863198,1
"NFC_GVA","M1_H3","pre_1974_full",1968,0.620252498276961,-0.0111699927343726,,0.575245203271606,0.133472296564258,0.133472296564258,0.441772906707348,0.238766501786191,0.0378910412185078,0.0384805752764681,0.0167392354172681,0.031868713336017,0.0486079487532851,1.26318144684833,14.542228385457,14.5675609137784,0.974985647776879,1
"NFC_GVA","M1_H3","pre_1974_full",1969,0.625461467416002,-0.00596102359533157,,0.575245203271606,0.133203907846632,0.133203907846632,0.442041295424974,0.214119052009828,0.0293975529433137,0.0300543746306072,0.0129949323853866,0.0285214944721253,0.041516426857512,1.38137716614578,14.581441548648,14.609077340636,0.972742582935472,1
"NFC_GVA","M1_H3","pre_1974_full",1970,0.632790585050974,0.00136809403964067,,0.575245203271606,0.132826279868644,0.132826279868644,0.442418923402962,0.172759548277771,0.0227793199531856,0.0234090492822769,0.01007800220954,0.0229470081095237,0.0330250103190637,1.41077964853818,14.572686442227,14.642102350955,0.932938582078101,1
"NFC_GVA","M1_H3","pre_1974_full",1971,0.641220001815853,0.0097975108045194,,0.575245203271606,0.132391959699821,0.132391959699821,0.442853243571785,0.185741568769142,0.0228720891800602,0.0236712914629997,0.0101289788806528,0.0245906902870658,0.0347196691677186,1.46674165294228,14.6113505991523,14.6768220201227,0.936625814233937,1
"NFC_GVA","M1_H3","pre_1974_full",1972,0.645550346745922,0.0141278557345883,,0.575245203271606,0.132168841518155,0.132168841518155,0.443076361753451,0.166191289691826,0.0183965732653597,0.0192428137004175,0.00815108675114639,0.0219653102289766,0.030116396980123,1.56507241866971,14.6842986963939,14.7069384171029,0.977614634640648,1
"NFC_GVA","M1_H3","pre_1974_full",1973,0.645332271784072,0.0139097807727386,,0.575245203271606,0.132180077687499,0.132180077687499,0.443065125584107,0.198473222834213,0.0232415495487572,0.0244200029155657,0.0102975200695894,0.0262342060131147,0.036531726082704,1.4959755004541,14.7434701431856,14.7434701431856,1,1
"NFC_GVA","M1_H5","pre_1974_full",1945,0.611177258674109,-0.0192818633051363,,0.584816263058318,0.215984873529959,0.215984873529959,0.368831389528359,0.0455771302240722,0.00690603797987954,0.0069151901828679,0.00254716358425459,0.0098439707073047,0.0123911342915593,1.79187180162562,13.4288799616208,13.3571890740586,1.07432320606731,1
"NFC_GVA","M1_H5","pre_1974_full",1946,0.617443158420313,-0.0130159635589329,,0.584816263058318,0.197823036283012,0.197823036283012,0.386993226775306,0.15361127201546,0.0957046165505027,0.0957190001566612,0.0370370383761724,0.0303878482373939,0.0674248866135663,0.70440441817417,13.3978306520318,13.4246139606721,0.973572183349029,1
"NFC_GVA","M1_H5","pre_1974_full",1947,0.631223952826574,0.00076483084732859,,0.584816263058318,0.157879124749506,0.157879124749506,0.426937138308812,0.165302097395633,0.0742147491452823,0.0742391290514917,0.0316850326203931,0.0260977504560802,0.0577827830764734,0.778333256528315,13.4643972622055,13.4823967437486,0.982161541566544,1
"NFC_GVA","M1_H5","pre_1974_full",1948,0.639239614550272,0.00878049257102653,,0.584816263058318,0.134645566992602,0.134645566992602,0.450170696065716,0.157601916540943,0.0727624862948577,0.0727872800988614,0.0327555391028282,0.021220399411776,0.0539759385146042,0.741557294643966,13.5391719049729,13.5363726822632,1.00280314419178,1
"NFC_GVA","M1_H5","pre_1974_full",1949,0.639775873018513,0.0093167510392671,,0.584816263058318,0.133091210967614,0.133091210967614,0.451725052090704,0.170175704473984,0.0646909984760384,0.0647249079945471,0.0292225446563881,0.0226488905857094,0.0518714352420975,0.80141381192025,13.5300154257478,13.5882441175053,0.943434167146403,1
"NFC_GVA","M1_H5","pre_1974_full",1950,0.638773368972953,0.00831424699370775,,0.584816263058318,0.135996989236072,0.135996989236072,0.448819273822246,0.173295804440783,0.0517441552557525,0.0517879318957828,0.0232237741864324,0.0235677076511896,0.046791481837622,0.903520957967281,13.6517390796488,13.6350355993429,1.01684376341663,1
"NFC_GVA","M1_H5","pre_1974_full",1951,0.632980388199656,0.00252126622041093,,0.584816263058318,0.152788061267357,0.152788061267357,0.432028201790961,0.156231605270702,0.0729070097215807,0.0729402438793176,0.0314978843079706,0.0238703240779976,0.0553682083859682,0.759089981623546,13.7060338044335,13.6904038077289,1.01575278399058,1
"NFC_GVA","M1_H5","pre_1974_full",1952,0.623925099506526,-0.0065340224727195,,0.584816263058318,0.179034998838998,0.179034998838998,0.40578126421932,0.137026149090866,0.0571624750385205,0.0571970348759141,0.0231954613870362,0.0245324764433956,0.0477279378304317,0.8344477634894,13.7433225875808,13.7381317455593,1.00520433778325,1
"NFC_GVA","M1_H5","pre_1974_full",1953,0.62174247121951,-0.00871665075973527,,0.584816263058318,0.185361391109059,0.185361391109059,0.399454871949259,0.174218473972154,0.0742358103507801,0.0742831524951466,0.0296538561177203,0.0322933786923759,0.0619472348100962,0.83393384272623,13.8147452652025,13.8000789803694,1.01477436250803,1
"NFC_GVA","M1_H5","pre_1974_full",1954,0.625640573492859,-0.00481854848638608,,0.584816263058318,0.174062662765469,0.174062662765469,0.410753600292849,0.15734716814598,0.0763261700581968,0.0763681598538799,0.0313512491479686,0.0273882670660953,0.0587395162140639,0.769162388179236,13.8047427931029,13.8588184965835,0.947360385308563,1
"NFC_GVA","M1_H5","pre_1974_full",1955,0.629459138402182,-0.000999983577063657,,0.584816263058318,0.162994475081483,0.162994475081483,0.421821787976835,0.177537976866656,0.0880795894735122,0.0881300779551388,0.0371538899159825,0.0289377093464091,0.0660915992623916,0.749932381723689,13.9178902353347,13.9249100958459,0.993004721156016,1
"NFC_GVA","M1_H5","pre_1974_full",1956,0.632135850036913,0.0016767280576675,,0.584816263058318,0.155235972226972,0.155235972226972,0.429580290831345,0.147292534419757,0.0845812431100423,0.0846194258699011,0.0363344350140887,0.0228650997824257,0.0591995347965144,0.699597452806301,13.9518352955655,13.9841096306424,0.96824092319301,1
"NFC_GVA","M1_H5","pre_1974_full",1957,0.635615230440176,0.00515610846093018,,0.584816263058318,0.145150917699478,0.145150917699478,0.43966534535884,0.148603300527728,0.0641997884885122,0.0642551063143983,0.0282264221777662,0.021569905444771,0.0497963276225372,0.774978526669697,13.9652589906766,14.0339059582649,0.933656232814915,1
"NFC_GVA","M1_H5","pre_1974_full",1958,0.636692628803948,0.00623350682470236,,0.584816263058318,0.14202805673369,0.14202805673369,0.442788206324628,0.133355955834397,0.0522353796267794,0.052293128607948,0.0231292100516276,0.0189402872610233,0.0420694973126509,0.80449379168063,13.9266314507471,14.0759754555776,0.861272781934555,1
"NFC_GVA","M1_H5","pre_1974_full",1959,0.636018835214983,0.00555971323573756,,0.584816263058318,0.143981061090045,0.143981061090045,0.440835201968273,0.15383381298354,0.0453232123824598,0.0454081551375296,0.0199800674844726,0.0221491556248975,0.0421292231093702,0.927789798589518,14.0333014091051,14.118104678687,0.918693001482966,1
"NFC_GVA","M1_H5","pre_1974_full",1960,0.633354286536367,0.00289516455712191,,0.584816263058318,0.151704309370056,0.151704309370056,0.433111953688262,0.148488129421934,0.0486257779254267,0.0487125207762276,0.0210604056768931,0.0225262891236059,0.0435866948004991,0.894773953512379,14.0666411915782,14.1616913734875,0.90932730154314,1
"NFC_GVA","M1_H5","pre_1974_full",1961,0.636512937368872,0.00605381538962668,,0.584816263058318,0.14254889599552,0.14254889599552,0.442267367062797,0.127859936491297,0.0445099862378591,0.0445893149666876,0.0196853144214193,0.0182262927888917,0.037911607210311,0.850239732066629,14.0902889853204,14.1996029806978,0.896448892493469,1
"NFC_GVA","M1_H5","pre_1974_full",1962,0.636472902830563,0.00601378085131754,,0.584816263058318,0.142664936915177,0.142664936915177,0.442151326143141,0.157089237875669,0.041694036653583,0.0418153592001964,0.0184350735986424,0.0224111262115855,0.040846199810228,0.976822884975626,14.1716341499364,14.240449180508,0.933499332948034,1
"NFC_GVA","M1_H5","pre_1974_full",1963,0.634471141382227,0.0040120194029819,,0.584816263058318,0.148467082992269,0.148467082992269,0.436349180066049,0.135450075753616,0.0374370181991779,0.0375516381912337,0.016335612195329,0.0201098776382213,0.0364454898335503,0.97054327291794,14.2314176252315,14.2768946703415,0.955541536671054,1
"NFC_GVA","M1_H5","pre_1974_full",1964,0.630716564116153,0.000257442136907926,,0.584816263058318,0.15934980119708,0.15934980119708,0.425466461861238,0.202362588678364,0.0405483134878555,0.0407639102517816,0.0172519474741182,0.0322464382756237,0.0494983857497419,1.21426981474572,14.2991982567992,14.3263930560913,0.973171649910268,1
"NFC_GVA","M1_H5","pre_1974_full",1965,0.628782721542077,-0.0016764004371681,,0.584816263058318,0.164955083042335,0.164955083042335,0.419861180015982,0.244235633974414,0.0359229933373353,0.0362571152413675,0.0150826703723199,0.0402879092841469,0.0553705796564668,1.52716451068594,14.3798460477069,14.3817636357477,0.998084249356488,1
"NFC_GVA","M1_H5","pre_1974_full",1966,0.623525419959978,-0.00693370201926768,,0.584816263058318,0.180193478094868,0.180193478094868,0.40462278496345,0.230993074801905,0.0289329532100133,0.0293306718358401,0.0117069321050528,0.0416234455643833,0.0533303776694361,1.81824603159174,14.4511229009046,14.4350940134172,1.01615803923464,1
"NFC_GVA","M1_H5","pre_1974_full",1967,0.62045898507376,-0.0100001369054858,,0.584816263058318,0.189081601682482,0.189081601682482,0.395734661375836,0.224810202842225,0.0258181921988712,0.0262966083376845,0.0102171535471565,0.0425074732279715,0.0527246267751281,2.00499722618489,14.479343751313,14.4878186401923,0.991560921756352,1
"NFC_GVA","M1_H5","pre_1974_full",1968,0.62034697646007,-0.0101121455191751,,0.584816263058318,0.189406260916507,0.189406260916507,0.395410002141811,0.238766501786191,0.0378910412185078,0.0384805752764681,0.0149824966893656,0.045223870335437,0.0602063670248027,1.56459113701506,14.542228385457,14.5480250072171,0.994220146236876,1
"NFC_GVA","M1_H5","pre_1974_full",1969,0.62155947055347,-0.00889965142577587,,0.584816263058318,0.185891822243826,0.185891822243826,0.398924440814492,0.214119052009828,0.0293975529433137,0.0300543746306072,0.0117274023692258,0.0398029807552274,0.0515303831244533,1.71457179721101,14.581441548648,14.5995553903416,0.982049227847104,1
"NFC_GVA","M1_H5","pre_1974_full",1970,0.626148105826429,-0.00431101615281604,,0.584816263058318,0.17259157002329,0.17259157002329,0.412224693035028,0.172759548277771,0.0227793199531856,0.0234090492822769,0.00939019817524863,0.0298168416737748,0.0392070398490234,1.67486681651387,14.572686442227,14.6387624301906,0.936059732316176,1
