"asset_block","year","variable_id","value","unit","object_role","downstream_consumption_status","construction_stage","source_table","notes"
"ME",1991,"I_REAL_GPIM_ME",568466.855079602,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1992,"I_REAL_GPIM_ME",583048.390469939,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1993,"I_REAL_GPIM_ME",617606.161347978,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1994,"I_REAL_GPIM_ME",659252.769878014,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1995,"I_REAL_GPIM_ME",707334.878621849,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1996,"I_REAL_GPIM_ME",733193.688060889,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1997,"I_REAL_GPIM_ME",778862.286520404,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1998,"I_REAL_GPIM_ME",805717.902304992,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1999,"I_REAL_GPIM_ME",855289.291528526,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2000,"I_REAL_GPIM_ME",904245.971526633,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2001,"I_REAL_GPIM_ME",814166.792277658,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2002,"I_REAL_GPIM_ME",709120.579986128,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2003,"I_REAL_GPIM_ME",714853.742657335,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2004,"I_REAL_GPIM_ME",732017.466090265,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2005,"I_REAL_GPIM_ME",795201.783223789,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2006,"I_REAL_GPIM_ME",833111.22603878,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2007,"I_REAL_GPIM_ME",837378.086267004,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2008,"I_REAL_GPIM_ME",772365.465714313,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2009,"I_REAL_GPIM_ME",589899.624802582,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2010,"I_REAL_GPIM_ME",671220.175896981,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2011,"I_REAL_GPIM_ME",734467.200027038,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2012,"I_REAL_GPIM_ME",780879.807389388,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2013,"I_REAL_GPIM_ME",772289.295524182,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2014,"I_REAL_GPIM_ME",824978.164306554,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2015,"I_REAL_GPIM_ME",825253.753697722,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2016,"I_REAL_GPIM_ME",784095.656265363,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2017,"I_REAL_GPIM_ME",802342,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2018,"I_REAL_GPIM_ME",821543.303470757,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2019,"I_REAL_GPIM_ME",778964.46560092,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2020,"I_REAL_GPIM_ME",672730.883680668,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2021,"I_REAL_GPIM_ME",678588.098183126,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2022,"I_REAL_GPIM_ME",682740.675751876,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2023,"I_REAL_GPIM_ME",693847.638197877,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",2024,"I_REAL_GPIM_ME",699141.48647114,"millions_2017","REAL_INVESTMENT_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_real_investment_flows.csv","Baseline real investment deflated by the locked SFC price."
"ME",1925,"K_GROSS_GPIM_ME",22597305.7048601,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1926,"K_GROSS_GPIM_ME",23186822.6079495,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1927,"K_GROSS_GPIM_ME",23288758.029371,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1928,"K_GROSS_GPIM_ME",23290062.6701439,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1929,"K_GROSS_GPIM_ME",23512810.1280862,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1930,"K_GROSS_GPIM_ME",23366102.2636706,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1931,"K_GROSS_GPIM_ME",22495682.7944317,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1932,"K_GROSS_GPIM_ME",20989611.6160036,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1933,"K_GROSS_GPIM_ME",19215061.6483186,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1934,"K_GROSS_GPIM_ME",17602308.1926552,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1935,"K_GROSS_GPIM_ME",16031185.0363927,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1936,"K_GROSS_GPIM_ME",14960704.231211,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1937,"K_GROSS_GPIM_ME",14047927.2373985,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1938,"K_GROSS_GPIM_ME",12562579.1010872,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1939,"K_GROSS_GPIM_ME",11534502.5862678,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1940,"K_GROSS_GPIM_ME",10648937.0563507,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1941,"K_GROSS_GPIM_ME",9997552.96338201,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1942,"K_GROSS_GPIM_ME",9313207.8611307,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1943,"K_GROSS_GPIM_ME",8556324.12740433,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1944,"K_GROSS_GPIM_ME",7882401.61701257,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1945,"K_GROSS_GPIM_ME",7486972.38597557,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1946,"K_GROSS_GPIM_ME",7397325.63887662,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1947,"K_GROSS_GPIM_ME",7657408.91061663,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1948,"K_GROSS_GPIM_ME",7887697.79467492,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1949,"K_GROSS_GPIM_ME",7944806.73752248,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1950,"K_GROSS_GPIM_ME",7935775.05871149,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1951,"K_GROSS_GPIM_ME",7944485.68670742,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1952,"K_GROSS_GPIM_ME",7907981.11846311,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1953,"K_GROSS_GPIM_ME",7996275.93013864,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1954,"K_GROSS_GPIM_ME",8019985.67645097,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1955,"K_GROSS_GPIM_ME",7996645.43040685,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1956,"K_GROSS_GPIM_ME",7994626.67154822,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1957,"K_GROSS_GPIM_ME",8088893.40679817,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1958,"K_GROSS_GPIM_ME",8073202.04506067,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1959,"K_GROSS_GPIM_ME",8031729.13535846,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1960,"K_GROSS_GPIM_ME",7964935.50637833,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1961,"K_GROSS_GPIM_ME",7825656.03834822,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1962,"K_GROSS_GPIM_ME",7646841.38883696,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1963,"K_GROSS_GPIM_ME",7516263.18992813,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1964,"K_GROSS_GPIM_ME",7489160.16600958,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1965,"K_GROSS_GPIM_ME",7579525.00504259,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1966,"K_GROSS_GPIM_ME",7718151.01111355,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1967,"K_GROSS_GPIM_ME",7805549.72174426,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1968,"K_GROSS_GPIM_ME",7904658.89690983,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1969,"K_GROSS_GPIM_ME",8049746.3336264,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1970,"K_GROSS_GPIM_ME",8123169.47743945,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1971,"K_GROSS_GPIM_ME",8145706.13789296,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1972,"K_GROSS_GPIM_ME",8216986.61672307,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1973,"K_GROSS_GPIM_ME",8431166.08082013,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1974,"K_GROSS_GPIM_ME",8551866.84652835,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1975,"K_GROSS_GPIM_ME",8549137.48659481,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1976,"K_GROSS_GPIM_ME",8566361.4850625,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1977,"K_GROSS_GPIM_ME",8641545.38216349,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1978,"K_GROSS_GPIM_ME",8762309.41077586,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1979,"K_GROSS_GPIM_ME",8872760.4067231,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1980,"K_GROSS_GPIM_ME",8849766.98107973,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1981,"K_GROSS_GPIM_ME",8790827.46255186,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1982,"K_GROSS_GPIM_ME",8678578.60908131,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1983,"K_GROSS_GPIM_ME",8548667.78207895,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1984,"K_GROSS_GPIM_ME",8487882.29430143,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1985,"K_GROSS_GPIM_ME",8445884.44339546,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1986,"K_GROSS_GPIM_ME",8370977.48452514,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1987,"K_GROSS_GPIM_ME",8230403.80370179,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1988,"K_GROSS_GPIM_ME",8061997.60360857,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
"ME",1989,"K_GROSS_GPIM_ME",7934628.78609267,"millions_2017","GROSS_SURVIVAL_GPIM_STOCK_BASELINE","BASELINE_CONSUMABLE","S12D_B_GPIM_BASELINE_CONSTRUCTION","S12D_B_gpim_stock_panel.csv","Locked gross survival GPIM capital stock."
