"scenario_id","input_id","engine_id","initialization","year","investment","stock","retirement","index_1947"
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2004,1202681.55661761,36330816.7578785,1662860.82968652,82.6400273176967
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2005,1279366.86963607,35955272.5694422,1654911.05807232,81.785794334216
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2006,1353575.12093851,35661832.5565581,1647015.13382265,81.1183199186953
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2007,1415761.19204913,35437742.6176627,1639851.13094447,80.6085929066288
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2008,1372420.1762314,35176575.1293861,1633587.664508,80.0145273091084
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2009,1070047.47876566,34619137.0330789,1627485.57507283,78.7465486723011
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2010,1067780.07980769,34067828.2363512,1619088.87653548,77.4925120695542
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2011,1138231.35194297,33597544.9320467,1608514.6562474,76.422780404181
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2012,1236947.70379725,33237267.5994452,1597225.03639879,75.6032742310454
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2013,1207938.12819373,32859028.1918631,1586177.53577583,74.7429105573211
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2014,1297798.58914309,32581523.8454445,1575302.93556168,74.1116842647319
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2015,1264091.46320772,32280555.5630579,1565059.74559433,73.4270856430179
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2016,1179855.11282214,31904964.3006979,1555446.37518214,72.5727455826616
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2017,1188774,31548005.8332697,1545732.46742816,71.7607886785232
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2018,1221537.25776901,31233629.8291532,1535913.26188552,71.0456921327627
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2019,1166406.42412687,30873660.6471328,1526375.60614728,70.2268868954914
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2020,1009463.44913627,30366401.3657587,1516722.73051037,69.0730476865003
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2021,974740.538419145,29835507.9388365,1505633.96534137,67.8654489805305
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2022,995397.322573427,29337995.4625077,1492909.79890221,66.7337803778479
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2023,1063877.78003454,28922780.0725615,1479093.16998075,65.7893091484627
"chapter2_current__untruncated_5L","chapter2_current","untruncated_5L","cold_start_1925",2024,1059177.7122413,28517179.7432452,1464778.04155763,64.8667088524619
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1925,139612.986191516,139612.986191516,,7.65218424096478
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1926,160348.180606514,299393.079868867,568.086929162302,16.4097271330027
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1927,161832.430449746,459421.973228486,1803.53709012705,25.1809067293312
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1928,158413.759632255,614303.084270344,3532.64859039802,33.6699365070614
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1929,175079.52830824,783740.175428435,5642.43715014834,42.9567791866978
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1930,156217.955467193,931827.071116528,8131.05977910041,51.0734181927811
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1931,105312.437653527,1026259.42328077,10880.085489281,56.2492530257759
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1932,59779.8126193117,1072418.34167218,13620.8942279041,58.7792221749938
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1933,45719.2873420467,1101994.13092965,16143.498084576,60.4002704359317
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1934,51749.4871099679,1135319.5220081,18424.0960315166,62.2268342778131
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1935,61862.6454112425,1176632.38734412,20549.7800752266,64.4911913816695
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1936,73479.6216769077,1227498.23343212,22613.7755889023,67.2791471188531
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1937,98496.4530101459,1301310.10799309,24684.5784491778,71.324774096108
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1938,80683.578255421,1355135.47724706,26858.2090014525,74.2749412231425
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1939,83543.2927778508,1409634.33860618,29044.4314187327,77.2620224354209
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1940,90251.1827302011,1464354.01654498,35531.5047913999,80.2612065988452
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1941,99163.3092468626,1526770.69492357,36746.6308682758,83.6822631616408
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1942,65700.0339344108,1553789.16222812,38681.5666298591,85.1631446710393
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1943,49975.0949548054,1563264.80568904,40499.4514938838,85.6825044493997
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1944,68592.9619568835,1589492.37749791,42365.3901480121,87.1200369966894
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1945,87567.3578102448,1633610.84492593,43448.8903822235,89.5381690802272
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1946,137269.167433011,1727250.14476664,43629.867592307,94.6705367354329
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1947,141869.667181646,1824485.425274,44634.3866742874,100
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1948,170449.098255111,1948169.97439468,46764.5491344228,106.7791470081
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1949,170298.501382781,2068526.41536948,49942.0604079881,113.375880492925
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1950,168849.182651097,2183473.26743184,53902.3305887359,119.676114546321
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1951,187487.706240401,2313312.00587552,57648.9677967158,126.792572515514
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1952,183980.742122259,2435852.42519154,61440.322806241,133.509009797967
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1953,202015.94997877,2574033.60946127,63834.7657090417,141.082717011823
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1954,204591.91992893,2711588.20931761,67037.3200725854,148.622081149834
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1955,207848.444118571,2848389.62155006,71047.0318861249,156.120163093235
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1956,230288.456352039,2949813.56619196,128864.511710138,161.679206933043
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1957,233566.282987641,3045617.79195873,137762.057220867,166.930234123485
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1958,221603.016072069,3128776.18129848,138444.626732319,171.488143339299
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1959,228802.133942694,3217256.24029351,140322.074947664,176.337733134281
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1960,244564.686457092,3313214.40835453,148606.518396078,181.597197897975
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1961,246075.246257827,3416731.64039635,142558.014216001,187.270974767214
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1962,259219.627700806,3547575.01390262,128376.254194542,194.44249675877
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1963,263644.125423931,3696816.71799298,114402.421333563,202.622430784165
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1964,286548.16119213,3870786.79341748,112578.085767633,212.157726216759
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1965,330954.28837123,4083807.55703655,117933.524752165,223.83338888132
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1966,349845.896677973,4309003.72412026,124649.729594254,236.176385101742
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1967,342377.767491948,4519347.6589316,132033.832680608,247.705330847074
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1968,339724.494677055,4712743.16998822,146328.983620443,258.305333915204
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1969,359373.081544498,4928545.4401329,143570.81139981,270.133450882062
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1970,358606.935971327,5136794.89736795,150357.47873628,281.547598364428
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1971,351418.409893417,5331781.84460666,156431.462654705,292.234828009435
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1972,370607.775665781,5537897.69330787,164491.926964572,303.532032462041
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1973,398049.375207675,5777322.48313266,158624.585382888,316.654899134918
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1974,370258.374265671,5987773.77014595,159807.087252378,328.189728851724
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1975,361196.449320861,6178251.93051946,170718.28894735,338.629832002721
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1976,357460.715281444,6350803.73560446,184908.910196446,348.087392073889
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1977,374129.231759389,6512857.94607748,212075.021286366,356.969579249963
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1978,422143.193329982,6718304.60313017,216696.536277293,368.230105325245
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1979,472035.384805027,6957579.94938357,232760.038551631,381.344780999755
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1980,485433.069975818,7203961.38441758,239051.634941808,394.848941220548
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1981,537296.888040331,7495930.6131073,245327.659350611,410.851767258244
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1982,542502.636114934,7779024.41030696,259408.838915273,426.368131120517
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1983,471217.399008853,7986544.45163536,263697.357680449,437.742299335494
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1984,535169.375660536,8244536.37056605,277177.456729848,451.88282988492
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1985,585042.539900569,8544547.80166776,285031.108798857,468.326448833351
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1986,518384.245539451,8770872.33564672,292059.711560496,480.731290814753
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1987,505186.514932793,8965953.26840162,310105.582177887,491.423671803525
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1988,503256.999102206,9149644.246845,319566.020658828,501.491769684646
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1989,512906.232990265,9345978.59428135,316571.885553913,512.252850300397
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1990,534603.043621539,9555009.16566687,325572.472236025,523.709810629588
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1991,469837.117234923,9686500.85844171,338345.424460079,530.916866983852
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1992,421346.136978658,9763737.52441409,344109.471006274,535.15020669172
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1993,431036.016313246,9841077.07004175,353696.470685588,539.38918523089
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1994,433353.722116435,9915915.42982331,358515.362334875,543.491073837116
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1995,475690.416936558,10024261.3916679,367344.455092006,549.429513264676
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1996,509686.374377857,10146940.6354787,387007.13056698,556.153559514179
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1997,545859.668908738,10299353.7884799,393446.515907576,564.507320574138
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1998,575164.401315289,10481358.981378,393159.208417176,574.483020592174
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",1999,567466.057236843,10650839.5714148,397985.467200095,583.772247444249
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2000,607725.639975239,10850114.5620669,408450.649323126,594.694504640257
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2001,604932.549121768,11043784.0123637,411263.098824941,605.309522311212
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2002,505158.083667507,11136410.2218044,412531.874226841,610.386362507222
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2003,490963.150081099,11202015.3124678,425358.059417674,613.982175866684
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2004,482330.383986646,11245943.0435153,438402.652939186,616.389853694028
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2005,499019.016225755,11312654.7103194,432307.349421601,620.046318463767
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2006,549393.377014793,11432406.1580248,429641.929309441,626.609892282799
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2007,627236.538517461,11628211.7178793,431430.978662908,637.34199006457
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2008,665281.706616734,11849772.1346613,443721.289834779,649.485710902936
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2009,561538.374144344,11942436.1951738,468874.313631787,654.56462571524
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2010,467458.662946097,11916690.3148349,493204.543285038,653.15349466523
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2011,483550.494444752,11894955.464635,505285.344644605,651.962208075665
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2012,563680.902204506,11927813.5164695,530822.850370056,653.763157065407
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2013,568452.885955404,11959663.0824816,536603.319943292,655.50883097274
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2014,638278.337857747,12092374.6080179,505566.812321439,662.782746329799
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2015,621979.073275771,12180049.1384705,534304.542823131,667.588185125753
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2016,579378.170543424,12200803.6529374,558623.656076532,668.725739538596
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2017,594620,12261954.6959734,533468.956964038,672.077426660283
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2018,617859.095476713,12349380.5128123,530433.278637832,676.869233469359
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2019,636545.752942949,12455293.196707,530633.069048225,682.674304994051
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2020,580836.81570388,12500579.4622855,535550.550125377,685.156444064671
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2021,522494.245490719,12477913.662517,545160.045259181,683.914132152804
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2022,557883.398397877,12514440.0562738,521357.004641087,685.9161428705
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2023,671450.375942056,12680214.8745352,505675.557680674,695.002256465323
"shaikh_asset__current_truncated","shaikh_asset","current_truncated","cold_start_1925",2024,676073.851725773,12845139.4182226,511149.308038433,704.041766532254
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1925,139612.986191516,139612.986191516,0,7.63970732404013
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1926,160348.180606514,299961.16679803,0,16.4140570689533
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1927,161832.430449746,460564.150060117,1229.44718765844,25.2023497697982
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1928,158413.759632255,616070.442177424,2907.46751494898,33.711748438438
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1929,175079.52830824,786129.006340728,5020.96414493556,43.017456264012
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1930,156217.955467193,934790.646780791,7556.31502713018,51.1523114394168
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1931,105312.437653527,1029718.26716133,10384.817272985,56.3468084304066
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1932,59779.8126193117,1076286.56573814,13211.5140425036,58.8950539870004
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1933,45719.2873420467,1106188.69503129,15817.1580488988,60.5313166470648
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1934,51749.4871099679,1139725.08032463,18213.1018166263,62.3664480007908
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1935,61862.6454112425,1181076.585156,20511.1405798741,64.6292274379911
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1936,73479.6216769077,1231757.02274943,22799.1840834772,67.4024917368935
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1937,98496.4530101459,1305116.93287616,25136.5428834161,71.416790535125
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1938,80683.578255421,1358135.15630157,27665.354830008,74.3179798933635
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1939,83543.2927778508,1411597.25790384,30081.1911755818,77.2434585347927
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1940,90251.1827302011,1469353.15848364,32495.2821503996,80.403896461826
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1941,99163.3092468626,1533565.4752642,34950.9924663006,83.917633401233
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1942,65700.0339344108,1561767.99351053,37497.5156880857,85.460892313461
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1943,49975.0949548054,1572022.66698399,39720.4214813452,86.0220342686467
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1944,68592.9619568835,1598937.40534997,41678.2235909063,87.4948250843744
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1945,87567.3578102448,1642779.76840812,43724.9947520929,89.8939057952413
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1946,137269.167433011,1734147.21486567,45901.7209754645,94.893587908788
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1947,141869.667181646,1827465.11443169,48551.7676156252,100
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1948,170449.098255111,1946531.64993576,51382.5627510323,106.515393074472
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1949,170298.501382781,2062202.16111902,54627.9901995283,112.844953637341
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1950,168849.182651097,2173030.11400618,58021.2297639301,118.909526471698
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1951,187487.706240401,2299000.87386582,61516.9463807677,125.802722892512
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1952,183980.742122259,2417694.22840479,65287.3875832823,132.297695278121
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1953,202015.94997877,2550616.4899734,69093.6884101678,139.571282090745
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1954,204591.91992893,2682075.18515378,73133.2247485502,146.764781662487
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1955,207848.444118571,2812681.92819286,77241.701079491,153.911661896077
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1956,230288.456352039,2961547.90020818,81422.4843367129,162.057698219272
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1957,233566.282987641,3109289.06366204,85825.11953378,170.14218433543
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1958,221603.016072069,3240608.65454442,90283.4251896873,177.328072035575
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1959,228802.133942694,3374751.5124099,94659.2760772174,184.668450618243
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1960,244564.686457092,3520194.21209678,99121.9867702129,192.627163402323
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1961,246075.246257827,3662551.76529199,103717.693062617,200.417055098258
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1962,259219.627700806,3813443.4668289,108327.926163892,208.673940570123
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1963,263644.125423931,3964002.80870305,113084.783549781,216.91263911956
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1964,286548.16119213,4132611.62244585,117939.347449336,226.139015722389
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1965,330954.28837123,4340489.82218704,123076.088630037,237.514236956412
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1966,349845.896677973,4561548.0853625,128787.63350251,249.610679259455
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1967,342377.767491948,4769070.37157078,134855.481283674,260.966424688982
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1968,339724.494677055,4967805.08317823,140989.783069606,271.841308703895
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1969,359373.081544498,5180009.10020523,147169.064517492,283.45324128478
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1970,358606.935971327,5384992.46209853,153623.574078027,294.670055235127
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1971,351418.409893417,5576259.13505509,160151.736936864,305.136283643325
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1972,370607.775665781,5780209.13583983,166657.774881037,316.29655144675
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1973,398049.375207675,6004822.01323126,173436.497816245,328.587504396694
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1974,370258.374265671,6194423.77306669,180656.614430235,338.962627748605
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1975,361196.449320861,6367985.94017436,187634.282213196,348.460054853343
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1976,357460.715281444,6530897.04346037,194549.611995436,357.374649282505
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1977,374129.231759389,6703625.24463764,201401.030582114,366.826441265467
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1978,422143.193329982,6917359.97588903,208408.462078592,378.522135457575
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1979,472035.384805027,7173451.64785216,215943.712841902,392.535627148373
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1980,485433.069975818,7434796.98638933,224087.731438645,406.836602662122
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1981,537296.888040331,7739737.03770379,232356.836725868,423.52310731309
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1982,542502.636114934,8041041.99536688,241197.678451842,440.010697433616
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1983,471217.399008853,8262226.31314239,250033.081233345,452.114037520865
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1984,535169.375660536,8539402.07976532,257993.609037612,467.281263665651
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1985,585042.539900569,8857883.80508959,266560.814576294,484.708776935764
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1986,518384.245539451,9100666.38545221,275601.665176836,497.99398705799
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1987,505186.514932793,9322016.89050919,283836.009875814,510.106421014127
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1988,503256.999102206,9533490.12997446,291783.759636927,521.678365003385
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1989,512906.232990265,9746760.00450715,299636.358457578,533.348621953763
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1990,534603.043621539,9973821.93406164,307541.114067045,545.773588524197
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1991,469837.117234923,10128015.5128297,315643.538466845,554.21115472179
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1992,421346.136978658,10226485.8625439,322875.787264479,559.599512011707
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1993,431036.016313246,10328220.4973962,329301.381460938,565.166492965209
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1994,433353.722116435,10425938.8772927,335635.342219905,570.513702010396
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1995,475690.416936558,10559796.2931185,341833.001110756,577.838461031442
"shaikh_asset__mean_age_hazard","shaikh_asset","mean_age_hazard","cold_start_1925",1996,509686.374377857,10721077.019959,348405.647537429,586.663840272161
