"year","variable_id","source_level_variable","value","unit","source_boundary","source_stage","source_file","construction_rule","allowed_use","prohibited_use","status"
2005,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.8027050399069,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2006,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.8648927686121,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2007,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.9099911085658,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2008,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.9232908273496,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2009,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.830248471306,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2010,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.8885708586098,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2011,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.9046402297256,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2012,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.9309908778787,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2013,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",15.9756646077329,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2014,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.0156086525438,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2015,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.0340729779307,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2016,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.0574043997774,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2017,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.0949753241786,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2018,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.1295076111148,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2019,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.175471979043,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2020,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.1591573396638,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2021,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.2570311952125,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2022,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.2572057626137,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2023,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.2601307522011,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2024,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.3146464733781,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
2025,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",16.3735558543254,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1929,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.0104234713377,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1930,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",12.920726991966,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1931,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",12.7639259954878,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1932,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",12.5543793397984,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1933,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",12.5547263998032,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1934,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",12.7500728412339,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1935,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",12.8495997982282,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1936,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",12.9865389260229,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1937,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.082534203604,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1938,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",12.9592854868143,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1939,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.0603777261805,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1940,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.2001587850873,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1941,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.4084470479174,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1942,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.5793266076341,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1943,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.7072249505648,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1944,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.7275213940833,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1945,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.6580106223857,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1946,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.6441247237343,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1947,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.7302340259187,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1948,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.8003519343408,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1949,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.764176909562,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1950,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.8848604838394,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1951,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.9621724004772,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1952,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",13.9812025432299,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1953,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.0299278561791,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1954,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.0049535151044,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1955,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.1119763971014,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1956,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.1462286832768,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1957,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.1564903386972,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1958,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.1181426144087,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1959,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.2176864614275,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1960,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.2451210522839,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1961,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.2650887950547,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1962,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.3431792525329,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
1963,"y_real_nfc_gva_proxy_nonfarm_business_output","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",14.3993768946477,"natural_log_of_millions_2017_price_equivalent_dollars","NFC","S12B_OUTPUT_PRICE_REAL_OUTPUT","output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv","natural_log(real_output_value)","log_level_representation","not_productive_capacity; not_capacity_utilization; not_cross_family_join; not_complete_case_sample","construction_complete"
