"year","Y_real","K_total_real","K_real","K_t","capacity_register","y_t","k_t","omega_t","omega_k_t","a00_baseline_available","omega_k_formula","K_machinery_real","K_other_real","s_t","I_total","I_machinery","phi_t","s_ME_over_ME_NRC_gross_real","phi_ME_over_ME_NRC_real","s_ME_over_ME_NRC_gross_cc","phi_ME_over_ME_NRC_cc","s_t_proxy","phi_t_proxy","s_t_proxy_cc","phi_t_proxy_cc","pK_relative_ME_NRC","composition_status","composition_basis","composition_tier","a03_composition_status","a03_composition_basis","a03_composition_tier","direct_sector_asset_split","sector_target","external_pressure_t","D_external_high","GVA","EC","GOS","KNC","KNR","KGC","KGR","IGC","pY","pK","GVA_real","GVA_NF","KGC_NF","pK_NF","Wsh_NF","Py_fred","GOS_NF","EC_NF","Psh_NF","e_NF","KNC_NF","KNR_NF","IGC_NF","IGp_NF","KGR_NF","K_ME_gross_real","K_NRC_gross_real","K_ME_NRC_component_gross_real","IG_ME_real","IG_NRC_real","IG_ME_NRC_component_real","K_ME_gross_cc","K_NRC_gross_cc","K_ME_NRC_component_gross_cc","IG_ME_cc","IG_NRC_cc","IG_ME_NRC_component_cc","pK_ME","pK_NRC","K_IP_gross_real","K_IP_gross_cc","profitability_register","notes"
1949,1419119.00614312,2637652.25681124,2637652.25681124,2637652.25681124,"gross_real_GPIM_stock",14.1655468188294,14.7853997828012,0.622946489496739,9.21051289050187,TRUE,"omega_t * k_t",NA,NA,NA,17205,NA,NA,0.0541944345851118,0.154936159216523,0.0815726311088476,0.221299546271723,0.0541944345851118,0.154936159216523,0.0815726311088476,0.221299546271723,1.55005400333567,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,136291,84902,38434,215670,2813441.39406346,202194.530665119,2637652.25681124,17205,12.046,7.6657008194689,1419119.00614312,136291,202194.530665119,7.6657008194689,0.622946489496739,12.046,38434,84902,0.377053510503261,0.605274316270524,215670,2813441.39406346,17205,7.6657008194689,2637652.25681124,172660.175073485,3013279.05273272,3185939.2278062,26385.3957245777,143913.105658203,170298.501382781,16915.6664248628,190453.719543467,207369.38596833,2585,9096,11681,0.0979708633891021,0.063204806528206,267879.188865516,27482.2839000745,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1950,1592827.60541205,2766015.84713308,2766015.84713308,2766015.84713308,"gross_real_GPIM_stock",14.2810213629557,14.8329185204504,0.609475288313768,9.04029729178614,TRUE,"omega_t * k_t",NA,NA,NA,18927,NA,NA,0.0572172333785682,0.151652857396904,0.0850725782682697,0.214998416217928,0.0572172333785682,0.151652857396904,0.0850725782682697,0.214998416217928,1.53210218368831,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,154866,94387,46116,241923,2890009.3274238,231543.492069792,2766015.84713308,18927,12.195,8.3710110449939,1592827.60541205,154866,231543.492069792,8.3710110449939,0.609475288313768,12.195,46116,94387,0.390524711686232,0.640755612531387,241923,2890009.3274238,18927,8.3710110449939,2766015.84713308,186755.957753423,3077224.95718847,3263980.91494189,25606.4610181706,143242.721632926,168849.182651097,19801.347204549,212956.935283458,232758.282488007,2715,9913,12628,0.106027927798121,0.0692042142664888,267318.406695564,30748.0134743583,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1951,1706080.10750383,2922213.37866539,2922213.37866539,2922213.37866539,"gross_real_GPIM_stock",14.3497089622642,14.887851893495,0.618138626346099,9.20275631868915,TRUE,"omega_t * k_t",NA,NA,NA,22791,NA,NA,0.0592422847193463,0.131380984601684,0.0859423997652475,0.184226698531922,0.0592422847193463,0.131380984601684,0.0859423997652475,0.184226698531922,1.49306908050186,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,177643,109808,52470,262117,2983783.53794378,256708.234506678,2922213.37866539,22791,13.06,8.78471902089229,1706080.10750383,177643,256708.234506678,8.78471902089229,0.618138626346099,13.06,52470,109808,0.381861373653901,0.617760090339502,262117,2983783.53794378,22791,8.78471902089229,2922213.37866539,198937.880016437,3159100.73984576,3358038.6198622,24632.3194465753,162855.386793826,187487.706240401,21789.8440887169,231750.249604688,253540.093693405,2698,11947,14645,0.109530895206667,0.0733595629546159,285877.577188508,34604.0271182392,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1952,1754849.68568418,3084208.72287323,3084208.72287323,3084208.72287323,"gross_real_GPIM_stock",14.3778937620312,14.9418056906467,0.63357057934292,9.46668848785237,TRUE,"omega_t * k_t",NA,NA,NA,24435,NA,NA,0.0603121014557521,0.120324471427751,0.0874719628814235,0.169630735813196,0.0603121014557521,0.120324471427751,0.0874719628814235,0.169630735813196,1.49348831304018,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,185883,117770,51316,277787,3083579.94546959,277843.643963093,3084208.72287323,24435,13.286,9.00858758042339,1754849.68568418,185883,277843.643963093,9.00858758042339,0.63357057934292,13.286,51316,117770,0.36642942065708,0.578356117856839,277787,3083579.94546959,24435,9.00858758042339,3084208.72287323,207812.740230754,3237809.86642333,3445622.60665408,22137.3855487461,161843.356573513,183980.742122259,23459.1404975585,244731.257028556,268190.397526114,2499,12233,14732,0.112885959116412,0.075585431858264,306459.649444021,37480.9887069963,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1953,1856589.97575667,3262878.62044169,3262878.62044169,3262878.62044169,"gross_real_GPIM_stock",14.4342520166857,14.9981203761222,0.644071883964771,9.65986764657945,TRUE,"omega_t * k_t",NA,NA,NA,26931,NA,NA,0.06093236271131,0.110212763505077,0.0898588917274973,0.15858347804515,0.06093236271131,0.110212763505077,0.0898588917274973,0.15858347804515,1.52160239307294,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,199043,128198,52960,292500,3195420.74700718,298674.907638712,3262878.62044169,26931,13.447,9.15372413081921,1856589.97575667,199043,298674.907638712,9.15372413081921,0.644071883964771,13.447,52960,128198,0.355928116035229,0.552621725767953,292500,3195420.74700718,26931,9.15372413081921,3262878.62044169,216223.293667967,3332355.55748222,3548578.85115019,22264.7361192637,179751.213859506,202015.94997877,24832.2261241907,251514.673406865,276346.899531056,2557,13567,16124,0.114845286569,0.0754765417640182,326282.975650187,40260.8148023246,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1954,1812883.74535809,3427964.33459605,3427964.33459605,3427964.33459605,"gross_real_GPIM_stock",14.410429364878,15.0474771545022,0.642039314043351,9.66107191035957,TRUE,"omega_t * k_t",NA,NA,NA,26377,NA,NA,0.0609189712864426,0.100739819395081,0.0890371226827592,0.144411473788328,0.0609189712864426,0.100739819395081,0.0890371226827592,0.144411473788328,1.50667972318977,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,196164,125945,52902,301967,3289625.11445612,314665.674722667,3427964.33459605,26377,13.572,9.17937422939223,1812883.74535809,196164,314665.674722667,9.17937422939223,0.642039314043351,13.572,52902,125945,0.357960685956649,0.557537020127834,301967,3289625.11445612,26377,9.17937422939223,3427964.33459605,222418.96048677,3428643.35704565,3651062.31753242,20610.5530633333,183981.366865597,204591.91992893,25208.9640729449,257919.727796006,283128.691868951,2336,13840,16176,0.113339995914802,0.0752250091179641,342485.439674285,42132.165858704,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1955,2011937.46308239,3594842.79352226,3594842.79352226,3594842.79352226,"gross_real_GPIM_stock",14.5146087277517,15.0950108189801,0.622858846487424,9.40206102642512,TRUE,"omega_t * k_t",NA,NA,NA,28956,NA,NA,0.0610055500707824,0.103031717613456,0.0866492893729297,0.143638850889193,0.0610055500707824,0.103031717613456,0.0866492893729297,0.143638850889193,1.46022948081825,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,221376,137886,64330,332305,3396304.03284581,351730.652776823,3594842.79352226,28956,13.801,9.7843124993011,2011937.46308239,221376,351730.652776823,9.7843124993011,0.622858846487424,13.801,64330,137886,0.377141153512576,0.605500195813933,332305,3396304.03284581,28956,9.7843124993011,3594842.79352226,229006.011988472,3524849.36219904,3753855.37418751,21414.9822008208,186433.46191775,207848.444118571,26948.1965849512,284054.891610832,311003.088195783,2520,15024,17544,0.117674625006385,0.0805863917638791,354345.208941514,46517.3444964817,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1956,2085043.84584122,3797340.29746324,3797340.29746324,3797340.29746324,"gross_real_GPIM_stock",14.5503004421744,15.1498114579169,0.635535528362412,9.62824342949811,TRUE,"omega_t * k_t",NA,NA,NA,35341,NA,NA,0.05973126959871,0.07723565170925,0.0822790655343515,0.105648689838258,0.05973126959871,0.07723565170925,0.0822790655343515,0.105648689838258,1.41133125550055,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,237233,150770,65660,368854,3533739.17165835,396368.857473764,3797340.29746323,35341,14.271,10.4380652357797,2085043.84584122,237233,396368.857473764,10.4380652357797,0.635535528362412,14.271,65660,150770,0.364464471637588,0.573476155733899,368854,3533739.17165835,35341,10.4380652357797,3797340.29746323,231525.423530041,3644592.14580154,3876117.56933158,17786.4790074669,212501.977344572,230288.456352039,27973.3911898574,312008.48643828,339981.877628137,2149,18192,20341,0.120822114320537,0.0856086151636211,384542.81829534,54241.8528334241,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1957,2109077.26451438,4008193.85302717,4008193.85302717,4008193.85302717,"gross_real_GPIM_stock",14.561761094406,15.203851287101,0.638957571161781,9.71461589071095,TRUE,"omega_t * k_t",NA,NA,NA,38305,NA,NA,0.0585610463700043,0.0773077819145722,0.0825917737647449,0.10814758965176,0.0585610463700043,0.0773077819145722,0.0825917737647449,0.10814758965176,1.4472964575028,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,247921,158411,67461,396424,3669883.83968388,432968.537807809,4008193.85302715,38305,14.744,10.8020857693999,2109077.26451438,247921,432968.537807809,10.8020857693999,0.638957571161781,14.744,67461,158411,0.361042428838219,0.565049144314473,396424,3669883.83968388,38305,10.8020857693999,4008193.85302715,234146.886562511,3764191.61789502,3998338.50445753,18056.4912678058,215509.791719835,233566.282987641,29760.3281108701,330570.086824153,360330.414935023,2295,18926,21221,0.127101105411986,0.0878196756117884,412278.86075958,60046.4978522881,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1958,2014899.3464191,4170698.90484203,4170698.90484203,4170698.90484203,"gross_real_GPIM_stock",14.5160797999659,15.2435941828108,0.640702916019947,9.76661524355157,TRUE,"omega_t * k_t",NA,NA,NA,33954,NA,NA,0.058220604697305,0.092392441701687,0.0854448208473016,0.133333333333333,0.058220604697305,0.092392441701687,0.0854448208473016,0.133333333333333,1.51129171904269,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,242248,155209,64733,404910,3748387.47922467,450529.114964628,4170698.90484202,33954,15.08,10.8022450252062,2014899.3464191,242248,450529.114964628,10.8022450252062,0.640702916019947,15.08,64733,155209,0.359297083980053,0.560785779175177,404910,3748387.47922467,33954,10.8022450252062,4170698.90484202,239011.537868367,3866262.5160686,4105274.05393697,20474.4437433566,201128.572328712,221603.016072069,31285.3882389388,334861.885857977,366147.274096916,2680,17420,20100,0.130894886991476,0.0866112646169926,416915.153413171,60192.5232881345,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1959,2228896.66644862,4346632.51753789,4346632.51753789,4346632.51753789,"gross_real_GPIM_stock",14.6170172525893,15.2849119693692,0.628716570650273,9.60987743607308,TRUE,"omega_t * k_t",NA,NA,NA,36860,NA,NA,0.0579644507938304,0.0931974632452512,0.0859491041509651,0.135741209027148,0.0579644507938304,0.0931974632452512,0.0859491041509651,0.135741209027148,1.52818714572357,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,271655,170794,76464,422056,3841086.29742217,477605.081420107,4346632.51753789,36860,15.287,10.9879332907269,2228896.66644862,271655,477605.081420107,10.9879332907269,0.628716570650273,15.287,76464,170794,0.371283429349727,0.590541822312259,422056,3841086.29742217,36860,10.9879332907269,4346632.51753789,244401.213812368,3971997.12111987,4216398.33493224,21323.7784685593,207478.355474135,228802.133942694,32607.7976434336,346777.164719405,379384.962362839,2845,18114,20959,0.133419131332413,0.0873054924626013,419830.782738665,61642.6239709934,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1960,2286634.60161342,4546115.08453393,4546115.08453393,4546115.08453393,"gross_real_GPIM_stock",14.6425916883176,15.3297835986338,0.638652100649948,9.79039849777659,TRUE,"omega_t * k_t",NA,NA,NA,40047,NA,NA,0.0566744397994912,0.0730579491292068,0.0867831630865831,0.110847766636281,0.0566744397994912,0.0730579491292068,0.0867831630865831,0.110847766636281,1.58174303771074,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,282484,180409,75475,431682,3956153.27592716,496056.627498047,4546115.08453393,40047,15.495,10.9116601378098,2286634.60161342,282484,496056.627498047,10.9116601378098,0.638652100649948,15.495,75475,180409,0.361347899350052,0.565797715191593,431682,3956153.27592716,40047,10.9116601378098,4546115.08453393,245975.193980193,4094168.17312551,4340143.3671057,17867.3944219826,226697.292035109,244564.686457092,33480.6328013803,352315.777591922,385796.410393302,2432,19508,21940,0.136113858717299,0.0860530790856502,437276.305003491,64091.9771142469,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1961,2326128.73844189,4738615.80747549,4738615.80747549,4738615.80747549,"gross_real_GPIM_stock",14.6597159580966,15.3712556272847,0.635335355670866,9.76590216106871,TRUE,"omega_t * k_t",NA,NA,NA,40201,NA,NA,0.0555352860471267,0.0740667180385291,0.0853881803298992,0.112692550220701,0.0555352860471267,0.0740667180385291,0.0853881803298992,0.112692550220701,1.587733736452,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,290423,184516,78287,443252,4063047.27278136,516952.128016294,4738615.80747549,40201,15.66,10.9093488271568,2326128.73844189,290423,516952.128016294,10.9093488271568,0.635335355670866,15.66,78287,184516,0.364664644329134,0.573971904875458,443252,4063047.27278136,40201,10.9093488271568,4738615.80747549,247802.833595687,4214276.16578867,4462078.99938436,18225.9858808401,227849.260376987,246075.246257827,34017.5117938713,364369.146200758,398386.657994629,2502,19700,22202,0.137276524647712,0.0864606712675103,450569.050083098,66135.4539098059,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1962,2507040.61981073,4951916.01884394,4951916.01884394,4951916.01884394,"gross_real_GPIM_stock",14.7346135795663,15.4152851341648,0.628948763920103,9.69542453060888,TRUE,"omega_t * k_t",NA,NA,NA,43511,NA,NA,0.0546134049020065,0.0756292616973245,0.0848493457921368,0.116071807494801,0.0546134049020065,0.0756292616973245,0.0848493457921368,0.116071807494801,1.60496693622443,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,316808,199256,87683,457910,4187362.62525965,541517.911658828,4951916.01884395,43511,15.85,10.9355229288652,2507040.61981073,316808,541517.911658828,10.9355229288652,0.628948763920103,15.85,87683,199256,0.371051236079897,0.589954631228169,457910,4187362.62525965,43511,10.9355229288652,4951916.01884395,250887.233749775,4342989.20006615,4593876.43381593,19604.5890604673,239615.038640339,259219.627700806,35000.8144618197,377504.598927747,412505.413389567,2735,20828,23563,0.139508152482274,0.0869227579294918,468664.679082652,69479.3250034331,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1963,2643039.90843313,5179920.64921896,5179920.64921896,5179920.64921896,"gross_real_GPIM_stock",14.7874402931444,15.4603002954347,0.621930029689577,9.6152250217495,TRUE,"omega_t * k_t",NA,NA,NA,46201,NA,NA,0.0543612293762176,0.0863938628472155,0.0850534538973982,0.132634965150328,0.0543612293762176,0.0863938628472155,0.0850534538973982,0.132634965150328,1.61708270523292,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,337829,210106,96056,473397,4320281.11631778,567592.438907842,5179920.64921895,46201,16.032,10.9575508457533,2643039.90843313,337829,567592.438907842,10.9575508457533,0.621930029689577,16.032,96056,210106,0.378069970310423,0.607897918193674,473397,4320281.11631778,46201,10.9575508457533,5179920.64921895,256938.652578806,4469566.90160231,4726505.55418112,22777.2344123492,240866.891011582,263644.125423931,36278.0964420085,390254.80468828,426532.901130288,3216,21031,24247,0.141193612085599,0.0873137852681827,490022.611797522,73117.5150537934,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1964,2809129.44482674,5441413.66253077,5441413.66253077,5441413.66253077,"gross_real_GPIM_stock",14.8483851871986,15.509549449509,0.619047357779893,9.60114560707515,TRUE,"omega_t * k_t",NA,NA,NA,51757,NA,NA,0.0539732869497279,0.0819712404166568,0.0836247702979093,0.124972145881304,0.0539732869497279,0.0819712404166568,0.0836247702979093,0.124972145881304,1.59950694107358,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,364523,225657,104988,499570,4484385.98472772,606184.889670143,5441413.66253079,51757,16.276,11.1402096452305,2809129.44482674,364523,606184.889670143,11.1402096452305,0.619047357779893,16.276,104988,225657,0.380952642220107,0.615385297154531,499570,4484385.98472772,51757,11.1402096452305,5441413.66253079,263298.117285583,4615006.17296129,4878304.29024687,23488.708212031,263059.452980099,286548.16119213,37720.1741648856,413344.433014414,451064.6071793,3365,23561,26926,0.143260326179898,0.089565304470478,522804.017561784,79448.3779570492,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1965,3032710.39869675,5770496.796255,5770496.796255,5770496.796255,"gross_real_GPIM_stock",14.9249672986621,15.5682687346488,0.61236559273945,9.53347211162025,TRUE,"omega_t * k_t",NA,NA,NA,61567,NA,NA,0.0538624020476865,0.0826439111210736,0.0831875857917005,0.125559555485992,0.0538624020476865,0.0826439111210736,0.0831875857917005,0.125559555485992,1.5938469624618,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,400741,245400,119319,534604,4709573.13705432,655034.029516025,5770496.79625502,61567,16.574,11.3514321668307,3032710.39869675,400741,655034.029516025,11.3514321668307,0.61236559273945,16.574,119319,245400,0.38763440726055,0.63301140994295,534604,4709573.13705432,61567,11.3514321668307,5770496.79625502,273096.266259834,4797161.57367183,5070257.83993166,27351.3567932901,303602.93157794,330954.28837123,40048.8038764102,441378.84539678,481427.64927319,4011,27934,31945,0.146647204024043,0.0920083342239692,575279.457043526,88796.054295581,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1966,3239530.15083045,6157051.98006903,6157051.98006903,6157051.98006903,"gross_real_GPIM_stock",14.990938862077,15.6331086462922,0.620003181239775,9.69257709336818,TRUE,"omega_t * k_t",NA,NA,NA,71377,NA,NA,0.0539735042341175,0.0853398749624394,0.0830465330148651,0.129004552091385,0.0539735042341175,0.0853398749624394,0.0830465330148651,0.129004552091385,1.5874384451876,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,440080,272851,130256,582406,4987884.67011127,718922.800479285,6157051.98006904,71377,17.039,11.6764127184001,3239530.15083045,440080,718922.800479285,11.6764127184001,0.620003181239775,17.039,130256,272851,0.379996818760225,0.612894949991021,582406,4987884.67011127,71377,11.6764127184001,6157051.98006904,284745.6535878,4990910.57122719,5275656.22481499,29855.8050786207,319990.091599352,349845.896677973,42975.3581150424,474509.918571342,517485.276686384,4506,30423,34929,0.150925422648431,0.0950748188731155,643798.547706677,102751.766261236,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1967,3313586.99298466,6525603.40549313,6525603.40549313,6525603.40549313,"gross_real_GPIM_stock",15.0135418442731,15.691243982835,0.628388720851657,9.86020073494497,TRUE,"omega_t * k_t",NA,NA,NA,73210,NA,NA,0.0541195252470034,0.0880528089406936,0.0826886195726433,0.132034448679938,0.0541195252470034,0.0880528089406936,0.0826886195726433,0.132034448679938,1.575474008383,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,463191,291064,132816,632741,5237805.84585488,788310.400558808,6525603.40549313,73210,17.533,12.0802683150377,3313586.99298466,463191,788310.400558808,12.0802683150377,0.628388720851657,17.533,132816,291064,0.371611279148343,0.591371657092598,632741,5237805.84585488,73210,12.0802683150377,6525603.40549313,295909.934161789,5171801.26269823,5467711.19686002,30147.3241465097,312230.443345438,342377.767491948,45897.1033520639,509162.390799275,555059.494151339,4676,30739,35415,0.155104976391126,0.0984497208876961,696501.690210082,114387.838269637,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1968,3505836.10678337,6902629.32564396,6902629.32564396,6902629.32564396,"gross_real_GPIM_stock",15.0699395968742,15.7474129586695,0.627992500156573,9.88925723491285,TRUE,"omega_t * k_t",NA,NA,NA,79559,NA,NA,0.0537086940877093,0.0805296588157429,0.0800616327034371,0.118396149894555,0.0537086940877093,0.0805296588157429,0.0800616327034371,0.118396149894555,1.5333664886984,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,510944,320869,144540,696068,5491383.35549486,874952.462503753,6902629.32564397,79559,18.28,12.675640270197,3505836.10678337,510944,874952.462503753,12.675640270197,0.627992500156573,18.28,144540,320869,0.372007499843427,0.592375704726851,696068,5491383.35549486,79559,12.675640270197,6902629.32564397,303540.502865364,5348067.82649869,5651608.32936405,27357.8976476939,312366.597029361,339724.494677055,48585.7458480357,558268.551365789,606854.297213825,4379,32607,36986,0.160063468925549,0.104386961698517,739714.202515919,127440.743704237,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
1969,3627738.03191489,7303356.58992714,7303356.58992714,7303356.58992714,"gross_real_GPIM_stock",15.1041198803099,15.8038446072792,0.641990534144692,10.1459186409669,TRUE,"omega_t * k_t",NA,NA,NA,88572,NA,NA,0.0531912511005108,0.0775369945292212,0.0777721502349236,0.112037305499179,0.0531912511005108,0.0775369945292212,0.0777721502349236,0.112037305499179,1.50109414266433,"proxy_available","ME_NRC_component_proxy","Tier B","proxy_available","ME_NRC_component_proxy","Tier B",FALSE,"NFCorp",NA,NA,554625,356064,148380,767094,5760876.67150752,972484.109528336,7303356.58992712,88572,19.176,13.315577536904,3627738.03191489,554625,972484.109528336,13.315577536904,0.641990534144692,19.176,148380,356064,0.358009465855308,0.557655365327582,767094,5760876.67150752,88572,13.315577536904,7303356.58992712,311169.177998671,5538837.5723724,5850006.75037107,27864.7086576651,331508.372886833,359373.081544498,51782.0407206347,614035.228883182,665817.269603817,4637,36751,41388,0.166411214162271,0.110859945044422,783500.40587207,141061.833751909,"real_investment_flow_default_current_cost_diagnostics","Tier-B ME-NRC component proxy; not a direct NFCorp-by-asset-type split. Default denominator excludes IP; IP columns are auxiliary. Gross real GPIM stock is a constant-price purchasing-power stock-flow-consistency measure, not literal physical capital."
