year,y,k_NR,k_ME,m,nrs,omega,omega_kME,phi,p_Y,p_M,tot,pcu,rer,ner,D1973,D1975,D7375,D1982,Y_real,M_real,K_NR_gross,K_ME_gross,GOS,I_total,NRS,pi,in_sample,current_account_gdp,k_CL,c_t,omega_mean_est,omega_t_centered,omega_c,q_bop_lag1,regime_idx,alpha_est,A_est,B_est,C_est,phi_est,theta1_est,theta2_est,theta3_est,theta_t,g_k_CL,g_Yp,y_p_un,y_p_anchored,log_mu,mu_CL
1987,16.831647050468604,18.47672638410554,17.7122595274152,14.85993438996944,15.939639994127266,0.4465858348198765,7.9100442075970285,0.46558208679179913,22.863713447359864,36.130122050199176,4.466318108567517,0.10292076633514272,4.5875326401389955,5.390926933280429,0,0,0,0,20412276.161992937,2841760.720296128,105764595.37584092,49242101.02377428,11296442.771615457,2930831.2533412366,8365611.518274218,0.5534141651801234,FALSE,-0.02316242690875144,18.85897887652848,-0.7644668566903405,0.5646080114850325,-0.11802217666515596,0.09022404241496383,-0.04653843847116068,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.1362755305763577,0.032949922965059386,0.03744019119957297,17.0861407885667,16.979011540299666,-0.14736448983106243,0.8629793728788941
1988,16.902500133513435,18.51693961013958,17.748319595801647,14.987788309359702,16.062417693635712,0.4156336999540685,7.376799741570336,0.4636524607815977,27.99002284973481,42.21815113528691,4.6586522490228734,0.4424381088608115,4.617921093680279,5.501305828458595,0,0,0,0,21911017.12835289,3229339.901199308,110104405.01809712,51050178.32953443,12804060.009538608,3345623.120716643,9458436.888821963,0.5843663000459314,FALSE,-0.00251394540777464,18.897874607320688,-0.7686200143379338,0.5646080114850325,-0.14897431153096397,0.11450463746491334,-0.02316242690875144,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.1370121227875378,0.03889573079220909,0.04422491743542226,17.13036570600212,17.023236457735088,-0.12073632422165304,0.8862676160902387
1989,17.003031323349642,18.567444447134623,17.816021643770352,15.243119876712102,16.097297011187077,0.4162439907912031,7.415811949025421,0.4716949459161299,31.71277145023797,47.66123307264188,4.645012335529482,0.4771501724208777,4.55804804664948,5.587076983240443,0,0,0,0,24228285.317068763,4168721.185974847,115808028.0011058,54626061.50463526,14143407.146664148,4349245.54489235,9794161.601771798,0.5837560092087968,FALSE,-0.01591441468802642,18.953859208135864,-0.7514228033642709,0.5646080114850325,-0.14836402069382937,0.11148410834815196,-0.00251394540777464,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.1352028741759586,0.05598460081517587,0.06355387975498136,17.1939195857571,17.08679033749007,-0.0837590141404263,0.9196528527264486
1990,17.040067286980953,18.61751311453928,17.87913338800083,15.26443355211135,16.010038396180907,0.4656652389700015,8.32569092169994,0.4778875971551382,38.784733095728505,57.01137812247238,4.535699245555832,0.3803718061518488,4.484811515407555,5.7199947864806395,0,0,0,0,25142426.7771056,4258525.587478859,121753992.80951944,58184723.06778522,13434472.603658954,4458710.559324629,8975762.044334326,0.5343347610299984,FALSE,-0.01007463680999272,19.008126883534008,-0.7383797265384473,0.5646080114850325,-0.09894277251503097,0.07305733731260437,-0.01591441468802642,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.1333162059374466,0.05426767539814392,0.061502435987269385,17.25542202174437,17.148292773477337,-0.10822548649638364,0.8974252163465041
1991,17.116396175818338,18.66272634093317,17.931982946302362,15.345993531243897,16.204602737954065,0.4341830271623798,7.78576263864973,0.4815508746614676,47.38727309446691,64.055160186942,4.526444680789626,0.25918236261704836,4.451507486988849,5.855690164671028,0,0,0,0,27136660.99337492,4620407.817017572,127385227.53097336,61342467.73649028,15354383.376192126,4450792.425585477,10903590.95060665,0.5658169728376202,FALSE,-0.00120271928124419,19.05581576834229,-0.7307433946308066,0.5646080114850325,-0.1304249843226527,0.09530719578860497,-0.01007463680999272,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.1328107768624773,0.04768888480828082,0.05402248264737379,17.30944450439174,17.20231525612471,-0.08591908030637185,0.9176684856684993
1992,17.23120802859673,18.71385826935004,18.017757505736835,15.57507803888488,16.323979522693133,0.4150036428256035,7.477435000429145,0.4985253872409972,53.46006442261283,67.61330427586262,4.494401688457712,0.23592449967303772,4.3751759572472855,5.893233647818722,0,0,0,0,30438171.75663508,5809923.947927688,134068077.41945724,66836340.21219092,17806219.596680123,5520114.403655992,12286105.193024132,0.5849963571743965,FALSE,-0.02037551329265847,19.11833981875021,-0.6961007636132059,0.5646080114850325,-0.149604368659429,0.1041397152637001,-0.00120271928124419,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.1292000142735468,0.06252405040792297,0.07060215861306658,17.38004666300481,17.272917414737776,-0.04170938614104713,0.9591484819149249
1993,17.29857322468766,18.77043112964432,18.121525372376823,15.69389717790742,16.36695063559314,0.4061028796031479,7.359203636523736,0.5226173342125345,59.64352429595805,71.92743371480198,4.408254298987712,0.06163049321976287,4.382887886203898,6.001825272285733,0,0,0,0,32559287.77696921,6542940.092929677,141871337.32345045,74144420.11314893,19336867.25291444,6511306.960389595,12825560.292524844,0.5938971203968522,FALSE,-0.05071872566698,19.190861914083,-0.6489057572674959,0.5646080114850325,-0.1585051318818846,0.10285489263459863,-0.02037551329265847,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.123896880946584,0.07252209533278986,0.08150735674423333,17.46155401974904,17.35442477148201,-0.05585154679434723,0.9456795146257682
1994,17.354053034139593,18.826389095293283,18.22397968788293,15.746208428822158,16.418779024387785,0.4066280414062997,7.410381167112026,0.5474909169852625,67.70963269935059,72.91662524445756,4.546247866576577,0.24173470756348223,4.3491203482157434,6.040855532260051,0,0,0,0,34416719.42753583,6894319.908071816,150036490.9228183,82143615.9965848,20421916.21508679,6914100.410267169,13507815.804819625,0.5933719585937003,FALSE,-0.02900057289760535,19.263023951376265,-0.6024094074103523,0.5646080114850325,-0.15797997007873277,0.0951686201578346,-0.05071872566698,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.118319000030204,0.07216203729326409,0.08070017738594538,17.542254197134987,17.435124948867955,-0.08107191472836206,0.922127374520401
1995,17.453848714851386,18.855425506883467,18.38027751946655,15.960345699819564,16.509143397488582,0.3866670095911675,7.107046943907893,0.6217930321112852,74.58567984751008,72.68539008938602,4.674101568414952,0.42625248850285946,4.248000144288217,5.983387153752178,0,0,0,0,38028586.63929618,8540633.128295971,154456877.74283844,96040210.3421616,23324186.7645009,8538895.700875174,14785291.063625729,0.6133329904088325,FALSE,-0.01821780719410252,19.338957854010452,-0.47514798741691777,0.5646080114850325,-0.17794100189386497,0.0845483089288199,-0.02900057289760535,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.1019358945829598,0.07593390263418698,0.08367429292837819,17.625928490063366,17.518799241796334,-0.06495052694494774,0.937113824114401
1996,17.524966669638847,18.88826612915218,18.53811479982044,16.137672085052216,16.53000035607522,0.4024880657943085,7.461369969252575,0.7045814578094843,76.53059609353012,76.64560542420841,4.4950794959548634,0.16515043337748284,4.245134092933446,6.021554858558915,0,0,0,0,40831592.66004995,10197693.090250194,159613548.40811086,112460746.62353145,24397363.90700536,9300458.270126289,15096905.636879072,0.5975119342056915,FALSE,-0.03951173633186956,19.42158573046206,-0.3501513293317373,0.5646080114850325,-0.16211994569072397,0.056766514494796055,-0.01821780719410252,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.0831896589387975,0.08262787645160685,0.08950166131245312,17.71543015137582,17.608300903108788,-0.08333423346994095,0.9200435864640377
1997,17.588881477612897,18.92184660620563,18.70204658787589,16.248929883473384,16.58521303834912,0.3972574387492811,7.429527126869308,0.8026793030606145,79.83806379424607,75.91188821351986,4.494690054593319,0.1461694066439546,4.2026927883683465,6.038464526950168,0,0,0,0,43526542.29192956,11397788.273816165,165064457.3531029,132493823.58826716,26235299.58342536,10281412.874037797,15953886.70938756,0.6027425612507189,FALSE,-0.04297668785144207,19.511120666087535,-0.21980001832973883,0.5646080114850325,-0.16735057273575138,0.03678365895481044,-0.03951173633186956,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.0613112500094588,0.08953493562547621,0.09502443444819059,17.81045458582401,17.70332533755698,-0.1144438599440818,0.8918620061956073
1998,17.620935307289084,18.966418772109304,18.84494547283081,16.31899712866459,16.604427544054865,0.4050958330904683,7.634008885860846,0.8856146995846323,81.41760862487652,75.79516246126309,4.446259009220509,-0.13590073512959117,4.225425788110885,6.131921289087684,0,0,0,0,44944336.13576658,12225043.219600355,172588166.17225322,152846616.93650264,26737572.846150175,10474176.07055266,16263396.775597516,0.5949041669095316,FALSE,-0.04512458659095476,19.600672640425444,-0.12147329927849526,0.5646080114850325,-0.15951217839456416,0.019376470584687618,-0.04297668785144207,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.0426023290148423,0.08955197433790829,0.09336709701258057,17.903821682836593,17.79669243456956,-0.17575712728047677,0.8388216855031764
1999,17.61361081113189,19.000517514550825,18.935788944377627,16.158622492771958,16.653758454561338,0.4251029962168492,8.049660615984818,0.9373218459586364,83.4405246313303,78.73241631283511,4.5008573393627085,-0.17956922122839475,4.311254379367567,6.232246131725247,0,0,0,0,44616344.172736935,10413592.612986038,178574692.05580586,167381959.99924302,25649802.5846643,8563999.382340476,17085803.202323824,0.5748970037831507,FALSE,0.00983633484187272,19.661824042095525,-0.06472857017319811,0.5646080114850325,-0.13950501526818326,0.009029960170299674,-0.04512458659095476,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.0306251990718618,0.06115140167008093,0.06302417551975054,17.966845858356344,17.85971661008931,-0.2461057989574229,0.7818395027453318
2000,17.6572225677643,19.03388445080959,19.036708189789028,16.288383750156374,16.673206232202514,0.4261650910860889,8.112780479680735,1.002827729485513,87.28627212530193,85.06718574995514,4.549812542054427,-0.08626265182406222,4.38051723213565,6.289476449617249,0,0,0,0,46605194.72946803,11856463.85893036,184633705.64209297,185155799.81555665,26743687.672499377,9322351.45823651,17421336.214262865,0.5738349089139111,FALSE,0.00167755359361861,19.72844449754665,0.002823738979436996,0.5646080114850325,-0.13844292039894357,-3.909266707575902e-4,0.00983633484187272,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.0159028111248514,0.06662045545112605,0.06767990797121688,18.034525766327562,17.92739651806053,-0.27017395029622904,0.7632467157964461
2001,17.690156065165045,19.071895739385024,19.127990290947135,16.30503520824385,16.721849659277474,0.4183546082112362,8.00228288403752,1.0576976859773048,90.6405883767224,93.73940475108576,4.474572780798356,-0.23442476996741912,4.5286125187617845,6.452724596840261,0,0,0,0,48165620.898592375,12055544.158664051,191786961.6819007,202852625.5715644,28015311.438310836,9725592.390481297,18289719.04782954,0.5816453917887638,FALSE,-0.0027412750578622,19.793483469008066,0.056094551562111405,0.5646080114850325,-0.14625340327379627,-0.008204019071076239,0.00167755359361861,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,1.0037626739517451,0.06503897146141568,0.06528369190518185,18.099809458232745,17.992680209965712,-0.30252414480066747,0.7389506462274927
2002,17.711593717770285,19.108864427128378,19.214846994252635,16.314772906519458,16.723841155579606,0.4268990183860807,8.202799320285184,1.1118024944228562,94.46366492130696,97.13769022301508,4.512730625337726,-0.22500033317488988,4.560447691084166,6.535593095617135,0,0,0,0,49209326.070127815,12173510.840045176,199009760.08281904,221259547.67457235,28201913.075349677,9875733.826541862,18326179.248807818,0.5731009816139192,FALSE,0.00360190190894639,19.85640627270124,0.1059825671242578,0.5646080114850325,-0.1377089930989518,-0.014594752604723612,-0.0027412750578622,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.9914285524881389,0.06292280369317282,0.062383464184017655,18.16219292241676,18.05506367414973,-0.3434699563794439,0.7093047909083066
2003,17.75039846302527,19.149679854994854,19.300734015205528,16.407934897876128,16.756170280915285,0.4259551372862888,8.221246807173015,1.1630596479315871,100.00000015638312,100.00000000603102,4.605170185988091,-0.1623777629916468,4.605170185988092,6.538914574222246,0,0,0,0,51156415.26,13362126.704544002,207300472.1447065,241102814.14867416,29366077.374852296,10437747.727328643,18928329.647523653,0.5740448627137111,FALSE,0.01738961168807168,19.921203578068027,0.15105416021067342,0.5646080114850325,-0.13865287419874367,-0.020944093472887372,0.00360190190894639,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.9799473458266772,0.0647973053667883,0.06349794741090489,18.225690869827666,18.118561621560634,-0.3681631585353635,0.6920042660748897
2004,17.809054906822023,19.188109698586516,19.402049375031893,16.589216817202622,16.858448996890697,0.401823594993902,7.796201230124505,1.2385479389256675,107.47765981251088,93.79256331775515,4.820710918442079,0.23410085600958344,4.515043360984012,6.412720914909783,0,0,0,0,54246818.68,16017890.58681149,215422052.89767325,266810539.61554933,32449166.981020045,11482404.62461372,20966762.356406324,0.598176405006098,FALSE,0.04153634200123589,19.993937112703023,0.2139396764453778,0.5646080114850325,-0.16278441649113046,-0.034826045394462074,0.01738961168807168,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.9636363645976606,0.07273353463499532,0.07008867890000492,18.295779548727673,18.18865030046064,-0.37959539363861694,0.6841381598725909
2005,17.86315904587946,19.230708291330163,19.540671538311447,16.784662383534425,16.849465070909144,0.3887470001595428,7.596377441621533,1.3633750050642723,115.59472280958984,94.4071860986496,4.954715272193437,0.4207795265334131,4.464604412229081,6.327691714019528,0,0,0,0,57262644.8,19475394.057501387,224796991.14999685,306482598.94756013,35001963.41279855,14222721.30222801,20779242.110570543,0.6112529998404572,FALSE,0.03142082211306914,20.090798975658934,0.3099632469812832,0.5646080114850325,-0.1758610113254897,-0.054510450087861005,0.04153634200123589,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.9360617388930742,0.0968618629559117,0.09066868387093335,18.386448232598607,18.279318984331574,-0.41615993845211463,0.6595747706799998
2006,17.90803632017195,19.273604164643498,19.670583323377503,16.896179232121476,16.97097106808271,0.3651752066024995,7.183209329106061,1.4873249319937665,129.95377279170046,93.9242148586696,5.216609931244421,0.9703383858257656,4.430571998043067,6.273373208340025,0,0,0,0,59890971.18,21772956.54303004,234649663.1458049,349000294.2806944,38020273.40571915,14556433.466179948,23463839.939539205,0.6348247933975004,FALSE,0.07186547147916003,20.1848119731194,0.39697915873400547,0.5646080114850325,-0.19943280488253295,-0.079170667106231,0.03142082211306914,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.9090811406303627,0.09401299746046377,0.08546544296543779,18.471913675564046,18.364784427297014,-0.4567481071250654,0.6333398537683098
2007,17.953012417762558,19.317521903329077,19.803371992669888,17.055546806935446,17.00015842315197,0.3559182343457447,7.0483811937230385,1.6255562897297555,137.03923628032103,97.94110514008533,5.2506145897154,0.9646939023320188,4.387414113592266,6.258989870865547,0,0,0,0,62646127,25534647.335270766,245184587.531842,398561348.4071816,40349228.08956071,16190448.329099298,24158779.760461412,0.6440817656542552,FALSE,0.07227187747469795,20.282814696817866,0.4858500893408113,0.5646080114850325,-0.20868977713928777,-0.10139194686763696,0.07186547147916003,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.8785532956009456,0.09800272369846752,0.08610061588315754,18.558014291447204,18.450885043180172,-0.4978726254176138,0.6078223510900933
2008,17.98898097691127,19.36788023187854,19.957314096725327,17.211785641473323,16.866781694024674,0.3768038606709044,7.519993000267966,1.8029674031826337,137.36509637016275,111.68287839858267,5.093735833093886,0.843818193679006,4.411103294979889,6.2572643648367,0,0,0,0,64940432,29852693.89511424,257847847.84263232,464891264.64106166,40470626.50876366,19328424.54432114,21142201.964442525,0.6231961393290957,FALSE,-0.0070371617832256,20.398558874733006,0.5894338648467858,0.5646080114850325,-0.1878041508141281,-0.11069812644864017,0.07227187747469795,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.83820578573716,0.1157441779151398,0.0970174395938614,18.655031731041067,18.547902482774035,-0.558921505862763,0.5718254417955684
2009,17.972019042945508,19.41486672705043,20.05884359321807,17.002666377142262,16.932506366094803,0.3918599767086992,7.8602579832418735,1.9040379467144104,141.30315110184927,100.51730982612372,5.138804118495592,0.6565997525292728,4.402874373973899,6.327342535770274,0,0,0,0,63848206,24219444.90946576,270252354.58144635,514570738.31199193,38828649.48394777,16250201.81892966,22578447.66501811,0.6081400232913008,FALSE,0.03492968313874286,20.480968890978026,0.643976866167641,0.5646080114850325,-0.17274803477633327,-0.11124573807188178,-0.0070371617832256,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.8150232353754323,0.08241001624502076,0.06716607806735875,18.722197809108426,18.615068560841394,-0.6430495178958857,0.525686885662809
2010,18.022694459592724,19.446985776546818,20.15210243055284,17.276464792860864,16.936899780415004,0.3749755558960666,7.556545811371027,2.0240827885166706,154.5493893709071,95.28537904066002,5.337539899373613,0.9572459445143472,4.347929636495521,6.235148962958114,0,0,0,0,67167124,31847351.874271143,279073508.53836894,564867885.3634727,41981094.34015997,19303231.974767543,22677862.365392424,0.6250244441039334,FALSE,0.02781537731270519,20.553593611644338,0.705116654006023,0.5646080114850325,-0.18963245558896585,-0.13371300257583735,0.03492968313874286,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.7888894513595376,0.07262472066631176,0.05729287604158635,18.779490685150012,18.67236143688298,-0.6496669772902557,0.5222196588119324
2011,18.083073373908885,19.496694200520928,20.284521418774755,17.423495492625882,16.927499435349564,0.3738098048186586,7.582552992392091,2.1986141240522814,158.0859400059298,108.84558343375352,NA,NA,NA,NA,0,0,0,0,71347536.47128351,36891638.80282608,293296382.6282409,644845569.3798926,44677127.78866089,22211446.30562356,22465681.48303733,0.6261901951813413,FALSE,-0.02900676187847916,20.659411830284018,0.7878272182538275,0.5646080114850325,-0.19079820666637387,-0.1503160204057882,0.02781537731270519,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.7499621422037742,0.10581821863967988,0.07935965793520168,18.858850343085216,18.751721094818183,-0.6686477209092985,0.5124010186779655
2012,18.142806681150105,19.550101249346067,20.41681013238969,17.460942240060273,16.998556965268282,0.3530543014669379,7.208242639473942,2.3790681634250386,159.29287348471053,110.59687951507458,NA,NA,NA,NA,0,0,0,0,75739219.93595766,38299302.40668297,309386310.35619414,736051121.1679598,48999162.54781734,24879041.092577595,24120121.455239747,0.646945698533062,FALSE,-0.03835971730024996,20.767701229536797,0.8667088830436214,0.5646080114850325,-0.2115537100180946,-0.18335547971351693,-0.02900676187847916,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.7107038976739956,0.10828939925277936,0.07696169812572576,18.93581204121094,18.82868279294391,-0.685876111793803,0.5036487835858096
2013,18.17535623233987,19.60000461852894,20.527182377148065,17.47935251343817,17.097531222676686,0.3374997594779841,6.927919115048185,2.527366265189225,162.89411995099985,110.51286226389352,NA,NA,NA,NA,0,0,0,0,78245058.27380379,39010933.596748784,325217458.14475405,821943632.5656402,51837369.92605415,25207842.20793681,26629527.71811734,0.6625002405220158,FALSE,-0.03634800874269168,20.86055611048967,0.927177758619127,0.5646080114850325,-0.22710825200704837,-0.21056972005980296,-0.03835971730024996,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.6784794443600761,0.0928548809528742,0.0630001280350271,18.99881216924597,18.891682920978937,-0.716326688639068,0.4885435365031561
2014,18.193123942275893,19.64929451848993,20.616632874970392,17.411273792898402,17.16058653632305,0.3402362245219792,7.014525331735644,2.630932527350279,172.42813625630103,125.82789102184772,NA,NA,NA,NA,0,0,0,0,79647717.89735402,36443504.33153397,341649022.6428566,898855526.6085235,52548679.06816661,24185948.529659256,28362730.538507357,0.6597637754780208,FALSE,-0.02338471314709304,20.93878402836178,0.967338356480461,0.5646080114850325,-0.22437178696305327,-0.21704343564142406,-0.03634800874269168,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.6552780513539282,0.07822791787210903,0.05126103758471074,19.05007320683068,18.94294395856365,-0.7498200162877566,0.47245157867812904
2015,18.214415093521488,19.696867862183655,20.69100271468294,17.40269535055136,17.21361642523038,0.3348317142876987,6.928003909288717,2.7023853676999376,180.97085640298448,125.75517984191352,NA,NA,NA,NA,0,0,0,0,81361690.98891631,36132212.937324695,358295227.44299155,968251779.9586616,54119216.51775145,24211818.735335067,29907397.78241638,0.6651682857123012,FALSE,-0.01627297230388255,21.005845168080906,0.9941348524992861,0.5646080114850325,-0.22977629719733378,-0.22842862532210353,-0.02338471314709304,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.6396795552281285,0.06706113971912586,0.042897640028621814,19.092970846859302,18.98584159859227,-0.7714265050707816,0.4623530486940331
2016,18.231793596265643,19.739279488158893,20.753972766725287,17.41432182968516,17.277504824444378,0.3293602951378692,6.83553459573194,2.7585171712636827,189.2243146905959,123.37626133139206,NA,NA,NA,NA,0,0,0,0,82787992.9588311,36554754.93520973,373817955.97898096,1031183250.4947104,55520915.16403865,23640423.807900287,31880491.356138363,0.6706397048621308,FALSE,-0.01330366276500412,21.063303998431888,1.0146932785663942,0.5646080114850325,-0.2352477163471633,-0.23870427657556026,-0.01627297230388255,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.6275084588895211,0.057458830350981316,0.036055902083138726,19.12902674894244,19.021897500675408,-0.7901039044097651,0.45379764125657507
2017,18.245279208990492,19.77678453235519,20.810767899104825,17.457904184476696,17.323486215627447,0.329834392870671,6.86410699517369,2.8122457592956493,198.360427699044,123.53626596245476,NA,NA,NA,NA,0,0,0,0,83912001.7090287,38183123.565406725,388104244.29104006,1091444515.17212,56234937.57076851,22854312.042751275,33380625.52801724,0.6701656071293289,FALSE,-0.01466242645104701,21.11500298597872,1.0339833667496343,0.5646080114850325,-0.23477361861436147,-0.24275201659887208,-0.01330366276500412,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.6155318136806818,0.05169898754683189,0.03182237157015641,19.160849120512598,19.053719872245566,-0.8084406632550731,0.4455522908762162
2018,18.28440404714271,19.814135076873143,20.868359584993108,17.540444182019467,17.37587361464138,0.3179679732626864,6.635470002557214,2.869748823851837,201.514754699042,128.6437985891952,NA,NA,NA,NA,0,0,0,0,87260115.31268035,41468480.14392931,402874266.2739487,1156147951.7998362,59514193.30003907,24338227.60370686,35175965.69633221,0.6820320267373136,FALSE,-0.02686109890357167,21.16732467841106,1.0542245081199653,0.5646080114850325,-0.2466400382223461,-0.2600139729776422,-0.01466242645104701,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.6034615956841304,0.05232169243233997,0.03157413200411417,19.19242325251671,19.08529400424968,-0.8008899571069676,0.4489292584990482
2019,18.290825618674155,19.851127158636658,20.921176270976257,17.522944139762533,17.388252440383233,0.3049138991284411,6.37915743113679,2.915522684601114,206.68634725673348,135.53431565713575,NA,NA,NA,NA,0,0,0,0,87822265.39672999,40749093.00113303,418056504.104398,1218853221.1614113,61044036.024320275,25429926.92280681,35614109.10151346,0.6950861008715589,FALSE,-0.03377050521349999,21.21607598736751,1.0700491123395999,0.5646080114850325,-0.2596941123565914,-0.2778854544069909,-0.02686109890357167,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.5940958627598335,0.048751308956450856,0.02896295095515387,19.221386203471866,19.114256955204834,-0.8234313365306782,0.4389229751541867
2020,18.22746297188566,19.88413608044042,20.958375997508856,17.39140352722767,17.275807062508274,0.3388187082985331,7.101089883510931,2.927766709092642,226.6908236821332,143.6805160096877,NA,NA,NA,NA,0,0,0,0,82430244.45446147,35726509.250489965,432086380.22313297,1265048119.469634,54501335.50366851,22674923.71215579,31826411.79151272,0.6611812917014669,FALSE,0.00943846776789366,21.25220707739002,1.0742399170684358,0.5646080114850325,-0.22578930318649937,-0.242551882330005,-0.03377050521349999,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.5892855218332526,0.036131090022507806,0.021291528238317738,19.242677731710184,19.135548483443152,-0.9080855115574913,0.40329559015853855
2021,18.33485804559489,19.918771364948537,21.00775381517882,17.668203033983964,17.272568332617936,0.3678456619978876,7.727611109233102,2.971249139936205,242.29395699140065,158.70778005377412,NA,NA,NA,NA,0,0,0,0,91775693.66080566,47119761.416794,447313999.1638458,1329081335.2970011,58016402.870831266,26292901.49102124,31723501.379810028,0.6321543380021124,FALSE,-0.04388045612059049,21.29785205497754,1.088982450230283,0.5646080114850325,-0.19676234948714488,-0.2142707454575783,0.00943846776789366,2,-4.354628329303741,1.1272916576736338,-0.11367431859622405,-0.01054620649600645,-0.20466316514216137,1.240965976269858,1.0136173390774097,-0.0210924129920129,0.5777877901455033,0.045644977587521396,0.026373110731535015,19.269050842441718,19.161921594174686,-0.8270635485797975,0.4373316056804579
