year,y,k_NR,k_ME,m,nrs,omega,omega_kME,phi,p_Y,p_M,tot,pcu,rer,ner,D1973,D1975,D7375,D1982,Y_real,M_real,K_NR_gross,K_ME_gross,GOS,I_total,NRS,pi,in_sample,current_account_gdp,k_CL,c_t,s_t,omega_mean_est,omega_t_centered,i_NR,i_ME,g_k_ME,g_k_NR,g_K_consistent,w_g,mu_spec3,mu_spec4,theta_NRC_spec3,theta_ME_spec3,theta_overall_spec3,theta_NRC_spec4,theta_ME_spec4,theta_overall_spec4
1990,17.040067286980953,18.61751311453928,17.87913338800083,15.26443355211135,16.010038396180907,0.4656652389700015,8.32569092169994,0.4778875971551382,38.784733095728505,57.01137812247238,4.535699245555832,0.3803718061518488,4.484811515407555,5.7199947864806395,0,0,0,0,25142426.7771056,4258525.587478859,121753992.80951944,58184723.06778522,13434472.603658954,4458710.559324629,8975762.044334326,0.5343347610299984,FALSE,-0.01007463680999272,19.008126883534008,-0.7383797265384473,0.3233585545173051,0.5646080114850325,-0.09894277251503097,0.36584141557776206,0.2748017811681329,0.06311174423047916,0.05006866740465554,0.05428625787351203,0.37592796385015115,1.0431310692288538,1.0473935628350828,0.47922542238175236,0.2631281412345259,0.39798841148652186,0.4775483565905082,0.25177217101772364,0.3926727748622775
1991,17.116396175818338,18.66272634093317,17.931982946302362,15.345993531243897,16.204602737954065,0.4341830271623798,7.78576263864973,0.4815508746614676,47.38727309446691,64.055160186942,4.526444680789626,0.25918236261704836,4.451507486988849,5.855690164671028,0,0,0,0,27136660.99337492,4620407.817017572,127385227.53097336,61342467.73649028,15354383.376192126,4450792.425585477,10903590.95060665,0.5658169728376202,FALSE,-0.00120271928124419,19.05581576834229,-0.7307433946308066,0.3250316157867352,0.5646080114850325,-0.1304249843226527,0.41105464197165276,0.3276513394696643,0.052849558301531374,0.04521322639389069,0.047695275692514943,0.36015678867451856,1.0472709589919564,1.0527928943653504,0.5110287367368881,0.23132482687939016,0.4102914747829046,0.5055128892367161,0.2238076383715157,0.40405483073235593
1992,17.23120802859673,18.71385826935004,18.017757505736835,15.57507803888488,16.323979522693133,0.4150036428256035,7.477435000429145,0.4985253872409972,53.46006442261283,67.61330427586262,4.494401688457712,0.23592449967303772,4.3751759572472855,5.893233647818722,0,0,0,0,30438171.75663508,5809923.947927688,134068077.41945724,66836340.21219092,17806219.596680123,5520114.403655992,12286105.193024132,0.5849963571743965,FALSE,-0.02037551329265847,19.11833981875021,-0.6961007636132059,0.33267730495968123,0.5646080114850325,-0.149604368659429,0.46218657038852484,0.41342589890413706,0.08577455943447276,0.051131928416872086,0.06265674554052014,0.45542182283167965,1.0977727777443218,1.1048047497548013,0.5304037410386123,0.21194982257766595,0.38537287700523704,0.5204999951328149,0.20882053247541704,0.37855436611018434
1993,17.29857322468766,18.77043112964432,18.121525372376823,15.69389717790742,16.36695063559314,0.4061028796031479,7.359203636523736,0.5226173342125345,59.64352429595805,71.92743371480198,4.408254298987712,0.06163049321976287,4.382887886203898,6.001825272285733,0,0,0,0,32559287.77696921,6542940.092929677,141871337.32345045,74144420.11314893,19336867.25291444,6511306.960389595,12825560.292524844,0.5938971203968522,FALSE,-0.05071872566698,19.190861914083,-0.6489057572674959,0.3432361647733514,0.5646080114850325,-0.1585051318818846,0.5187594306828025,0.5171937655441248,0.10376786663998772,0.05657286029427766,0.07277189326883315,0.48943188052901776,1.1040461110025903,1.1121053715586526,0.539395287518706,0.20295827609757222,0.3747322883392979,0.5256017255281802,0.20371880208005166,0.3680619609947847
1994,17.354053034139593,18.826389095293283,18.22397968788293,15.746208428822158,16.418779024387785,0.4066280414062997,7.410381167112026,0.5474909169852625,67.70963269935059,72.91662524445756,4.546247866576577,0.24173470756348223,4.3491203482157434,6.040855532260051,0,0,0,0,34416719.42753583,6894319.908071816,150036490.9228183,82143615.9965848,20421916.21508679,6914100.410267169,13507815.804819625,0.5933719585937003,FALSE,-0.02900057289760535,19.263023951376265,-0.6024094074103523,0.3537926529816759,0.5646080114850325,-0.15797997007873277,0.5747173963317671,0.619648081050233,0.10245431550610817,0.0559579656489646,0.07240803261888759,0.5006016981998832,1.1096335249350002,1.118430254511449,0.5388647693322772,0.20348879428400105,0.3709749866876685,0.5222134895039532,0.20710703810427872,0.3644706648195372
1995,17.453848714851386,18.855425506883467,18.38027751946655,15.960345699819564,16.509143397488582,0.3866670095911675,7.107046943907893,0.6217930321112852,74.58567984751008,72.68539008938602,4.674101568414952,0.42625248850285946,4.248000144288217,5.983387153752178,0,0,0,0,38028586.63929618,8540633.128295971,154456877.74283844,96040210.3421616,23324186.7645009,8538895.700875174,14785291.063625729,0.6133329904088325,FALSE,-0.01821780719410252,19.338957854010452,-0.47514798741691777,0.38339851004404774,0.5646080114850325,-0.17794100189386497,0.6037538079219509,0.7759459126338513,0.15629783158361832,0.029036411590183775,0.07782825040175637,0.7699563518765988,1.1482036438423566,1.1566747835678801,0.559029393519064,0.1833241700972142,0.269752770312194,0.5347336244813102,0.1945869031269216,0.2728354958044992
1996,17.524966669638847,18.88826612915218,18.53811479982044,16.137672085052216,16.53000035607522,0.4024880657943085,7.461369969252575,0.7045814578094843,76.53059609353012,76.64560542420841,4.4950794959548634,0.16515043337748284,4.245134092933446,6.021554858558915,0,0,0,0,40831592.66004995,10197693.090250194,159613548.40811086,112460746.62353145,24397363.90700536,9300458.270126289,15096905.636879072,0.5975119342056915,FALSE,-0.03951173633186956,19.42158573046206,-0.3501513293317373,0.41334572459501273,0.5646080114850325,-0.16211994569072397,0.6365944301906623,0.9337831929877431,0.15783728035389188,0.03284062226871143,0.0845074564768854,0.7720190351940189,1.1905677220122945,1.1978252003050454,0.5430469705897782,0.19930659302649995,0.2776728559461483,0.513814059780649,0.21550646782758287,0.2835149204499918
1997,17.588881477612897,18.92184660620563,18.70204658787589,16.248929883473384,16.58521303834912,0.3972574387492811,7.429527126869308,0.8026793030606145,79.83806379424607,75.91188821351986,4.494690054593319,0.1461694066439546,4.2026927883683465,6.038464526950168,0,0,0,0,43526542.29192956,11397788.273816165,165064457.3531029,132493823.58826716,26235299.58342536,10281412.874037797,15953886.70938756,0.6027425612507189,FALSE,-0.04297668785144207,19.511120666087535,-0.21980001832973883,0.44527016075339326,0.5646080114850325,-0.16735057273575138,0.6701749072441139,1.0977149810431932,0.16393178805545006,0.033580477053451574,0.091622026257727,0.7966854325477817,1.2020436984393028,1.2070009633602088,0.5483309473701902,0.19402261624608808,0.26605866133330225,0.5151604445449508,0.21416008306328102,0.2753578413608881
1998,17.620935307289084,18.966418772109304,18.84494547283081,16.31899712866459,16.604427544054865,0.4050958330904683,7.634008885860846,0.8856146995846323,81.41760862487652,75.79516246126309,4.446259009220509,-0.13590073512959117,4.225425788110885,6.131921289087684,0,0,0,0,44944336.13576658,12225043.219600355,172588166.17225322,152846616.93650264,26737572.846150175,10474176.07055266,16263396.775597516,0.5949041669095316,FALSE,-0.04512458659095476,19.600672640425444,-0.12147329927849526,0.4696689624766495,0.5646080114850325,-0.15951217839456416,0.7147470731477874,1.2406138659981103,0.1428988849549171,0.04457216590367352,0.0907531740242041,0.7395352477473264,1.1832297031491694,1.1863293753147006,0.5404126053935968,0.20194095822268143,0.29010089194760824,0.5052647241365184,0.22405580347171347,0.2973008153239136
1999,17.61361081113189,19.000517514550825,18.935788944377627,16.158622492771958,16.653758454561338,0.4251029962168492,8.049660615984818,0.9373218459586364,83.4405246313303,78.73241631283511,4.5008573393627085,-0.17956922122839475,4.311254379367567,6.232246131725247,0,0,0,0,44616344.172736935,10413592.612986038,178574692.05580586,167381959.99924302,25649802.5846643,8563999.382340476,17085803.202323824,0.5748970037831507,FALSE,0.00983633484187272,19.661824042095525,-0.06472857017319811,0.4838235050690951,0.5646080114850325,-0.13950501526818326,0.7488458155893092,1.3314573375449292,0.09084347154681893,0.03409874244152178,0.061553176171442944,0.714052621655254,1.1434763037980125,1.145480499001627,0.5202013793796505,0.22215218423662775,0.3073785702055367,0.48395248552217424,0.24536804208605761,0.3135906382004555
2000,17.6572225677643,19.03388445080959,19.036708189789028,16.288383750156374,16.673206232202514,0.4261650910860889,8.112780479680735,1.002827729485513,87.28627212530193,85.06718574995514,4.549812542054427,-0.08626265182406222,4.38051723213565,6.289476449617249,0,0,0,0,46605194.72946803,11856463.85893036,184633705.64209297,185155799.81555665,26743687.672499377,9322351.45823651,17421336.214262865,0.5738349089139111,FALSE,0.00167755359361861,19.72844449754665,0.002823738979436996,0.5007059342757954,0.5646080114850325,-0.13844292039894357,0.7822127518480748,1.43237658295633,0.10091924541140074,0.033366936258765634,0.06719077832552316,0.7520505986002096,1.1483912600865043,1.1490829878585118,0.5191284516829622,0.22322511193331612,0.29659416789643966,0.48259478435356495,0.2467257432546669,0.30520933080388124
2001,17.690156065165045,19.071895739385024,19.127990290947135,16.30503520824385,16.721849659277474,0.4183546082112362,8.00228288403752,1.0576976859773048,90.6405883767224,93.73940475108576,4.474572780798356,-0.23442476996741912,4.5286125187617845,6.452724596840261,0,0,0,0,48165620.898592375,12055544.158664051,191786961.6819007,202852625.5715644,28015311.438310836,9725592.390481297,18289719.04782954,0.5816453917887638,FALSE,-0.0027412750578622,19.793483469008066,0.056094551562111405,0.5140199618171558,0.5646080114850325,-0.14625340327379627,0.8202240404235077,1.5236586841144373,0.09128210115810731,0.0380112885754329,0.06539354962514807,0.7175145319506554,1.1368556003486796,1.1367283640784454,0.5270185975104611,0.21533496610581715,0.3033810626064774,0.49087918238669426,0.23844134522153762,0.3097513658065011
2002,17.711593717770285,19.108864427128378,19.214846994252635,16.314772906519458,16.723841155579606,0.4268990183860807,8.202799320285184,1.1118024944228562,94.46366492130696,97.13769022301508,4.512730625337726,-0.22500033317488988,4.560447691084166,6.535593095617135,0,0,0,0,49209326.070127815,12173510.840045176,199009760.08281904,221259547.67457235,28201913.075349677,9875733.826541862,18326179.248807818,0.5731009816139192,FALSE,0.00360190190894639,19.85640627270124,0.1059825671242578,0.5264708690131101,0.5646080114850325,-0.1377089930989518,0.8571927281668614,1.6105153874199374,0.0868567033055001,0.03696868774335371,0.06323327464969648,0.7231560333097505,1.1210674651220096,1.1201428839966674,0.5183870386978109,0.2239665249184674,0.3054750678281221,0.48252708035433295,0.2467934472538989,0.31205488132372694
2003,17.75039846302527,19.149679854994854,19.300734015205528,16.407934897876128,16.756170280915285,0.4259551372862888,8.221246807173015,1.1630596479315871,100.00000015638312,100.00000000603102,4.605170185988091,-0.1623777629916468,4.605170185988092,6.538914574222246,0,0,0,0,51156415.26,13362126.704544002,207300472.1447065,241102814.14867416,29366077.374852296,10437747.727328643,18928329.647523653,0.5740448627137111,FALSE,0.01738961168807168,19.921203578068027,0.15105416021067342,0.5376918981609026,0.5646080114850325,-0.13865287419874367,0.8980081560333382,1.6964024083728297,0.08588702095289236,0.04081542786647674,0.06505005830624737,0.7099264247563438,1.1189936050980616,1.11753981821001,0.5193405469047305,0.2230130167115477,0.30896980283780673,0.4842127938826238,0.24510773372560807,0.3144657933842031
2004,17.809054906822023,19.188109698586516,19.402049375031893,16.589216817202622,16.858448996890697,0.401823594993902,7.796201230124505,1.2385479389256675,107.47765981251088,93.79256331775515,4.820710918442079,0.23410085600958344,4.515043360984012,6.412720914909783,0,0,0,0,54246818.68,16017890.58681149,215422052.89767325,266810539.61554933,32449166.981020045,11482404.62461372,20966762.356406324,0.598176405006098,FALSE,0.04153634200123589,19.993937112703023,0.2139396764453778,0.5532818473032457,0.5646080114850325,-0.16278441649113046,0.9364379996249994,1.7977177681991954,0.10131535982636564,0.03842984359166124,0.07322325818261674,0.765548417759869,1.1312905182854993,1.1290909818389834,0.5437182186543765,0.19863534496190174,0.2795405707030737,0.5103447796913838,0.21897574791684804,0.28728767843216296
2005,17.86315904587946,19.230708291330163,19.540671538311447,16.784662383534425,16.849465070909144,0.3887470001595428,7.596377441621533,1.3633750050642723,115.59472280958984,94.4071860986496,4.954715272193437,0.4207795265334131,4.464604412229081,6.327691714019528,0,0,0,0,57262644.8,19475394.057501387,224796991.14999685,306482598.94756013,35001963.41279855,14222721.30222801,20779242.110570543,0.6112529998404572,FALSE,0.03142082211306914,20.090798975658934,0.3099632469812832,0.576876290111732,0.5646080114850325,-0.1758610113254897,0.9790365923686473,1.9363399314787486,0.13862216327955323,0.042598592743647856,0.09799231387768317,0.8160623636236368,1.1334100745534976,1.129900537805773,0.5569281881048453,0.18542537551143295,0.2537587247670362,0.5263018485692466,0.20301867903898532,0.2624826211226407
2006,17.90803632017195,19.273604164643498,19.670583323377503,16.896179232121476,16.97097106808271,0.3651752066024995,7.183209329106061,1.4873249319937665,129.95377279170046,93.9242148586696,5.216609931244421,0.9703383858257656,4.430571998043067,6.273373208340025,0,0,0,0,59890971.18,21772956.54303004,234649663.1458049,349000294.2806944,38020273.40571915,14556433.466179948,23463839.939539205,0.6348247933975004,FALSE,0.07186547147916003,20.1848119731194,0.39697915873400547,0.5979616546526426,0.5646080114850325,-0.19943280488253295,1.0219324656819815,2.066251716544805,0.1299117850660565,0.04289587331333422,0.09492805188610036,0.8183278221087361,1.129114341422942,1.124899827959888,0.5807404019667545,0.1616131616495238,0.23775692021151024,0.5528673261273308,0.17645320148090107,0.24483717529445165
2007,17.953012417762558,19.317521903329077,19.803371992669888,17.055546806935446,17.00015842315197,0.3559182343457447,7.0483811937230385,1.6255562897297555,137.03923628032103,97.94110514008533,5.2506145897154,0.9646939023320188,4.387414113592266,6.258989870865547,0,0,0,0,62646127,25534647.335270766,245184587.531842,398561348.4071816,40349228.08956071,16190448.329099298,24158779.760461412,0.6440817656542552,FALSE,0.07227187747469795,20.282814696817866,0.4858500893408113,0.6191283333320087,0.5646080114850325,-0.20868977713928777,1.0658502043675604,2.19904038583719,0.13278866929238475,0.04391773868557891,0.0989402498338352,0.830938143399093,1.1274994500558406,1.1226857189136332,0.5900917906321173,0.15226177298416102,0.2262821286433324,0.5652921480803397,0.16402837952789223,0.23186677722604565
2008,17.98898097691127,19.36788023187854,19.957314096725327,17.211785641473323,16.866781694024674,0.3768038606709044,7.519993000267966,1.8029674031826337,137.36509637016275,111.68287839858267,5.093735833093886,0.843818193679006,4.411103294979889,6.2572643648367,0,0,0,0,64940432,29852693.89511424,257847847.84263232,464891264.64106166,40470626.50876366,19328424.54432114,21142201.964442525,0.6231961393290957,FALSE,-0.0070371617832256,20.398558874733006,0.5894338648467858,0.6432352374613601,0.5646080114850325,-0.1878041508141281,1.1162085329170246,2.3529824898926286,0.15394210405543873,0.050358328549464204,0.11698706298419395,0.8464268042251835,1.104476230738016,1.0993397090438168,0.5689931415415809,0.1733604220746974,0.23411900315630818,0.549816069965541,0.17950445764269082,0.23637439537963584
2009,17.972019042945508,19.41486672705043,20.05884359321807,17.002666377142262,16.932506366094803,0.3918599767086992,7.8602579832418735,1.9040379467144104,141.30315110184927,100.51730982612372,5.138804118495592,0.6565997525292728,4.402874373973899,6.327342535770274,0,0,0,0,63848206,24219444.90946576,270252354.58144635,514570738.31199193,38828649.48394777,16250201.81892966,22578447.66501811,0.6081400232913008,FALSE,0.03492968313874286,20.480968890978026,0.643976866167641,0.6556518825343227,0.5646080114850325,-0.17274803477633327,1.1631950280889143,2.4545119863853735,0.1015294964927449,0.046986495171889686,0.08274771666698046,0.8044693943173579,1.0353719313494982,1.0309477993610539,0.5537834607782532,0.18857010283802503,0.2599804919194694,0.5386227013978304,0.1906978262104014,0.25872778778785704
2010,18.022694459592724,19.446985776546818,20.15210243055284,17.276464792860864,16.936899780415004,0.3749755558960666,7.556545811371027,2.0240827885166706,154.5493893709071,95.28537904066002,5.337539899373613,0.9572459445143472,4.347929636495521,6.235148962958114,0,0,0,0,67167124,31847351.874271143,279073508.53836894,564867885.3634727,41981094.34015997,19303231.974767543,22677862.365392424,0.6250244441039334,FALSE,0.02781537731270519,20.553593611644338,0.705116654006023,0.6693212223563143,0.5646080114850325,-0.18963245558896585,1.1953140775853015,2.5477708237201426,0.09325883733476914,0.03211904949638722,0.07304120702697872,0.854587725766644,1.0563512570209783,1.0521420955505152,0.570840094095184,0.17151346952109428,0.2295804621623422,0.5578717686599592,0.17144875894827258,0.22763940760654716
2011,18.083073373908885,19.496694200520928,20.284521418774755,17.423495492625882,16.927499435349564,0.3738098048186586,7.582552992392091,2.1986141240522814,158.0859400059298,108.84558343375352,NA,NA,NA,NA,0,0,0,0,71347536.47128351,36891638.80282608,293296382.6282409,644845569.3798926,44677127.78866089,22211446.30562356,22465681.48303733,0.6261901951813413,FALSE,-0.02900676187847916,20.659411830284018,0.7878272182538275,0.687364601912933,0.5646080114850325,-0.19079820666637387,1.2450225015594114,2.680189811942057,0.13241898822191445,0.049708423974109905,0.10656073804229615,0.8541619248990358,1.06666647855467,1.063307926994477,0.5720177352406409,0.17033582837563735,0.22891634447571427,0.5638959837336476,0.16542454387458427,0.22353685164633968
2012,18.142806681150105,19.550101249346067,20.41681013238969,17.460942240060273,16.998556965268282,0.3530543014669379,7.208242639473942,2.3790681634250386,159.29287348471053,110.59687951507458,NA,NA,NA,NA,0,0,0,0,75739219.93595766,38299302.40668297,309386310.35619414,736051121.1679598,48999162.54781734,24879041.092577595,24120121.455239747,0.646945698533062,FALSE,-0.03835971730024996,20.767701229536797,0.8667088830436214,0.7040604238695216,0.5646080114850325,-0.2115537100180946,1.2984295503845509,2.8124785255569904,0.13228871361493333,0.05340704882513947,0.10894450717257526,0.8549237607119102,1.0837472315688532,1.081138703974941,0.5929849341695942,0.14936862944668405,0.2137268146227631,0.586860295152128,0.14246023245610387,0.20693212229143437
2013,18.17535623233987,19.60000461852894,20.527182377148065,17.47935251343817,17.097531222676686,0.3374997594779841,6.927919115048185,2.527366265189225,162.89411995099985,110.51286226389352,NA,NA,NA,NA,0,0,0,0,78245058.27380379,39010933.596748784,325217458.14475405,821943632.5656402,51837369.92605415,25207842.20793681,26629527.71811734,0.6625002405220158,FALSE,-0.03634800874269168,20.86055611048967,0.927177758619127,0.7165023632876545,0.5646080114850325,-0.22710825200704837,1.3483329195674223,2.9228507703153674,0.11037224475837704,0.049903369182871415,0.09322946143806832,0.8482508961319506,1.0776343010822416,1.0757138274563778,0.6086981245752662,0.13365543904101204,0.20574274086990668,0.603540185043359,0.12578034256487283,0.19827997052512356
2014,18.193123942275893,19.64929451848993,20.616632874970392,17.411273792898402,17.16058653632305,0.3402362245219792,7.014525331735644,2.630932527350279,172.42813625630103,125.82789102184772,NA,NA,NA,NA,0,0,0,0,79647717.89735402,36443504.33153397,341649022.6428566,898855526.6085235,52548679.06816661,24185948.529659256,28362730.538507357,0.6597637754780208,FALSE,-0.02338471314709304,20.93878402836178,0.967338356480461,0.724588658019001,0.5646080114850325,-0.22437178696305327,1.397622819528415,3.012301268137694,0.08945049782232672,0.049289899960992756,0.0783898136705775,0.826827021793759,1.0503062092651163,1.0496080973886603,0.6059337489796816,0.1364198146365967,0.2177269409561182,0.6034842566489499,0.12583627095928196,0.20855199517537376
2015,18.214415093521488,19.696867862183655,20.69100271468294,17.40269535055136,17.21361642523038,0.3348317142876987,6.928003909288717,2.7023853676999376,180.97085640298448,125.75517984191352,NA,NA,NA,NA,0,0,0,0,81361690.98891631,36132212.937324695,358295227.44299155,968251779.9586616,54119216.51775145,24211818.735335067,29907397.78241638,0.6651682857123012,FALSE,-0.01627297230388255,21.005845168080906,0.9941348524992861,0.729903859083897,0.5646080114850325,-0.22977629719733378,1.445196163222139,3.0866711078502433,0.07436983971254918,0.04757334369372401,0.06713220954779078,0.8085959537351004,1.035103919105352,1.0351069708321392,0.611393382469434,0.13096018114684427,0.22291703983998706,0.6094258943641144,0.11989463324411746,0.21359289739564402
2016,18.231793596265643,19.739279488158893,20.753972766725287,17.41432182968516,17.277504824444378,0.3293602951378692,6.83553459573194,2.7585171712636827,189.2243146905959,123.37626133139206,NA,NA,NA,NA,0,0,0,0,82787992.9588311,36554754.93520973,373817955.97898096,1031183250.4947104,55520915.16403865,23640423.807900287,31880491.356138363,0.6706397048621308,FALSE,-0.01330366276500412,21.063303998431888,1.0146932785663942,0.7339376263475249,0.5646080114850325,-0.2352477163471633,1.4876077891973765,3.149641159892589,0.06297005204234551,0.0424116259752374,0.057500228404371814,0.8037549034053109,1.0211774572509125,1.0217019038493504,0.6169206073116419,0.12543295630463636,0.221884997851603,0.6149943819650266,0.1143261456432052,0.2125798320420737
2017,18.245279208990492,19.77678453235519,20.810767899104825,17.457904184476696,17.323486215627447,0.329834392870671,6.86410699517369,2.8122457592956493,198.360427699044,123.53626596245476,NA,NA,NA,NA,0,0,0,0,83912001.7090287,38183123.565406725,388104244.29104006,1091444515.17212,56234937.57076851,22854312.042751275,33380625.52801724,0.6701656071293289,FALSE,-0.01466242645104701,21.11500298597872,1.0339833667496343,0.7376874254337796,0.5646080114850325,-0.23477361861436147,1.525112833393674,3.2064362922721266,0.056795132379537705,0.03750504419629763,0.05173509968458258,0.809838102906323,1.0038968112163746,1.0051552032539781,0.6164416740231077,0.12591188959317054,0.21919196398131982,0.6156493464178542,0.11367118119037765,0.20912830138963784
2018,18.28440404714271,19.814135076873143,20.868359584993108,17.540444182019467,17.37587361464138,0.3179679732626864,6.635470002557214,2.869748823851837,201.514754699042,128.6437985891952,NA,NA,NA,NA,0,0,0,0,87260115.31268035,41468480.14392931,402874266.2739487,1156147951.7998362,59514193.30003907,24338227.60370686,35175965.69633221,0.6820320267373136,FALSE,-0.02686109890357167,21.16732467841106,1.0542245081199653,0.7415852951911679,0.5646080114850325,-0.2466400382223461,1.5624633779116266,3.26402797816041,0.05759168588828345,0.0373505445179525,0.05236107731607553,0.815665940603316,1.020473394517772,1.0217911172300354,0.6284291250754291,0.11392443854084908,0.20876517598838665,0.6261769109137493,0.10314361669448255,0.19955646701754015
2019,18.290825618674155,19.851127158636658,20.921176270976257,17.522944139762533,17.388252440383233,0.3049138991284411,6.37915743113679,2.915522684601114,206.68634725673348,135.53431565713575,NA,NA,NA,NA,0,0,0,0,87822265.39672999,40749093.00113303,418056504.104398,1218853221.1614113,61044036.024320275,25429926.92280681,35614109.10151346,0.6950861008715589,FALSE,-0.03377050521349999,21.21607598736751,1.0700491123395999,0.7446062555242541,0.5646080114850325,-0.2596941123565914,1.5994554596751414,3.3168446641435594,0.05281668598314937,0.03699208176351476,0.0487751810566502,0.8063042294694082,1.0059323548011245,1.0070651727104658,0.6416163441260976,0.10073721949018061,0.20550321830044654,0.6372619025187137,0.0920586250895181,0.1976621940069702
2020,18.22746297188566,19.88413608044042,20.958375997508856,17.39140352722767,17.275807062508274,0.3388187082985331,7.101089883510931,2.927766709092642,226.6908236821332,143.6805160096877,NA,NA,NA,NA,0,0,0,0,82430244.45446147,35726509.250489965,432086380.22313297,1265048119.469634,54501335.50366851,22674923.71215579,31826411.79151272,0.6611812917014669,FALSE,0.00943846776789366,21.25220707739002,1.0742399170684358,0.7454023942702512,0.5646080114850325,-0.22578930318649937,1.6324643814789042,3.354044390676158,0.03719972653259873,0.0330089218037628,0.036132757682556194,0.7674134774657484,0.900711565557317,0.904108243212403,0.6073657231476098,0.1349878404686684,0.24485656952305607,0.6107682134065044,0.1185523142017274,0.2330350985338362
2021,18.33485804559489,19.918771364948537,21.00775381517882,17.668203033983964,17.272568332617936,0.3678456619978876,7.727611109233102,2.971249139936205,242.29395699140065,158.70778005377412,NA,NA,NA,NA,0,0,0,0,91775693.66080566,47119761.416794,447313999.1638458,1329081335.2970011,58016402.870831266,26292901.49102124,31723501.379810028,0.6321543380021124,FALSE,-0.04388045612059049,21.29785205497754,1.088982450230283,0.7481900619269471,0.5646080114850325,-0.19676234948714488,1.6670996659870205,3.4034222083461216,0.04937781766996352,0.03463528450811637,0.04566550130743886,0.8090131806850299,0.9566556993145097,0.9628170972706848,0.5780427092846179,0.16431085433166037,0.24332818535840828,0.5889496506668139,0.14037087694141795,0.226043510147441
2022,18.355287129984216,19.95499293320013,21.056592421519277,17.681481201359816,17.337498968827955,0.3449338122965359,7.2631306979289905,3.008974997333632,260.58114150281006,207.1981544594224,NA,NA,NA,NA,0,0,0,0,93669869.31160428,47749597.77807941,463813427.396574,1395603006.463909,61359964.192634314,27508291.57185361,33851672.62078071,0.655066187703464,FALSE,-0.07240450587511076,21.34352853020689,1.1015994883191453,0.7505596815482511,0.5646080114850325,-0.21967419918849657,1.703321234238615,3.4522608146865785,0.04883860634045689,0.036221568251594505,0.04569140834165321,0.8022578019057712,0.9634714928486916,0.968871299278449,0.6011882481991773,0.14116531541710095,0.23213126131918238,0.6076184326550483,0.12170209495318353,0.21778825966024784
2023,18.362034563087477,19.988068252496294,21.100273312683296,17.563604298162204,17.395720357630992,0.3269540204435793,6.898819192040165,3.041056719715428,277.67088847366585,188.7848950383785,NA,NA,NA,NA,0,0,0,0,94304037.58655632,42440102.97875415,479410725.511694,1457915208.3209856,63470953.35356931,27589885.46003452,35881067.89353479,0.6730459795564206,FALSE,-0.0215769458206213,21.38457447455338,1.1122050601870015,0.7525399742297064,0.5646080114850325,-0.23765399104145318,1.736396553534778,3.4959417058505977,0.04368089116401919,0.03307531929616303,0.0410564360762908,0.8006446699323776,0.9569007954765141,0.9616211630323,0.6193514247839004,0.12300213883237787,0.22195201456207234,0.6221508803910631,0.10716964721716869,0.20983390093518164
2024,18.389699596299828,20.021352920590004,21.13636569662708,17.58435241086569,17.371297029580877,0.3587612387242985,7.582908739451701,3.0496071408276904,297.46274919618594,205.85209949134708,NA,NA,NA,NA,0,0,0,0,96949385.01386663,43329853.421340056,495636285.6270121,1511495955.9014487,62167703.55273289,27152355.83422945,35015347.718503445,0.6412387612757015,FALSE,-0.04699072584786603,21.419972794738662,1.1150127760370765,0.7530624662530571,0.5646080114850325,-0.205846772760734,1.7696812216284883,3.532034089794383,0.03609238394378522,0.033284668093710224,0.0353990535163055,0.7678120448372886,0.9384012113125642,0.9456890575534456,0.5872197890549509,0.15513377456132732,0.25545894272100744,0.597774771774847,0.13154575583338485,0.2397985176823561
