"stage_id","year","asset_scope","variable_id","value","unit","support_status","source_stage","construction_rule","provider_v1_commit","s29d_asset_specific_gpim_commit","s29c_real_investment_commit"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1994,"NRC","G_NRC_GPIM_2017",20919257.3122288,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1995,"NRC","G_NRC_GPIM_2017",20643845.5558809,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1996,"NRC","G_NRC_GPIM_2017",20338699.3895719,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1997,"NRC","G_NRC_GPIM_2017",20004324.3367135,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1998,"NRC","G_NRC_GPIM_2017",19719640.2002313,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1999,"NRC","G_NRC_GPIM_2017",19426748.4775073,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2000,"NRC","G_NRC_GPIM_2017",19166001.6680563,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2001,"NRC","G_NRC_GPIM_2017",18907318.1096971,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2002,"NRC","G_NRC_GPIM_2017",18518120.1418134,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2003,"NRC","G_NRC_GPIM_2017",18093236.9982776,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2004,"NRC","G_NRC_GPIM_2017",17643263.8010104,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2005,"NRC","G_NRC_GPIM_2017",17240294.8004604,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2006,"NRC","G_NRC_GPIM_2017",16912189.0612202,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2007,"NRC","G_NRC_GPIM_2017",16662988.5061841,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2008,"NRC","G_NRC_GPIM_2017",16440411.8052064,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2009,"NRC","G_NRC_GPIM_2017",16063593.7287323,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2010,"NRC","G_NRC_GPIM_2017",15584637.6700907,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2011,"NRC","G_NRC_GPIM_2017",15116529.361142,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2012,"NRC","G_NRC_GPIM_2017",14698168.4979562,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2013,"NRC","G_NRC_GPIM_2017",14281984.8167983,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2014,"NRC","G_NRC_GPIM_2017",13984400.1132421,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2015,"NRC","G_NRC_GPIM_2017",13626718.8076889,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2016,"NRC","G_NRC_GPIM_2017",13220268.5025594,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2017,"NRC","G_NRC_GPIM_2017",12887939.6303996,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2018,"NRC","G_NRC_GPIM_2017",12606680.7753896,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2019,"NRC","G_NRC_GPIM_2017",12335337.7901251,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2020,"NRC","G_NRC_GPIM_2017",12020876.1464403,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2021,"NRC","G_NRC_GPIM_2017",11637435.066658,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2022,"NRC","G_NRC_GPIM_2017",11321220.7152624,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2023,"NRC","G_NRC_GPIM_2017",11105287.4067676,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",2024,"NRC","G_NRC_GPIM_2017",10891222.783388,"millions_2017_dollars","fully_supported","S29D","validated NRC gross GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1901,"ME","N_ME_GPIM_2017",407832.614810652,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1902,"ME","N_ME_GPIM_2017",818883.77261104,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1903,"ME","N_ME_GPIM_2017",1240710.15569685,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1904,"ME","N_ME_GPIM_2017",1534124.89421049,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1905,"ME","N_ME_GPIM_2017",1889157.08001871,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1906,"ME","N_ME_GPIM_2017",2363439.11982631,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1907,"ME","N_ME_GPIM_2017",2876804.48383711,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1908,"ME","N_ME_GPIM_2017",2952083.28776946,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1909,"ME","N_ME_GPIM_2017",3108945.9071686,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1910,"ME","N_ME_GPIM_2017",3367372.22006872,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1911,"ME","N_ME_GPIM_2017",3523716.96398201,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1912,"ME","N_ME_GPIM_2017",3925350.79060878,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1913,"ME","N_ME_GPIM_2017",4427592.60309239,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1914,"ME","N_ME_GPIM_2017",4583817.47183231,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1915,"ME","N_ME_GPIM_2017",4756142.936539,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1916,"ME","N_ME_GPIM_2017",5392996.71432004,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1917,"ME","N_ME_GPIM_2017",6614353.61946694,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1918,"ME","N_ME_GPIM_2017",8247988.14430994,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1919,"ME","N_ME_GPIM_2017",9688352.00277307,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1920,"ME","N_ME_GPIM_2017",11192837.0931687,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1921,"ME","N_ME_GPIM_2017",11740465.14057,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1922,"ME","N_ME_GPIM_2017",12226972.4299179,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1923,"ME","N_ME_GPIM_2017",13510380.4964453,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1924,"ME","N_ME_GPIM_2017",13731921.1835739,"millions_2017_dollars","partial_vintage_warmup","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1925,"ME","N_ME_GPIM_2017",13969140.9246515,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1926,"ME","N_ME_GPIM_2017",13801899.8763009,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1927,"ME","N_ME_GPIM_2017",13316952.3284681,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1928,"ME","N_ME_GPIM_2017",12887986.4266546,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1929,"ME","N_ME_GPIM_2017",12681432.1684523,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1930,"ME","N_ME_GPIM_2017",12193648.2618799,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1931,"ME","N_ME_GPIM_2017",11251035.8782759,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1932,"ME","N_ME_GPIM_2017",10015881.3134673,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1933,"ME","N_ME_GPIM_2017",8825319.7001416,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1934,"ME","N_ME_GPIM_2017",7895104.02144089,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1935,"ME","N_ME_GPIM_2017",7153007.23099315,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1936,"ME","N_ME_GPIM_2017",6693391.37474368,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1937,"ME","N_ME_GPIM_2017",6418262.04215309,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1938,"ME","N_ME_GPIM_2017",5836964.54990091,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1939,"ME","N_ME_GPIM_2017",5413559.25286459,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1940,"ME","N_ME_GPIM_2017",5157435.60271532,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
"S29E_STOCK_FLOW_CONSISTENT_CORE_CAPITAL_AGGREGATION",1941,"ME","N_ME_GPIM_2017",4993722.85186261,"millions_2017_dollars","fully_supported","S29D","validated ME net GPIM stock component","af67374e28232d02d65765d3836dc2ab3e3da8eb","b4a2a3207dcfe4d51e88a0ebe46b5a219f3d8358","b51538cfe20d76800053403bc59ebedd4d374cc3"
